panel,k,book,IS_rate,OOS_rate,full_rate,cell_OOS_CAGR,cell_OOS_Sharpe,cell_OOS_MaxDD,arg_draw,arg_OOS_CAGR,arg_OOS_Sharpe,arg_OOS_MaxDD,arg_OOS_rank,n_cell,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
B136,80,EWall,0.49333333333333335,0.26,0.38666666666666666,0.10505073121425065,0.9980788696416746,-0.18532928458802228,57,0.1243749291891158,1.1060005260032186,-0.1909250977083696,5,150,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.1545044425578177,0.8820239235972316,-0.3371595330739301
SMALL,60,CAND20,0.0,0.0,0.0,0.0224116079055273,0.23787287696081466,-0.292878724213931,70,0.0162699769629866,0.1907521700556797,-0.2873876064905907,93,150,0.0454819007219327,0.6629120592072875,-0.12087781581436041,0.15450723909089636,0.882010501050508,-0.3371728920067377
U56,28,EWall,0.12666666666666668,0.5,0.2733333333333333,0.1119742632610879,1.054770363422389,-0.1690734620075665,88,0.1073370163056892,1.0112007740578752,-0.2467941650846925,100,150,0.0950629792087272,1.2816876607860581,-0.12054947359101964,0.153780735432695,0.878646168321868,-0.3371728920067377
