panel,template,step,cost_bps,book_gain,null_med_gain,null_p95,null_sd,n_draw,excess,book_pctile,book_pctile_half,book_beats_null,book_gain_OOS,null_med_gain_OOS,excess_OOS,book_turn_drop
U56,TOP20,D->W,0.0,-0.029554332793250593,-0.027512388756340433,0.08976887728047045,0.0742147125653653,300,-0.0020419440369101594,48.333333333333336,50.0,False,-0.047306829869842026,-0.055950680707880895,0.008643850838038869,16.06980390143456
U56,TOP20,D->W,10.0,0.10899854201593862,1.3413617575995225,1.456384457294334,0.07372849174126724,300,-1.2323632155835837,0.0,0.0,False,0.08347240957529412,1.3364891034248725,-1.2530166938495784,16.06980390143456
U56,TOP20,D->W,25.0,0.31637306909212837,3.3730515359964715,3.4906492782598177,0.0742668210454287,300,-3.056678466904343,0.0,0.0,False,0.2790652401917093,3.399137996705951,-3.120072756514242,16.06980390143456
U56,TOP20,D->W,50.0,0.6604334354270753,6.655264813768692,6.777218215401163,0.07832619992894867,300,-5.994831378341617,0.0,0.0,False,0.6031988689089975,6.733866065875503,-6.130667196966506,16.06980390143456
U56,TOP20,W->M,0.0,0.09937477186172927,0.04091647464695558,0.1649176761799595,0.07417377274191672,300,0.05845829721477369,76.66666666666667,73.33333333333333,True,0.13062421524176293,0.060228300008351665,0.07039591523341127,6.196111303688894
U56,TOP20,W->M,10.0,0.1524575662007741,0.32846211688475996,0.4539319364376835,0.07430045510738216,300,-0.17600455068398585,0.0,0.0,False,0.18206331768558037,0.3522439784498526,-0.17018066076427224,6.196111303688894
U56,TOP20,W->M,25.0,0.23209153386716164,0.7599601987362745,0.8806179878944153,0.07449248038288185,300,-0.5278686648691129,0.0,0.0,False,0.2592097701251077,0.789321753120128,-0.5301119829950203,6.196111303688894
U56,TOP20,W->M,50.0,0.36454969820168603,1.4515648006181543,1.5738267170777984,0.07473879614712735,300,-1.0870151024164683,0.0,0.0,False,0.38748582426727596,1.4824009907608806,-1.0949151664936045,6.196111303688894
U56,TOP20,M->Q,0.0,-0.1749897827426825,-0.06929582790466238,0.047108806266978,0.07529300094535385,300,-0.10569395483802013,9.333333333333334,11.333333333333332,False,-0.23048856304114307,-0.17829210824153374,-0.052196454799609326,2.1061716088653037
U56,TOP20,M->Q,10.0,-0.15613171871053244,-0.008580319450734675,0.10794519352770725,0.07519709125741524,300,-0.14755139925979777,2.666666666666667,4.0,False,-0.21255356179103524,-0.11638001662378178,-0.09617354516725346,2.1061716088653037
U56,TOP20,M->Q,25.0,-0.12773512817110877,0.0828088793597766,0.200226549605599,0.07502516786273616,300,-0.21054400753088537,0.0,0.0,False,-0.1855198401770608,-0.021078358565200073,-0.16444148161186073,2.1061716088653037
U56,TOP20,M->Q,50.0,-0.08019727301688873,0.23761689626403637,0.3554450057946281,0.07467443598507738,300,-0.3178141692809251,0.0,0.0,False,-0.14018629549995554,0.13318570176092137,-0.2733719972608769,2.1061716088653037
U56,TOP20,W->Q,0.0,-0.07561501088095324,-0.028213420468598094,0.10562345701368134,0.07878254292784555,300,-0.047401590412355143,26.666666666666668,26.0,False,-0.09986434779938014,-0.11228925396120853,0.012424906161828397,8.302282912554197
U56,TOP20,W->Q,10.0,-0.0036741525097583327,0.3212357765265245,0.45308166804256,0.07876533774749472,300,-0.32490992903628285,0.0,0.0,False,-0.030490244105454867,0.23870144484466083,-0.2691916889501157,8.302282912554197
U56,TOP20,W->Q,25.0,0.10435640569605287,0.8421049217638721,0.9742624483634064,0.07876307458058632,300,-0.7377485160678192,0.0,0.0,False,0.0736899299480469,0.7656275998141364,-0.6919376698660895,8.302282912554197
U56,TOP20,W->Q,50.0,0.2843524251847973,1.6869811247151427,1.8183924688557518,0.07875539911839305,300,-1.4026286995303454,0.0,0.0,False,0.24729952876732042,1.620128754849902,-1.3728292260825814,8.302282912554197
U56,TOP05,D->W,0.0,-0.04597995559513279,-0.007939222736515816,0.31051510885596745,0.1817190564502111,300,-0.03804073285861698,39.0,40.0,False,-0.014625977193732709,-0.017580851085568228,0.002954873891835519,27.534053911287188
U56,TOP05,D->W,10.0,0.11351167072021451,2.1554802131880724,2.4903331984545907,0.18382409966274124,300,-2.041968542467858,0.0,0.0,False,0.14046193709202592,2.124161587820384,-1.983699650728358,27.534053911287188
U56,TOP05,D->W,25.0,0.3519400296729579,5.389429792611703,5.715592002003431,0.19914028569010334,300,-5.037489762938745,0.0,0.0,False,0.3721556197284694,5.29305037594185,-4.9208947562133805,27.534053911287188
U56,TOP05,D->W,50.0,0.7460040165702453,10.716746603532666,11.066756080212048,0.24605850477263114,300,-9.970742586962421,0.0,0.0,False,0.7547660525607816,10.513243441050466,-9.758477388489684,27.534053911287188
U56,TOP05,W->M,0.0,0.03104779908400257,0.035700481011761265,0.29022505773464574,0.16995681328479695,300,-0.004652681927758695,48.333333333333336,45.33333333333333,False,-0.1679411835947967,0.03525374187844488,-0.20319492547324158,10.75387617685222
U56,TOP05,W->M,10.0,0.09243260074373039,0.4775464785401017,0.7381258879150403,0.17000205119514836,300,-0.3851138777963713,2.0,2.666666666666667,False,-0.11035363604202486,0.4729126282478554,-0.5832662642898803,10.75387617685222
U56,TOP05,W->M,25.0,0.18461651005329605,1.1280738133051174,1.3950710314019525,0.1701317274982762,300,-0.9434573032518213,0.0,0.0,False,-0.023828213620808336,1.1149027751696439,-1.1387309887904522,10.75387617685222
U56,TOP05,W->M,50.0,0.33806087453225286,2.125849984467351,2.3781061973419124,0.16981975576189645,300,-1.787789109935098,0.0,0.0,False,0.1203587729230503,2.1047950397699786,-1.9844362668469282,10.75387617685222
U56,TOP05,M->Q,0.0,-0.1769845354709506,-0.071661534255329,0.2627504241156809,0.18920765925713562,300,-0.1053230012156216,26.666666666666668,26.0,False,-0.3089349350030578,-0.1544987306821322,-0.15443620432092559,3.8292720287632327
U56,TOP05,M->Q,10.0,-0.15631966739389191,0.014660979864212609,0.34825445726590004,0.18920173686276942,300,-0.17098064725810452,17.333333333333336,16.0,False,-0.29042003431449925,-0.06506939234376502,-0.22535064197073423,3.8292720287632327
U56,TOP05,M->Q,25.0,-0.12517091745467612,0.14936231772377911,0.47654663490516436,0.18905327008286796,300,-0.27453323517845524,7.333333333333333,8.666666666666668,False,-0.26249163943706555,0.06521763474488895,-0.3277092741819545,3.8292720287632327
U56,TOP05,M->Q,50.0,-0.07296560813842923,0.37085505008962266,0.6903295071538534,0.1884588441703539,300,-0.4438206582280519,0.6666666666666667,0.6666666666666667,False,-0.21562100336845202,0.28160008110508694,-0.49722108447353897,3.8292720287632327
U56,TOP05,W->Q,0.0,-0.14593673638694804,-0.03108060898794357,0.29813740065745437,0.19119799421883654,300,-0.11485612739900447,28.000000000000004,28.666666666666668,False,-0.4768761185978545,-0.1091505493569832,-0.3677255692408713,14.583148205615453
U56,TOP05,W->Q,10.0,-0.06388706665016153,0.49574915827727994,0.8311843466931383,0.19128131422220396,300,-0.5596362249274415,0.0,0.0,False,-0.4007736703565241,0.40920601343902674,-0.8099796837955509,14.583148205615453
U56,TOP05,W->Q,25.0,0.05944559259861992,1.2820028065037636,1.6096290018982726,0.1913696759242746,300,-1.2225572139051437,0.0,0.0,False,-0.2863198530578739,1.1688671205798187,-1.4551869736376926,14.583148205615453
U56,TOP05,W->Q,50.0,0.26509526639382364,2.499541571463256,2.8262069269913868,0.19089309559711629,300,-2.2344463050694325,0.0,0.0,False,-0.09526223044540172,2.370354190552942,-2.465616420998344,14.583148205615453
B136,TOP20,D->W,0.0,0.05229735486447362,-0.015732763939557082,0.1328196852891847,0.09152239455878317,300,0.0680301188040307,78.33333333333333,80.66666666666666,True,0.05071016587053534,-0.05552894173956502,0.10623910761010036,19.514702059949897
B136,TOP20,D->W,10.0,0.19596756144081184,2.078404203750591,2.2257495368103903,0.09026893350385098,300,-1.8824366423097791,0.0,0.0,False,0.19161651877984742,2.063580736976589,-1.8719642181967417,19.514702059949897
B136,TOP20,D->W,25.0,0.41114864117692207,5.205908769703658,5.361905651601329,0.09271870656818147,300,-4.794760128526736,0.0,0.0,False,0.4024542935186552,5.227674400478769,-4.8252201069601135,19.514702059949897
B136,TOP20,D->W,50.0,0.7689183730070193,10.35432523944079,10.54065510291827,0.10636102536207254,300,-9.585406866433772,0.0,0.0,False,0.7524882175069703,10.444019959192143,-9.691531741685173,19.514702059949897
B136,TOP20,W->M,0.0,0.10178115723184167,-0.0008800334488328065,0.14218131936741676,0.09487398146011675,300,0.10266119068067447,87.33333333333333,86.0,True,0.09903961025976782,0.013604168790826487,0.08543544146894133,7.775237373236067
B136,TOP20,W->M,10.0,0.16028324747604517,0.42711481938613827,0.5689225727631918,0.09403862044896141,300,-0.2668315719100931,0.33333333333333337,0.0,False,0.1590865807645192,0.4530762736880906,-0.2939896929235714,7.775237373236067
B136,TOP20,W->M,25.0,0.2479538583188825,1.0631832077020604,1.1978788747535316,0.09267022865094839,300,-0.8152293493831779,0.0,0.0,False,0.2490759026691799,1.0975094017588503,-0.8484334990896704,7.775237373236067
B136,TOP20,W->M,50.0,0.3935336653376429,2.0357396934671375,2.1728122512531565,0.09011818898294296,300,-1.6422060281294946,0.0,0.0,False,0.39849946592359425,2.0803656531494026,-1.6818661872258083,7.775237373236067
B136,TOP20,M->Q,0.0,-0.196824563016891,-0.04180608158942434,0.10226018400298201,0.09296287885765851,300,-0.15501848142746666,5.0,6.0,False,-0.27639473529150405,-0.11549849070290635,-0.1608962445885977,2.894966433539021
B136,TOP20,M->Q,10.0,-0.17648710366401754,0.04298305439513461,0.18819390902182564,0.09253972186353873,300,-0.21947015805915215,0.33333333333333337,0.0,False,-0.2566887847885839,-0.030613088232266494,-0.22607569655631743,2.894966433539021
B136,TOP20,M->Q,25.0,-0.14586619061733797,0.17150454164175244,0.31267119801745763,0.09183695961404606,300,-0.3173707322590904,0.0,0.0,False,-0.22699346554099165,0.09642126145131635,-0.323414726992308,2.894966433539021
