chooser,estimator,lam,pick,IS_alpha,IS_t,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
IS_EXCESS_T,FULL,0.0,U56/BAND03_g100,0.0380693790078236,1.9664256203913788,0.12681530813545194,1.2764827179455565,-0.1591099544054907
IS_EXCESS_T,FULL,0.25,B136/EWELIG_g100,0.02285458060276897,1.180720128001754,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,FULL,0.5,B136/EWELIG_g100,0.012237382805972774,0.6046406214168417,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,FULL,0.75,B136/EWELIG_g100,0.0016201850091765808,0.07476672522891788,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,FULL,1.0,B136/EWELIG_g100,-0.008997012787619644,-0.3820537685854308,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,IS,0.0,U56/BAND03_g100,0.0380693790078236,1.9664256203913788,0.12681530813545194,1.2764827179455565,-0.1591099544054907
IS_EXCESS_T,IS,0.25,B136/EWELIG_g100,0.02285458060276897,1.180720128001754,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,IS,0.5,B136/EWELIG_g100,0.012237382805972774,0.6046406214168417,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,IS,0.75,B136/EWELIG_g100,0.0016201850091765808,0.07476672522891788,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,IS,1.0,B136/EWELIG_g100,-0.008997012787619644,-0.3820537685854308,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R52,0.0,B136/EWELIG_g100,0.027489950064138527,1.1021478994522738,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R52,0.25,B136/EWELIG_g100,0.018368209351198983,0.7639951067651696,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R52,0.5,B136/EWELIG_g100,0.009246468638259446,0.3935268961001502,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R52,0.75,B136/EWELIG_g100,0.00012472792531990177,0.005346405013133994,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R52,1.0,B136/EWELIG_g100,-0.008997012787619644,-0.3820537685854308,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R104,0.0,B136/EWELIG_g100,0.017374211043518502,0.7211863698895111,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R104,0.25,B136/EWELIG_g100,0.010781405085733966,0.4603601639525348,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R104,0.5,B136/EWELIG_g100,0.00418859912794943,0.1813378909480483,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R104,0.75,B136/EWELIG_g100,-0.002404206829835103,-0.10388850555333673,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,R104,1.0,B136/EWELIG_g100,-0.008997012787619644,-0.3820537685854308,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,EWMA,0.0,B136/EWELIG_g100,0.02985367241358007,1.215317752477667,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,EWMA,0.25,B136/EWELIG_g100,0.02014100111328015,0.8492623900484496,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,EWMA,0.5,B136/EWELIG_g100,0.010428329812980218,0.44849698901106705,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,EWMA,0.75,B136/EWELIG_g100,0.0007156585126802841,0.030853802288853788,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_EXCESS_T,EWMA,1.0,B136/EWELIG_g100,-0.008997012787619644,-0.3820537685854308,0.1395703824198451,1.009404721817359,-0.2309204975010971
IS_SHARPE,-,,U56/BAND03_g100,,1.1047435774949808,0.12681530813545194,1.2764827179455565,-0.1591099544054907
CONTROL_RULESv2,-,,U56/BAND03_g075,,,0.09464348447629667,1.2771844071673888,-0.1205494795164489
CONTROL_SPY,-,,U56/SPY_BENCH,,,0.15271636385461385,0.8739575612872552,-0.33717267708462373
