bar,corr_with_gross,slope_per_unit_gross,pass_rate,ladders_where_bar_flips,n_ladders
B1_shH1,0.006328079212021111,0.006122389873263008,0.6,0,60
B2_shH2,0.0034652765102317915,0.003518046704455776,0.4666666666666667,0,60
B3_shOOS,0.0030913526092857086,0.00346455991429488,0.4725490196078431,1,60
B4_dd,-0.515953693313437,-0.2562843126496177,0.7382352941176471,37,60
B5_cagr,0.8313133676912666,0.10488537825636414,0.11862745098039215,37,60
