panel,base,freq,cost,sleeve,f,ctl_base,kind,lam,levered,target,realised,resid,d_Sharpe,d_H1,d_H2,d_OOS,d_CAGR,d_MaxDD,d_Calmar
u56,EQ_ung,W,0.0,S3,0.1,EQ_ung,CTL_mg,0.9992596845077945,False,0.7496746413575712,0.7496746433716168,2.014045596965275e-09,0.03850606218694552,0.04845742978395551,0.03194922027744962,0.02899178266802105,-0.009859838874688887,0.02100583032160852,0.012637286363670341
u56,EQ_ung,W,0.0,S3,0.1,EQ_ung,CTL_dd,0.8981021834730138,False,-0.2039558525499291,-0.20395596405414473,1.1150421563854707e-07,0.038621852123920775,0.04888744727760597,0.03185112521261524,0.028854561117056088,0.0037478247580347013,1.1150421563854707e-07,0.018375987212569056
u56,EQ_ung,W,0.0,S3,0.1,same,CTL_mg,0.9992596845077945,False,0.7496746413575712,0.7496746433716168,2.014045596965275e-09,0.03850606218694552,0.04845742978395551,0.03194922027744962,0.02899178266802105,-0.009859838874688887,0.02100583032160852,0.012637286363670341
u56,EQ_ung,W,0.0,S3,0.1,same,CTL_dd,0.8981021834730138,False,-0.2039558525499291,-0.20395596405414473,1.1150421563854707e-07,0.038621852123920775,0.04888744727760597,0.03185112521261524,0.028854561117056088,0.0037478247580347013,1.1150421563854707e-07,0.018375987212569056
u56,EQ_ung,W,0.0,S3,0.25,EQ_ung,CTL_mg,0.9981471990806304,False,0.7488408124997443,0.7488408162243948,3.7246504769328226e-09,0.10553847550639772,0.1312709579568525,0.08897159691601764,0.07923096341796709,-0.024853255143560515,0.05223387793962231,0.03519132370084599
u56,EQ_ung,W,0.0,S3,0.25,EQ_ung,CTL_dd,0.7499867080116545,False,-0.17249888674708103,-0.17249888802168756,1.2746065314317434e-09,0.10583172980005773,0.13232769490930307,0.08874252517298209,0.07890886388906648,0.008493222037479597,1.2746065314317434e-09,0.049236391807144675
u56,EQ_ung,W,0.0,S3,0.25,same,CTL_mg,0.9981471990806304,False,0.7488408124997443,0.7488408162243948,3.7246504769328226e-09,0.10553847550639772,0.1312709579568525,0.08897159691601764,0.07923096341796709,-0.024853255143560515,0.05223387793962231,0.03519132370084599
u56,EQ_ung,W,0.0,S3,0.25,same,CTL_dd,0.7499867080116545,False,-0.17249888674708103,-0.17249888802168756,1.2746065314317434e-09,0.10583172980005773,0.13232769490930307,0.08874252517298209,0.07890886388906648,0.008493222037479597,1.2746065314317434e-09,0.049236391807144675
u56,EQ_ung,W,0.0,S3,0.4,EQ_ung,CTL_mg,0.9970323011872906,False,0.748005175452914,0.7480051793059055,3.8529914814233734e-09,0.17550579466261595,0.20791336798126148,0.1549058647010919,0.13313055500755744,-0.04007710712323287,0.0790228326148863,0.04606333725040346
u56,EQ_ung,W,0.0,S3,0.4,EQ_ung,CTL_dd,0.6258287731279758,False,-0.1454804709191756,-0.1454805382150458,6.729587020970484e-08,0.17595606680225062,0.20949641189401902,0.15457796518399025,0.13266712084039267,0.009751263497386642,6.729587020970484e-08,0.06702825376797372
u56,EQ_ung,W,0.0,S3,0.4,same,CTL_mg,0.9970323011872906,False,0.748005175452914,0.7480051793059055,3.8529914814233734e-09,0.17550579466261595,0.20791336798126148,0.1549058647010919,0.13313055500755744,-0.04007710712323287,0.0790228326148863,0.04606333725040346
u56,EQ_ung,W,0.0,S3,0.4,same,CTL_dd,0.6258287731279758,False,-0.1454804709191756,-0.1454805382150458,6.729587020970484e-08,0.17595606680225062,0.20949641189401902,0.15457796518399025,0.13266712084039267,0.009751263497386642,6.729587020970484e-08,0.06702825376797372
u56,EQ_ung,W,0.0,S3,0.5,EQ_ung,CTL_mg,0.9962876965108732,False,0.7474470801721045,0.7474470832262211,3.0541166262665342e-09,0.2065888173133812,0.22310266246762955,0.19629069380213848,0.16108402747371375,-0.050346638628267604,0.0972229175506647,0.05664731508679399
u56,EQ_ung,W,0.0,S3,0.5,EQ_ung,CTL_dd,0.5430206336479566,False,-0.1271271102547572,-0.12712722763059991,1.1737584271198642e-07,0.20714814170786,0.22503764317496455,0.19590245695608788,0.16053318271528494,0.010451029362056552,1.1737584271198642e-07,0.08220981203483402
u56,EQ_ung,W,0.0,S3,0.5,same,CTL_mg,0.9962876965108732,False,0.7474470801721045,0.7474470832262211,3.0541166262665342e-09,0.2065888173133812,0.22310266246762955,0.19629069380213848,0.16108402747371375,-0.050346638628267604,0.0972229175506647,0.05664731508679399
u56,EQ_ung,W,0.0,S3,0.5,same,CTL_dd,0.5430206336479566,False,-0.1271271102547572,-0.12712722763059991,1.1737584271198642e-07,0.20714814170786,0.22503764317496455,0.19590245695608788,0.16053318271528494,0.010451029362056552,1.1737584271198642e-07,0.08220981203483402
u56,EQ_ung,W,0.0,S3,0.6,EQ_ung,CTL_mg,0.9955420206491762,False,0.7468881820176784,0.746888183561585,1.5439066691769199e-09,0.1943132399781149,0.16336726454190642,0.21794023214258473,0.1623959371927126,-0.06070702565859354,0.11522495130753696,0.06875077270813201
u56,EQ_ung,W,0.0,S3,0.6,EQ_ung,CTL_dd,0.46227443130219054,False,-0.10897155943244552,-0.10897168210743913,1.2267499360785195e-07,0.19498224306840695,0.16564606560210704,0.21749754890639728,0.16176521265777954,0.010764255020824232,1.2267499360785195e-07,0.09878103976241337
u56,EQ_ung,W,0.0,S3,0.6,same,CTL_mg,0.9955420206491762,False,0.7468881820176784,0.746888183561585,1.5439066691769199e-09,0.1943132399781149,0.16336726454190642,0.21794023214258473,0.1623959371927126,-0.06070702565859354,0.11522495130753696,0.06875077270813201
u56,EQ_ung,W,0.0,S3,0.6,same,CTL_dd,0.46227443130219054,False,-0.10897155943244552,-0.10897168210743913,1.2267499360785195e-07,0.19498224306840695,0.16564606560210704,0.21749754890639728,0.16176521265777954,0.010764255020824232,1.2267499360785195e-07,0.09878103976241337
u56,EQ_ung,W,0.0,S3,0.75,EQ_ung,CTL_mg,0.9944215035143099,False,0.7460483295443572,0.7460483311808417,1.6364845034644304e-09,0.01074739445259909,-0.1246017963758137,0.13527184334368147,0.03558781566357849,-0.07640792252775075,0.142638644066437,0.09845931197030788
u56,EQ_ung,W,0.0,S3,0.75,EQ_ung,CTL_dd,0.34147241565807307,False,-0.08132713942522962,-0.08132724344179132,1.0401656169722884e-07,0.011586738070508362,-0.12180724634531526,0.13475590295980555,0.034847507392775645,0.010990984753340927,1.0401656169722884e-07,0.1351460603839495
u56,EQ_ung,W,0.0,S3,0.75,same,CTL_mg,0.9944215035143099,False,0.7460483295443572,0.7460483311808417,1.6364845034644304e-09,0.01074739445259909,-0.1246017963758137,0.13527184334368147,0.03558781566357849,-0.07640792252775075,0.142638644066437,0.09845931197030788
u56,EQ_ung,W,0.0,S3,0.75,same,CTL_dd,0.34147241565807307,False,-0.08132713942522962,-0.08132724344179132,1.0401656169722884e-07,0.011586738070508362,-0.12180724634531526,0.13475590295980555,0.034847507392775645,0.010990984753340927,1.0401656169722884e-07,0.1351460603839495
u56,EQ_ung,W,0.0,S4,0.1,EQ_ung,CTL_mg,0.9995530878243083,False,0.7498945526897268,0.7498945539892622,1.2995353682043742e-09,0.034489657972469834,0.028192397292417404,0.04108726802465901,0.03721503105234669,-0.00935363162199132,0.020732565321411323,0.01430423417739013
u56,EQ_ung,W,0.0,S4,0.1,EQ_ung,CTL_dd,0.8996940457201853,False,-0.20428948396185875,-0.2042895111606653,2.719880654034057e-08,0.03460391501510762,0.02861688604075674,0.04099037376620851,0.03707949725634507,0.004079529762052614,2.719880654034057e-08,0.01996943569181231
u56,EQ_ung,W,0.0,S4,0.1,same,CTL_mg,0.9995530878243083,False,0.7498945526897268,0.7498945539892622,1.2995353682043742e-09,0.034489657972469834,0.028192397292417404,0.04108726802465901,0.03721503105234669,-0.00935363162199132,0.020732565321411323,0.01430423417739013
