panel,book,cost,instr,regime,armed_frac,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,ann_pp,d_ann,L_per_armed,dSharpe,dMaxDD,turn_yr,gross,pass4a,pass4b,IS_Sharpe,d_cond_on,d_cond_off,on_days,off_days,d_on,d_off,L_always,total,CONC,ACT,LEAK,ident,total_ex,unnorm,flip_LEAK,flip_unnorm,dominated
u56,V1u,10.0,g200-dg,spy200,0.1705339040324397,0.061478765932954,0.6516784621943367,-0.1413452238005005,0.6644719605443663,0.6438839200285819,0.708531530501393,0.070680969786441,-0.1413452238004999,6.459164642142702,-0.1461548126790726,-0.8570425541379172,-0.0111266461902417,0.0153756984385826,22.97025661580617,0.7272888352086428,False,False,0.5767456606104653,-0.5934944900911967,-0.0541841076815231,757,3682,-0.5367475647121944,-0.061387764949961,-0.1424527274234925,-0.7145898267144247,-0.39429483728870096,-0.05674692537900228,-0.2635480640467214,1.1102230246251565e-16,-0.45104176266770335,-0.0037020852555801065,False,False,False
u56,V1u,10.0,g200-dg,breadth20,0.0865059698130209,0.0621516933837231,0.6576340180380924,-0.1421738734426241,0.6767939782440383,0.6442632337412343,0.7088912443775967,0.0707155903453131,-0.1421738734426239,6.523327908554544,-0.0819915462672309,-0.94781373406312,-0.0051710903464859,0.014547048796459,22.97245854940121,0.7305310630729469,False,False,0.5903793744174973,-0.1297733362203436,-0.0774667109177879,384,4055,-0.1534739986834537,-0.1414090361377167,-0.1424527274234925,-0.8053610066396275,-0.011021271259960268,0.023700662463110117,-0.8180403978427867,9.325873406851315e-15,0.012679391203159196,0.06046118115626159,True,True,True
u56,V1u,10.0,g200-dg,hivol80,0.1085830141923856,0.0621756050803206,0.6571156067375189,-0.1476371579017973,0.676585714425873,0.6435217547052342,0.7080772246595225,0.0707318275570794,-0.1476371579017962,6.526898159255556,-0.0784212955662182,-0.7222243382125368,-0.0056895016470595,0.0090837643372858,23.14337562335502,0.7364078513476964,False,False,0.5902437659658273,-0.3911145911123138,-0.0403322967152664,482,3957,-0.1427678475463845,-0.1424143428141345,-0.1424527274234925,-0.5797716107890444,-0.0003151201228910115,-0.24834674356592928,-0.33110974710022667,2.609024107869118e-15,-0.2486618636888177,0.06403143185727429,False,True,True
u56,V1u,10.0,band3-dg,spy200,0.1705339040324397,0.0619170109530311,0.6545327954528875,-0.1477280445143516,0.6612687898419901,0.6520297596275415,0.715910849022949,0.071689998157215,-0.1477280445143522,6.502770579273854,-0.1025488755479209,-0.6013401037744002,-0.0082723129316909,0.0089928777247315,22.9407989503254,0.7346533648760808,False,False,0.5734271307565257,-0.5118852456384201,-0.0183914523652729,757,3682,-0.5420672968064458,0.0110978455155758,-0.0832355657792591,-0.5181045379951411,-0.4588317310271871,0.030182051168025748,-0.08945485813597732,2.42861286636753e-15,-0.4286496798591638,-0.0193133097686618,False,False,False
u56,V1u,10.0,band3-dg,breadth20,0.0865059698130209,0.0630246780820933,0.6646681158821222,-0.1472021642634121,0.681408273226218,0.6535000965122056,0.7172929992795765,0.0718339048836875,-0.1472021642634104,6.607679425813955,0.0023599709921802,0.0272810188392916,0.0018630074975437,0.009518757975671,22.959269643572856,0.738101195809986,False,False,0.5955535106335222,0.2966011228300308,-0.0255040493051661,384,4055,0.3063644201441776,-0.1201298677754608,-0.0832355657792591,0.1105165846185507,0.3895999859234363,-0.009763297314146768,-0.26932010399075157,1.2712053631958042e-14,0.37983668860930225,0.0855955367714393,False,False,False
u56,V1u,10.0,band3-dg,hivol80,0.1085830141923856,0.0625361221961291,0.6596867368303192,-0.1526684543300849,0.6758555078103512,0.6490644536742111,0.713070664686241,0.0714402328730379,-0.1526684543300833,6.56233022786174,-0.0429892269600342,-0.3959111586630541,-0.0031183715542592,0.0040524679089982,23.04479790924112,0.7409050134740932,False,False,0.5894883520183105,-0.0363180799569398,-0.0438018357180556,482,3957,-0.0619206052758203,-0.0858319294291594,-0.0832355657792591,-0.312675592883795,0.02131496050343835,0.0256025253188805,-0.3595930787061123,1.5543122344752192e-15,0.046917485822317306,0.040246338819224896,True,True,True
u56,V1u,10.0,abs12-dg,spy200,0.1705339040324397,0.0612888950844254,0.6501905075190656,-0.1596851982730288,0.6654482347684055,0.6402572094187642,0.7051999234038044,0.0702690094687725,-0.1596851982730288,6.440700677823676,-0.1646187769980986,-0.9653140701381244,-0.0126146008655128,-0.0029642760339456,22.83429166121619,0.7231623171674151,False,False,0.5777594472584662,-0.5257461347398215,-0.0903728753657054,757,3682,-0.1477093149783296,-0.1492497555673153,-0.1489870582197445,-0.8163270119183799,0.0012777432414159357,-0.37803681976149184,-0.4395679353983188,1.482147737874584e-14,-0.3767590765200611,-0.015631718778354092,False,False,True
u56,V1u,10.0,abs12-dg,breadth20,0.0865059698130209,0.0622025273950925,0.6575004168622395,-0.1583149444545407,0.6763432243236805,0.6444032204991832,0.7089400991390276,0.0707919775738652,-0.1583149444545405,6.529202637101693,-0.0761168177200817,-0.8799024840089655,-0.0053046915223389,-0.0015940222154575,22.97409466348476,0.7321510307718767,False,False,0.5900013373943992,0.8304757344862838,-0.1619692320350628,384,4055,1.4908347776700843,-0.3042747487207801,-0.1489870582197445,-0.730915425789221,1.6398218358898298,-0.6603590431838006,-1.7103782184952605,1.021405182655144e-14,0.9794627927060395,0.0728702404996628,True,True,False
u56,V1u,10.0,abs12-dg,hivol80,0.1085830141923856,0.0626772389471923,0.6609448000973123,-0.1556713214657709,0.676030600010542,0.6512725306832863,0.71511209030149,0.0716832334383688,-0.1556713214657703,6.575747877349894,-0.0295715774718807,-0.2723407311155161,-0.0018603082872661,0.0010496007733122,23.077568561896072,0.7375257087781795,False,False,0.5896811913626311,0.1498298719236308,-0.0514243696398467,482,3957,0.2955910877235964,-0.203140878372561,-0.1489870582197445,-0.1233536728957716,0.44457814594334194,-0.1457612157999656,-0.42217060303915677,8.770761894538737e-15,0.2988169301433852,0.1194154807478638,True,True,False
u56,V1u,10.0,vol60-dg,spy200,0.1705339040324397,0.0629737724987482,0.6628051083845784,-0.1567209222390831,0.6818809824276346,0.6498314418932896,0.7135835570891119,0.071676449136329,-0.1567209222390836,6.605319454821775,0.0,0.0,0.0,0.0,23.235629037526,0.749893462556593,False,False,0.5961099815679317,0.0,0.0,757,3682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
