panel,book,f,sleeve,arm,kind,conv,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,gross,TO,m_H1,m_H2,m_OOS,m_DD,m_CAGR,IS_m_H1,IS_m_H2,IS_m_DD,IS_m_CAGR,pass4b,fail4b,n_fail,floor_only,pass4a,pareto
u56,R20,0.0,-,abs12-dg,gate,dg,10.0,0.13589356108965167,1.1042042538558954,-0.22180884714293525,1.1885701391779395,1.057852537824681,1.0872490099492707,0.11568944346774934,-0.11699582129132569,0.15284221079629234,1.1273910812156795,-0.22180884714293514,0.6901259529247837,8.514261749502857,0.23195010657424808,0.22383660018223905,0.24538031403339533,-0.019505435442545682,0.029297246183685455,-0.04412570508877589,0.3372131728848433,0.015375848379559326,0.010977879824226142,False,DD,1,False,False,False
u56,R20,0.0,-,abs12-dg,gate,dg,25.0,0.12148673609424199,0.9997951538433534,-0.22315183321448373,1.0686057700254836,0.9635881674967302,0.9669252816321238,0.10156732345242903,-0.12447236733958633,0.1381961613678302,1.0321884272406028,-0.22315183321448362,0.6901259529247837,8.514261749502857,0.11198573742179219,0.12957222985428818,0.15017766005831856,-0.020848421514094162,0.014890421188275771,-0.16150512044427545,0.21342261977113575,0.00789930233129868,-0.0031442401910941747,False,DD,1,False,False,False
u56,R20,0.0,-,abs12-rw,gate,rw,10.0,0.1410645094030738,1.115052345017121,-0.2271549496175922,1.2067671320847935,1.064274276099052,1.109131611261875,0.12124972496810194,-0.1293107355644365,0.1576800502566118,1.1313808293613472,-0.22715494961759242,0.7181291948368301,8.70295331325306,0.25014709948110203,0.23025833845661003,0.249370062179063,-0.024851537917202626,0.034468194497107585,0.01578287251493471,0.31669092450313263,0.003060934106448504,0.016538161324578735,False,DD,1,False,False,False
u56,R20,0.0,-,abs12-rw,gate,rw,25.0,0.12627290445492845,1.011046964932047,-0.22845040294423868,1.086870254098567,0.9705448160242065,0.9889808673986633,0.10673552666234265,-0.13173999120646207,0.1426555505717495,1.036686280235414,-0.22845040294423868,0.7181291948368301,8.70295331325306,0.13025022149487564,0.13652887838176453,0.15467551305312977,-0.026146991243849116,0.01967658954896223,-0.10085423395087756,0.19258441673765914,0.0006316784644229412,0.0020239630188194496,False,DD,1,False,False,False
u56,R20,0.0,-,vol60-dg,gate,dg,10.0,0.12751513795270975,1.0910418080336806,-0.16762095766046392,1.1281374561598307,1.062100384839304,1.0415577851417572,0.11552952995072951,-0.11335702501350042,0.13750314822548826,1.130064798993943,-0.16762095766046448,0.7123976013142389,9.367945686840125,0.1715174235561393,0.22808444719686205,0.24805403181165875,0.03468245403992565,0.02091882304674353,0.011425179134658903,0.2147339020272001,0.01901464465738459,0.010817966307206314,True,-,0,False,False,False
u56,R20,0.0,-,vol60-dg,gate,dg,25.0,0.11178819896965764,0.9701121632501464,-0.1687221525073589,0.9999892908650692,0.9471079199402813,0.9131991913464476,0.09978305006339205,-0.1211985291019011,0.12179404294474283,1.014622493799559,-0.16872215250735878,0.7123976013142389,9.367945686840125,0.04336925826137772,0.11309198229783934,0.13261172661727472,0.03358125919303068,0.005191884063691421,-0.11064652961678378,0.07785439797043625,0.011173140568983914,-0.004928513580131147,True,-,0,False,False,False
u56,R20,0.0,-,vol60-rw,gate,rw,10.0,0.13715309053483304,1.1218473921282843,-0.1854560764142037,1.1539695990677792,1.099182675835995,1.0709884933107376,0.12307064845208493,-0.11882843675838806,0.14890747436762997,1.1620318082900687,-0.1854560764142037,0.7451090452879316,9.52729529858847,0.19734956646408774,0.2651667381935531,0.2800210411077845,0.01684733528618587,0.030556775628866828,0.05907724052797858,0.22834987726328015,0.013543232912496955,0.01835908480856173,True,-,0,False,False,False
u56,R20,0.0,-,vol60-rw,gate,rw,25.0,0.12102178267081554,1.0037055088406877,-0.18641601402042973,1.0283377833930927,0.986998345290306,0.9455512030583582,0.10707203847470925,-0.12216519084674593,0.1326660492994558,1.0491194701229567,-0.18641601402042973,0.7451090452879316,9.52729529858847,0.07171775078940124,0.15298240764786397,0.16710870294067248,0.015887397679959836,0.01442546776484932,-0.05895678518215419,0.09269824229668,0.010206478824139081,0.002360474831186052,True,-,0,False,False,False
u56,R20,0.0,-,v1gate-dg,gate,dg,10.0,0.11812909630609614,1.0649884566088572,-0.16509726955030357,1.0748182835406783,1.0612237547004226,0.9766469092705234,0.10104887366406157,-0.11363572268795263,0.13242386623812719,1.1329803375884948,-0.16509726955030357,0.681186210461689,9.241861463294704,0.11819825093698688,0.22720781705798065,0.2509695704062106,0.037206142150086,0.011532781400129921,-0.0953321462032507,0.18321203598274072,0.018735946982932378,-0.0036626899794616335,True,-,0,False,False,False
u56,R20,0.0,-,v1gate-dg,gate,dg,25.0,0.10274180985223214,0.9396901385277122,-0.16601828661342188,0.9389599178730859,0.9445167357395458,0.8400189008798964,0.08550803370212057,-0.12241009871504538,0.11716980176817193,1.015826520929923,-0.16601828661342188,0.681186210461689,9.241861463294704,-0.01766011473060558,0.11050079809710378,0.13381575374763888,0.036285125086967684,-0.003854505053734081,-0.22774775976216888,0.04097459830003891,0.009961570955839633,-0.019203529941402633,False,"H1,CAGR",2,False,False,False
u56,R20,0.0,-,v1gate-rw,gate,rw,10.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.1063259561145935,-0.11653190552192016,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.7168121232219334,9.630697203129404,0.1316591231185399,0.26752924958045876,0.2859804666246807,0.019219924721608272,0.020001043417554487,-0.08217712635628027,0.20495638213020317,0.015839764148964847,0.0016143924710703,True,-,0,False,False,False
u56,R20,0.0,-,v1gate-rw,gate,rw,25.0,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.8577174907477432,0.09035285709123864,-0.12545350656369159,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.7168121232219334,9.630697203129404,-0.003070030713113736,0.14956033501186428,0.16754935293037498,0.017896289693017264,0.003850042706598056,-0.21290265404908182,0.06379450955553567,0.006918163107193426,-0.014358706552284564,False,H1,1,False,False,False
u56,R20,0.0,-,stop15,stop,-,10.0,0.14442693419233832,1.1348416239472066,-0.23073316677557065,1.2543151363675227,1.046729605835376,1.1687121594026413,0.13622598539645248,-0.11924064893756803,0.15123930138260322,1.1163942109053164,-0.23073316677557076,0.7400132869499824,10.479465374702364,0.29769510376383124,0.21271366819293414,0.23438344372303221,-0.028429755075181085,0.0378306192863721,0.09925397471678321,0.3918230449408713,0.013131020733316984,0.031514421752929275,False,DD,1,False,False,False
u56,R20,0.0,-,stop15,stop,-,25.0,0.12658381082023062,1.0098791068385995,-0.23372757362600727,1.1210262523790615,0.9275164285248523,1.034621133933173,0.11887337365051653,-0.12882536304990577,0.13298682542937956,0.9972682567482275,-0.23372757362600738,0.7400132869499824,10.479465374702364,0.16440621977537007,0.0935004908824103,0.11525748956594328,-0.0314241619256177,0.019987495914264408,-0.0324218194364132,0.25355208164289844,0.0035463066209792393,0.014161810006993333,False,DD,1,False,False,False
u56,R20,0.0,-,stop25,stop,-,10.0,0.1526824482907403,1.1636287892209218,-0.23789654921593495,1.2663955551764792,1.0931596344218357,1.1842352916693824,0.1405076163785528,-0.11830415250111459,0.16282750967035442,1.1562772031769837,-0.23789654921593506,0.7459546990070948,9.299406566420584,0.30977552257278773,0.25914369677939375,0.27426643599469946,-0.03559313751554538,0.046086133384774075,0.08706153985258713,0.44205005158189814,0.014067517169770422,0.0357960527350296,False,DD,1,False,False,False
u56,R20,0.0,-,stop25,stop,-,25.0,0.13672274497721548,1.0557906335008667,-0.23998065432939897,1.1472029233607794,0.9933419819553579,1.0648415251535226,0.12471742210954173,-0.1262205270913619,0.14672654999029677,1.0558176423990862,-0.23998065432939886,0.7459546990070948,9.299406566420584,0.190582890757088,0.15932604431291597,0.17380687521680194,-0.0376772426290094,0.030126430071249266,-0.026694151359082485,0.31464541066677243,0.006151142579523122,0.02000585846601853,False,DD,1,False,False,False
u56,R20,0.0,-,ddctl-8/.5/recover,dd,-,10.0,0.11365014107899007,1.0422838505570549,-0.16561879723114104,1.1386787351694496,0.9593465938010844,1.0322502107959184,0.10700348609909027,-0.10136477387554776,0.11916531684602782,1.0513995671478398,-0.16561879723114092,0.6133667543128859,7.743657011641184,0.18205870256575818,0.12533065615864247,0.16938879996555556,0.03668461446924853,0.007053826173023858,-0.136749568944308,0.31124350969066317,0.031006895795337247,0.002291922455567072,True,-,0,False,False,False
u56,R20,0.0,-,ddctl-8/.5/recover,dd,-,25.0,0.09824103921245442,0.9268953525443763,-0.16679038072120744,1.0394378451360302,0.831556539941987,0.9317515734535816,0.0931205306779459,-0.10758568332694174,0.10248478192926624,0.9253098353893306,-0.16679038072120722,0.6036581683695333,7.56533600814376,0.08281781253233877,-0.0024593977004550016,0.04329906820704643,0.035513030979182125,-0.008355275693511799,-0.20612898565220028,0.1653786819451719,0.024785986343943273,-0.0115910329655773,False,"H2,CAGR",2,False,False,False
u56,R20,0.0,-,ddctl-8/.5/high,dd,-,10.0,0.09879557764447822,0.9972235897322764,-0.16561879723114092,1.073465380697087,0.9294262980025397,0.9501922852581209,0.08967563828591629,-0.10136477387554721,0.10637923563632734,1.034263999014925,-0.1656187972311407,0.5554756329703253,6.9277534324772825,0.11684534809339564,0.09541036036009776,0.15225323183264072,0.036684614469248644,-0.007800737261488,-0.23300727308570734,0.2189415033857438,0.031006895795337802,-0.015035925357606908,False,CAGR,1,True,False,False
u56,R20,0.0,-,ddctl-8/.5/high,dd,-,25.0,0.09103728405805978,0.9285024866822937,-0.12757245729697175,0.9392891889985684,0.9208788714505775,0.8131533720887661,0.07483038564878286,-0.10758568332694296,0.1045958624745209,1.0170186567049868,-0.1275724572969723,0.5512487831510359,6.859771944866968,-0.017330843605123047,0.08686293380813548,0.1350078895227026,0.07473095440341782,-0.015559030847906441,-0.34618942135268954,0.0641977931103972,0.02478598634394205,-0.02988117799474034,False,"H1,CAGR",2,False,True,False
u56,R20,0.0,-,ebud-0.10,bud,-,10.0,0.15125220396486405,1.176748969096899,-0.20486389899023172,1.2432635272720478,1.1363735037348224,1.1556992152616172,0.13316819825650206,-0.11680644533569906,0.1663931243916399,1.198851730596946,-0.20486389899023194,0.7237913471799842,8.28670770451469,0.28664349466835637,0.3023575660923804,0.3168409634146617,-0.0025604872898421505,0.044655889058897835,0.057274742442180226,0.4078087302285005,0.015565224335185951,0.028456634612978857,False,DD,1,False,False,False
u56,R20,0.0,-,ebud-0.10,bud,-,25.0,0.13703883214211254,1.0785956911137111,-0.20578005555835377,1.131886943795667,1.047707555520598,1.0444517965327647,0.11892820553156014,-0.12373328366517489,0.15220513003898573,1.1090853097293023,-0.20578005555835388,0.7237913471799842,8.28670770451469,0.17526691119197546,0.21369161787815594,0.2270745425470181,-0.003476643857964201,0.030442517236146327,-0.0492174164285637,0.28996931573969165,0.008638386005710125,0.014216641888036938,False,DD,1,False,False,False
u56,R20,0.0,-,ebud-0.20,bud,-,10.0,0.15464334316425532,1.170294277949223,-0.22258129052697173,1.26837979632917,1.1054800773148472,1.1867651333939153,0.14088613587361198,-0.11752105686078695,0.16612128351673006,1.1667186017352318,-0.22258129052697195,0.7461248158441192,9.048093255004078,0.31175976372547864,0.27146413967240524,0.28470783455294757,-0.020277878826582163,0.048047028258289104,0.10098441434013894,0.43026383802602663,0.014850612810098057,0.03617457223008878,False,DD,1,False,False,False
u56,R20,0.0,-,ebud-0.20,bud,-,25.0,0.13908573704966254,1.0660109686941404,-0.2238186437946904,1.1504102788312618,1.0109162473117066,1.068606580741514,0.12525506692272015,-0.12528486295721764,0.15062739047559837,1.0712837980726733,-0.2238186437946904,0.7461248158441192,9.048093255004078,0.19379024622757035,0.17690030966926462,0.18927303089038905,-0.02151523209430084,0.03248942214369632,-0.01192070320845684,0.30464546449367247,0.007086806713667376,0.020543503279196948,False,DD,1,False,False,False
u56,S3-5,0.05,S3,control,ctl,-,10.0,0.14932353934873133,1.1726402072597246,-0.21384511172596643,1.2759415254274007,1.1033860886283953,1.1956066876409672,0.13693777410937202,-0.11037853831560507,0.15964640830047427,1.1645140375220044,-0.2138451117259662,0.7503304180042856,9.16575552198727,0.31932149282370925,0.2693701509859533,0.2825032703397202,-0.011541700025576862,0.04272722444276511,0.11478262833583308,0.4290257552448038,0.021993131355279943,0.03222621046584882,False,DD,1,False,False,False
u56,S3-5,0.05,S3,control,ctl,-,25.0,0.13363707386260248,1.0630104306474137,-0.2151728477329663,1.151844071966627,1.0040663769319114,1.0715824816609913,0.12117720597662451,-0.11823802664005956,0.14402375803473944,1.0640675469076881,-0.21517284773296608,0.7503304180042856,9.16575552198727,0.19522403936293553,0.1700504392894694,0.1820567797254039,-0.012869436032576731,0.02704075895663627,-0.00205621372544762,0.2953308319079042,0.014133643030825455,0.016465642333101313,False,DD,1,False,False,False
u56,S3-5,0.05,S3,g200-dg,gate,dg,10.0,0.13603167100385805,1.1425266455219398,-0.19032030153866408,1.2148294596065008,1.0971124614425827,1.122815859027899,0.11949082836640446,-0.10502324038237898,0.14986585377000083,1.1638612862312965,-0.19032030153866386,0.7123693374291132,9.069891805137717,0.25820942700280936,0.2630965238001407,0.28185051904901226,0.011983110161725485,0.02943535609789183,-0.017387527248784784,0.4038117788733451,0.027348429288506032,0.014779264722881255,True,-,0,False,False,False
u56,S3-5,0.05,S3,g200-dg,gate,dg,25.0,0.12068774814541094,1.0269917395706176,-0.19176361807304465,1.08314048075317,0.9932417646854462,0.9905477686726841,0.10398874499381128,-0.11387571643889471,0.13465861430225878,1.0590077141727188,-0.19176361807304465,0.7123693374291132,9.069891805137717,0.1265204481494785,0.15922582704300425,0.17699694699043456,0.010539793627344918,0.014091433239444728,-0.14542655808587712,0.2657886827398639,0.018495953231990298,-0.0007228186497119232,True,-,0,False,False,False
u56,S3-5,0.05,S3,g200-rw,gate,rw,10.0,0.14009896648420694,1.122162105109988,-0.203770036094456,1.2054884704049327,1.0696201375218528,1.1164162117793792,0.12421137964774531,-0.1105095560513597,0.15337910649936548,1.1343245455112643,-0.20377003609445565,0.7503215403462948,10.164985381725055,0.24886843780124124,0.23560419987941084,0.25231377832898005,-0.001466624394066418,0.03350265157824073,-0.04836666295388259,0.4267866944850769,0.02186211361952531,0.019499816004222112,False,DD,1,False,False,False
u56,S3-5,0.05,S3,g200-rw,gate,rw,25.0,0.12285034043604637,0.9986542732034808,-0.2056476884365871,1.0666506024767743,0.9567901442205157,0.9763163701385937,0.1069958293201494,-0.12038900786878581,0.13610509685820338,1.0212091759634554,-0.2056476884365872,0.7503215403462948,10.164985381725055,0.1100305698730829,0.1227742065780737,0.13919840878117118,-0.0033442767361975267,0.01625402553008015,-0.18900303381181727,0.2862041770813919,0.011982661802099198,0.002284265676626193,False,DD,1,False,False,False
u56,S3-5,0.05,S3,band3-dg,gate,dg,10.0,0.13826702320016326,1.154501077764437,-0.19212461460020092,1.2168829608877803,1.1170194685715364,1.125916392545972,0.12051283366413212,-0.11027054817052262,0.15313028057428757,1.181924318977126,-0.19212461460020125,0.7093365613078935,8.674148062987602,0.2602629282840888,0.28300353092909447,0.2999135517948418,0.010178797100188652,0.03167070829419705,-0.01821634606655642,0.40742392555374596,0.022101121500362392,0.015801270020608923,True,-,0,False,False,False
u56,S3-5,0.05,S3,band3-dg,gate,dg,25.0,0.12355987839047722,1.0445365900586825,-0.19365642909933767,1.0913622148782827,1.0183432241920483,1.000283483462684,0.10567592705887674,-0.11748958605537718,0.13853620458966875,1.0819825044676559,-0.1936564290993379,0.7093365613078935,8.674148062987602,0.13474218227459123,0.18432728654960628,0.19997173728537165,0.0086469826010519,0.016963563484511,-0.13928308152411883,0.2759427063777833,0.01488208361550783,0.0009643634153535391,True,-,0,False,False,False
u56,S3-5,0.05,S3,band3-rw,gate,rw,10.0,0.14227058775121626,1.1388801149906749,-0.2047044732106711,1.1988078080474467,1.1050843218214736,1.1089275682551583,0.12310642856417564,-0.11259790800119074,0.15833178625770516,1.1676788652279697,-0.20470447321067098,0.7503239552382283,9.246806609940704,0.24218777544375525,0.2710683841790317,0.2856680980456855,-0.0024010615102815214,0.035674272845250043,-0.0492151757149385,0.4139675356165431,0.019773761669694273,0.01839486492065244,False,DD,1,False,False,False
u56,S3-5,0.05,S3,band3-rw,gate,rw,25.0,0.12654040141087686,1.026429877271945,-0.20653845689766293,1.0718509781322103,1.0028076016165561,0.9816633562188144,0.10747637654756992,-0.12062986111181107,0.14251983403059376,1.0644946748872053,-0.20653845689766304,0.7503239552382283,9.246806609940704,0.11523094552851887,0.16879166397411416,0.18248390770492107,-0.004235045197273357,0.01994408650491064,-0.17667463914188053,0.2860156110046699,0.011741808559073946,0.002764812904046718,False,DD,1,False,False,False
u56,S3-5,0.05,S3,abs12-dg,gate,dg,10.0,0.13035088833475483,1.0997108367602482,-0.21356895162644973,1.1865407085146022,1.0508360991290742,1.0865771824117798,0.11156539894527384,-0.11094150029856487,0.1460924206346863,1.1201684379145709,-0.21356895162644995,0.6897413357967981,8.6270539466069,0.2299206759109108,0.2168201614866322,0.23815767073228666,-0.011265539926060164,0.023754573428788617,-0.04171285910018874,0.3290291697669956,0.021430169372320146,0.006853835301750641,False,DD,1,False,False,False
u56,S3-5,0.05,S3,abs12-dg,gate,dg,25.0,0.11582486509781531,0.9898996489159656,-0.21493992071880352,1.0601572967273476,0.9519208478087045,0.9600487453427625,0.09729583903916006,-0.11827420345879802,0.1313512964978787,1.0200660897130343,-0.2149399207188032,0.6897413357967981,8.6270539466069,0.10353726412365616,0.11790491016626248,0.13805532253075004,-0.012636509018413955,0.009228550191849094,-0.16435462652889932,0.19805973122600373,0.01409746621208699,-0.007415724604363141,False,DD,1,False,False,False
u56,S3-5,0.05,S3,abs12-rw,gate,rw,10.0,0.1387647101335978,1.1084474376431888,-0.21858707936982025,1.2024577188873877,1.0536233182651382,1.1082814113848183,0.12092151268209861,-0.13204745896897896,0.15370346981800154,1.1198171531110703,-0.21858707936982025,0.750324885022837,9.535302504802859,0.2458376862836963,0.21960738062269625,0.2378063859287861,-0.01628366766943068,0.0321683952276316,0.030445146399872502,0.30664144735724874,0.0003242107019060525,0.016209949038575408,False,DD,1,False,False,False
u56,S3-5,0.05,S3,abs12-rw,gate,rw,25.0,0.12259823885610421,0.9932205992324787,-0.21991118590398606,1.0703045157111115,0.9495404519258258,0.9755696727673259,0.10495898384561309,-0.13469914629006974,0.1373668548484237,1.0148928068927208,-0.21991118590398584,0.750324885022837,9.535302504802859,0.11368448310742008,0.11552451428338384,0.13288203971043655,-0.017607774203596493,0.016001923950137997,-0.10291627101797618,0.17426283576080248,-0.0023274766191847263,0.0002474202020898847,False,DD,1,False,False,False
u56,S3-5,0.05,S3,vol60-dg,gate,dg,10.0,0.12318405016181044,1.0936097335769193,-0.16301871310557292,1.136250455584484,1.0597869920819123,1.0509246849119127,0.11239186055078476,-0.10804371742099483,0.13216908105671332,1.1274727050656557,-0.1630187131055728,0.7169225483362036,9.466982228823875,0.17963042298079246,0.22577105443947032,0.24546193788337145,0.03928469859481665,0.016587735255844227,0.026302080001385786,0.21380748459526067,0.024327952249890178,0.007680296907261561,True,-,0,False,False,False
u56,S3-5,0.05,S3,vol60-dg,gate,dg,25.0,0.10735245084530387,0.9667485096907386,-0.16412590285532946,1.001247391568851,0.9396520155026152,0.9159689694860693,0.09649919283667518,-0.11448430018903222,0.116389927028832,1.006587669712885,-0.16412590285532946,0.7169225483362036,9.466982228823875,0.04462735896515946,0.10563607786017326,0.12457690253060083,0.038177508845060104,0.0007561359393376543,-0.10087095769553489,0.06873112813982174,0.017887369481852794,-0.008212370806848016,True,-,0,False,False,False
u56,S3-5,0.05,S3,vol60-rw,gate,rw,10.0,0.13395639604791132,1.133318964904572,-0.18651315568672766,1.1615400081956406,1.1144898135668018,1.0802599688250765,0.1196387129564438,-0.11188998681991869,0.14590980782480067,1.1752164664377285,-0.18651315568672733,0.7502868559843776,9.668442132784493,0.2049199755919492,0.2804738759243598,0.29320569925544426,0.015790256013661907,0.027360081141945103,0.06439770005767198,0.2385890754441824,0.020481682850966326,0.014927149312920593,True,-,0,False,False,False
u56,S3-5,0.05,S3,vol60-rw,gate,rw,25.0,0.11763294180563144,1.0091212577150999,-0.18877934922371575,1.0294116404147071,0.9965489411131425,0.948673727025382,0.10353200569193177,-0.11556101613045444,0.12940529434600667,1.0562502600281376,-0.18877934922371564,0.7502868559843776,9.668442132784493,0.07279160781101568,0.16253300347070054,0.17423949284585338,0.013524062476673815,0.011036626899665225,-0.05839211968250002,0.09529955016707747,0.01681065354043057,-0.0011795579515914284,True,-,0,False,False,False
u56,S3-5,0.05,S3,v1gate-dg,gate,dg,10.0,0.11392803413834462,1.0637990049730337,-0.16081338713970883,1.0790008646910474,1.0550704995394222,0.9829912251041132,0.0984827179888983,-0.10888168349793181,0.12683765656429768,1.126228175139197,-0.1608133871397086,0.6819157689143025,9.32374308712863,0.12238083208735595,0.22105456189698025,0.2442174079569127,0.04149002456068074,0.007331719232378409,-0.0852003459041395,0.18285738568898968,0.023489986172953198,-0.006228845654624907,True,-,0,False,False,False
u56,S3-5,0.05,S3,v1gate-dg,gate,dg,25.0,0.09846310597787378,0.9328582335154515,-0.16176524346087195,0.9370765544482363,0.9331259285535193,0.8405228229674886,0.08284892717812053,-0.11774350634737007,0.11151808258467022,1.003610677258819,-0.16176524346087195,0.6819157689143025,9.32374308712863,-0.019543478155455096,0.0991099909110773,0.1215999100765347,0.040538168239517614,-0.008133208928092439,-0.2221025515360353,0.03330055757893535,0.014628163323514937,-0.021862636465402666,False,"H1,CAGR",2,False,False,False
u56,S3-5,0.05,S3,v1gate-rw,gate,rw,10.0,0.12460295654465847,1.073066460595868,-0.17613143630089767,1.0785746437416213,1.074464719454647,0.9877743257970376,0.10616817475720008,-0.11017770384220393,0.14004735839205207,1.138642071341763,-0.17613143630089778,0.75027748607879,10.811134081145958,0.12195461113792982,0.24044878181220508,0.2566313041594789,0.026171975399491898,0.018006641638692256,-0.09611550819792858,0.2065292541028394,0.022193965828681078,0.001456611113676884,True,-,0,False,False,False
