panel,dial,rung,v,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,spy_oos_Sharpe,v2_oos_Sharpe,p4a,p4b
U56,n,10,3.0,0.2868769309500927,1.1488996355440797,-0.3449502080274849,1.3562311360364205,1.0194484368265122,1.380797543452337,0.30276522423930774,1.0214307451090523,0.27392180968813107,-0.34495020802748433,0.8757783801289708,1.2788365375971418,False,False
U56,n,25,3.0,0.25396480386218134,1.0438136165046543,-0.36282053490717747,1.2346705825960054,0.9242786029152565,1.2573478655292611,0.269909189875275,0.9260854784326163,0.24096826592345622,-0.362820534907179,0.8757783801289708,1.2419798947110108,False,False
U56,n,10,5.0,0.22786477244786596,1.1142111220345428,-0.2845418670231764,1.2493155930969886,1.0385652505311198,1.2504094518820712,0.2198474971524329,1.0461347045898453,0.23451518819089534,-0.2845418670231765,0.8757783801289708,1.2788365375971418,False,False
U56,n,25,5.0,0.19948545932771533,0.9988443460670301,-0.2847131782738864,1.1108625621111645,0.93758406930877,1.1140758661710686,0.19186586280048123,0.9420249551479747,0.20580496899702605,-0.2847131782738861,0.8757783801289708,1.2419798947110108,False,False
U56,n,10,8.0,0.16931764436681807,1.0168941764897743,-0.23771009910152607,1.1008597783436094,0.9683719000508253,1.0482889810786848,0.15261357740604664,1.007226155994546,0.18327324324829752,-0.23771009910152663,0.8757783801289708,1.2788365375971418,False,False
U56,n,25,8.0,0.1452969843282288,0.8930961328792332,-0.23894467243184592,0.9536793097264331,0.8605274347859756,0.8999675738383719,0.1279986289165982,0.8981120490939537,0.159760039984558,-0.23894467243184592,0.8757783801289708,1.2419798947110108,False,False
U56,n,10,10.0,0.16739323847458287,1.076702686029405,-0.23275338724093497,1.1522289399631502,1.0332716973795786,1.1085233703004254,0.15164597165000915,1.065949883039712,0.180539786561408,-0.2327533872409353,0.8757783801289708,1.2788365375971418,False,False
U56,n,25,10.0,0.14471798703437555,0.950137002819368,-0.23392804938783407,1.0074631928719762,0.9190424483455121,0.9646104390838687,0.1293708622071028,0.9496449585041796,0.15752950275958444,-0.23392804938783407,0.8757783801289708,1.2419798947110108,False,False
U56,n,10,12.0,0.15996444944631905,1.0882644479586534,-0.20544982265021605,1.1593440530503671,1.0481192505039114,1.1006029254317071,0.14236633512995067,1.0900539774137725,0.17467905054139998,-0.20544982265021638,0.8757783801289708,1.2788365375971418,False,False
U56,n,25,12.0,0.13913456548939274,0.9643713579367065,-0.2064746953492742,1.016245832031104,0.9374160751492825,0.9579792526198359,0.12162413724794163,0.9774692215199875,0.15377856602604778,-0.20647469534927387,0.8757783801289708,1.2419798947110108,False,False
U56,n,10,15.0,0.1648837563891279,1.1736332499577808,-0.2024786948686833,1.2192687475203243,1.1524990805357385,1.1399725248147303,0.14152349387765684,1.2056485248198625,0.18450507438249142,-0.2024786948686832,0.8757783801289708,1.2788365375971418,False,False
U56,n,25,15.0,0.14621766811702885,1.056674497280654,-0.20403814710631685,1.0807137158283833,1.051041106528908,1.001232497278366,0.12227139059701231,1.1024807695926322,0.1663468976168725,-0.2040381471063164,0.8757783801289708,1.2419798947110108,False,False
U56,n,10,20.0,0.15192327337858136,1.1577783469844793,-0.2182800303828698,1.2612420265046145,1.0897018352385197,1.1710604654025416,0.1374359899463251,1.1569301595047494,0.16400773419114612,-0.21828003038286958,0.8757783801289708,1.2788365375971418,False,False
U56,n,25,20.0,0.1360606868627754,1.050572802080532,-0.2195891074953149,1.1396536522909375,0.992608735284253,1.049158211543695,0.12152174309832864,1.0589909111361795,0.14819071647546167,-0.21958910749531457,0.8757783801289708,1.2419798947110108,False,False
