panel,book,cost,pick_instr,pick_q,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,SPY_OOS_Sharpe,V2_OOS_Sharpe,best_OOS_Sharpe,pass4a,pass4b,total,LEAK,leakfree
broad,EWall,10.0,vol60-dg,0.65,1.1658931654135167,0.12366615342891385,1.147611402272548,-0.18833130275582044,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.8820239235972316,1.1185082795688426,1.1874330137256368,False,True,0.24627223630056605,-0.11722941282674101,0.3635016491273072
broad,EWall,25.0,vol60-dg,0.65,1.1524318677442014,0.12133455610309851,1.1280892510564104,-0.1884667705307349,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.8820239235972316,1.0740236940215924,1.150128125218265,False,True,0.22496327572616703,-0.12410606511678839,0.3490693408429555
broad,TOP20,10.0,band3-dg,0.5,1.0618254549115758,0.14262669058426503,0.9227637111605234,-0.21673092559404095,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.8820239235972316,1.1185082795688426,0.9448203588116103,False,False,-0.41456264888501715,0.0,-0.4145626488850171
broad,TOP20,25.0,band3-dg,0.5,0.9209856993101203,0.11995324720497536,0.7958005142331573,-0.21811039414153588,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8820239235972316,1.0740236940215924,0.8139889133524717,False,False,-0.4266834758862123,0.0,-0.42668347588621236
broad,V1u,10.0,gross50,0.35,0.729694048848772,0.04039885524113673,0.4581038735093334,-0.18440552706908686,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.8820239235972316,1.1185082795688426,0.691260102028507,False,False,-1.2569941536880611,-5.074209969914851,3.817215816226791
broad,V1u,25.0,gross50,0.35,0.3080053250321568,-0.0019663070522347725,0.028530776281169776,-0.2724386577519614,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.8820239235972316,1.0740236940215924,0.2570483602491885,False,False,-1.9363719868801987,-5.136615501766318,3.200243514886118
small,EWall,10.0,gross50,0.65,0.8410289091482018,0.05516598195306832,0.5717065535060327,-0.20416313468619274,0.6366624355474834,0.10089643214031607,-0.36166373582084055,0.8820109845896832,0.5680478275902296,0.6569636857485245,False,False,0.17569476623855085,-2.9475380426892017,3.1232328089277543
small,EWall,25.0,gross50,0.65,0.8197265564974319,0.05118728270949968,0.5350762634980138,-0.20711139040407123,0.6206770724346838,0.09782050310343715,-0.36426007858274967,0.8820109845896832,0.5072384596571063,0.6309777187953501,False,False,-0.05643513943492717,-3.052634758334942,2.9961996189000146
small,TOP20,10.0,gross50,0.65,0.7694047304963232,0.08235177406460181,0.613652508349168,-0.20628268199465316,0.8091056551333645,0.17097711041046781,-0.30849894580592385,0.8820109845896832,0.5680478275902296,0.8317690007939019,False,False,-1.2709049235108978,-2.919749661245273,1.6488447377343758
small,TOP20,25.0,gross50,0.65,0.6422550699311924,0.06399205825879717,0.496902888559285,-0.21143599919451495,0.6962918593916119,0.14135706840808382,-0.3097889357986777,0.8820109845896832,0.5072384596571063,0.7154608055479064,False,False,-1.442598391972017,-2.95817372472136,1.5155753327493442
small,V1u,10.0,gross50,0.65,0.6880189048277289,0.04714183852956544,0.507019467528361,-0.23759139064472246,0.5310569496765438,0.07075009526850029,-0.3402453037647646,0.8820109845896832,0.5680478275902296,0.5688659215114983,False,False,1.6392121430622515,-1.6391439985374332,3.278356141599684
small,V1u,25.0,gross50,0.65,0.3594755566452059,0.015114527692790203,0.19896381025793305,-0.30726719512365885,0.19789328807651987,0.01861917757130116,-0.440945755537582,0.8820109845896832,0.5072384596571063,0.22823024180192558,False,False,1.4953596414214212,-1.6040058912913444,3.0993655327127656
u56,EWall,10.0,vol60-dg,0.2,1.1186591868559859,0.12996489168783687,1.1929051662996502,-0.1811093393366331,1.1357457661990906,0.13817415675493705,-0.22525890947548444,0.8820109845896832,1.2850846619485738,1.3594936924319265,False,True,-3.6258450961318296,-3.71399605857339,0.08815096244155951
u56,EWall,25.0,vol60-dg,0.2,1.1072234837214296,0.12790366050509983,1.175704882867269,-0.18129797232610556,1.125049412500613,0.13671236509806106,-0.22547618177756779,0.8820109845896832,1.2482558034007076,1.318160472912631,False,True,-3.926400296342878,-3.846301697165195,-0.08009859917768347
u56,TOP20,10.0,vol60-dg,0.2,1.2023865159389284,0.15337778321898043,1.1414355852700022,-0.20089251214379444,1.1676757786012193,0.16638965234820668,-0.22210415740480582,0.8820109845896832,1.2850846619485738,1.2133901428234926,False,True,-4.537414539605663,-3.359914696762597,-1.177499842843066
u56,TOP20,25.0,vol60-dg,0.2,1.0840179216293373,0.13773997591360465,1.0386226088355637,-0.2021837028759519,1.0721881027666573,0.15087243394308603,-0.22340277155554744,0.8820109845896832,1.2482558034007076,1.0967779030226015,False,True,-4.664103454882298,-3.4336159210041073,-1.2304875338781884
u56,V1u,10.0,gross50,0.35,0.6310261641485646,0.05863625220661195,0.6397981995297389,-0.13417759517595207,0.7135811186539041,0.071676179287683,-0.15672052714358353,0.8820109845896832,1.2850846619485738,0.745003428438126,False,False,-0.0722876662875871,-4.186899483718054,4.114611817430467
u56,V1u,25.0,gross50,0.35,0.27611131011897233,0.02300003030932629,0.28413167852583004,-0.1576763635994758,0.3592014253245978,0.032674294773369805,-0.1994805519592857,0.8820109845896832,1.2482558034007076,0.40218866308949675,False,False,-0.9053387911758355,-4.411398294429935,3.506059503254102
