panel,H_WIN,H_LOSS,is_anchor,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isSharpe,turnover,mean_age,brake_bite_win,brake_bite_loss,jaccard,reb_changed,namedays_changed,dSharpe,dSE,tstat,odSharpe,odSE,otstat,keep4a,keep4b,keep4b_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,spy_Sharpe,spy_CAGR,spy_MaxDD,live_Sharpe,live_H1,live_H2,live_MaxDD
U56,0,0,False,0.1296417817292761,1.0780153281473883,-0.18176874158825318,1.087397837680964,1.0771370530653053,0.14572896500158428,1.1416516339788805,-0.18176874158825307,0.9952989992519052,10.655289012646165,4.821545773452529,0.0,0.0,0.5325953643683098,1.0,0.4775461786137943,-0.07564749009800154,0.07795478912950864,-0.9704020874500229,-0.04402607022281546,0.11880030741291292,-0.37058885773581823,False,True,True,True,True,True,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,0,21,False,0.13898610130409184,1.0767866162617734,-0.20661132836175333,1.1107079481529993,1.0594593152024687,0.15383229525689135,1.1128166044646661,-0.20661132836175333,1.0332896586243445,7.176003351281851,10.352973843505303,0.0,0.04886988393402566,0.5735419956237342,0.9967462039045553,0.438180956892468,-0.07687620198361644,0.08030631922890281,-0.9572870817860639,-0.07286109973702981,0.11894100068859717,-0.6125818625638566,False,False,False,True,True,False,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,0,63,False,0.150410668321604,1.0785678004919474,-0.2338650251065688,1.1637770892387984,1.0250432513108734,0.16396256917956653,1.0883506278631154,-0.2338650251065688,1.075580029674446,5.714306120830729,21.361216105176663,0.0,0.10725828540125992,0.6246470199812246,0.9934924078091106,0.38643393725143615,-0.0750950177534424,0.06479886952267297,-1.1588939484070295,-0.09732707633858051,0.09114094171176108,-1.0678743768786532,False,False,False,True,True,False,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,0,126,False,0.15802572416287886,1.0899257659824617,-0.22146289475559222,1.1349330790676981,1.0724206539297805,0.17950176195677137,1.131687316858265,-0.22146289475559222,1.0417837853069236,4.7363471602527705,36.50150643659271,0.0,0.17534921939194742,0.6449585768717955,0.9934924078091106,0.36578052273540995,-0.06373705226292814,0.055454382452290146,-1.1493600585628005,-0.05399038734343087,0.0865612038783482,-0.6237250052495589,False,False,False,True,True,False,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,0,252,False,0.15957687336923798,1.0915692448211192,-0.23210793623577974,1.256228165101966,0.9965346690534111,0.16898640109268892,1.0512592537301826,-0.23210793623577974,1.1782060550532172,4.254073708908068,63.011803278688525,0.0,0.24956284153005465,0.5373387670430161,0.9934924078091106,0.47565043362241494,-0.06209357342427069,0.06368793726358318,-0.9749659997196336,-0.13441845047151335,0.103763196137035,-1.2954347540913587,False,False,False,True,True,False,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,21,0,False,0.13272843053287486,1.0951766936289549,-0.19725245208610953,1.2104157004541878,1.006695196185473,0.1384772834007768,1.0817707052913532,-0.19725245208610975,1.11963468752759,8.339132722796803,11.76853679165492,0.01556244713842684,0.0,0.5453038842511914,0.9989154013015185,0.4653393587994543,-0.05848612461643499,0.08540106468287181,-0.6848406964669267,-0.10390699891034272,0.1258890948417607,-0.8253852253124156,False,True,True,True,True,True,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,21,21,False,0.14187160852844594,1.1089014795993268,-0.20192299610461584,1.1824960338852426,1.060437556730184,0.15173965389666955,1.108799202058765,-0.20192299610461573,1.117819836707059,6.076624886819649,14.455881537352338,0.011702068659530808,0.04126227053408019,0.567978983152178,0.9967462039045553,0.44391561615641884,-0.04476133864606302,0.08161873120631434,-0.5484199274418531,-0.07687850214293102,0.11308635410509739,-0.6798212105368927,False,True,True,True,True,True,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,21,63,False,0.15930449540397928,1.122722982448806,-0.25113832745357645,1.1691389318117746,1.1026036812765205,0.18098727102787415,1.1687516932070876,-0.25113832745357667,1.0679842719169859,4.867278425721813,23.12854794520548,0.0063561643835616435,0.10410958904109589,0.6270301642161362,0.9934924078091106,0.3844417894597106,-0.03093983579658377,0.06259038609430671,-0.49432249467139955,-0.01692601099460833,0.08666854818870542,-0.19529588701260966,False,False,False,True,True,False,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,21,126,False,0.1600861683535404,1.1008074510563366,-0.23726932864760863,1.184583287298162,1.0501250906611759,0.17506565198395752,1.1136962641289856,-0.23726932864760808,1.0934622486338916,4.201662462934427,36.06696941511189,0.005854352464846529,0.17273075450019149,0.6355899145278079,0.9924078091106291,0.37490548414357516,-0.05285536718905326,0.054903657337857015,-0.9626930108462661,-0.07198144007271035,0.07835118175968042,-0.9187026724560784,False,False,False,True,True,False,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
U56,21,252,False,0.16549845314997236,1.1178397172328713,-0.2269937132271037,1.255110478905014,1.0289914445909454,0.17330904112401124,1.085098583392363,-0.22699371322710415,1.179965312063908,3.88123017046023,58.43572092006775,0.0047533191280118015,0.23761132054854395,0.5556863341153051,0.9924078091106291,0.4556935293123838,-0.03582310101251851,0.05357125772601406,-0.6687000181278722,-0.10057912080933296,0.08786088877834411,-1.144754192768007,False,False,False,True,True,False,True,0.8844382267420076,0.1512259848581483,-0.3371728920067375,1.2011323521926403,1.2279248420922235,1.1808106083581562,-0.12054956914840909
