panel,n_held_rebalances,share_win,share_loss,inel_of_win,inel_of_loss,brake_bite_win,brake_bite_loss,bite_ratio,mean_age_days
U56,18236,0.6574358411932442,0.3425641588067559,0.04295604303945283,0.38482471586361455,0.026924764202676026,0.1245887255977188,4.627291242362525,66.01250274182935
B136,18377,0.613538662458508,0.3864613375414921,0.043725055432372505,0.3515911010982822,0.025847526799804104,0.12619034662893835,4.882105263157895,66.11617783098438
SMALL,16360,0.529523227383863,0.4704767726161369,0.1619531340182385,0.4961673379238664,0.08135696821515892,0.219559902200489,2.6987227648384673,66.31051344743277
