panel,anchor,cost_bps,H_fast,S_fast,S_anchor,CAGR_fast,CAGR_anchor
U56,A,62.0,21,0.8649631825186228,1.030292405464659,0.10771271563396656,0.1389008029015324
U56,A,63.0,21,0.8601213095226756,1.0281305154228564,0.10703221337578372,0.13857076953225622
U56,A,64.0,21,0.8552792600286142,1.0259684529265194,0.10635211535817568,0.13824082625831502
U56,A,65.0,21,0.850437043843901,1.0238062195978412,0.10567242134896193,0.13791097305650135
U56,A,66.0,21,0.8455946707745341,1.021643817059208,0.10499313111608766,0.13758120990361666
U56,A,67.0,21,0.8407521506249507,1.0194812469331955,0.10431424442762927,0.1372515367764664
U56,A,68.0,21,0.8359094931979275,1.0173185108425609,0.10363576105179062,0.13692195365186266
U56,A,69.0,21,0.8310667082944849,1.015155610410237,0.10295768075690548,0.13659246050662177
U56,A,70.0,21,0.8262238057137856,1.0129925472593273,0.10228000331143372,0.13626305731756694
U56,A,71.0,21,0.8213807952530406,1.0108293230130994,0.10160272848396734,0.1359337440615278
U56,A,72.0,21,0.8165376867074075,1.0086659392949773,0.10092585604322402,0.13560452071533624
U56,A,73.0,21,0.8116944898698956,1.0065023977285377,0.10024938575805109,0.13527538725583366
U56,A,74.0,21,0.8068512145312664,1.0043386999375041,0.09957331739742314,0.13494634365986413
U56,A,75.0,21,0.8020078704799373,1.0021748475457384,0.09889765073044665,0.13461738990428018
U56,A,76.0,21,0.7971644675018826,1.0000108421772358,0.09822238552635065,0.13428852596593743
U56,A,77.0,21,0.7923210153805376,0.997846685456121,0.0975475215544972,0.13395975182169795
U56,A,78.0,21,0.7874775238966998,0.9956823790066386,0.09687305858437334,0.1336310674484309
U56,A,79.0,21,0.7826340028284334,0.9935179244531491,0.09619899638559648,0.1333024728230081
U56,A,80.0,21,0.777790461950969,0.9913533234201227,0.09552533472790992,0.1329739679223103
U56,A,81.0,21,0.7729469110366107,0.9891885775321339,0.09485207338118595,0.1326455527232211
U56,A,82.0,21,0.7681033598546362,0.987023688413852,0.09417921211542479,0.1323172272026314
U56,A,83.0,21,0.7632598181712003,0.9848586576900408,0.09350675070075365,0.1319889913374377
U56,A,84.0,21,0.7584162957492384,0.9826934869855473,0.0928346889074283,0.13166084510454068
U56,A,85.0,21,0.7535728023483711,0.9805281779252987,0.09216302650583197,0.13133278848084795
U56,A,86.0,21,0.7487293477248053,0.9783627321342947,0.09149176326647512,0.13100482144327263
U56,A,87.0,21,0.7438859416312393,0.976197151237603,0.09082089895999501,0.13067694396873364
U56,A,88.0,21,0.7390425938167664,0.9740314368603522,0.09015043335715722,0.13034915603415342
U56,A,89.0,21,0.734199314026778,0.9718655906277263,0.0894803662288548,0.13002145761646355
U56,A,90.0,21,0.7293561120028679,0.9696996141649566,0.08881069734610803,0.1296938486925987
U56,A,91.0,21,0.7245129974827367,0.96753350909732,0.08814142648006329,0.12936632923949998
U56,A,92.0,21,0.7196699802000948,0.965367277050129,0.08747255340199556,0.1290388992341136
U56,A,93.0,21,0.7148270698845679,0.9632009196487271,0.08680407788330591,0.128711558653392
U56,A,94.0,21,0.7099842762616013,0.9610344385184824,0.08613599969552199,0.12838430747429297
U56,A,95.0,21,0.7051416090523627,0.9588678352847839,0.08546831861030091,0.12805714567378002
U56,A,96.0,21,0.7002990779736489,0.9567011115730305,0.08480103439942321,0.12773007322882135
U56,A,97.0,21,0.6954566927377898,0.9545342690086303,0.08413414683479803,0.12740309011639384
U56,A,98.0,21,0.6906144630525534,0.9523673092169912,0.08346765568846215,0.12707619631347455
U56,A,99.0,21,0.6857723986210498,0.9502002338235159,0.08280156073257627,0.12674939179705147
U56,A,100.0,21,0.6809305091416388,0.9480330444535967,0.082135861739431,0.12642267654411543
U56,A,101.0,21,0.676088804307833,0.9458657427326074,0.08147055848143991,0.1260960505316635
U56,A,102.0,21,0.6712472938082031,0.9436983302858994,0.08080565073114676,0.12576951373669876
U56,A,103.0,21,0.6664059873262861,0.9415308087387949,0.08014113826121849,0.1254430661362287
U56,A,104.0,21,0.6615648945404882,0.9393631797165796,0.07947702084444952,0.12511670770726702
U56,A,105.0,21,0.656724025123992,0.9371954448444999,0.07881329825376149,0.12479043842683413
U56,A,106.0,21,0.6518833887446628,0.9350276057477535,0.07814997026220127,0.12446425827195373
U56,A,107.0,21,0.6470429950649546,0.9328596640514848,0.07748703664294232,0.12413816721965776
U56,A,108.0,21,0.6422028537418151,0.9306916213807793,0.07682449716928264,0.12381216524698146
U56,A,109.0,21,0.6373629744265947,0.9285234793606569,0.07616235161464724,0.12348625233096722
U56,A,110.0,21,0.632523366764952,0.9263552396160671,0.07550059975258883,0.12316042844866182
U56,A,111.0,21,0.627684040396759,0.92418690377188,0.0748392413567831,0.12283469357711896
U56,A,112.0,21,0.622845004956011,0.9220184734528841,0.07417827620103279,0.12250904769339677
U56,A,113.0,21,0.6180062700707322,0.9198499502837784,0.07351770405926605,0.1221834907745587
U56,A,114.0,21,0.6131678453628827,0.9176813358891658,0.07285752470553764,0.12185802279767599
U56,A,115.0,21,0.6083297404482673,0.9155126318935485,0.07219773791402595,0.12153264373982231
U56,A,116.0,21,0.6034919649364414,0.9133438399213214,0.07153834345903687,0.12120735357808021
U56,A,117.0,21,0.598654528430621,0.9111749615967656,0.07087934111500105,0.12088215228953447
U56,A,118.0,21,0.5938174405275889,0.9090059985440436,0.07022073065647327,0.12055703985127808
U56,A,119.0,21,0.5889807108176037,0.9068369523871916,0.06956251185813511,0.12023201624040891
U56,A,120.0,21,0.5841443488843082,0.9046678247501159,0.06890468449479448,0.11990708143402906
U56,A,121.0,21,0.5793083643046378,0.9024986172565854,0.06824724834138052,0.11958223540924817
U56,A,122.0,21,0.5744727666487293,0.9003293315302243,0.06759020317295228,0.11925747814318122
U56,A,123.0,21,0.5696375654798295,0.8981599691945095,0.06693354876468893,0.11893280961294606
U56,A,124.0,21,0.5648027703542051,0.895990531872761,0.06627728489189888,0.11860822979566987
U56,A,125.0,21,0.5599683908210511,0.89382102118814,0.06562141133001265,0.1182837386684834
U56,A,126.0,21,0.5551344364224013,0.8916514387636384,0.06496592785458777,0.11795933620852317
U56,A,127.0,21,0.5503009166930369,0.8894817862220762,0.06431083424130457,0.11763502239293122
U56,A,128.0,21,0.5454678411603971,0.8873120651860952,0.06365613026596861,0.11731079719885473
U56,A,129.0,21,0.5406352193444888,0.8851422772781499,0.06300181570451069,0.11698666060344753
U56,A,130.0,21,0.5358030607577972,0.8829724241205068,0.062347890332985934,0.11666261258386923
U56,A,131.0,21,0.5309713749051962,0.8808025073352334,0.06169435392757405,0.11633865311728364
U56,A,132.0,21,0.5261401712838591,0.8786325285441954,0.06104120626457865,0.11601478218086037
U56,A,133.0,21,0.5213094593831692,0.87646248936905,0.0603884471204279,0.11569099975177566
U56,A,134.0,21,0.5164792486846308,0.8742923914312393,0.059736076271674765,0.11536730580721
U56,A,135.0,21,0.5116495486617811,0.8721222363519854,0.05908409349499566,0.11504370032435052
U56,A,136.0,21,0.506820368780102,0.8699520257522827,0.058432498567192015,0.11472018328038969
U56,A,137.0,21,0.5019917184969301,0.8677817612528945,0.057781291265188495,0.11439675465252441
U56,A,138.0,21,0.4971636072613707,0.8656114444743459,0.05713047136603455,0.11407341441795871
U56,A,139.0,21,0.49233604451420815,0.8634410770369159,0.05648003864690243,0.1137501625539008
U56,A,140.0,21,0.4875090396878201,0.861270660560636,0.05582999288509094,0.11342699903756648
U56,A,141.0,21,0.4826826022060875,0.8591001966652791,0.05518033385801879,0.11310392384617463
U56,A,142.0,21,0.4778567414843104,0.8569296869703578,0.05453106134323149,0.11278093695695035
U56,A,143.0,21,0.4730314669291189,0.8547591330951165,0.0538821751183971,0.11245803834712653
U56,A,144.0,21,0.468206787938387,0.8525885366585252,0.05323367496130782,0.1121352279939376
U56,A,145.0,21,0.4633827139011461,0.8504178992792748,0.05258556064987885,0.11181250587462688
U56,A,146.0,21,0.4585592541974989,0.8482472225757708,0.05193783196214885,0.11148987196644211
U56,A,147.0,21,0.4537364181985328,0.8460765081661262,0.05129048867628061,0.11116732624663639
U56,A,148.0,21,0.4489142152662346,0.8439057576681582,0.05064353057055926,0.11084486869246879
U56,A,149.0,21,0.4440926547534043,0.8417349726993797,0.04999695742339494,0.11052249928120306
U56,A,150.0,21,0.4392717460035708,0.8395641548769949,0.04935076901331814,0.11020021799010915
U56,A,151.0,21,0.4344514983509057,0.8373933058178923,0.048704965118986365,0.10987802479646325
U56,A,152.0,21,0.42963192112013804,0.8352224271386415,0.04805954551917635,0.10955591967754574
U56,A,153.0,21,0.42481302362647144,0.8330515204554829,0.04741450999279051,0.10923390261064281
U56,A,154.0,21,0.41999481517549836,0.8308805873843267,0.04676985831885272,0.10891197357304683
U56,A,155.0,21,0.41517730506311556,0.828709629540743,0.0461255902765112,0.10859013254205507
U56,A,156.0,21,0.41036050257544143,0.8265386485399583,0.045481705645036286,0.10826837949497081
U56,A,157.0,21,0.40554441698873156,0.8243676459968494,0.044838204203819565,0.10794671440910264
U56,A,158.0,21,0.4007290575692948,0.8221966235259361,0.04419508573237785,0.10762513726176492
U56,A,159.0,21,0.3959144335734111,0.820025582741378,0.043552350010349405,0.10730364803027692
U56,A,160.0,21,0.3911005542472483,0.817854525256966,0.04290999681749508,0.10698224669196366
U56,A,161.0,21,0.3862874288267791,0.8156834526861173,0.04226802593369805,0.10666093322415637
U56,A,162.0,21,0.3814750665376986,0.813512366641871,0.04162643713896386,0.1063397076041912
U56,A,163.0,21,0.3766634765953424,0.8113412687368801,0.040985230213422374,0.10601856980940938
U56,A,164.0,21,0.37185266820460483,0.8091701605834076,0.040344404937321166,0.10569751981715814
U56,A,165.0,21,0.3670426505598566,0.8069990437933195,0.03970396109103613,0.10537655760479092
U56,A,166.0,21,0.36223343284486437,0.8048279199780789,0.0390638984550602,0.10505568314966607
U56,A,167.0,21,0.3574250242327087,0.8026567907487412,0.03842421681001107,0.1047348964291468
U56,A,168.0,21,0.3526174338857038,0.8004856577159476,0.037784915936627916,0.10441419742060187
U56,A,169.0,21,0.3478106709553164,0.798314522489919,0.03714599561577159,0.10409358610140806
U56,A,170.0,21,0.3430047445820857,0.7961433866804517,0.03650745562842461,0.10377306244894391
U56,A,171.0,21,0.3381996638955438,0.7939722518969097,0.035869295755692976,0.1034526264405955
U56,A,172.0,21,0.3333954380141346,0.7918011197482201,0.03523151577880257,0.1031322780537558
U56,A,173.0,21,0.3285920760451354,0.7896299918428672,0.034594115479101406,0.10281201726581957
U56,A,174.0,21,0.3237895870845773,0.7874588697888866,0.03395709463805985,0.1024918440541902
U56,A,175.0,21,0.3189879802171659,0.7852877551938588,0.03332045303726994,0.10217175839627557
U56,A,176.0,21,0.31418726451620316,0.7831166496649055,0.03268419045844384,0.10185176026948883
U56,A,177.0,21,0.3093874490435081,0.7809455548086811,0.03204830668341607,0.10153184965125006
U56,A,178.0,21,0.30458854284933995,0.7787744722313693,0.031412801494143716,0.10121202651898176
U56,A,179.0,21,0.29979055497231877,0.7766034035386753,0.030777674672703093,0.10089229085011509
U56,A,180.0,21,0.2949934944393487,0.7744323503358223,0.030142926001292425,0.10057264262208476
U56,A,181.0,21,0.2901973702655406,0.7722613142275441,0.02950855526223206,0.10025308181233239
U56,A,182.0,21,0.2854021914541349,0.7700902968180801,0.028874562237962476,0.09993360839830379
U56,A,183.0,21,0.2806079669964247,0.7679192997111689,0.028240946711045822,0.09961422235745032
U56,A,184.0,21,0.2758147058716795,0.7657483245100437,0.027607708464164826,0.09929492366723114
U56,A,185.0,21,0.27102241704706903,0.7635773728174261,0.026974847280123004,0.09897571230510782
U56,A,186.0,21,0.2662311094775869,0.7614064462355198,0.026342362941845554,0.09865658824854928
U56,A,187.0,21,0.2614407921059758,0.7592355463660058,0.025710255232377577,0.09833755147502843
U56,A,188.0,21,0.2566514738626515,0.7570646748100359,0.025078523934884744,0.09801860196202528
U56,A,189.0,21,0.25186316366562805,0.7548938331682284,0.02444716883265574,0.09769973968702539
U56,A,190.0,21,0.24707587042044327,0.7527230230406605,0.023816189709095825,0.09738096462751744
U56,A,191.0,21,0.24228960302008393,0.7505522460268647,0.02318558634773482,0.09706227676099832
U56,A,192.0,21,0.23750437034491162,0.7483815037258207,0.02255535853222046,0.09674367606496959
U56,A,193.0,21,0.23272018126258948,0.7462107977359523,0.021925506046321264,0.09642516251693745
U56,A,194.0,21,0.227937044628008,0.7440401296551207,0.021296028673927214,0.09610673609441389
U56,A,195.0,21,0.22315496928321232,0.7418695010806172,0.02066692619904842,0.09578839677491713
U56,A,196.0,21,0.21837396405732842,0.7396989136091615,0.020038198405813112,0.09547014453597091
U56,A,197.0,21,0.2135940377664917,0.7375283688368914,0.0194098450784721,0.09515197935510322
U56,A,198.0,21,0.2088151992137737,0.7353578683593611,0.018781866001394976,0.09483390120984758
U56,A,199.0,21,0.20403745718911026,0.7331874137715333,0.018154260959072355,0.09451591007774485
U56,A,200.0,21,0.19926082046923013,0.7310170066677741,0.017527029736114308,0.09419800593633942
U56,B,0.0,21,1.1208041679120007,1.0723137946066588,0.12254484634481644,0.11690202260141858
U56,B,1.0,21,1.1173146775375997,1.0699606154976002,0.12211842312647891,0.11661345331006712
U56,B,2.0,21,1.1138234004236747,1.0676062839101867,0.12169214147280139,0.11632494567645701
U56,B,3.0,21,1.1103303521492436,1.065250806445658,0.12126600134324139,0.11603649968987706
U56,B,4.0,21,1.106835548318582,1.0628941897161708,0.12084000269726758,0.11574811533961515
U56,B,5.0,21,1.1033390045608755,1.0605364403447073,0.12041414549435836,0.11545979261496164
U56,B,6.0,21,1.099840736529869,1.0581775649649825,0.1199884296940017,0.11517153150520865
U56,B,7.0,21,1.0963407599035189,1.0558175702213508,0.1195628552556951,0.11488333199964873
U56,B,8.0,21,1.092839090383639,1.0534564627687124,0.11913742213894674,0.11459519408757757
U56,B,9.0,21,1.0893357436955504,1.0510942492724202,0.11871213030327388,0.11430711775828972
U56,B,10.0,21,1.085830735587727,1.0487309364081854,0.11828697970820445,0.11401910300108486
U56,B,11.0,21,1.0823240818314446,1.046366530861985,0.11786197031327572,0.11373114980526133
U56,B,12.0,21,1.0788157982204203,1.0440010393299635,0.11743710207803337,0.1134432581601188
U56,B,13.0,21,1.0753059005704635,1.0416344685183436,0.11701237496203598,0.1131554280549607
U56,B,14.0,21,1.0717944047191144,1.039266825143327,0.11658778892484944,0.11286765947908961
U56,B,15.0,21,1.0682813265252888,1.0368981159310013,0.11616334392605054,0.11257995242181096
U56,B,16.0,21,1.0647666818689208,1.0345283476172433,0.11573903992522583,0.11229230687243086
U56,B,17.0,21,1.0612504866506007,1.0321575269476246,0.11531487688197095,0.1120047228202583
U56,B,18.0,21,1.0577327567912203,1.0297856606773153,0.114890854755892,0.11171720025460208
U56,B,19.0,21,1.054213508231607,1.0274127555709869,0.11446697350660551,0.11142973916477317
U56,B,20.0,21,1.0506927569321682,1.025038818402717,0.11404323309373599,0.11114233954008457
U56,B,21.0,21,1.047170518872524,1.0226638559558923,0.11361963347691972,0.11085500136984949
U56,B,22.0,21,1.0436468100511487,1.0202878750231124,0.11319617461580189,0.11056772464338338
U56,B,23.0,21,1.0401216464850076,1.0179108824060898,0.11277285647003632,0.110280509350003
U56,B,24.0,21,1.0365950442091905,1.0155328849155574,0.11234967899928949,0.10999335547902711
U56,B,25.0,21,1.0330670192765494,1.0131538893711665,0.11192664216323567,0.10970626301977582
U56,B,26.0,21,1.0295375877573332,1.0107739026013922,0.1115037459215591,0.10941923196156944
U56,B,27.0,21,1.0260067657388214,1.0083929314434321,0.11108099023395379,0.10913226229373119
U56,B,28.0,21,1.022474569324959,1.0060109827431125,0.11065837506012355,0.10884535400558537
U56,B,29.0,21,1.018941014635989,1.0036280633547863,0.11023590035978281,0.10855850708645787
U56,B,30.0,21,1.015406117808086,1.0012441801412344,0.10981356609265536,0.10827172152567566
U56,B,31.0,21,1.0118698949929865,0.9988593399735702,0.10939137221847473,0.1079849973125675
U56,B,32.0,21,1.0083323623576244,0.9964735497311374,0.10896931869698268,0.10769833443646348
U56,B,33.0,21,1.0047935360837577,0.994086816301412,0.10854740548793429,0.10741173288669525
U56,B,34.0,21,1.0012534323676032,0.9916991465799028,0.10812563255109042,0.10712519265259557
U56,B,35.0,21,0.9977120674194654,0.9893105474700516,0.10770399984622503,0.10683871372349962
U56,B,36.0,21,0.9941694574633659,0.9869210258831334,0.10728250733311961,0.10655229608874284
U56,B,37.0,21,0.9906256187366747,0.9845305887381569,0.10686115497156745,0.10626593973766307
U56,B,38.0,21,0.9870805674897375,0.9821392429617638,0.10643994272136936,0.1059796446595993
U56,B,39.0,21,0.9835343199855067,0.9797469954881289,0.10601887054233683,0.10569341084389228
U56,B,40.0,21,0.9799868924991688,0.9773538532588594,0.10559793839429288,0.10540723827988296
U56,B,41.0,21,0.9764383013177717,0.9749598232228934,0.10517714623706653,0.10512112695691589
U56,B,42.0,21,0.972888562739856,0.9725649123364012,0.10475649403050102,0.10483507686433557
U56,B,43.0,21,0.9693376930750791,0.9701691275626818,0.10433598173444492,0.10454908799148832
U56,B,44.0,21,0.9657857086438447,0.9677724758720638,0.10391560930876054,0.10426316032772176
U56,B,45.0,21,0.9622326257769293,0.9653749642418025,0.10349537671331754,0.10397729386238574
U56,B,46.0,21,0.9586784608151101,0.9629765996559795,0.10307528390799581,0.10369148858483013
U56,B,47.0,21,0.9551232301087913,0.9605773891054002,0.10265533085268541,0.10340574448440742
U56,B,48.0,21,0.9515669500176297,0.9581773395874933,0.10223551750728554,0.10312006155047171
U56,B,49.0,21,0.9480096369101639,0.9557764581062079,0.10181584383170583,0.1028344397723786
U56,B,50.0,21,0.9444513071634372,0.9533747516719113,0.10139630978586567,0.10254887913948374
U56,B,51.0,21,0.9408919771626274,0.9509722273012873,0.10097691532969266,0.10226337964114651
U56,B,52.0,21,0.9373316633006709,0.9485688920172344,0.10055766042312708,0.10197794126672455
U56,B,53.0,21,0.9337703819778888,0.9461647528487618,0.10013854502611563,0.10169256400558102
U56,B,54.0,21,0.9302081496016137,0.9437598168308884,0.0997195690986179,0.10140724784707755
U56,B,55.0,21,0.926644982585816,0.9413540910045392,0.09930073260060057,0.10112199278057821
U56,B,56.0,21,0.9230808973507285,0.9389475824164435,0.09888203549204166,0.10083679879544838
U56,B,57.0,21,0.919515910322474,0.9365402981190303,0.09846347773292852,0.10055166588105569
U56,B,58.0,21,0.9159500379326905,0.9341322451703264,0.0980450592832578,0.10026659402676752
U56,B,59.0,21,0.9123832966181573,0.9317234306338537,0.09762678010303683,0.09998158322195483
U56,B,60.0,21,0.9088157028204217,0.929313861578525,0.09720864015228203,0.09969663345598767
U56,B,61.0,21,0.9052472729854243,0.926903545078541,0.09679063939101895,0.09941174471824032
U56,B,62.0,21,0.9016780235631261,0.9244924882132866,0.09637277777928377,0.09912691699808662
U56,B,63.0,21,0.8981079710071357,0.9220806980672283,0.09595505527712356,0.09884215028490173
U56,B,64.0,21,0.8945371317743334,0.9196681817298091,0.09553747184459138,0.09855744456806392
U56,B,65.0,21,0.8909655223245008,0.9172549462953465,0.09512002744175452,0.09827279983695125
U56,B,66.0,21,0.887393159119946,0.9148409988629272,0.09470272202868601,0.09798821608094399
U56,B,67.0,21,0.8838200586251315,0.9124263465363041,0.0942855555654718,0.09770369328942352
U56,B,68.0,21,0.8802462373063018,0.9100109964237918,0.09386852801220624,0.09741923145177411
U56,B,69.0,21,0.8766717116311094,0.907594955638163,0.09345163932899259,0.09713483055737959
U56,B,70.0,21,0.873096498068245,0.9051782312965445,0.0930348894759443,0.09685049059562534
U56,B,71.0,21,0.8695206130870642,0.9027608305203131,0.09261827841318637,0.09656621155590006
U56,B,72.0,21,0.8659440731572161,0.9003427604349901,0.09220180610084983,0.0962819934275927
U56,B,73.0,21,0.8623668947482727,0.8979240281701388,0.0917854724990792,0.0959978362000935
U56,B,74.0,21,0.8587890943293566,0.8955046408592594,0.0913692775680266,0.09571373986279341
U56,B,75.0,21,0.8552106883687728,0.8930846056396846,0.09095322126785388,0.09542970440508713
U56,B,76.0,21,0.8516316933336363,0.8906639296524748,0.09053730355873313,0.09514572981636937
U56,B,77.0,21,0.8480521256895037,0.8882426200423145,0.09012152440084686,0.09486181608603617
U56,B,78.0,21,0.8444720019000026,0.8858206839574074,0.08970588375438537,0.09457796320348533
U56,B,79.0,21,0.8408913384264642,0.8833981285493713,0.08929038157955027,0.09429417115811622
U56,B,80.0,21,0.8373101517275537,0.8809749609731344,0.08887501783655205,0.09401043993933023
U56,B,81.0,21,0.8337284582589028,0.8785511883868298,0.08845979248561187,0.09372676953652825
U56,B,82.0,21,0.8301462744727414,0.8761268179516921,0.08804470548695909,0.09344315993911567
U56,B,83.0,21,0.8265636168175324,0.8737018568319517,0.08762975680083374,0.09315961113649585
U56,B,84.0,21,0.8229805017376027,0.8712763121947297,0.08721494638748517,0.0928761231180768
U56,B,85.0,21,0.8193969456727799,0.868850191209935,0.08680027420717318,0.0925926958732659
U56,B,86.0,21,0.8158129650580246,0.8664235010501576,0.08638574022016621,0.09230932939147296
U56,B,87.0,21,0.8122285763230662,0.8639962488905657,0.08597134438674292,0.09202602366210866
U56,B,88.0,21,0.8086437958920402,0.8615684419087993,0.08555708666719175,0.09174277867458613
U56,B,89.0,21,0.805058640183123,0.8591400872848663,0.08514296702181001,0.09145959441831875
U56,B,90.0,21,0.8014731256081692,0.8567111922010385,0.08472898541090634,0.0911764708827223
U56,B,91.0,21,0.7978872685723496,0.8542817638417449,0.08431514179479671,0.09089340805721413
U56,B,92.0,21,0.7943010854737897,0.8518518093934693,0.08390143613380907,0.09061040593121117
U56,B,93.0,21,0.7907145927032083,0.8494213360446438,0.08348786838828004,0.09032746449413476
U56,B,94.0,21,0.7871278066435569,0.8469903509855452,0.08307443851855512,0.09004458373540536
U56,B,95.0,21,0.7835407436696619,0.8445588614081898,0.0826611464849909,0.08976176364444566
