panel,drop,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,max_name_w,mean_sweep_w,turnover_yr,max_row_sum,n_invest,pass4a_matched,pass4b_matched,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,(none),0.75,0.0,0.13091115306515166,1.236081945622843,-0.17274816551070726,0.7578150116855368,1.2807509256361373,1.2090273914491203,1.180358816360604,1.2430758214498494,0.14353853330986377,1.2803390722324455,-0.17274816551070737,0.15,0.2694679637786412,4.39457281063272,1.0000000000000004,56,False,True,False,True,True,True,True,True,True
U56,(none),0.75,10.0,0.12594978357199493,1.1933695908106956,-0.17392304314971851,0.7241696171540267,1.2364672466858724,1.167296002072809,1.1346044674593434,1.1398035382729579,0.13852464950781207,1.2397071765466103,-0.17392304314971785,0.15,0.2694679637786412,4.39457281063272,1.0000000000000004,56,False,True,False,True,True,True,True,True,True
U56,(none),0.75,25.0,0.1185465394594245,1.1291912901285504,-0.1756836938565104,0.6747725805233089,1.169889847070909,1.104616438942883,1.065836403590113,1.0010733757351957,0.13104300062203,1.178665567851114,-0.1756836938565105,0.15,0.2694679637786412,4.39457281063272,1.0000000000000004,56,False,True,False,True,True,True,True,True,True
U56,(none),0.75,50.0,0.1063106078235736,1.0220208374642827,-0.17861367175230702,0.5951986025515456,1.0586218343412692,1.000008065087603,0.9509640652165173,0.8048439043976536,0.11867736655768168,1.0767540132346374,-0.17861367175230713,0.15,0.2694679637786412,4.39457281063272,1.0000000000000004,56,False,False,False,False,True,True,True,True,False
U56,AAPL,0.75,0.0,0.1286023267590326,1.2229683007787555,-0.17201423114667125,0.7476260882704371,1.2387545535745288,1.2194385429182497,1.1397942589238552,1.1352948261881723,0.1433743577982296,1.2871398572008785,-0.17201423114667136,0.15,0.2698828072444638,4.405738473253595,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
U56,AAPL,0.75,10.0,0.12363818529965553,1.1798642722052801,-0.17321775212207502,0.7137731773156926,1.1936869384542073,1.1776445630003975,1.093239076071869,1.039762227506483,0.13839044711373893,1.2464202605956791,-0.17321775212207502,0.15,0.2698828072444638,4.405738473253595,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
U56,AAPL,0.75,25.0,0.11623089525046182,1.1151027048870543,-0.1750212934303631,0.6640957392804744,1.125937200204222,1.1148756140375504,1.0232741392421405,0.911090756847683,0.13095329593549443,1.1852518124780387,-0.175021293430363,0.15,0.2698828072444638,4.405738473253595,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
U56,AAPL,0.75,50.0,0.10398851566251266,1.0069742298848479,-0.17802255737762784,0.5841311190801989,1.0127314369249547,1.0101305029001355,0.9064256582106895,0.7111247029474405,0.11866060487781427,1.0831417288134066,-0.17802255737762795,0.15,0.2698828072444638,4.405738473253595,1.0000000000000004,55,False,False,False,False,True,True,True,True,False
U56,AMD,0.75,0.0,0.12521798683242702,1.214178873024982,-0.17008883243454764,0.7361917007726683,1.2687964506778588,1.1774514378058187,1.1623394758578294,1.2224734877154875,0.13635088604843726,1.255301152988109,-0.1700888324345473,0.15,0.2697773627527547,4.358431410114615,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
U56,AMD,0.75,10.0,0.12032190526231168,1.1707614373138735,-0.17129359287028867,0.7024308571390929,1.2242262664197474,1.1346972366991066,1.1163852350367578,1.1217524523073354,0.13138597532712826,1.213639555533409,-0.17129359287028822,0.15,0.2697773627527547,4.358431410114615,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
U56,AMD,0.75,25.0,0.11301574737643483,1.1055266138454087,-0.17309899470088397,0.6528966131301148,1.1572253882096273,1.0704820738355303,1.0473252277845446,0.983006305860319,0.12397725113633817,1.1510508252652796,-0.17309899470088352,0.15,0.2697773627527547,4.358431410114615,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
U56,AMD,0.75,50.0,0.10093939216775416,0.9966036102784608,-0.17610336306287666,0.5731826491678886,1.04527172821252,0.9633172575482556,0.9319903162581722,0.7872013433660524,0.11173174411111786,1.0465604350440405,-0.17610336306287677,0.15,0.2697773627527547,4.358431410114615,1.0000000000000004,55,False,False,False,False,True,True,True,True,False
U56,AMZN,0.75,0.0,0.12853905410549604,1.2256575935560179,-0.17258406878991017,0.7447909590193348,1.2596699550763242,1.2082717408144386,1.1603538946862488,1.2316423380692099,0.1422423908606265,1.2769645399478131,-0.1725840687899105,0.15,0.26993559961203134,4.396765001738811,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
U56,AMZN,0.75,10.0,0.12358546043792762,1.1825348090356524,-0.17375065619677743,0.7112805392686613,1.214366108554729,1.1665843756474819,1.1135540095439425,1.1256082837026002,0.13726515453251342,1.236345904706841,-0.17375065619677765,0.15,0.26993559961203134,4.396765001738811,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
U56,AMZN,0.75,25.0,0.11619382463625216,1.1177414754665749,-0.1754988720578271,0.6620773300352959,1.1462601080580876,1.103969988129172,1.0432206280039624,0.9837089771439101,0.12983794380229474,1.1753235975495373,-0.17549887205782722,0.15,0.26993559961203134,4.396765001738811,1.0000000000000004,55,False,True,False,True,True,True,True,True,True
