panel,target,T_trade,cost,side,h,turn_py,cal_turn_lo,cal_turn_hi,inside_ladder,d_oos_Sharpe,d_oos_MaxDD,d_oos_CAGR,d_full_Sharpe,d_full_MaxDD
B136,0.08,M,0,DOWN_TD,0.05,2.7457888225643106,1.181259718304513,5.482417258670059,True,0.08776732224676032,0.045566041558571635,-0.00678762977578036,0.03388680986619397,0.04556604155857136
B136,0.08,M,0,DOWN_TD,0.08,2.633968602690569,1.181259718304513,5.482417258670059,True,0.09488911488406471,0.041882594900472386,-0.0051255234358077995,0.04660677277496772,0.041882594900473
B136,0.08,M,0,DOWN_TD,0.12,2.528247180476734,1.181259718304513,5.482417258670059,True,0.0828275195080519,0.03627713467973118,-0.004484024074657492,0.03837654937569246,0.03627713467973054
B136,0.08,M,0,DOWN_TD,0.16,2.4766295311138338,1.181259718304513,5.482417258670059,True,0.09593037545836469,0.0436686952618664,-0.002558454243797262,0.05420960088220217,0.043668695261866425
B136,0.08,M,0,DOWN_TD,0.2,2.4164213716433465,1.181259718304513,5.482417258670059,True,0.06791656927163903,0.03908213628504911,-0.0031379347222120213,0.016692399228232402,0.039082136285048696
B136,0.08,M,0,DOWN_TD,0.25,2.3609645202864153,1.181259718304513,5.482417258670059,True,0.03466803301051513,0.015745235259247925,-0.0030006724743619206,-0.017247841581131018,0.015745235259247814
B136,0.08,M,0,UP_TD,0.01,3.1914295888169946,1.181259718304513,5.482417258670059,True,-0.03218503715403975,-0.034175537957081725,0.010250850674963799,-0.00773418971683304,-0.034175537957082114
B136,0.08,M,0,UP_TD,0.02,3.1715757347302094,1.181259718304513,5.482417258670059,True,-0.034929254167140655,-0.033421400573443144,0.009584765421287916,-0.009232718635417969,-0.033421400573443116
B136,0.08,M,0,UP_TD,0.03,3.1172454802202423,1.181259718304513,5.482417258670059,True,-0.029746558298939352,-0.031357696679505,0.009307404832180066,-0.011989233154755086,-0.03135769667950489
B136,0.08,M,0,UP_TD,0.05,3.0436708725297317,1.181259718304513,5.482417258670059,True,-0.02991518464853149,-0.028563006948057912,0.00827303104779345,-0.008098569998238103,-0.028563006948058134
B136,0.08,M,0,UP_TD,0.08,2.967080108671861,1.181259718304513,5.482417258670059,True,-0.015108724302151932,-0.025653750235774514,0.008530337467540436,-0.0012535971003295732,-0.025653750235774403
B136,0.08,M,0,UP_TD,0.12,2.793606206915443,1.181259718304513,5.482417258670059,True,-0.012518547663741053,-0.01906444249590869,0.006559932242223357,-0.007232783435062506,-0.01906444249590894
B136,0.08,M,0,UP_TD,0.16,2.720991804038116,1.181259718304513,5.482417258670059,True,-0.027179046515859895,-0.01630622559952996,0.0039973140821746855,0.0020690466108430616,-0.016306225599529878
B136,0.08,M,0,UP_TD,0.2,2.6221503495078604,1.181259718304513,5.482417258670059,True,-0.009945825548495435,-0.0125517890257201,0.004224642563181738,0.003894732917734789,-0.012551789025720267
B136,0.08,M,0,UP_TD,0.25,2.5020329504253964,1.181259718304513,5.482417258670059,True,-0.0020077041674961826,-0.00798919776874818,0.0031645376897550953,0.010310695011104709,-0.007989197768748374
B136,0.08,M,10,SYM,0.01,5.19258398189763,1.181259718304513,5.482417258670059,True,0.005455675582374919,0.0018001094178716481,3.632451612066434e-05,0.001461035776547881,0.0018001094178717453
B136,0.08,M,10,SYM,0.02,4.8733310752158205,1.181259718304513,5.482417258670059,True,0.011904622289065081,0.004113963888448605,0.00021610589361331645,0.009012049189115023,0.004113963888448896
B136,0.08,M,10,SYM,0.03,4.491117682660678,1.181259718304513,5.482417258670059,True,0.015717571044046696,0.0066128466010895726,0.00017618501828595146,0.009505605461934241,0.006612846601088074
B136,0.08,M,10,SYM,0.05,3.983614024095402,1.181259718304513,5.482417258670059,True,0.037083474833760954,0.00798227975794076,0.0015780510579927326,0.02683974313562465,0.007982279757940788
B136,0.08,M,10,SYM,0.08,3.414733079738111,1.181259718304513,5.482417258670059,True,0.040907918716632574,0.016421181679630054,0.0012741201838914057,0.006164160248392836,0.016421181679629443
B136,0.08,M,10,SYM,0.12,3.0968707422441404,1.181259718304513,5.482417258670059,True,0.05532988889483459,0.023484707058102627,0.001990987723560503,0.009274364141526936,0.02348470705810271
B136,0.08,M,10,SYM,0.16,2.664318965557655,1.181259718304513,5.482417258670059,True,0.07609360931531861,0.027651072848503544,0.002392401378513778,0.035828336111703774,0.027651072848503377
B136,0.08,M,10,SYM,0.2,2.181222934135856,1.181259718304513,5.482417258670059,True,0.17316293166445051,0.06832472158484548,0.007723582424720862,0.05776029232910629,0.06832472158484526
B136,0.08,M,10,SYM,0.25,2.085744113255171,1.181259718304513,5.482417258670059,True,0.10759751098182302,0.06398326242618865,-0.0023905214428534827,0.013487574514065903,0.06398326242618865
B136,0.08,M,10,SYM_TD,0.01,5.193778823413903,1.181259718304513,5.482417258670059,True,0.0049643391388010105,0.0016602644569807257,-1.3245024842775677e-05,0.001636969325935267,0.001660264456981933
B136,0.08,M,10,SYM_TD,0.02,4.86167088794874,1.181259718304513,5.482417258670059,True,0.010024824302786062,0.0037995589907291183,3.5134072316062026e-05,0.006883286687551005,0.0037995589907292016
B136,0.08,M,10,SYM_TD,0.03,4.466502126684647,1.181259718304513,5.482417258670059,True,0.02096293892815848,0.005722759726556864,0.0005343882503025948,0.010704659666752159,0.005722759726557475
B136,0.08,M,10,SYM_TD,0.05,3.990888224311746,1.181259718304513,5.482417258670059,True,0.022850921819310255,0.008007730449698602,0.00038646289983820803,0.015557342210041902,0.008007730449698283
B136,0.08,M,10,SYM_TD,0.08,3.548172663817534,1.181259718304513,5.482417258670059,True,0.032414795286542564,0.010769207907986439,0.0008057764050670574,0.02296220490267098,0.01076920790798569
B136,0.08,M,10,SYM_TD,0.12,3.0956898377190707,1.181259718304513,5.482417258670059,True,0.047113307694581774,0.014652163383800376,0.0007761826789783322,0.027287604407987276,0.014652163383800376
B136,0.08,M,10,SYM_TD,0.16,2.924666370092684,1.181259718304513,5.482417258670059,True,0.05016234577030754,0.02653532653792745,0.0005423893293922677,0.048135674719936405,0.02653532653792748
B136,0.08,M,10,SYM_TD,0.2,2.7558881918151785,1.181259718304513,5.482417258670059,True,0.0474043195996845,0.026206467465413608,0.0004100374746204283,0.014991592815244426,0.026206467465413108
B136,0.08,M,10,SYM_TD,0.25,2.5814835274256835,1.181259718304513,5.482417258670059,True,0.02859280770308259,0.007382952663703313,-1.4308636960946863e-05,-0.008533838968662222,0.007382952663703146
B136,0.08,M,10,DOWN_TD,0.01,2.953368089322742,1.181259718304513,5.482417258670059,True,0.077168004472016,0.03920782541712775,-0.008050229915441035,0.024395780451556437,0.03920782541712675
B136,0.08,M,10,DOWN_TD,0.02,2.900599349088479,1.181259718304513,5.482417258670059,True,0.08352035477196296,0.040930982218129186,-0.007443199280906615,0.02785069023255593,0.04093098221812899
B136,0.08,M,10,DOWN_TD,0.03,2.857765334613952,1.181259718304513,5.482417258670059,True,0.07933682114415963,0.042611655819911526,-0.007588506829078898,0.028004325277863673,0.042611655819911665
B136,0.08,M,10,DOWN_TD,0.05,2.7457888225643106,1.181259718304513,5.482417258670059,True,0.08358886441957503,0.04545137446175518,-0.006784653382815184,0.030337705250951252,0.04545137446175543
B136,0.08,M,10,DOWN_TD,0.08,2.633968602690569,1.181259718304513,5.482417258670059,True,0.09141431333605432,0.041561950915605855,-0.0051046384209316314,0.04335962754534983,0.04156195091560594
B136,0.08,M,10,DOWN_TD,0.12,2.528247180476734,1.181259718304513,5.482417258670059,True,0.07982161115876663,0.03616004035316869,-0.004482710467041809,0.0357238421883157,0.036160040353168554
B136,0.08,M,10,DOWN_TD,0.16,2.4766295311138338,1.181259718304513,5.482417258670059,True,0.09287768685380171,0.04351734417003936,-0.0025678642376593536,0.05165626410188606,0.04351734417003955
B136,0.08,M,10,DOWN_TD,0.2,2.4164213716433465,1.181259718304513,5.482417258670059,True,0.06589886013771973,0.039073336937160474,-0.0031044660242860733,0.014634954993665739,0.039073336937160114
B136,0.08,M,10,DOWN_TD,0.25,2.3609645202864153,1.181259718304513,5.482417258670059,True,0.03330212788918563,0.01574132264950645,-0.0029875342952198902,-0.018520237940202966,0.015741322649506118
B136,0.08,M,10,UP_TD,0.01,3.1914295888169946,1.181259718304513,5.482417258670059,True,-0.02700012530015039,-0.034102426246335,0.010330088228056103,-0.0034045716214843313,-0.03410242624633547
B136,0.08,M,10,UP_TD,0.02,3.1715757347302094,1.181259718304513,5.482417258670059,True,-0.02984935405206568,-0.03334990218841233,0.009668682210550755,-0.005027535720215193,-0.03334990218841269
B136,0.08,M,10,UP_TD,0.03,3.1172454802202423,1.181259718304513,5.482417258670059,True,-0.02487234807230343,-0.031290613175151555,0.009397043552276982,-0.008039656168698395,-0.03129061317515125
B136,0.08,M,10,UP_TD,0.05,3.0436708725297317,1.181259718304513,5.482417258670059,True,-0.025438977844912225,-0.02850190212200715,0.00836171410844777,-0.004587765249878473,-0.028501902122007816
B136,0.08,M,10,UP_TD,0.08,2.967080108671861,1.181259718304513,5.482417258670059,True,-0.011154655412182413,-0.025598869181109457,0.008608573177598,0.0017916568047324777,-0.025598869181110123
B136,0.08,M,10,UP_TD,0.12,2.793606206915443,1.181259718304513,5.482417258670059,True,-0.009698857950371176,-0.01902365794389771,0.006592450374385203,-0.004869989419891585,-0.019023657943897765
B136,0.08,M,10,UP_TD,0.16,2.720991804038116,1.181259718304513,5.482417258670059,True,-0.02495191838470623,-0.01627134169950467,0.004010166917874924,0.004019073134314155,-0.016271341699504754
B136,0.08,M,10,UP_TD,0.2,2.6221503495078604,1.181259718304513,5.482417258670059,True,-0.008568427048031957,-0.012524936989923185,0.004203077127467786,0.005283924008001595,-0.012524936989922991
B136,0.08,M,10,UP_TD,0.25,2.5020329504253964,1.181259718304513,5.482417258670059,True,-0.00047535813574861585,-0.007972106482077024,0.003214887390286983,0.011320498975183169,-0.007972106482077052
B136,0.08,M,25,SYM,0.01,5.19258398189763,1.181259718304513,5.482417258670059,True,0.0058137832868425665,0.0014414344237035082,8.78619696811217e-05,0.0013140505064395125,0.0014414344237041604
B136,0.08,M,25,SYM,0.02,4.8733310752158205,1.181259718304513,5.482417258670059,True,0.012584219148593423,0.004358601809210175,0.0003107543932855811,0.0087210218119127,0.004358601809210133
B136,0.08,M,25,SYM,0.03,4.491117682660678,1.181259718304513,5.482417258670059,True,0.015727972525720224,0.005252169125993744,0.0002179729349110343,0.009201813764766476,0.005252169125994535
B136,0.08,M,25,SYM,0.05,3.983614024095402,1.181259718304513,5.482417258670059,True,0.037872882505055605,0.007742067776353251,0.0017241894458404905,0.026364645647647844,0.00774206777635239
B136,0.08,M,25,SYM,0.08,3.414733079738111,1.181259718304513,5.482417258670059,True,0.04037402076649599,0.016156225082218062,0.0012910497377768837,0.005559738604978159,0.015959384462408133
B136,0.08,M,25,SYM,0.12,3.0968707422441404,1.181259718304513,5.482417258670059,True,0.053945177133080335,0.0219075444252059,0.001960438925600008,0.008165726467970646,0.02190754442520576
B136,0.08,M,25,SYM,0.16,2.664318965557655,1.181259718304513,5.482417258670059,True,0.07245325844671302,0.027632579361097143,0.0021712001156242167,0.034377505304724165,0.027632579361096976
B136,0.08,M,25,SYM,0.2,2.181222934135856,1.181259718304513,5.482417258670059,True,0.1708851802529998,0.06803809614397263,0.007771064190782245,0.05495146263460016,0.06803809614397271
B136,0.08,M,25,SYM,0.25,2.085744113255171,1.181259718304513,5.482417258670059,True,0.10799978868137128,0.06364249850009665,-0.0020472730911565706,0.010930428768499478,0.06364249850009651
B136,0.08,M,25,SYM_TD,0.01,5.193778823413903,1.181259718304513,5.482417258670059,True,0.005351359243969567,0.0013046359072927532,4.078420665870608e-05,0.0014928377132501502,0.0013046359072922953
B136,0.08,M,25,SYM_TD,0.02,4.86167088794874,1.181259718304513,5.482417258670059,True,0.010774773603643206,0.004669293675411357,0.00013601457879541812,0.0065994599363015105,0.004669293675412758
B136,0.08,M,25,SYM_TD,0.03,4.466502126684647,1.181259718304513,5.482417258670059,True,0.021047064305042218,0.004359893003519882,0.0005819657296495528,0.010335825161299939,0.0043598930035203265
B136,0.08,M,25,SYM_TD,0.05,3.990888224311746,1.181259718304513,5.482417258670059,True,0.02363408026740288,0.008382366143408301,0.000518447887090781,0.015232536235514793,0.008382366143408315
B136,0.08,M,25,SYM_TD,0.08,3.548172663817534,1.181259718304513,5.482417258670059,True,0.03343304695606708,0.010317297761285343,0.0009697271123244033,0.02235315717783415,0.010317297761284802
B136,0.08,M,25,SYM_TD,0.12,3.0956898377190707,1.181259718304513,5.482417258670059,True,0.04630607437422629,0.014545855915914369,0.0007837935316923617,0.026338695870407713,0.014545855915914008
B136,0.08,M,25,SYM_TD,0.16,2.924666370092684,1.181259718304513,5.482417258670059,True,0.04887640690283401,0.026363091633142238,0.0005553074156554455,0.04685775409338633,0.02636309163314257
B136,0.08,M,25,SYM_TD,0.2,2.7558881918151785,1.181259718304513,5.482417258670059,True,0.04640294795387989,0.02623465519078949,0.00044335330606730394,0.013691388856682751,0.026234655190789297
B136,0.08,M,25,SYM_TD,0.25,2.5814835274256835,1.181259718304513,5.482417258670059,True,0.02901660792090044,0.007404000281386686,9.37983166845735e-05,-0.009114094415048513,0.007404000281386297
B136,0.08,M,25,DOWN_TD,0.01,2.953368089322742,1.181259718304513,5.482417258670059,True,0.07089557500524735,0.03861435560079651,-0.00796787857420557,0.018154727787609737,0.03861435560079629
B136,0.08,M,25,DOWN_TD,0.02,2.900599349088479,1.181259718304513,5.482417258670059,True,0.07718108989360273,0.04031467863597413,-0.007382866543415148,0.021761665561420562,0.040314678635973905
B136,0.08,M,25,DOWN_TD,0.03,2.857765334613952,1.181259718304513,5.482417258670059,True,0.07299820104373778,0.042045383989131796,-0.007551751338570528,0.02216240709029682,0.04204538398913249
B136,0.08,M,25,DOWN_TD,0.05,2.7457888225643106,1.181259718304513,5.482417258670059,True,0.07731026360096127,0.04527964337756643,-0.006780854582001311,0.024970832144627364,0.045279643377566015
B136,0.08,M,25,DOWN_TD,0.08,2.633968602690569,1.181259718304513,5.482417258670059,True,0.08619248628412435,0.04108156044454142,-0.005074016631249442,0.03845944761113529,0.04108156044454092
B136,0.08,M,25,DOWN_TD,0.12,2.528247180476734,1.181259718304513,5.482417258670059,True,0.07529956785573688,0.035984668055344504,-0.00448108587073906,0.031720847598300184,0.03598466805534445
B136,0.08,M,25,DOWN_TD,0.16,2.4766295311138338,1.181259718304513,5.482417258670059,True,0.08830051958121987,0.04329057760871552,-0.0025821651575014815,0.047816748604330384,0.0432905776087158
B136,0.08,M,25,DOWN_TD,0.2,2.4164213716433465,1.181259718304513,5.482417258670059,True,0.06287537908018548,0.039060207327814345,-0.0030546780553368513,0.011545748826411462,0.03906020732781465
B136,0.08,M,25,DOWN_TD,0.25,2.3609645202864153,1.181259718304513,5.482417258670059,True,0.03125669493947725,0.01573553036093331,-0.002967961630523902,-0.020433364891770944,0.01573553036093331
B136,0.08,M,25,UP_TD,0.01,3.1914295888169946,1.181259718304513,5.482417258670059,True,-0.019221350684738736,-0.03399291854027264,0.010446803163759524,0.00308489933895828,-0.03399291854027303
B136,0.08,M,25,UP_TD,0.02,3.1715757347302094,1.181259718304513,5.482417258670059,True,-0.022226874279143827,-0.03324281094335929,0.00979236382499249,0.00127679976258821,-0.033242810943359236
B136,0.08,M,25,UP_TD,0.03,3.1172454802202423,1.181259718304513,5.482417258670059,True,-0.017561775086798015,-0.031190134597898794,0.009529241066342703,-0.0021194566350997146,-0.031190134597898683
B136,0.08,M,25,UP_TD,0.05,3.0436708725297317,1.181259718304513,5.482417258670059,True,-0.018722403639313878,-0.028410378489722693,0.008492517714464659,0.0006773856557877878,-0.028410378489722804
B136,0.08,M,25,UP_TD,0.08,2.967080108671861,1.181259718304513,5.482417258670059,True,-0.005223204786033886,-0.025516667597516585,0.00872383115569711,0.006363238850797037,-0.025516667597516807
B136,0.08,M,25,UP_TD,0.12,2.793606206915443,1.181259718304513,5.482417258670059,True,-0.0054791935477132014,-0.018962570292030856,0.006639734737850608,-0.0013299580532186717,-0.01896257029203105
B136,0.08,M,25,UP_TD,0.16,2.720991804038116,1.181259718304513,5.482417258670059,True,-0.02161757703427991,-0.016219092123735318,0.004028253976646676,0.006939081718265738,-0.016219092123735374
B136,0.08,M,25,UP_TD,0.2,2.6221503495078604,1.181259718304513,5.482417258670059,True,-0.006504474943233696,-0.012484717648682309,0.004170026664747195,0.007373828083563572,-0.012484717648682253
B136,0.08,M,25,UP_TD,0.25,2.5020329504253964,1.181259718304513,5.482417258670059,True,0.0018211449564575766,-0.00794650692247309,0.003289375148254392,0.012836152612379914,-0.007946506922473118
B136,0.08,M,50,SYM,0.01,5.19258398189763,1.181259718304513,5.482417258670059,True,0.0063969375840524645,0.0009225545562408649,0.00017047519727907134,0.0010516664159004874,0.0009225545562412674
B136,0.08,M,50,SYM,0.02,4.8733310752158205,1.181259718304513,5.482417258670059,True,0.01368848724322902,0.003462918721179764,0.00046294260629696493,0.008215914547595848,0.0034629187211800833
B136,0.08,M,50,SYM,0.03,4.491117682660678,1.181259718304513,5.482417258670059,True,0.015697941226266332,0.0032596163177224524,0.0002835758763321955,0.008634461643591829,0.003259616317722855
B136,0.08,M,50,SYM,0.05,3.983614024095402,1.181259718304513,5.482417258670059,True,0.039169664899707746,0.004777171461513505,0.0019626290571778393,0.025492031569735785,0.004777171461513338
B136,0.08,M,50,SYM,0.08,3.414733079738111,1.181259718304513,5.482417258670059,True,0.03944014007242225,0.016101627350720515,0.0013174296090012055,0.004514451818392162,0.01484019783779425
B136,0.08,M,50,SYM,0.12,3.0968707422441404,1.181259718304513,5.482417258670059,True,0.05165695156653194,0.0195659700328778,0.0019076093394577998,0.006316972954033773,0.019565970032877078
B136,0.08,M,50,SYM,0.16,2.664318965557655,1.181259718304513,5.482417258670059,True,0.06637504209202172,0.02773015301428336,0.0018045952466797521,0.03199708937633483,0.02773015301428275
B136,0.08,M,50,SYM,0.2,2.181222934135856,1.181259718304513,5.482417258670059,True,0.1671843276566758,0.06756107102111103,0.007850090526658804,0.05042535367459133,0.06756107102111042
B136,0.08,M,50,SYM,0.25,2.085744113255171,1.181259718304513,5.482417258670059,True,0.1086419831576837,0.06307529334322484,-0.0014792233440779207,0.006716851521555878,0.06307529334322448
B136,0.08,M,50,SYM_TD,0.01,5.193778823413903,1.181259718304513,5.482417258670059,True,0.005979595105222835,0.0007904727402668899,0.00012748233804303621,0.0012341545808061127,0.0007904727402674033
B136,0.08,M,50,SYM_TD,0.02,4.86167088794874,1.181259718304513,5.482417258670059,True,0.011992262103400098,0.0038404037214404413,0.00029841075012237983,0.0061046645878932715,0.0038404037214405384
B136,0.08,M,50,SYM_TD,0.03,4.466502126684647,1.181259718304513,5.482417258670059,True,0.02111760892207104,0.0023700506851084824,0.0006570638522214733,0.009654973468840589,0.0023700506851079828
B136,0.08,M,50,SYM_TD,0.05,3.990888224311746,1.181259718304513,5.482417258670059,True,0.024890142503803947,0.005563277689562274,0.0007336959766432172,0.014601415576594223,0.005563277689560997
B136,0.08,M,50,SYM_TD,0.08,3.548172663817534,1.181259718304513,5.482417258670059,True,0.035078855935852804,0.0099978259552152,0.0012385533312666425,0.021290227540790685,0.009997825955214493
B136,0.08,M,50,SYM_TD,0.12,3.0956898377190707,1.181259718304513,5.482417258670059,True,0.04489643936386445,0.014645697470232116,0.0007939068790074749,0.02471552123131948,0.014645697470231311
B136,0.08,M,50,SYM_TD,0.16,2.924666370092684,1.181259718304513,5.482417258670059,True,0.04673435676103943,0.026294254218759944,0.0005740635680259454,0.04473214662950897,0.026294254218759083
B136,0.08,M,50,SYM_TD,0.2,2.7558881918151785,1.181259718304513,5.482417258670059,True,0.044743629383166006,0.026441338763162264,0.000496086305195112,0.011566031646741637,0.02644133876316193
B136,0.08,M,50,SYM_TD,0.25,2.5814835274256835,1.181259718304513,5.482417258670059,True,0.029722050463537597,0.0075388638146201,0.00027073033791298606,-0.010075289911462226,0.0075388638146195175
B136,0.08,M,50,DOWN_TD,0.01,2.953368089322742,1.181259718304513,5.482417258670059,True,0.060398004427517415,0.03785503047124156,-0.007834230063940864,0.007607714040547053,0.0378550304712407
B136,0.08,M,50,DOWN_TD,0.02,2.900599349088479,1.181259718304513,5.482417258670059,True,0.06657983424681158,0.03949925182436009,-0.00728543548423248,0.011487567946706134,0.03949925182435912
B136,0.08,M,50,DOWN_TD,0.03,2.857765334613952,1.181259718304513,5.482417258670059,True,0.062391555626508444,0.04129833434437433,-0.007493100206151598,0.012305682576938315,0.04129833434437341
B136,0.08,M,50,DOWN_TD,0.05,2.7457888225643106,1.181259718304513,5.482417258670059,True,0.06682927157236973,0.0451503488069116,-0.006776269959218886,0.015923095524720488,0.04515034880691127
B136,0.08,M,50,DOWN_TD,0.08,2.633968602690569,1.181259718304513,5.482417258670059,True,0.07747366208317397,0.04040018254951744,-0.005024836199794755,0.03022426215665308,0.04040018254951716
B136,0.08,M,50,DOWN_TD,0.12,2.528247180476734,1.181259718304513,5.482417258670059,True,0.06773506442992683,0.03577446933156486,-0.004479283886986984,0.024992769516858138,0.03577446933156453
B136,0.08,M,50,DOWN_TD,0.16,2.4766295311138338,1.181259718304513,5.482417258670059,True,0.08068539926013152,0.04297694106902564,-0.0026064836804267355,0.041400268645298555,0.04297694106902522
B136,0.08,M,50,DOWN_TD,0.2,2.4164213716433465,1.181259718304513,5.482417258670059,True,0.05784963578823432,0.0390814124452496,-0.00297279296565664,0.006395744063455888,0.03908141244524943
B136,0.08,M,50,DOWN_TD,0.25,2.3609645202864153,1.181259718304513,5.482417258670059,True,0.02785936750544904,0.015749906346347126,-0.002935694212914383,-0.02363090858451411,0.015749906346346876
B136,0.08,M,50,UP_TD,0.01,3.1914295888169946,1.181259718304513,5.482417258670059,True,-0.006268285371378024,-0.03350132535642278,0.010635681550340156,0.013871972010741418,-0.03350132535642386
B136,0.08,M,50,UP_TD,0.02,3.1715757347302094,1.181259718304513,5.482417258670059,True,-0.009530452016168978,-0.032762065541860286,0.009992715313628081,0.011759927571380224,-0.032762065541861396
B136,0.08,M,50,UP_TD,0.03,3.1172454802202423,1.181259718304513,5.482417258670059,True,-0.005393465416925203,-0.03073907425268227,0.00974360826553819,0.007722448217932332,-0.030739074252683213
B136,0.08,M,50,UP_TD,0.05,3.0436708725297317,1.181259718304513,5.482417258670059,True,-0.0075350016378168405,-0.027999517963004594,0.008704666006756664,0.009437343895414285,-0.027999517963005066
B136,0.08,M,50,UP_TD,0.08,2.967080108671861,1.181259718304513,5.482417258670059,True,0.0046525780091069,-0.025147654861801344,0.008910401552765776,0.01398176914683602,-0.025147654861802232
B136,0.08,M,50,UP_TD,0.12,2.793606206915443,1.181259718304513,5.482417258670059,True,0.0015202562065048664,-0.018688340519945,0.0067146096977789005,0.00455072592236605,-0.018688340519945473
B136,0.08,M,50,UP_TD,0.16,2.720991804038116,1.181259718304513,5.482417258670059,True,-0.01608219413558265,-0.015984537531818777,0.004055261503424251,0.011786445867807194,-0.015984537531819526
B136,0.08,M,50,UP_TD,0.2,2.6221503495078604,1.181259718304513,5.482417258670059,True,-0.0030734151730840154,-0.012304168217743938,0.004113099870348622,0.010869162952874767,-0.012304168217744077
B136,0.08,M,50,UP_TD,0.25,2.5020329504253964,1.181259718304513,5.482417258670059,True,0.005638748000750482,-0.007831587439054849,0.003410784591191582,0.015360560237513088,-0.007831587439055515
B136,0.08,W,0,SYM,0.01,5.408220982001987,1.6565256242912054,5.644064272863915,True,0.0043304810760662615,0.0012113625608390077,9.38545139366892e-05,0.0017058540642944653,0.0012113625608375644
