panel,N,kind,estimator,S,null_stat_S,null_stat_200,bias,bias_net,subset_sd,mc_se,prefix_stat,prefix_minus_200,sharpe_real,excess_S,excess_200
U56,5,RAND,median,5,0.8848425886325619,0.8713070518461388,0.013535536786423163,0.015453045024188428,0.07321646002571164,0.0016371698168938722,0.7978212561825083,-0.07348579566363045,0.992697468851181,0.10785488021861911,0.12139041700504227
U56,5,RAND,mean,5,0.8883771204876791,0.8902946287254444,-0.0019175082377652641,0.0,0.05851436670073199,0.0013084210160318683,0.8520933853895507,-0.0382012433358937,0.992697468851181,0.1043203483635019,0.10240284012573664
U56,5,RAND,trimmed10,5,0.8883771204876791,0.8902755977274289,-0.001898477239749785,1.9030998015479028e-05,0.05851436670073199,0.0013084210160318683,0.8520933853895507,-0.03818221233787822,0.992697468851181,0.1043203483635019,0.10242187112375212
U56,5,RAND,median,10,0.884188694599502,0.8713070518461388,0.012881642753363232,0.012921301714651667,0.05140139303749519,0.0011493700897002364,0.8174161789056221,-0.05389087294051664,0.992697468851181,0.10850877425167904,0.12139041700504227
U56,5,RAND,mean,10,0.890254969764156,0.8902946287254444,-3.965896128843571e-05,0.0,0.04096027928965933,0.0009158996886905506,0.8541710946939591,-0.03612353403148527,0.992697468851181,0.10244249908702507,0.10240284012573664
U56,5,RAND,trimmed10,10,0.8896292873003849,0.8902755977274289,-0.0006463104270439946,-0.0006066514657555588,0.04224625070394947,0.0009446548836852935,0.8428788878536223,-0.04739670987380662,0.992697468851181,0.10306818155079611,0.10242187112375212
U56,5,RAND,median,20,0.8815221858822456,0.8713070518461388,0.010215134036106854,0.010300809241576725,0.03799399772730262,0.0008495716165522118,0.8532542749766964,-0.0180527768694424,0.992697468851181,0.11117528296893542,0.12139041700504227
U56,5,RAND,mean,20,0.8902089535199745,0.8902946287254444,-8.567520546987062e-05,0.0,0.027809087752200087,0.0006218301060617622,0.8738458134544244,-0.016448815271020045,0.992697468851181,0.10248851533120651,0.10240284012573664
U56,5,RAND,trimmed10,20,0.8900353644155734,0.8902755977274289,-0.00024023331185552,-0.00015455810638564937,0.0284879417336495,0.0006370097425549349,0.8767445369742746,-0.013531060753154356,0.992697468851181,0.10266210443560764,0.10242187112375212
U56,5,RAND,median,50,0.8780199668842007,0.8713070518461388,0.0067129150380619285,0.006440590252976941,0.025030398579148263,0.0005596967272688966,0.9065598933830992,0.0352528415369604,0.992697468851181,0.11467750196698034,0.12139041700504227
U56,5,RAND,mean,50,0.8905669535105294,0.8902946287254444,0.0002723247850849875,0.0,0.016192988770184175,0.0003620862364902253,0.8904998911294071,0.00020526240396268047,0.992697468851181,0.10213051534065165,0.10240284012573664
U56,5,RAND,trimmed10,50,0.8904555063414011,0.8902755977274289,0.0001799086139722128,-9.241617111277467e-05,0.016771172641350772,0.00037501482088445027,0.8947642088337023,0.00448861110627341,0.992697468851181,0.1022419625097799,0.10242187112375212
U56,5,RAND,median,100,0.8752229993054288,0.8713070518461388,0.003915947459290026,0.0038451611100932537,0.01505521905445965,0.00033664493221921885,0.9179360503319307,0.04662899848579194,0.992697468851181,0.11747446954575225,0.12139041700504227
U56,5,RAND,mean,100,0.8903654150746412,0.8902946287254444,7.078634919677196e-05,0.0,0.009425208742719484,0.0002107540745084609,0.9080961157240524,0.01780148699860795,0.992697468851181,0.10233205377653987,0.10240284012573664
U56,5,RAND,trimmed10,100,0.8905149602748528,0.8902755977274289,0.00023936254742384921,0.00016857619822707726,0.009683859002552985,0.00021653767014231782,0.9089424561234634,0.018666858396034436,0.992697468851181,0.10218250857632827,0.10242187112375212
U56,5,RAND,median,200,0.8713070518461388,0.8713070518461388,0.0,0.0,0.0,0.0,0.8713070518461388,0.0,0.992697468851181,0.12139041700504227,0.12139041700504227
U56,5,RAND,mean,200,0.8902946287254444,0.8902946287254444,0.0,0.0,0.0,0.0,0.8902946287254444,0.0,0.992697468851181,0.10240284012573664,0.10240284012573664
U56,5,RAND,trimmed10,200,0.8902755977274289,0.8902755977274289,0.0,0.0,0.0,0.0,0.8902755977274289,0.0,0.992697468851181,0.10242187112375212,0.10242187112375212
U56,5,BLOCK,median,5,1.0135590312450873,1.0133939245045243,0.00016510674056302577,0.0014379147101490908,0.08285513106353104,0.0018526970534270984,1.0998488297716222,0.08645490526709798,0.992697468851181,-0.02086156239390624,-0.020696455653343215
U56,5,BLOCK,mean,5,1.0156575700864745,1.0169303780560606,-0.001272807969586065,0.0,0.06838104244043644,0.00152904659269114,1.0261926116665872,0.009262233610526582,0.992697468851181,-0.022960101235293462,-0.024232909204879527
U56,5,BLOCK,trimmed10,5,1.0156575700864745,1.0170299688369007,-0.0013723987504261626,-9.959078084009754e-05,0.06838104244043645,0.0015290465926911401,1.0261926116665872,0.009162642829686485,0.992697468851181,-0.022960101235293462,-0.024332499985719624
U56,5,BLOCK,median,10,1.016763393017043,1.0133939245045243,0.0033694685125187362,0.0027519270318325795,0.05554770722435381,0.0012420844934791127,1.0971452300055682,0.08375130550104393,0.992697468851181,-0.02406592416586195,-0.020696455653343215
U56,5,BLOCK,mean,10,1.0175479195367467,1.0169303780560606,0.0006175414806861568,0.0,0.04710655942455496,0.0010533346905943826,1.023272865818994,0.006342487762933446,0.992697468851181,-0.024850450685565684,-0.024232909204879527
U56,5,BLOCK,trimmed10,10,1.0177247095208537,1.0170299688369007,0.0006947406839530323,7.719920326687557e-05,0.04906597669644629,0.0010971485927567446,1.040877565442031,0.02384759660513036,0.992697468851181,-0.025027240669672657,-0.024332499985719624
