panel,band,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,turnover,held
U56,1-20,0.12788458697149974,1.0635392242670008,-0.18308348697878107,1.0681688586356108,1.0663899991214876,1.1306969416161394,10.996244092602641,19.10745663437711
U56,21-40,0.053344174257490495,0.6845346719204359,-0.16133225325986755,0.4870298482843458,0.8672906353282599,0.9638751466084337,19.558224058531042,15.425546294210408
U56,41-60,0.00020747365058881861,0.031073691945008287,-0.23889154065855667,-0.03158344210666329,0.09115838382723829,0.0770603286845553,21.00840158388548,2.84275737778779
U56,61-80,0.0,,0.0,,,,0.0,0.0
U56,81-100,0.0,,0.0,,,,0.0,0.0
B136,1-20,0.12992958836952506,0.9431848997615343,-0.2005204833110832,1.1047866702854354,0.8025166021122436,0.8836022780725372,14.310741802245708,19.700382969137195
B136,21-40,0.08455661187824948,0.7789226939231083,-0.19041921567257114,0.8952174691737487,0.6698436429008855,0.7654125951322707,29.618910445712785,19.122550123901778
B136,41-60,0.05698053780931134,0.6054708023421034,-0.19156557320387602,0.5382416609805821,0.6674824171641677,0.752482095774159,33.633324756964356,17.90403243973868
B136,61-80,0.06149503574794202,0.7108511461278328,-0.16330873554837644,0.726717322190166,0.6966601475873885,0.8137757848862988,32.371308935339854,16.386573552601938
B136,81-100,0.028404986885925743,0.38401801601347046,-0.18960455381335162,0.5659781123762516,0.17726665867655286,0.36358974682222905,28.32192136435601,12.940076593827438
BSTK100,1-20,0.13882130950972837,0.9458199036213336,-0.27294930694382635,1.1062122893653503,0.7963154894849032,0.8910729150865583,13.493725841440154,19.546068934444694
BSTK100,21-40,0.09480772338228793,0.8393416123692747,-0.21004650930006685,0.9044681087709499,0.7782652943164986,0.8608713610537004,27.252961391490157,18.595404370353684
BSTK100,41-60,0.0856802172366462,0.851264542555531,-0.20535046040703908,1.062846600166257,0.6762103182831423,0.7814035920220662,28.418715990511856,16.598332957873396
BSTK100,61-80,0.04610760046145801,0.5497486963500141,-0.21817398821126377,0.8802662150010759,0.22973193836058756,0.43378666947636624,27.125965151882045,10.857400315386348
BSTK100,81-100,-0.0022191779677891432,-0.006729349451405961,-0.20203060816742846,0.08742774410545626,-0.13165810796832952,-0.16656083536454575,14.353229701708793,1.4309529173237217
