src,CAGR,MaxDD,H1,H2,OOS_S,spy_H1,spy_H2,spy_DD,spy_CAGR,spy_OOS_S,ok,dup,leg_H1,leg_H2,leg_OOS,leg_DD,leg_CAGR,n_fail
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.2337753256465955,-0.2845418645837048,1.3050911047089189,1.0475491550717704,1.0549267472966564,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,False,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.1720016163153255,-0.2414080746946375,1.1905212583179972,1.0366179835064009,1.0718851355933354,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,False,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.1562586254166353,-0.2192200827263586,1.279326664141757,1.1165296906622284,1.1745835592362128,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,False,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.2332044026007012,-0.2845418645837044,1.319494434590565,1.0363107103265188,1.0444864014984752,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,False,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.1675123423112681,-0.2332491610285755,1.1626591384395526,1.0335350541136212,1.069586368097727,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,False,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.1539184018841504,-0.2127123000876555,1.2731394194232768,1.1109580908314762,1.1699930771164402,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,False,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.2332044026007012,-0.2845418645837044,1.319494434590565,1.0363107103265188,1.0444864014984752,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,True,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.1667705941625989,-0.2332491610285756,1.1626591384395526,1.0270900006537005,1.0636265211093776,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,False,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.1540295052047888,-0.2127123000876559,1.2763218593618473,1.1109155676580298,1.16997367070256,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,False,True,True,True,False,True,1
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.grid.csv,0.2332044026007012,-0.2845418645837044,1.319494434590565,1.0363107103265188,1.0444864014984752,0.9566200326036914,0.834015937642442,-0.3371723528339826,0.152280449865666,0.8820107671822842,True,True,True,True,True,False,True,1
