panel,N,gross,cost,ann_turnover,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,keep4a,fail4a,keep4b,fail4b,dd_margin_pp,cagr_margin_pp
U56,10,0.55,0.0,2.161688884845071,0.12743314775296333,1.1251445235641087,-0.15569633074797573,1.2523892185643524,1.0207316689408377,0.13229473547835724,1.1150435164433437,-0.1556963307479755,1.14292380416273,False,"H2,DD",True,-,4.66072755027983,2.1494909461269627
U56,10,0.55,10.0,2.161688884845071,0.1248953443804317,1.1051774619807702,-0.15579296649214291,1.2318237591920198,1.0011759725141962,0.12961064070323447,1.095018696288082,-0.1557929664921427,1.1229549548122237,False,"H1,H2,DD",True,-,4.651063975863112,1.8957106088738005
U56,10,0.55,25.0,2.161688884845071,0.1210979157912151,1.0751118412089773,-0.15593790294913323,1.2008117946166288,0.9717593891152353,0.12559512061934286,1.0648836285989107,-0.1559379029491329,1.0928595944154604,False,"H1,H2,DD",True,-,4.63657033016408,1.5159677499521393
U56,10,0.55,50.0,2.161688884845071,0.11479353461390884,1.0247219737165238,-0.15617941795849244,1.1487244217891792,0.922529752584577,0.11893082332894722,1.0144190565625908,-0.15617941795849222,1.042355498195778,False,"H1,H2,DD",True,-,4.61241882922816,0.8855296322215143
U56,10,0.6,0.0,2.348568632338938,0.13910230901731868,1.1252619927081648,-0.16889906035106717,1.2526375146990083,1.0207312323247202,0.1443795547471507,1.1151078195664175,-0.1688990603510674,1.1431066859989547,False,"H2,DD",True,-,3.3404545899706872,3.316407072562498
U56,10,0.6,10.0,2.348568632338938,0.1363172802499828,1.1053789188836043,-0.16900105849940228,1.2321558620134854,1.001260185849832,0.1414329458403636,1.095165447047282,-0.16900105849940195,1.123224339000019,False,"H1,H2,DD",True,-,3.330254775137176,3.0379041958289097
U56,10,0.6,25.0,2.348568632338938,0.1321507824746153,1.0754394440609827,-0.16915403630134007,1.2012697801680234,0.9719707370582693,0.13702568790013903,1.0651542157305662,-0.1691540363013404,1.093258897738738,False,"H1,H2,DD",True,-,3.3149569949433966,2.6212544182921613
U56,10,0.6,50.0,2.348568632338938,0.12523598250550605,1.0252601180869423,-0.16940894752336477,1.1493924871861065,0.9229533099748842,0.12971389033892922,1.0148963653396526,-0.16940894752336466,1.0429715897836493,False,"H1,H2,DD",True,-,3.2894658727409265,1.929774421381235
U56,10,0.65,0.0,2.5352273597793706,0.15077580338189756,1.1253773705845538,-0.18194870907998728,1.2528837804560258,1.0207289297902922,0.15646263956926543,1.1151697974192258,-0.18194870907998673,1.1432879000154348,False,"H2,DD",True,-,2.0354897170786757,4.4837565090203855
U56,10,0.65,10.0,2.5352273597793706,0.14773936346007388,1.1055673257248457,-0.18205585078095543,1.2324741493883764,1.0013322179244795,0.1532490022303814,1.0952993077411572,-0.1820558507809562,1.1234805121364262,False,"H1,H2,DD",True,-,2.0247755469818607,4.180112516838018
U56,10,0.65,25.0,2.5352273597793706,0.14319768761704044,1.0757375455712468,-0.18221654156187927,1.2016962643358537,0.9721544144704276,0.14844343081640865,1.0653960479267803,-0.18221654156187927,1.0936276692761047,False,"H1,H2,DD",True,-,2.0087064688894762,3.7259449325346736
U56,10,0.65,50.0,2.5352273597793706,0.13566273631690584,1.025741324189888,-0.1824843014836678,1.149999575400688,0.9233233506768397,0.14047369105812435,1.0153184443743937,-0.18248430148366757,1.0435282877223233,False,"H1,H2,DD",True,-,1.981930476710625,2.972449802521214
U56,10,0.7,0.0,2.722072403122103,0.1624512702400962,1.1254906758083116,-0.1948465243435985,1.253128018741478,1.0207247934997308,0.16854122451860842,1.1152294795724091,-0.19484652434359873,1.1434674496940596,False,"H2,DD",True,-,0.7457081907175533,5.65130319484025
U56,10,0.7,10.0,2.722072403122103,0.15915874816457398,1.1057420587676379,-0.1949584354816749,1.2327776019643388,1.0013917907853933,0.16505568992824138,1.0954204414569522,-0.19495843548167446,1.1237217816729321,False,"H1,H2,DD",True,-,0.734517076909913,5.322050987288028
U56,10,0.7,25.0,2.722072403122103,0.15423506611776916,1.07600455637384,-0.19512627805806637,1.2020886875408956,0.9723096792946584,0.15984470569703224,1.0656094898330668,-0.19512627805806648,1.093961665529946,False,"H1,H2,DD",True,-,0.7177328192707666,4.829682782607546
U56,10,0.7,50.0,2.722072403122103,0.14606905470271858,1.0261623888335252,-0.19540595134659178,1.1505405442315426,0.9236383621762985,0.15120572989364645,1.01568599726262,-0.19540595134659144,1.0440170825532447,False,"H1,H2,DD",True,-,0.689765490418226,4.013081641102488
U56,10,0.75,0.0,2.9096218434805983,0.17412631634721887,1.1256019263159367,-0.2075937473794448,1.2533702322029232,1.0207188547264916,0.1806125072031366,1.1152868946522492,-0.20759374737944514,1.143645338275085,False,"H2,DD",False,DD,-0.5290141128670767,6.818807805552517
U56,10,0.75,10.0,2.9096218434805983,0.17057239764149146,1.1059017686043204,-0.20771055519190817,1.2330655008470013,1.0014369375917649,0.17684943562424715,1.095526853155757,-0.20771055519190795,1.1239476420411478,False,"H1,H2,DD",False,DD,-0.5406948941134138,6.463415934979776
