panel,frame,cap,floor,g_star,cagr_at_cap,reachable,clears_floor,cagr_g100,mdd_g100
U56,LIVE,-0.2023037352040425,0.10585818940070381,,,False,False,0.11531379250731555,-0.15911007395985832
U56,INC,-0.2023037352040425,0.10585818940070381,0.7966183206532919,0.16797531227185417,True,True,0.21141430505726944,-0.24927641340478046
B136,LIVE,-0.20229571984435812,0.10586020506004694,,,False,False,0.10627284809226034,-0.16158091944280462
B136,INC,-0.20229571984435812,0.10586020506004694,0.7300911076359632,0.1563225249598408,True,True,0.21414465355589352,-0.26972769670534524
SMALL,LIVE,-0.20230373520404277,0.09810180837274175,,,False,False,0.05622688575217505,-0.18524928186754852
SMALL,INC,-0.20230373520404277,0.09810180837274175,0.3911298110058559,0.04391763972510351,True,False,0.09786162781307284,-0.465434599156633
