panel,N,H,cap,seeds,book_CAGR,book_MaxDD,book_IS_CAGR,null_CAGR_med_rebuilt,null_CAGR_med_sym,null_CAGR_med_cash,null_IS_CAGR_med_rebuilt,EDGE_pp,EDGE_sym_pp,EDGE_pp_cash,EDGE_IS_pp,null_CAGR_sd,EDGE_se_pp,EDGE_sym_se_pp,book_pct_of_null,lam_median_rebuilt,lam_median_sym,lam_median_cash,null_already_drier_rebuilt,null_clipped_at_lammax,conv_gap_pp
B136,2,63,INF,40,0.2708562594553743,-0.37858235273383334,0.368384492568828,0.11387844130766867,0.14069852056443122,0.11387844130766867,0.12829107444348742,15.697781814770561,13.015773889094307,15.697781814770561,24.009341812534057,0.03237750104920608,0.6416059313211814,1.234875439229373,1.0,1.0,1.2383582562587807,1.0,31,0,0.0
B136,2,76,INF,40,0.2720169450381229,-0.36502009319819817,0.26851996699753333,0.12631319651598394,0.1457621234021792,0.12631319651598394,0.12288011004644617,14.570374852213897,12.62548216359437,14.570374852213897,14.563985695108716,0.02866228198801268,0.5679836161772012,0.9526191536169492,1.0,1.0,1.155812457896257,1.0,32,0,0.0
B136,2,90,INF,40,0.36522113324789784,-0.3025691123548685,0.4504149055663276,0.1152241307900671,0.1247616785638922,0.1152241307900671,0.12050034984053248,24.999700245783075,24.045945468400564,24.999700245783075,32.99145557257951,0.04096513730757332,0.8117820777453157,1.0015360936435025,1.0,0.9691532227245508,0.9691532226958371,0.9691830502363971,18,0,0.0
B136,2,126,INF,40,0.27370213628420137,-0.32478358525391204,0.3292987594006762,0.12548553644633853,0.13046081821051314,0.12601171996995153,0.13461914797957109,14.821659983786283,14.324131807368822,14.769041631424983,19.46796114211051,0.0385161666395972,0.7632522636680306,1.1220138032930091,1.0,1.0,1.0575977749317473,1.0,26,0,-0.05261835236129997
B136,3,21,INF,40,0.21849277939775535,-0.3009204131684793,0.2390555657357767,0.10287618157543654,0.109215469517573,0.10289037061640494,0.11091444046738685,11.561659782231882,10.927730988018237,11.560240878135042,12.814112526838983,0.03014658665232384,0.5973972103598532,0.825171472377687,1.0,0.992016043031204,0.9920160430224292,0.9920998970704881,19,0,-0.001418904096839313
B136,3,42,INF,40,0.2401999908300796,-0.27902517517705083,0.2560137840594936,0.11797388594839853,0.12336473637526157,0.11797388594839853,0.1180204032244433,12.222610488168106,11.683525445481802,12.222610488168106,13.799338083505031,0.028525410675666146,0.5652713177297148,0.686375529899696,1.0,0.9369002591335972,0.9369002591026191,0.9371116183885693,14,0,0.0
B136,3,52,INF,40,0.23381892852199115,-0.29958230734875646,0.2781370436391093,0.12340615032714042,0.14268630657635784,0.12315681568863546,0.10716159052546603,11.041277819485074,9.113262194563331,11.06621128333557,17.097545311364325,0.03333869434493073,0.6606533346011887,0.9335392535680556,1.0,1.0,1.0933326416662632,1.0,25,0,0.024933463850496107
B136,3,63,INF,40,0.24869098896526953,-0.3102501587771699,0.32435616693539826,0.12398630367742958,0.14234917237301148,0.12398630367742958,0.131301962937715,12.470468528783996,10.634181659225806,12.470468528783996,19.305420399768323,0.030415858782965044,0.6027332180985704,1.0565222819991509,1.0,1.0,1.083716058007098,1.0,27,0,0.0
B136,3,76,INF,40,0.2662861030054575,-0.27893931065168576,0.3035521076848109,0.12359655396915747,0.12359655396914726,0.1236104162323961,0.12639543976771483,14.268954903630004,14.268954903631027,14.26756867730614,17.715666791709605,0.026635248429667732,0.5278150821064382,0.6520503960924982,1.0,0.9617469516122482,0.9617469516291838,0.9620979229386866,14,0,-0.0013862263238628714
B136,3,90,INF,40,0.2954359255951997,-0.31426254204635784,0.35994193452185397,0.13071334859962835,0.13958367463527377,0.13071334859962835,0.12561017780575656,16.472257699557137,15.585225095992595,16.472257699557137,23.43317567160974,0.031224342291745307,0.6187544611778443,0.9289587053940402,1.0,1.0,1.0545844558969053,1.0,26,0,0.0
B136,3,126,INF,40,0.22969409424399712,-0.2902036783874613,0.27693771897795494,0.1164004284173793,0.12669603762523318,0.1166912940624032,0.12659646973499294,11.329366582661782,10.299805661876393,11.300280018159391,15.034124924296199,0.02496002740441591,0.49461821047505344,0.6121024784403122,1.0,0.941038713868984,0.9410387138674647,0.9408251499574078,16,0,-0.029086564502389667
B136,4,21,INF,40,0.19460452326843147,-0.2921573398538371,0.20541412174329676,0.11671810098590318,0.13075519831504445,0.1165120837909247,0.11187877692806703,7.788642228252829,6.3849324953387026,7.8092439477506765,9.353534481522974,0.024179910669680737,0.4791590951045276,0.8164338208953751,1.0,1.0,1.1299157417357635,1.0,27,0,0.02060171949784806
B136,4,42,INF,40,0.22723336506990255,-0.2836744753545034,0.2468788481227704,0.126596127007644,0.13517550271877332,0.12661298609377047,0.12653045288979936,10.063723806225855,9.205786235112923,10.062037897613207,12.034839523297103,0.019080562974396913,0.3781083153611871,0.5510452571330702,1.0,1.0,1.0888133388387624,1.0,29,0,-0.001685908612647502
B136,4,52,INF,40,0.21724723263737533,-0.2808828903124846,0.2681324458892229,0.12515677720446206,0.14134032348447367,0.12515677720446206,0.13132888002588894,9.209045543291328,7.590690915290166,9.209045543291328,13.680356586333398,0.025936155552487863,0.5139615689566335,0.7215824123666843,1.0,1.0,1.0536135739992987,1.0,24,0,0.0
B136,4,63,INF,40,0.2507607053895662,-0.2718961636371583,0.3179927903318287,0.12419415792908794,0.1272602060783865,0.12424380179165229,0.12245743295887934,12.656654746047824,12.350049931117969,12.65169035979139,19.553535737294936,0.0247648153544885,0.4907498078794225,0.682485526759641,1.0,0.9630122184683508,0.9630122184174486,0.9632682600617293,18,0,-0.004964386256434139
B136,4,76,INF,40,0.2441077275960113,-0.30659651918590614,0.258712240749585,0.1245532415155548,0.15398284071667778,0.1245532415155548,0.13059650235147424,11.95544860804565,9.01248868793335,11.95544860804565,12.811573839811075,0.026713735385344647,0.5293704120319047,0.9831776774074952,1.0,1.0,1.1998014674875772,1.0,33,0,0.0
B136,4,90,INF,40,0.23243275762046056,-0.2986433710081968,0.26537267829277766,0.12820790308416152,0.14511323788420516,0.12820594687851938,0.1331879828904794,10.422485453629903,8.73195197362554,10.422681074194118,13.218469540229826,0.02075883832116486,0.41136571268904026,0.8318320530588115,1.0,1.0,1.1059843479322007,1.0,27,0,0.0001956205642139608
B136,4,126,INF,40,0.20644608608572868,-0.28855803830515137,0.24511550944886062,0.13488192374446895,0.1475996934557834,0.13499288193859948,0.1390091500917774,7.156416234125973,5.884639262994529,7.145320414712919,10.610635935708324,0.02909447827166868,0.5765481962128016,0.9343721534600913,1.0,1.0,1.1227554221721687,1.0,25,0,-0.011095819413053931
B136,5,21,INF,40,0.20297776310792526,-0.27558906997179156,0.1992168296658976,0.12223595754749594,0.12665842270019234,0.12224235057563604,0.12145968491645864,8.074180556042931,7.631934040773292,8.073541253228921,7.775714474943896,0.023455719808938548,0.4648082299480527,0.6066019802234413,1.0,1.0,1.015441041381209,1.0,23,0,-0.0006393028140094792
B136,5,42,INF,40,0.22380713736980584,-0.2587450140548736,0.23137255438205173,0.1140634794246218,0.11406347942601769,0.11436509185559152,0.1274853109012074,10.974365794518404,10.974365794378816,10.944204551421432,10.388724348084432,0.025659510115233278,0.5084794487292036,0.6296300251058341,1.0,0.9034096745897113,0.903409674546763,0.9045463278633833,13,0,-0.030161243096971102
B136,5,52,INF,40,0.20191115532099957,-0.2735577342180765,0.23000879273238506,0.12239854801060446,0.12547603930819518,0.12243432325493864,0.1310051471512661,7.951260731039511,7.643511601280439,7.947683206606094,9.900364558111896,0.022860483740406574,0.453012786206857,0.5475633153856987,1.0,0.9688353692345875,0.9688353692586098,0.9689921819577809,16,0,-0.0035775244334179668
B136,5,63,INF,40,0.2365986271857763,-0.28623535174686976,0.27656712388609517,0.12390866681080814,0.12836269620825735,0.12393982067790854,0.12289727045048604,11.268996037496814,10.823593097751893,11.265880650786775,15.366985343560913,0.021483221034375832,0.4257203796732634,0.8375800289547041,1.0,1.0,1.0115003675306504,1.0,21,0,-0.003115386710039747
B136,5,76,INF,40,0.22764780577663002,-0.28445772757969,0.247117116822813,0.1281989966544218,0.13495203826655355,0.1281989966544218,0.13891863295363094,9.944880912220821,9.269576751007646,9.944880912220821,10.819848386918206,0.02212977235141317,0.4385327075698553,0.6592123623906637,1.0,1.0,1.037025605148857,1.0,24,0,0.0
B136,5,90,INF,40,0.20029842782450547,-0.28623535174686976,0.23371551866306173,0.128124313424135,0.1365080146271861,0.128124313424135,0.12817501873462478,7.217411440037047,6.379041319731938,7.217411440037047,10.554049992843694,0.021316897017042168,0.4224244342610383,0.8647460644555838,1.0,1.0,1.0474204128842568,1.0,27,0,0.0
B136,5,126,INF,40,0.18905908768145907,-0.281238810087446,0.23791409235330785,0.13188839998355217,0.14590142422515195,0.13188839998355217,0.13065573851108092,5.717068769790689,4.315766345630712,5.717068769790689,10.725835384222693,0.023513976126890386,0.4659626612019666,0.7024244144605313,0.975,1.0,1.0716460549405484,1.0,24,0,0.0
B136,8,21,INF,40,0.16427685976558837,-0.2824262546487374,0.1753617509213674,0.11586161899552438,0.1363886918843662,0.11586777963866657,0.11756073049004423,4.841524077006398,2.788816788122217,4.84090801269218,5.7801020431323185,0.019819129055200117,0.3927440458147452,0.7330059190931117,1.0,1.0,1.123298740939703,1.0,29,0,-0.0006160643142183453
B136,8,42,INF,40,0.17603096337449808,-0.27662165129933236,0.17901877621551443,0.12448775495692399,0.1392760137453255,0.12448775495692399,0.1270928418746723,5.154320841757409,3.6754949629172584,5.154320841757409,5.192593434084214,0.018154286222020265,0.35975283272321035,0.46178457915366045,1.0,1.0,1.0976735721897217,1.0,29,0,0.0
B136,8,52,INF,40,0.17754438351037982,-0.2715151649207258,0.1968247228826081,0.12807680011180866,0.14112995830716257,0.12807680011180866,0.11859276729143342,4.946758339857116,3.641442520321725,4.946758339857116,7.823195559117469,0.018896523848532874,0.37446132004273813,0.595048399933087,1.0,1.0,1.082512100788648,1.0,30,0,0.0
B136,8,63,INF,40,0.21619939454418247,-0.2749952689464622,0.21800456604009355,0.1279775791314226,0.13426564669013796,0.12809685123258174,0.12577900509388085,8.822181541275986,8.193374785404451,8.810254331160072,9.22255609462127,0.013821586762614036,0.27389427101511715,0.45154236790153623,1.0,1.0,1.070934375631262,1.0,25,0,-0.011927210115914022
B136,8,76,INF,40,0.18809384642528548,-0.27339765771165736,0.2169167192137842,0.12603650778555198,0.13538392835399282,0.12604830879450002,0.11714699181579968,6.20573386397335,5.270991807129266,6.204553763078547,9.976972739798452,0.018286769926217687,0.36237818451571846,0.6027572809449914,1.0,1.0,1.0730066420944262,1.0,25,0,-0.001180100894804248
B136,8,90,INF,40,0.1757931454785071,-0.2749952689464623,0.1982175705462026,0.12203955291570523,0.12717013523394882,0.12208201457420409,0.12874884163375022,5.375359256280188,4.862301024455828,5.371113090430302,6.946872891245237,0.017844089585872996,0.3536058480833057,0.5838242304406716,1.0,1.0,1.0252082247467305,1.0,22,0,-0.004246165849886019
B136,8,126,INF,40,0.1782211925038646,-0.24535256443898135,0.21911842781946667,0.12577592526150072,0.12889623004488093,0.1257760925018877,0.13739128660915978,5.244526724236387,4.932496245898365,5.244510000197689,8.172714121030689,0.02058318434188562,0.4078848808980243,0.5178096427882009,1.0,0.9571136698081856,0.9571136698065356,0.9573072270118166,13,0,-1.6724038698345822e-05
B136,10,21,INF,40,0.1726139474531767,-0.2560668997321145,0.19769689529992118,0.1171763239848691,0.12207128999454109,0.1171763239848691,0.10358033542405776,5.543762346830761,5.054265745863562,5.543762346830761,9.411655987586343,0.017169995152419244,0.34024771441767115,0.48963253271839646,1.0,0.9952007873251089,0.9971804524535227,0.9952267231709134,20,0,0.0
B136,10,42,INF,40,0.18141358485462455,-0.2630249518864276,0.18679057609136596,0.12502664064992397,0.12959198563694752,0.12509642077245575,0.13846380366990851,5.638694420470058,5.182159921767704,5.63171640821688,4.832677242145744,0.012577426804238352,0.24923948349482683,0.4579404041517599,1.0,0.9800220230149367,0.9800220229550497,0.9802042178807285,18,0,-0.0069780122531781785
B136,10,52,INF,40,0.17163493126935037,-0.2575695185803456,0.19718284671078012,0.12589921890114297,0.132237913355027,0.12589921890114297,0.10489957083236501,4.573571236820739,3.9397017914323373,4.573571236820739,9.228327587841513,0.014344569262428544,0.2842579082009584,0.441647748654121,1.0,1.0,1.0229742684666359,1.0,22,0,0.0
B136,10,63,INF,40,0.20763352445123595,-0.28158901836830386,0.20793728538995637,0.13100584858549325,0.1503518778855436,0.13100584858549325,0.1128474325931591,7.662767586574271,5.728164656569234,7.662767586574271,9.508985279679727,0.016057122471705224,0.3181945698075831,0.564032128930523,1.0,1.0,1.1531851070484933,1.0,34,0,0.0
B136,10,76,INF,40,0.17724862503138117,-0.267186021370601,0.19886087614869563,0.13335756516337038,0.14600126435242167,0.13342368482597644,0.12996651236404433,4.389105986801079,3.12473606789595,4.382494020540473,6.88943637846513,0.0158316542546725,0.3137265985100838,0.6536189051650225,1.0,1.0,1.0537600040224437,1.0,26,0,-0.006611966260605673
B136,10,90,INF,40,0.16931042087025738,-0.2815890183683042,0.18771870430847404,0.13653968442226405,0.14527363057307918,0.13653968442226405,0.1336860640225177,3.277073644799333,2.40367902971782,3.277073644799333,5.4032640285956335,0.013687926941055584,0.2712456127952964,0.43007684584550976,1.0,1.0,1.0540771788100711,1.0,28,0,0.0
B136,10,126,INF,40,0.18094572346347726,-0.20203288162979294,0.20680632078852312,0.09770731130437638,0.09770731130668664,0.09795552617439207,0.13814889026703958,8.323841215910088,8.323841215679062,8.299019728908519,6.865743052148354,0.01737524869937039,0.3443151034650354,0.3569765678548647,1.0,0.7784601445098931,0.7784601444753732,0.7785134174981067,1,0,-0.024821487001569498
U56,1,21,INF,40,0.19195431657458295,-0.5048097023141134,0.29347921863448434,0.08648259341816189,0.09264279486906357,0.08647446613235088,0.08473211221536481,10.547172315642106,9.931152170551938,10.547985044223207,20.874710641911953,0.05219722255012248,1.0343617172848953,1.780381963055813,0.925,1.0,1.23236289186088,1.0,26,0,0.000812728581101041
U56,1,42,INF,40,0.34427396657864673,-0.555054737549671,0.4802439891705752,0.11402912302557111,0.14479764370234316,0.11402912302557111,0.09921368920428408,23.02448435530756,19.947632287630356,23.02448435530756,38.10302999662911,0.04899759155017215,0.9709565080784364,1.9386517074393326,1.0,1.0,1.465863307969511,1.0,36,0,0.0
U56,1,52,INF,40,0.12042329260040319,-0.5692831014875426,0.23561151555944204,0.12102796428310858,0.16445196291792075,0.12102796428310858,0.1280991266752194,-0.06046716827053933,-4.4028670317517555,-0.06046716827053933,10.751238888422264,0.0476774591711589,0.9447962196974153,1.7099181058940653,0.5,1.0,1.5573315869469697,1.0,36,0,0.0
U56,1,63,INF,40,0.1263241149354195,-0.6428003409596436,0.10671065870075735,0.10133882918983095,0.13254141658197527,0.10133882918983095,0.12181795794042738,2.498528574558856,-0.6217301646555762,2.498528574558856,-1.5107299239670025,0.04503417339062853,0.8924157771058828,1.7651085720798247,0.775,1.0,1.4511189870152157,1.0,38,0,0.0
U56,1,76,INF,40,0.3773989577768757,-0.5867580611165244,0.4015423084904217,0.11115640286954698,0.15223767348747508,0.11115640286954698,0.11967091638919336,26.624255490732875,22.516128428940064,26.624255490732875,28.187139210122837,0.04921852877942405,0.9753346914509657,2.076378480009276,1.0,1.0,1.7194821190360847,1.0,35,0,0.0
U56,1,90,INF,40,0.2416439238919701,-0.6985155403534313,0.2099274200344845,0.10873614443575907,0.1786358838764892,0.10873614443575907,0.08749827752083483,13.290777945621102,6.300804001548088,13.290777945621102,12.242914251364967,0.05042249957584874,0.9991930739416215,2.4558549695610936,1.0,1.0,2.015843981547633,1.0,39,2,0.0
U56,1,126,INF,40,0.23843137765024736,-0.6749023565660603,0.20178607648540514,0.1017313395076117,0.15581658192073866,0.1017313395076117,0.10361087547824743,13.670003814263564,8.261479572950869,13.670003814263564,9.817520100715772,0.05599758526867351,1.1096712743037813,2.7221384469099923,0.975,1.0,1.9912936664681622,1.0,39,3,0.0
U56,2,21,INF,40,0.2072092901106406,-0.3370117190499835,0.24838010176018965,0.10086505457746908,0.11044513676867995,0.10086505457746908,0.10114284713297528,10.634423553317152,9.676415334196065,10.634423553317152,14.723725462721438,0.0382273348401385,0.757528653454715,0.9733663580860611,1.0,0.9906981606494243,0.991850407468798,0.9907673658966626,20,0,0.0
U56,2,42,INF,40,0.24632681815828117,-0.4052560221553929,0.2720489028995221,0.12083368952101348,0.15745570473775383,0.12083368952101348,0.11275578179639123,12.549312863726769,8.887111342052734,12.549312863726769,15.929312110313088,0.039108849393196664,0.7749971098661133,1.6811888767581025,1.0,1.0,1.364166451643646,1.0,35,0,0.0
U56,2,52,INF,40,0.16896685824894764,-0.4287876176717579,0.2426038390662597,0.11918001340422868,0.14636423757988892,0.11918001340422868,0.1157312800092829,4.978684484471896,2.2602620669058715,4.978684484471896,12.68725590569768,0.03256523336662777,0.6453261124486677,1.1778548521407652,0.95,1.0,1.2600245025297658,1.0,36,0,0.0
U56,2,63,INF,40,0.21243971329320566,-0.3985072714740753,0.2806306389214137,0.12482951555960242,0.1624536047498616,0.12482951555960242,0.1172943047178544,8.761019773360324,4.998610854334407,8.761019773360324,16.33363342035593,0.04497582824486935,0.8912595856034565,1.6217416587626314,1.0,1.0,1.362101843889206,1.0,35,0,0.0
U56,2,76,INF,40,0.2628766653601069,-0.40169493909363996,0.2735611930472954,0.12061276873095428,0.15274351212896342,0.12061276873095428,0.11306487574954882,14.226389662915262,11.013315323114348,14.226389662915262,16.04963172977466,0.02902298131589151,0.575131383011921,1.0889911483399588,1.0,1.0,1.2637870771775228,1.0,35,0,0.0
U56,2,90,INF,40,0.24350348400693655,-0.45917781474543495,0.24043481943840406,0.10793800733060954,0.14696009979680524,0.10793800733060954,0.09633539419897952,13.556547667632701,9.654338421013131,13.556547667632701,14.409942523942455,0.03422295559891529,0.678176220772415,1.3451067918871027,1.0,1.0,1.4649869853686166,1.0,37,0,0.0
U56,2,126,INF,40,0.21383641484355786,-0.4747636638337739,0.18746002795024141,0.12247982770397625,0.184449913406175,0.12247982770397625,0.11179356093614057,9.135658713958161,2.938650143738286,9.135658713958161,7.566646701410084,0.0343437188628968,0.6805693154815616,1.8623548661747749,1.0,1.0,1.658559410662198,1.0,39,0,0.0
U56,3,21,INF,40,0.2001123839824035,-0.2854894520680079,0.21696682493922492,0.08400719273285151,0.08515338971348085,0.0840102795983999,0.10408837811084748,11.610519124955198,11.495899426892265,11.610210438400358,11.287844682837743,0.02644494635887878,0.5240439776850274,0.6657423472056182,1.0,0.9182306686527357,0.9182306686745607,0.918314830667057,14,0,-0.00030868655483962115
U56,3,42,INF,40,0.25218334042999757,-0.2687403145847168,0.24614195591786636,0.09434798958529322,0.09434798958511692,0.09439722350291246,0.10027424235579985,15.783535084470435,15.783535084488065,15.77861169270851,14.58677135620665,0.03299440458596692,0.6538307465605425,0.7614012034784484,1.0,0.8929967561886848,0.892996756217792,0.8930589822204638,8,0,-0.004923391761924023
U56,3,52,INF,40,0.19473150198150857,-0.2824940743794757,0.22410209480767418,0.09962604228657268,0.09962604228377603,0.09977995552378494,0.11304765174077369,9.510545969493588,9.510545969773254,9.495154645772363,11.10544430669005,0.02794730433623706,0.5538153237742711,0.7325291262017424,1.0,0.9247176034031,0.924717603432885,0.924997429702271,11,0,-0.015391323721225536
U56,3,63,INF,40,0.2301251698900335,-0.2892794477001237,0.24694570606370903,0.11948521882909768,0.1356839248816315,0.11946700181182857,0.12162595704583645,11.063995106093582,9.4441245008402,11.065816807820495,12.531974901787258,0.032784286168545076,0.6496669532309465,0.9756765213072505,1.0,1.0,1.1114936770717874,1.0,25,0,0.001821701726911762
U56,3,76,INF,40,0.23525164774718887,-0.3169907982871977,0.24572673596840922,0.11543397586135196,0.13415293312459076,0.1154458962064081,0.11781563308758158,11.981767188583692,10.109871462259811,11.980575154078076,12.791110288082763,0.02748223925578085,0.5445994020878634,0.9483930572141764,1.0,1.0,1.1458273572018718,1.0,27,0,-0.0011920345056148918
U56,3,90,INF,40,0.22256285488398975,-0.3550127087558296,0.19639895601913437,0.12084857419291373,0.14546001445410728,0.12084857419291373,0.11442072654830937,10.171428069107602,7.710284042988247,10.171428069107602,8.1978229470825,0.028593460591211203,0.5666198229578749,1.297455896388862,1.0,1.0,1.3026258266536925,1.0,37,0,0.0
U56,3,126,INF,40,0.20594133571438866,-0.36610462167645896,0.24529853710688299,0.12213933016882816,0.1475702521458161,0.12213933016882816,0.12547342960883534,8.38020055455605,5.837108356857257,8.38020055455605,11.982510749804764,0.033270524512416924,0.6593024530488553,1.3653081153933118,1.0,1.0,1.1605107406955244,1.0,35,0,0.0
U56,4,21,INF,40,0.17824856902042718,-0.2537161679573052,0.20065793218239625,0.09630197094531223,0.09630197093984916,0.0966136298360658,0.1030973248892798,8.194659807511496,8.194659808057803,8.163493918436139,9.756060729311644,0.026805978316111943,0.5311983360403945,0.6416411581524553,1.0,0.9392104954760374,0.9392104954056762,0.9394914075305364,13,0,-0.031165889075357445
U56,4,42,INF,40,0.2300314018240759,-0.247295833472576,0.203870385987301,0.10773883343822699,0.11102177027917215,0.10778482042075976,0.11099518523559893,12.22925683858489,11.900963154490373,12.224658140331613,9.287520075170209,0.024999416992629694,0.49539877082132155,0.6467583763807364,1.0,0.9520397510391572,0.9520397510049721,0.9524014275173568,14,0,-0.004598698253277522
U56,4,52,INF,40,0.19024224294757164,-0.2550584732016994,0.2164575812687346,0.10897266182057186,0.11211732623578952,0.10900400422266787,0.12219322793172105,8.126958112699977,7.812491671178212,8.123823872490377,9.426435333701356,0.029775280235415126,0.5900392490686408,0.7387248258051078,1.0,0.9426324615509512,0.9426324615553603,0.9430437356002599,16,0,-0.003134240209601291
U56,4,63,INF,40,0.21811525337640347,-0.25259663081088735,0.23913220042150973,0.09709193419441386,0.10192930075295503,0.09715091353302763,0.10994084393466219,12.10233191819896,11.618595262344844,12.096433984337585,12.919135648684755,0.03053489706060963,0.6050921297661185,0.8146730344364909,1.0,0.9054096503087496,0.905409650290647,0.9055052803845521,16,0,-0.00589793386137627
U56,4,76,INF,40,0.2180548828241975,-0.30669479109656683,0.23338079985411286,0.11719176193286818,0.1424605091209118,0.11719176193286818,0.1274930660311968,10.086312089132932,7.55943737032857,10.086312089132932,10.588773382291606,0.024995092885118125,0.4953130825211999,0.8703257203285586,1.0,1.0,1.1932653010792977,1.0,30,0,0.0
U56,4,90,INF,40,0.20277598895795768,-0.3016942518140979,0.1895273189929545,0.12137028944760675,0.14115074613322065,0.12137028944760675,0.11291544659192154,8.140569951035094,6.1625242824737025,8.140569951035094,7.661187240103295,0.021953452192166177,0.43503867448149447,0.8001348587315339,1.0,1.0,1.1538051988705469,1.0,32,0,0.0
U56,4,126,INF,40,0.18002461798900016,-0.3073874854647408,0.20093167108607068,0.11791967131089054,0.1440728868269766,0.11803974441981646,0.12494592604592103,6.210494667810962,3.595173116202355,6.19848735691837,7.598574504014966,0.025028592414682225,0.4959769230329223,1.018195868940686,1.0,1.0,1.1672752776271433,1.0,30,0,-0.012007310892592216
U56,5,21,INF,40,0.16526378251575946,-0.25448282774434805,0.17794407689814018,0.10596169904085517,0.11105027913967414,0.10603877633290837,0.10272469129091055,5.930208347490429,5.421350337608533,5.92250061828511,7.521938560722963,0.024674697278982447,0.4889639908802643,0.7034786855340807,0.975,1.0,1.0086350482399313,1.0,21,0,-0.007707729205319591
U56,5,42,INF,40,0.19914870847511335,-0.2446965289066838,0.18308098995354172,0.10932869485520069,0.11477172977455641,0.10941313834410404,0.11818604911444897,8.982001361991266,8.437697870055693,8.97355701310093,6.489494083909275,0.02409896973498687,0.47755513611747236,0.5829959444861582,1.0,0.9390017998864816,0.9390017998710624,0.93921104653106,14,0,-0.008444348890335185
