panel,window,draw,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56,FULL,20,0.3732483716706726,0.3463326968090935,0.38431785766560866,0.07150158037885576,-0.011675605856211538
U56,FULL,21,0.17001258242235628,0.45579944246239446,0.45726664122747895,0.08000279625806325,-0.016810189996680172
U56,FULL,22,0.15706897255582863,0.2885328418646179,0.31391236866268646,0.08077713064743383,-0.03240337501539316
U56,FULL,23,-0.08834087501918253,0.3281962293820925,0.3350311133247853,0.11352246263418084,-0.048211212940781026
U56,FULL,24,0.2725806247984427,0.34903509648568665,0.38715510731769454,0.08301468205614324,-0.02278532831518333
U56,FULL,25,0.47981349765726133,0.3208947039703839,0.3899730832273919,0.07404401460502127,-0.008328593675853271
U56,FULL,26,0.28841341711030555,0.24641789723303031,0.3166268885624687,0.07657774042195817,-0.020820098458598238
U56,FULL,27,0.16612498771846507,0.2435016694979052,0.29670146737781333,0.08201293925448269,-0.025625392087392354
U56,FULL,28,0.41219313084996256,0.31740950800722556,0.39961699198760037,0.05923789921818365,0.005283722601503213
U56,FULL,29,0.27118424984699574,0.32408240726304094,0.3859960588997807,0.0802401877769788,-0.009517485803168371
U56,FULL,30,0.4340783417467359,0.22051460862346672,0.31343520495265464,0.07442044916944365,-0.015014172217967539
U56,FULL,31,0.3492495077568142,0.3485145890743885,0.4135859303575925,0.07249995603123835,-0.008252515741078895
U56,FULL,32,0.35995110762180615,0.47407967791913685,0.5213702855488486,0.05904461067694841,0.005811881160142626
U56,FULL,33,0.14392562637114648,0.02752650256462308,0.08842370982279812,0.10059013834024053,-0.0423006850206329
U56,FULL,34,-0.06294387789207379,0.06929529751952113,0.09882048096210316,0.09582363900698995,-0.048822596674082744
U56,FULL,35,0.2771490300350806,0.2873791917684706,0.37386384460107036,0.0689740865947753,-0.011915637579073227
U56,FULL,36,0.500933607359728,0.162022573634087,0.2632761891572798,0.05469830420897434,-0.004180822123025299
U56,FULL,37,0.15317757014536448,0.4313665563205912,0.45650692187766706,0.09743009017080814,-0.02895217001729479
U56,FULL,38,0.38322036253350344,0.2622819325678757,0.3269155595985739,0.07956285306790287,-0.01604412528267997
U56,FULL,39,0.08724986411628566,0.17289933141909986,0.24519034686242047,0.07355875859015612,-0.03641691316543107
U56,FULL,40,0.21487137606019024,0.42158888319124344,0.4527597394945323,0.08334399270112555,-0.01948504627470561
U56,FULL,41,0.3498530272710051,0.3403933716812061,0.39710509677217554,0.06205376661355985,0.0007966697469745515
U56,FULL,42,0.25073333353361404,0.32455549247789495,0.3550301686645857,0.08754229084266815,-0.027927784602630693
U56,FULL,43,0.3709595894187502,0.34043887678950113,0.394565841491456,0.09082577304462378,-0.01097448289226334
U56,FULL,44,0.4994771804803876,0.5679064485827586,0.6057637765560427,0.08632831640506519,0.007319052954924507
U56,FULL,45,0.21031024654572195,0.36590454569750686,0.4210834783149692,0.07578587908645404,-0.017436727289369194
U56,FULL,46,0.049611645195599574,0.2705157831566477,0.32428634478346663,0.09383603956516304,-0.03773455418141648
U56,FULL,47,0.1406865970575507,0.13803696619152783,0.19308265185568263,0.09120085665560881,-0.0359713859822124
U56,FULL,48,0.4095541219117732,0.3682394616462542,0.45855487684886576,0.07983900100523564,-0.009758011940733682
U56,FULL,49,0.267436844868984,0.27068146710457197,0.30764418333735655,0.08992387093300533,-0.029949283592532364
U56,FULL,50,0.27513153445982275,0.2480919297624692,0.31430527156210053,0.05678359158097787,-0.011190872529672782
U56,FULL,51,0.16970251525169588,0.41887311530946014,0.4261624244203258,0.09919528621636095,-0.023635022422789267
U56,FULL,52,0.21579281074600087,0.3347514355871414,0.38144646839419727,0.0857234405807352,-0.02178773931629531
U56,FULL,53,0.17302451067090285,0.3421121512456001,0.37472718142413564,0.07184448971467947,-0.01810653625767379
U56,FULL,54,0.26088960837131514,0.33503362857730135,0.4122178477480779,0.06108835761999007,-4.064291351260629e-06
U56,FULL,55,0.3353864836869854,0.31675183888829606,0.3818135754463089,0.06698219432280159,-0.01307444784625035
U56,FULL,56,0.170925845726685,0.39595413392404344,0.42799965487750924,0.08215454483513104,-0.01679153447367067
U56,FULL,57,0.11652225283629469,0.1385019383540409,0.182454467384788,0.07632642489662098,-0.03769391432469062
U56,FULL,58,0.44342883380942777,0.29214243872645673,0.3605006950303754,0.06821517077511105,-0.005551275058271146
U56,FULL,59,0.2698949946749186,0.40738381565336435,0.4445342001821281,0.08123927029084052,-0.014661719203358695
U56,FULL,60,0.48956277479147514,0.4397923383605963,0.5154438656575783,0.09529524891778948,-0.013607655117919629
U56,FULL,61,0.08037287930595205,0.21559953852848535,0.24714807308604836,0.0784350029425149,-0.029673322232003155
U56,FULL,62,0.15772157508135998,0.24005479964884124,0.2819745121302898,0.09097684556329097,-0.03539485720796144
U56,FULL,63,0.25147446843933585,0.33396885518095154,0.36651381069389977,0.08091148224059294,-0.022943198899067166
U56,FULL,64,0.31360487218150424,0.24644413689710853,0.2962076714445677,0.09767519570558278,-0.02474977074765629
U56,FULL,65,0.2847736327867433,0.27383837366737585,0.32428947078719517,0.07743565927932003,-0.024903463959198305
U56,FULL,66,0.2583240248750821,0.3380739189797902,0.4095048309407593,0.05837528479175444,-0.007229579280275469
U56,FULL,67,0.16354577724322883,0.3790633525889501,0.40415528467983386,0.08846818117418107,-0.022897693993422688
U56,FULL,68,0.34962143991087025,0.46752086129877435,0.5212763583199961,0.0783357670920298,-0.011310223203616201
U56,FULL,69,0.1191663899216161,0.30922262811436296,0.354870319918977,0.0727475397925523,-0.030896993483609872
U56,FULL,70,0.4307098898222529,0.3978439434660769,0.44430548985918195,0.08262658723303981,-0.006815670578340441
U56,FULL,71,0.1661177837515967,0.35464766441217177,0.3631539459531682,0.10058644962037719,-0.03481310543063511
U56,FULL,72,0.2422580913130622,0.24945375750039778,0.3168205310659561,0.0653538496230874,-0.013992516374268252
U56,FULL,73,0.12066248126232726,0.20349472555115777,0.2615951144900134,0.07401943126883456,-0.02853659836725632
U56,FULL,74,0.0862246314996934,0.3829015091703486,0.4306933421384628,0.089278111959022,-0.018655205379777287
U56,FULL,75,0.24436634389090772,0.3342861516008263,0.3574322583671449,0.09236672724193504,-0.018042721003226583
U56,FULL,76,0.12761905692193476,0.30194592024307665,0.3187083256694837,0.08380800183592127,-0.02812007921756289
U56,FULL,77,0.09211263403077463,0.22433170986874107,0.23980398978355988,0.10869225929241119,-0.040157528332419604
U56,FULL,78,0.2561417400994589,0.3154139916885278,0.32161688634200736,0.0875742900213656,-0.02726127500440524
U56,FULL,79,0.12224584158403917,0.09559265018803365,0.16668659366941585,0.09348448882932311,-0.040982900032727324
U56,FULL,80,0.2433365601508023,0.43928011126533406,0.4705407588587135,0.10979912138541656,-0.025413820569950576
U56,FULL,81,0.29269036330674936,0.360088499725952,0.42649188199954036,0.0745671332936417,-0.0177601839401378
U56,FULL,82,0.31297720890970815,0.3823882472228103,0.4411723680000007,0.08430376844009776,-0.006899817578994508
U56,FULL,83,0.3653972171044336,0.2641715465281952,0.32160707775218567,0.0899107481046155,-0.02706230242422515
U56,FULL,84,0.24478433123504917,0.34491805105931117,0.3894083473648181,0.0671331756747113,-0.01496175484031427
U56,FULL,85,0.3874498626730759,0.43133263436334024,0.4673998316791018,0.07618335537774654,-0.004927136636875509
U56,FULL,86,0.23947407484116445,0.33157456752625436,0.35392101648259067,0.08922884804217432,-0.026122359854869895
U56,FULL,87,0.16023368405101157,0.30910272438378306,0.35096128713646946,0.07473269602692298,-0.024119554329849593
U56,FULL,88,0.1839408434774833,0.4996064009725948,0.5345952765550251,0.06567502007704903,-0.0013700140832584445
U56,FULL,89,0.3178071731962898,0.37105383470876696,0.4069663754453704,0.07617802988715724,-0.01075744415777359
U56,FULL,90,0.32369379450440816,0.45084029213017185,0.4858634892106478,0.10083297491427576,-0.02227989953165445
U56,FULL,91,0.08001127927445328,0.37289119933221715,0.40976124810779113,0.09264692001065875,-0.025158330252603958
U56,FULL,92,0.2956816338559304,0.4461411122513389,0.4724099636653082,0.09764101709312686,-0.02230768767623449
U56,FULL,93,0.3436580047089407,0.2967434725426449,0.35741090847524426,0.07294264565641381,-0.009431013535645252
U56,FULL,94,0.23024587346849257,0.47370492687380195,0.4958487527447736,0.07179149220076106,-0.0002879301306981802
U56,FULL,95,0.1811244178362713,0.2993638989732589,0.3416711142849628,0.0734516389480617,-0.015505053957353368
U56,FULL,96,0.29809977503642215,0.39959541689622446,0.42759497085787046,0.07009786211969957,-0.0006601381632687225
U56,FULL,97,0.20956308438941196,0.32574556829728285,0.37705843347120227,0.09339321140176712,-0.028682252169653047
U56,FULL,98,0.21007552292565557,0.24953292794839343,0.319252570985172,0.08232254223616284,-0.028038941168475176
U56,FULL,99,0.2909514487300787,0.4137962660204314,0.44387576111755467,0.08207023230438235,-0.016654394668272468
U56,FULL,100,0.40806821200825494,0.40429394800309126,0.4490289006786271,0.08087720656001493,-0.009948720330148722
U56,FULL,101,0.4800572384749727,0.38823548025575894,0.4513870543285007,0.08952716928401003,-0.014787360804291896
U56,FULL,102,0.2220155043927362,0.3885072497870864,0.4089196413082966,0.1002146946379516,-0.027739852388068323
U56,FULL,103,0.08238878194285115,0.17925596842948088,0.2105131981381564,0.0878754873540267,-0.0388693946649943
U56,FULL,104,0.19415166416736518,0.12399310624804272,0.17859410706819367,0.08203683156157135,-0.0318770676294451
U56,FULL,105,0.19397977049838355,0.3657141452048097,0.4196883641864323,0.08226120461492123,-0.02480540001892219
U56,FULL,106,0.062058042828893156,0.1822589511482472,0.1910982731874883,0.10704997776012679,-0.0470194718400916
U56,FULL,107,0.23716596554164926,0.3702151325919324,0.40949477499102305,0.09945335718611933,-0.022090768533541652
U56,FULL,108,0.4460441080520411,0.4205212038881615,0.4676399246243653,0.08224092337901764,-0.00358919287247296
U56,FULL,109,0.19523389124854595,0.20749205054925046,0.27758926035034637,0.0717620056677438,-0.014813331400481258
U56,FULL,110,0.4089189919543438,0.2116590597328195,0.2826916295352132,0.08382533535272294,-0.02184613467376552
U56,FULL,111,0.3594118921439494,0.3826378627354706,0.4311341651756747,0.08891972074347052,-0.017255491321676933
U56,FULL,112,0.2911508001842388,0.23305304363588297,0.29771474047625357,0.08569982183718047,-0.020835607787702784
U56,FULL,113,0.12429571820402974,0.2952578656602304,0.35392356039647976,0.06802112488569731,-0.01653638337547393
U56,FULL,114,0.35706202526454944,0.23723752780320317,0.3048907090134675,0.10342066695288507,-0.03282651660813253
U56,FULL,115,0.4180880828574475,0.31954280107794675,0.3779941856250145,0.0766472128847486,-0.01192986730751723
U56,FULL,116,0.38885261962239126,0.3951232868021669,0.4359680553688984,0.08065093349578831,-0.011681369839069436
U56,FULL,117,-0.0033194128185098926,0.26377509671473043,0.2582987481772082,0.09858298345168168,-0.03832854616702287
U56,FULL,118,0.21642931799755216,0.38413826101185833,0.3998450376307491,0.09583598232087795,-0.01898264290941777
U56,FULL,119,0.07169660507353315,0.13862767739915838,0.16911904253924204,0.09009432303603901,-0.0380662098155702
U56,FULL,120,0.36648920598133217,0.43975994204473146,0.47839108624390103,0.08996568925453549,-0.011151759027809863
U56,FULL,121,-0.0819247634054181,0.19996028361903495,0.22551731506580774,0.09583510610937948,-0.04534056110328223
U56,FULL,122,0.3962170042555363,0.13782805208650462,0.20569849529629003,0.08301596327330138,-0.02775815387645021
U56,FULL,123,0.3207885037746524,0.3336101335347187,0.4029208389009714,0.0713083561983143,-0.01112885279101429
U56,FULL,124,0.2997667482327463,0.27675626302968726,0.3354716881839933,0.07436839453682095,-0.02029655286763289
U56,FULL,125,0.3297783556832633,0.21557504354128898,0.3043155213382861,0.07325981361454267,-0.010930771826178645
U56,FULL,126,0.09400852903122348,0.33365613520496995,0.3801776995611973,0.09447840737195354,-0.020991858507316344
U56,FULL,127,0.3373668615227482,0.37324111600536025,0.40657029357783514,0.08905752387663465,-0.008835151330959926
U56,FULL,128,0.0373393430280039,0.2725238185556419,0.2970333189556308,0.09496339858347533,-0.03541149755702701
U56,FULL,129,0.21352542070538483,0.42105481289435975,0.4623783722257683,0.0759971306821394,-0.014916409092544228
U56,FULL,130,0.13717017596340864,0.3853046731900299,0.40544422154027593,0.10459269241245692,-0.02332695736099734
U56,FULL,131,0.17532800451964758,0.38763925922958775,0.40410279317101605,0.10297320754059933,-0.03177537370448859
U56,FULL,132,0.21642149850030667,0.1257066542945069,0.15765883662710045,0.09214111100315389,-0.03287892357794521
U56,FULL,133,0.29287106170581534,0.47143361207700984,0.5080418431353569,0.07940361148660766,-0.0023966113249036664
U56,FULL,134,0.36469424720065924,0.354873852159704,0.4192542776047895,0.08494887925510461,-0.006853526524944323
U56,FULL,135,0.3609939179394349,0.2679448397326393,0.3308926867594607,0.09719661396783116,-0.02896033222012552
U56,FULL,136,0.143048472416056,0.29717611895097684,0.35347341517673214,0.0817121034272553,-0.019448671871217918
U56,FULL,137,0.42750089562961324,0.27909052771537557,0.34071463013545544,0.10441245571805666,-0.02489958500820834
U56,FULL,138,0.33735862110340087,0.24686342730030797,0.2798159970696771,0.082075412785342,-0.02030212541624611
U56,FULL,139,0.4478952780634805,0.3243532670638366,0.38196360208937097,0.06803749210796159,-0.006741117474143424
U56,FULL,140,0.23017775862768464,0.4068008256828394,0.4394458664949471,0.11089643435119353,-0.023192933622399284
U56,FULL,141,0.5273770824011624,0.3407400789139897,0.3982418830331863,0.08105123530730671,0.003790343544221239
U56,FULL,142,0.13699574087147204,0.21220624446344039,0.2701217962575754,0.08141404925780535,-0.028268196425990558
U56,FULL,143,0.35470538834879684,0.38792927847118,0.427703247053861,0.0731397406014431,-0.012689796517237464
U56,FULL,144,0.0919563146553598,0.2707836113033878,0.2926512709343413,0.09718201917115774,-0.037242883060734325
U56,FULL,145,0.17336837397575844,0.33200576465079157,0.3845276127462448,0.08274071938874958,-0.020270528401192825
U56,FULL,146,0.18770470592875343,0.31650880167645223,0.3563835785057542,0.08582744958305574,-0.025398259623415256
U56,FULL,147,0.28862209534000594,0.39252705844690905,0.4341973449481039,0.08840133725050134,-0.014344284459379977
U56,FULL,148,0.1070328542396971,0.26456947444972745,0.3081023202594134,0.0957288456848295,-0.029496417616100792
U56,FULL,149,0.3116495241014102,0.1189722629491703,0.20138776828370875,0.07912581293423723,-0.022568669896414054
B136,FULL,0,0.326262792687095,0.04516111502097642,0.15166022434313575,0.07820030272890047,-0.02654263619211554
B136,FULL,1,0.3323803290289872,0.2776549791020537,0.33880283780720677,0.07936761852749799,-0.02100270945409792
B136,FULL,2,0.21921943088156592,0.17971476375282736,0.24901438095325856,0.07450010613654814,-0.02186330671725427
B136,FULL,3,0.09885368508946002,0.06343342204136015,0.13854759092918134,0.08036050097669548,-0.039427228805627476
B136,FULL,4,0.3108877277046186,0.1357523098726644,0.2327514660899126,0.07536295181553379,-0.02468149037197613
B136,FULL,5,0.2446698263839745,0.1777690250902082,0.26930024036034417,0.06722368631728562,-0.016351621634383348
B136,FULL,6,0.23266920147581305,0.2549566253499014,0.3550272144460296,0.08277981174718321,-0.02306059358589678
B136,FULL,7,0.2726406080100997,0.1556367751326979,0.2328877523480315,0.08274382251309556,-0.02717808555492511
B136,FULL,8,0.2809875980586417,0.04855911314889738,0.14036826555616688,0.08099065776536987,-0.029218845030068816
B136,FULL,9,0.29029627903414823,0.14098409064215012,0.2412819412217022,0.07797925569942046,-0.022210380314104092
B136,FULL,10,0.3346844430412411,0.23744555104494003,0.3168848266783475,0.07820327638153826,-0.01624727331306146
B136,FULL,11,0.2231457541373224,0.12409359059755076,0.21216035788770848,0.07544808815463147,-0.02656159620292091
B136,FULL,12,0.1839226595882114,0.0912925159980833,0.1563642785708128,0.08192405707168929,-0.03402644979432527
B136,FULL,13,0.2638930943124923,0.2150833153815157,0.3054435881882194,0.0882345726734182,-0.02359249312507998
B136,FULL,14,0.23191160114445675,0.1202695024412399,0.20504817328253866,0.07547575948517352,-0.02817562122900745
B136,FULL,15,0.21369814703026713,0.12618225643379044,0.1909882691510516,0.07217161839109357,-0.029011821012819003
B136,FULL,16,0.36004304355243477,0.16415119424124036,0.26502347922006786,0.07898276306798449,-0.022858159094448813
B136,FULL,17,0.23324982498258284,0.24354943812974406,0.32979537380264645,0.09958590176045848,-0.02708381066588665
B136,FULL,18,0.2887313477654009,0.10446900118283797,0.1842826414780685,0.08658653819504195,-0.03137348361083063
B136,FULL,19,0.27459752878772925,-0.056114770005430414,0.033643886643039744,0.08518278769951529,-0.03783683373043538
B136,FULL,20,0.30376995297514353,0.18461706855479587,0.2829759810068029,0.06760005894087087,-0.01660733346655778
B136,FULL,21,0.1453983286959487,0.19696687479370834,0.2647157711647572,0.07418382224057699,-0.02816812435021525
B136,FULL,22,0.29701748882893375,0.12388979368856823,0.22185722659294482,0.08217491203867969,-0.02701176649983443
B136,FULL,23,0.22072232815270254,0.2421053399246007,0.31436469030072733,0.08637075395782248,-0.022831040293844126
B136,FULL,24,0.18999078203793773,0.08690994195517232,0.15892621928057538,0.07808512839482387,-0.030432863721621614
B136,FULL,25,0.20870587427993403,0.10535760169061148,0.1646822754088293,0.07835292493562476,-0.03087839372783434
B136,FULL,26,0.27912021980852975,0.10370610232904554,0.18397452152222793,0.07256254926237718,-0.023569594411631686
B136,FULL,27,0.3386550555375062,0.08107169792530633,0.1715802843138019,0.07884255413990096,-0.02810978708020366
B136,FULL,28,0.18405663029772612,0.21466698240287552,0.2837225997313395,0.07758506082735264,-0.01870158053126962
B136,FULL,29,0.2865718898161419,0.20918755806284062,0.3135568424193318,0.07810155772392749,-0.01899545662241979
B136,FULL,30,0.22193729662293638,0.173319470913474,0.26606989114018553,0.08033366389528887,-0.024346042460637693
B136,FULL,31,0.2798695266403336,0.228076273791598,0.3027556695053313,0.08166844734423254,-0.021200816182487967
B136,FULL,32,0.2931434195457684,0.1660746976179257,0.25184687136136974,0.08607640303590627,-0.028121977226398795
B136,FULL,33,0.2843911207819668,0.12886404004834606,0.21639526510990748,0.0779995593822044,-0.023909618594861556
B136,FULL,34,0.32390487277639923,0.07275073736108983,0.16175029519534134,0.09421404588423624,-0.032730228327826835
B136,FULL,35,0.17791921651026998,0.09490227540269791,0.18124060574373035,0.09184530931430249,-0.03340994631254039
B136,FULL,36,0.27048181377643765,0.13642425738265274,0.21537049640605277,0.07464560111032129,-0.02385315700611028
B136,FULL,37,0.28621133684309485,0.09476115842696864,0.17185145597330598,0.08810373730335821,-0.03109310823687443
B136,FULL,38,0.222321704178854,0.011849731145283315,0.10664130722073606,0.08145668549737908,-0.03220142267733821
B136,FULL,39,0.33448334225181264,0.007121289323821944,0.12491028709773389,0.08286337687198045,-0.02649043287581336
B136,FULL,40,0.26673689640008724,0.194074163587717,0.2539601527755657,0.07550621624992762,-0.024459909409233524
B136,FULL,41,0.3182969993125627,0.13625443356397005,0.23223075251200842,0.08599859915715616,-0.025633130342221075
B136,FULL,42,0.20415242917856646,0.1494114039351766,0.2207451063623087,0.08299215587757305,-0.02620832316693393
B136,FULL,43,0.17229589954601676,0.27571855830083836,0.33712432419380334,0.08124368610218516,-0.024652562708959366
B136,FULL,44,0.22633442337856347,-0.004707776207497516,0.08106125131226283,0.08912636195476267,-0.036247125253655185
B136,FULL,45,0.18938819874515167,0.18367639776048872,0.27486967245824356,0.07808395862857812,-0.025123267664929602
B136,FULL,46,0.20945854701056066,0.10495681400179224,0.1958618984102387,0.08907824783631083,-0.03452673951563838
B136,FULL,47,0.29788716455946973,0.22939850588087785,0.3085441247595362,0.08590020519474809,-0.019559126301250715
B136,FULL,48,0.21519336194880945,0.14743027296462918,0.2187525650695934,0.08039261332937844,-0.028733126433824016
B136,FULL,49,0.36528071512152727,0.17782824057768143,0.26298558345821244,0.08127958251090453,-0.01834507655399635
B136,FULL,50,0.320626283504975,0.15192334414530773,0.23920876452862982,0.07297676050850335,-0.0173536636411145
B136,FULL,51,0.25213558616782505,0.23189229940004497,0.29610129959085385,0.08340089229492656,-0.0229777031077381
B136,FULL,52,0.14001000519955997,0.08422192365545578,0.16286685800532474,0.0790385024718914,-0.03236168994631421
B136,FULL,53,0.30167928416358947,0.21973892911536774,0.2968300182281738,0.07744410265524562,-0.022205195645022255
B136,FULL,54,0.1823974066688422,0.14647725886305274,0.22002131987939455,0.08121107784715845,-0.02738201767286834
B136,FULL,55,0.26667163809980277,0.10617486744576465,0.19022320290138217,0.08019846843442405,-0.02618863729064462
B136,FULL,56,0.27683782298486037,0.1301563403266287,0.21212391914197393,0.08036516630781668,-0.023749946124503915
B136,FULL,57,0.34569896773155395,0.04412098863926828,0.14206328676338398,0.07855139632405908,-0.028502768287831867
B136,FULL,58,0.21141189897215928,0.12730087654143218,0.19652287673088398,0.07798265840075427,-0.030304296138969053
B136,FULL,59,0.318470518324259,0.19343290744281605,0.2831586549370242,0.081722101345342,-0.022122152314147533
B136,FULL,60,0.29588280658706234,0.1820173383990653,0.27421690660646636,0.0699727390713342,-0.021513624795459305
B136,FULL,61,0.34543990329360563,0.1652093053147493,0.28154371232279174,0.08339684482507184,-0.021279348688210617
B136,FULL,62,0.2334223124489364,0.22013404549118398,0.2748602674549283,0.08821512101012743,-0.02591736091363432
B136,FULL,63,0.2651763486245696,0.12921137494016555,0.2199203558199052,0.07645937439715259,-0.025720224484696838
B136,FULL,64,0.19225043678838516,0.09968196477867997,0.18471746659277,0.09561335820649822,-0.03363676435927014
B136,FULL,65,0.11332036329006778,0.24937833928445774,0.32760590939678713,0.0693377003844429,-0.019386507690232688
B136,FULL,66,0.29832258246422316,0.12544141930677843,0.19575875280618704,0.0797533785579562,-0.028576288186164686
B136,FULL,67,0.1815647122347802,0.15974873734692152,0.22664378963180676,0.09358377776609653,-0.026287615884058188
B136,FULL,68,0.27351183676218616,0.15882434269214185,0.24856522854670637,0.08879165751791498,-0.024172040728411434
B136,FULL,69,0.3095495125371478,0.16711739962652628,0.24607194327165982,0.07911032793573528,-0.019803001460653877
B136,FULL,70,0.24672025330500735,0.1493985944695403,0.22986020340013646,0.07237430855882845,-0.020780821892378662
B136,FULL,71,0.2364570453522229,0.09686890190798791,0.1809913341568834,0.07923935051400746,-0.029575784989540874
B136,FULL,72,0.32086062193133713,0.16909610593355784,0.25366884345442986,0.08876965334898071,-0.025583309122914552
B136,FULL,73,0.40067447560686087,0.0805870818149027,0.19195516489321696,0.06971840569930413,-0.019531064670610207
B136,FULL,74,0.22798976399792925,0.12679412043177796,0.20025785725456657,0.07359761596363537,-0.024671880433804236
B136,FULL,75,0.28805456004518815,0.11775933687560369,0.18776686345101723,0.08021070553826429,-0.023683114851635698
B136,FULL,76,0.17660627880494706,0.041809945813864435,0.14003913912745003,0.08066149666400449,-0.031336096516416265
B136,FULL,77,0.2872308458405989,0.093728285727537,0.18711821589595856,0.07195861598737888,-0.023573648029617852
B136,FULL,78,0.23404466417038694,0.10223216747644459,0.20357314591751163,0.07811388291301138,-0.031026154240043666
B136,FULL,79,0.22299900291304942,0.12126899866832708,0.2275370411834461,0.07436817839655732,-0.027059555764753537
B136,FULL,80,0.26674902419134205,0.08648939310763515,0.1733085631677449,0.08404433665044378,-0.029327126307318527
B136,FULL,81,0.21252840434243614,-0.027170558273758916,0.06733012511027703,0.08425497322221123,-0.034324239944205234
B136,FULL,82,0.2218766072889572,0.07428318582917692,0.16021261579057633,0.0798087601777985,-0.030658038688935282
B136,FULL,83,0.349502496584868,0.18338583525993002,0.2846380775082078,0.09128430643225385,-0.01933683597323825
B136,FULL,84,0.28431083349845887,0.2719462139403277,0.30207580205827034,0.08463063861050293,-0.0199744262088402
B136,FULL,85,0.2986865940666784,0.12086941580724497,0.20475804550647503,0.08460206679379825,-0.026556500967452032
B136,FULL,86,0.217890317356762,-0.010890125003808482,0.06338659606584496,0.08011959690114193,-0.03622523055790476
B136,FULL,87,0.2501158150212742,0.13890944972212316,0.22149885257466417,0.07548502235997603,-0.02472468443667801
B136,FULL,88,0.17872227191098833,0.16127036964132235,0.25446480584106923,0.07296745147450459,-0.02797500326935802
B136,FULL,89,0.272742135609623,0.16315164589953746,0.24280996899377505,0.07553388475361825,-0.019401434087507094
B136,FULL,90,0.18296685928676604,0.12712649035267676,0.2205381363552188,0.07287663246049272,-0.0255342332905351
B136,FULL,91,0.36640473983692956,0.26392370235641205,0.35649675738882847,0.0711306198425107,-0.01670846387766782
B136,FULL,92,0.30870098366900545,0.2604679614038541,0.33346988802911426,0.07123383555974075,-0.016088665155181966
B136,FULL,93,0.2770108305372737,0.08149827609371796,0.18108806969179803,0.07413272966539522,-0.025817254499661366
B136,FULL,94,0.2589027234622493,0.18112457914187186,0.24617779816294538,0.0799535439203595,-0.02259304846547265
B136,FULL,95,0.31916432710536646,0.1982470679837176,0.29007743678998343,0.07020684559527693,-0.01829430019508642
B136,FULL,96,0.25184171892588914,0.1567953762322697,0.2229253616519844,0.08183757891521473,-0.0276506020907739
B136,FULL,97,0.3595550233518007,0.14525263672771926,0.2242710691236116,0.08776900056313522,-0.021717860108791773
B136,FULL,98,0.29684720126640196,0.1328052567481196,0.2368522812028886,0.08086706453315398,-0.026418200824033053
B136,FULL,99,0.3525235955564744,0.13888776577300233,0.2116263518421584,0.08504430218915862,-0.023581971480050742
B136,FULL,100,0.25577455624954915,0.09461296598928148,0.1711234703815816,0.08333926098929237,-0.028805346091129766
B136,FULL,101,0.18843298709960277,0.12602604507812454,0.19878487392202038,0.08300858805176506,-0.02897397582999299
B136,FULL,102,0.10858224018074047,0.0075290576456019664,0.07556656714288279,0.07675367418899562,-0.040342299219942965
