panel,book,gate,conv,cadence,lag,bps,CAGR,Sharpe,MaxDD,H1,H2,OOS,turnover,dd_margin,cagr_margin,pass4a,fail4a,pass4b,fail4b
u56,band3-rw,band3,rw,W,1d,20,0.11766141443818667,1.119032428183709,-0.1783200316727117,1.1670025094094951,1.0876268290533428,1.1626611468201071,4.315175035199482,0.023983703531331058,0.011065099532219999,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,W,1d,25,0.11525031975105904,1.098067249071815,-0.17890574353599764,1.1452930739935685,1.0671311410363364,1.1427074825418093,4.315175035199482,0.023397991668045126,0.008654004845092364,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,W,1w,5,0.12524392605943935,1.1677008547799173,-0.185036010973733,1.2224606260020465,1.130667522937101,1.1998858713252754,4.4384348291952405,0.017267724230309756,0.018647611153472674,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,W,1w,10,0.12274969718451745,1.1466656043926788,-0.18543808805405104,1.200715020180033,1.1100875756436102,1.1799043296648437,4.4384348291952405,0.016865647149991725,0.016153382278550774,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,W,1w,15,0.12026072028963775,1.1256103697820046,-0.1858400564053999,1.1789409253199883,1.0894932330279221,1.1599071736861588,4.4384348291952405,0.016463678798642856,0.013664405383671072,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,W,1w,20,0.11777698484651178,1.1045364418484647,-0.18624191603505824,1.1571398863211046,1.0688856157571687,1.1398954764322404,4.4384348291952405,0.016061819168984526,0.011180669940545104,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,W,1w,25,0.11529848034697077,1.0834451141442079,-0.18664366695030488,1.1353134536176355,1.048265845619219,1.1198703123010296,4.4384348291952405,0.01566006825373789,0.008702165441004092,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,M,1d,5,0.1261564008109124,1.1653213660315094,-0.19093315110014641,1.1890606088486946,1.155201242043361,1.2191446308174696,2.794819257525523,0.011370584103896353,0.01956008590494572,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,M,1d,10,0.1245840972841954,1.152213791048596,-0.19109640971804087,1.1754480885127574,1.1424125280990756,1.2066411450253975,2.794819257525523,0.011207325486001896,0.01798778237822872,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,M,1d,15,0.12301365750061333,1.1390784117222765,-0.191259668335935,1.1618029119868691,1.1295990742006086,1.1941114959622603,2.794819257525523,0.011044066868107771,0.016417342594646653,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,M,1d,20,0.1214450795888451,1.1259162263589344,-0.1914229269538288,1.1481262142214828,1.1167617905384135,1.181556560332376,2.794819257525523,0.01088080825021398,0.014848764682878421,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,M,1d,25,0.11987836167914989,1.1127282389124056,-0.19158618557172324,1.1344191378596304,1.1039015917674089,1.1689772196160313,2.794819257525523,0.010717549632319523,0.013282046773183218,0,"H1,H2,DD",1,
u56,band3-rw,band3,rw,M,1w,5,0.12980249185834358,1.1818992272614282,-0.21448727980808735,1.237683176379078,1.1490979581394631,1.211255432165859,2.7569938692281863,-0.012183544604044583,0.02320617695237691,0,"H2,DD",0,DD
u56,band3-rw,band3,rw,M,1w,10,0.12824581761474496,1.1690747089959932,-0.21450126446685147,1.2243276362951943,1.1365835805902595,1.1990088172869064,2.7569938692281863,-0.012197529262808704,0.021649502708778287,0,"H1,H2,DD",0,DD
u56,band3-rw,band3,rw,M,1w,15,0.1266909549399906,1.1562238578545954,-0.21451524912561537,1.2109408214453898,1.1240458582420927,1.1867373890611197,2.7569938692281863,-0.012211513921572603,0.020094640034023933,0,"H1,H2,DD",0,DD
u56,band3-rw,band3,rw,M,1w,20,0.12513790204826925,1.1433476348080516,-0.2145292337843797,1.1975237942538124,1.111485690101478,1.174442015525772,2.7569938692281863,-0.012225498580336946,0.01854158714230257,0,"H1,H2,DD",0,DD
u56,band3-rw,band3,rw,M,1w,25,0.12358665715524952,1.1304470057573732,-0.21454321844314395,1.184077623906204,1.0989039790726913,1.1621235689609062,2.7569938692281863,-0.012239483239101179,0.01699034224928285,0,"H1,H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1d,5,0.12313132931436277,1.1122549711540894,-0.21776235957834633,1.2471389205545074,1.0191356979662851,1.0856697611170787,1.7349085980091825,-0.015458624374303565,0.016535014408396095,0,"H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1d,10,0.12215744013921581,1.104320779035962,-0.21776235957834644,1.2383180118714172,1.0118154477329118,1.0783360498037777,1.7349085980091825,-0.015458624374303676,0.015561125233249137,0,"H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1d,15,0.12118407055313263,1.0963611345569402,-0.21776235957834644,1.2294620521661062,1.004475201890871,1.07098095137128,1.7349085980091825,-0.015458624374303676,0.014587755647165954,0,"H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1d,20,0.1202112203915835,1.0883766131344543,-0.21776235957834622,1.2205718096187939,0.9971154241759015,1.0636049315945162,1.7349085980091825,-0.015458624374303453,0.013614905485616821,0,"H1,H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1d,25,0.1192388894900469,1.0803677952508686,-0.21776235957834633,1.2116480610033904,0.9897365817234474,1.0562084599084842,1.7349085980091825,-0.015458624374303565,0.012642574584080232,0,"H1,H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1w,5,0.1263882076789793,1.133626824023294,-0.2165402623239434,1.2519295297025381,1.052517623318336,1.1181414737287492,1.7027207667299367,-0.014236527119900644,0.019791892773012618,0,"H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1w,10,0.12542984358949782,1.1258954211999475,-0.21654026232394386,1.243641944827282,1.0451485336414812,1.1107838194268285,1.7027207667299367,-0.014236527119901088,0.01883352868353115,0,"H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1w,15,0.12447197918242026,1.1181388193395003,-0.21654026232394386,1.2353232618294787,1.037757805285602,1.1034031722321225,1.7027207667299367,-0.014236527119901088,0.01787566427645358,0,"H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1w,20,0.12351461429932287,1.1103575546414552,-0.21654026232394352,1.226974109272165,1.0303459185485944,1.0960000114586594,1.7027207667299367,-0.014236527119900755,0.016918299393356193,0,"H2,DD",0,DD
u56,band3-rw,band3,rw,Q,1w,25,0.12255774878178816,1.1025521681932646,-0.21654026232394363,1.2185951224790905,1.0229133575988862,1.0885748205429309,1.7027207667299367,-0.014236527119900866,0.015961433875821482,0,"H1,H2,DD",0,DD
u56,band3-dg,band3,dg,D,1d,5,0.08547174421069714,1.212079328971434,-0.11202635957333251,1.2104812901366413,1.2158647014818893,1.3135334104096992,2.4664934557611073,0.09027737563071025,-0.02112457069526953,0,H1,0,CAGR
u56,band3-dg,band3,dg,D,1d,10,0.08413416254120021,1.1943431450256463,-0.11237670036361136,1.192996667852306,1.1978603221686914,1.2958035611653642,2.4664934557611073,0.08992703484043141,-0.022462152364766466,0,H1,0,CAGR
u56,band3-dg,band3,dg,D,1d,15,0.08279821247680141,1.1766058236054164,-0.1127269171339198,1.17551233180589,1.1798536177694054,1.27807130210948,2.4664934557611073,0.08957681807012297,-0.02379810242916526,0,"H1,H2",0,CAGR
u56,band3-dg,band3,dg,D,1d,20,0.08146389204706006,1.1588674673396178,-0.11307700992355652,1.1580283974091476,1.1618446793620132,1.2603367220944832,2.4664934557611073,0.08922672528048625,-0.025132422858906614,0,"H1,H2",0,CAGR
u56,band3-dg,band3,dg,D,1d,25,0.08013119928389156,1.1411281788537209,-0.1134269787718103,1.1405449800068943,1.1438335980621164,1.2425999100105034,2.4664934557611073,0.08887675643223247,-0.02646511562207511,0,"H1,H2",0,CAGR
u56,band3-dg,band3,dg,D,1w,5,0.08969427641921457,1.2125741041058222,-0.11746042810267021,1.2222155647114887,1.2076104829830094,1.295197747792161,2.500508150396272,0.08484330710137256,-0.016902038486752105,0,H1,0,CAGR
u56,band3-dg,band3,dg,D,1w,10,0.08833317499394222,1.195461071071637,-0.11764021847460382,1.205305373435652,1.1902731648027804,1.2781009857162295,2.500508150396272,0.08466351672943895,-0.018263139912024454,0,"H1,H2",0,CAGR
u56,band3-dg,band3,dg,D,1w,15,0.08697375666598095,1.178345926291098,-0.11781997766378871,1.1883906788418648,1.172935696707918,1.2610039252781886,2.500508150396272,0.08448375754025406,-0.019622558239985724,0,"H1,H2",0,CAGR
u56,band3-dg,band3,dg,D,1w,20,0.08561601937458962,1.1612287607004181,-0.1179997056748725,1.1714715833771923,1.1555981591222375,1.243906645329549,2.500508150396272,0.08430402952917027,-0.02098029553137705,0,"H1,H2",0,CAGR
u56,band3-dg,band3,dg,D,1w,25,0.08425996106152689,1.144109665266969,-0.11817940251250292,1.1545481896055303,1.138260632446315,1.2268092247011517,2.500508150396272,0.08412433269153985,-0.022336353844439785,0,"H1,H2",0,CAGR
u56,band3-dg,band3,dg,W,1d,5,0.08756489275509183,1.218142990205661,-0.12042382311512012,1.238528277974566,1.2033275885302224,1.2973505178841203,1.7745075608568108,0.08187991208892265,-0.019031422150874847,1,,0,CAGR
u56,band3-dg,band3,dg,W,1d,10,0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997592,1.1908515172982774,1.2850846619485738,1.7745075608568108,0.08175426751733117,-0.019995714608122564,0,"H1,H2",0,CAGR
u56,band3-dg,band3,dg,W,1d,15,0.08563713387739935,1.193108076636145,-0.12067510453613972,1.21332466380142,1.178370463254989,1.2728134848482053,1.7745075608568108,0.08162863066790305,-0.020959181028567322,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,W,1d,20,0.08467449280980377,1.1805829738983633,-0.12080073366351607,1.2007147819580126,1.1658845907958022,1.2605371455980283,1.7745075608568108,0.0815030015405267,-0.021921822096162905,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,W,1d,25,0.08371267641165203,1.1680530085974432,-0.12092635506895333,1.1880997716532633,1.1533940644925451,1.2482558034007076,1.7745075608568108,0.08137738013508944,-0.022883638494314643,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,W,1w,5,0.08901653247321706,1.197287331321295,-0.12649138373175273,1.2128410232841949,1.18640410282336,1.2738247301294447,1.835819873320432,0.07581235147229004,-0.017579782432749616,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,W,1w,10,0.08801761897125515,1.184783561124265,-0.12668272578550177,1.2003129321315162,1.1738924609541554,1.2615601151090674,1.835819873320432,0.075621009418541,-0.018578695934711523,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,W,1w,15,0.08701959009181692,1.1722745040227538,-0.12687404282939074,1.1877781845229891,1.1613766230302809,1.2492909572647113,1.835819873320432,0.07542969237465202,-0.01957672481414975,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,W,1w,20,0.08602244507773471,1.159760339450144,-0.12706533486475768,1.1752369847260906,1.148856748607782,1.2370174105987184,1.835819873320432,0.07523840033928508,-0.020573869828231964,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,W,1w,25,0.08502618317247101,1.1472412470382467,-0.12725660189294208,1.1626895373237376,1.1363329973628886,1.2247396292473036,1.835819873320432,0.07504713331110069,-0.02157013173349566,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1d,5,0.08986966621933767,1.1848919900705468,-0.14373206010462825,1.2199039153443771,1.1573211453762147,1.2408168321061503,1.2363612332034832,0.05857167509941452,-0.016726648686629,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1d,10,0.08919656419661282,1.176691192884004,-0.14381694370256637,1.211605724389333,1.1491830748768104,1.2327516249262327,1.2363612332034832,0.0584867915014764,-0.01739975070935386,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1d,15,0.08852383164716882,1.1684813358392525,-0.14390182730050383,1.2032974178370734,1.1410367507648698,1.224677502959755,1.2363612332034832,0.05840190790353894,-0.01807248325879786,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1d,20,0.08785146839195512,1.160262596988572,-0.1439867108984424,1.1949791900737778,1.132882338643202,1.216594628711931,1.2363612332034832,0.05831702430560037,-0.01874484651401155,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1d,25,0.08717947425199424,1.1520351549906325,-0.14407159449638007,1.1866512362200576,1.1247200046297396,1.2085031652491554,1.2363612332034832,0.058232140707662694,-0.019416840653972436,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1w,5,0.09191941891523148,1.148661373025661,-0.19257635218742597,1.2542621935578768,1.0766101823673908,1.154230573915109,1.218773632459181,0.009727383016616797,-0.014676895990735198,0,"H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1w,10,0.09125448108741918,1.1409841433281496,-0.19258967182574083,1.2459665541880143,1.0693524773299177,1.1470040949256806,1.218773632459181,0.00971406337830194,-0.015341833818547493,0,"H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1w,15,0.09058990154914492,1.1332993998098175,-0.19260299146405557,1.2376607222404497,1.062088829239873,1.1397710715984255,1.218773632459181,0.009700743739987194,-0.01600641335682175,0,"H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1w,20,0.08992568012986757,1.1256072938180155,-0.19261631110236999,1.2293448913659388,1.054819364041064,1.1325316290764265,1.218773632459181,0.009687424101672781,-0.016670634776099105,0,"H2,DD",0,CAGR
u56,band3-dg,band3,dg,M,1w,25,0.08926181665911814,1.117907977130508,-0.19262963074068495,1.2210192559414073,1.0475442079632318,1.125285892827961,1.218773632459181,0.009674104463357813,-0.01733449824684853,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1d,5,0.08087870868597413,1.0027506852105967,-0.19901605246894705,1.143943590895554,0.9038197034933365,0.9864385531014113,0.8375996156235759,0.0032876827350957205,-0.025717606219992542,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1d,10,0.08042636009833015,0.9975831234121838,-0.19901605246894705,1.1382265464522785,0.8990281755012606,0.9815428182810818,0.8375996156235759,0.0032876827350957205,-0.026169954807636522,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1d,15,0.07997414106727008,0.992407128046162,-0.19901605246894705,1.132497473376827,0.8942302333088323,0.9766398987823846,0.8375996156235759,0.0032876827350957205,-0.026622173838696597,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1d,20,0.07952205156966108,0.9872228287529285,-0.1990160524689467,1.1267565470530307,0.8894259802667883,0.9717299032597124,0.8375996156235759,0.0032876827350960536,-0.027074263336305596,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1d,25,0.07907009158237277,0.9820303557982115,-0.19901605246894705,1.1210039439808261,0.8846155201265816,0.9668129408287023,0.8375996156235759,0.0032876827350957205,-0.027526223323593904,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1w,5,0.08286694436599396,1.0174742911319903,-0.2016372127020205,1.1717666656661585,0.9075069297306328,0.9912538953913108,0.8320350890303805,0.0006665225020222598,-0.02372937053997272,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1w,10,0.08241679712753736,1.0123876035161674,-0.20163721270202017,1.1662282123140912,0.9027236278166292,0.9863664900281821,0.8320350890303805,0.0006665225020225929,-0.02417951777842932,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1w,15,0.0819667786503202,1.007292682782791,-0.20163721270202017,1.1606784101139904,0.8979338973203261,0.9814718806426808,0.8320350890303805,0.0006665225020225929,-0.02462953625564647,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1w,20,0.08151688891125053,1.0021896511137263,-0.20163721270202006,1.1551174149346461,0.8931378405881878,0.9765701747654523,0.8320350890303805,0.0006665225020227039,-0.025079425994716145,0,"H1,H2,DD",0,CAGR
u56,band3-dg,band3,dg,Q,1w,25,0.08106712788724035,0.9970786312786091,-0.20163721270202006,1.1495453836157732,0.8883355603677573,0.971661480388859,0.8320350890303805,0.0006665225020227039,-0.02552918701872632,0,"H1,H2,DD",0,CAGR
u56,vol60-rw,vol60,rw,D,1d,5,0.12323891270473197,1.1358138590908227,-0.19681497051850394,1.1465421818006345,1.127178315719001,1.1958863011690535,3.359186990277457,0.005488764685538827,0.0166425977987653,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1d,10,0.1213544293329385,1.1201601639713292,-0.19764226743726854,1.1322278697824173,1.1102687498344554,1.1792008506650011,3.359186990277457,0.00466146776677423,0.014758114426971822,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1d,15,0.11947305140085795,1.104503332150676,-0.19846891631316,1.117911212089337,1.093355656416137,1.1625115387195608,3.359186990277457,0.003834818890882774,0.01287673649489128,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1d,20,0.11759477386783579,1.0888435206662472,-0.1992949175476738,1.1035922684170842,1.0764392893272878,1.1458186142338604,3.359186990277457,0.003008817656368956,0.010998458961869115,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1d,25,0.1157195917012881,1.073180886623682,-0.20012027154210454,1.0892710984991574,1.0595199024802395,1.1291223261743566,3.359186990277457,0.002183463661938223,0.00912327679532142,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1w,5,0.12136272925259872,1.1052335677802696,-0.19732975475119496,1.1604963450467187,1.0582109856091306,1.1226841643781078,3.3984557978230088,0.004973980452847804,0.014766414346632048,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1w,10,0.11945923663626545,1.0896182134919203,-0.19757472676687715,1.1459661193705795,1.04158497513919,1.1062927779605318,3.3984557978230088,0.004729008437165616,0.01286292173029878,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1w,15,0.11755892048924776,1.0740004470162992,-0.19781963434331518,1.1314347292123461,1.0249557992962877,1.0898980627568475,3.3984557978230088,0.004484100860727591,0.01096260558328109,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1w,20,0.11566177558789548,1.058380416414014,-0.1980644774953524,1.1169022347585695,1.0083236864492628,1.0735002428189018,3.3984557978230088,0.00423925770869038,0.009065460681928802,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,D,1w,25,0.1137677967170343,1.0427582697780529,-0.19830925623782614,1.1023686962038437,0.9916888650159982,1.057099542249986,3.3984557978230088,0.00399447896621663,0.007171481811067623,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,W,1d,5,0.12310968794543653,1.134112843371527,-0.18333386787081452,1.1485465630322866,1.1222838970707347,1.1890926547033538,1.8575951323325959,0.018969867333228252,0.016513373039469856,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,W,1d,10,0.12206648595353076,1.12539018064804,-0.1838375184347799,1.1409398196855378,1.1125219032441316,1.1794952979106874,1.8575951323325959,0.018466216769262855,0.015470171047564082,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,W,1d,15,0.12102418439782991,1.1166633157454315,-0.18434110452853392,1.1333318026820403,1.1027534106411205,1.1698909963056265,1.8575951323325959,0.01796263067550885,0.01442786949186324,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,W,1d,20,0.11998278252884709,1.1079323793916145,-0.18484462615567443,1.1257225537128697,1.0929786445264087,1.1602799690380872,1.8575951323325959,0.017459109048368338,0.013386467622880413,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,W,1d,25,0.11894227959768644,1.0991975024309744,-0.18534808331980024,1.1181121144757329,1.0831978304491467,1.1506624355726665,1.8575951323325959,0.01695565188424253,0.012345964691719766,0,"H1,H2,DD",1,
u56,vol60-rw,vol60,rw,W,1w,5,0.12005258929287277,1.0949473891149077,-0.20673348326070484,1.1533887393550681,1.0450448633716045,1.1152080510474272,1.8647914543240964,-0.004429748056662075,0.013456274386906095,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,W,1w,10,0.11900881312311706,1.0863678525484115,-0.2068690203649063,1.145477324763305,1.0358318670593447,1.106139713216022,1.8647914543240964,-0.004565285160863519,0.012412498217150389,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,W,1w,15,0.11796594321909692,1.0777836118018154,-0.20700454546182379,1.137564942359953,1.0266112904282654,1.0970634148464737,1.8647914543240964,-0.0047008102577810185,0.01136962831313025,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,W,1w,20,0.11692397882373062,1.0691947898770209,-0.20714005855198558,1.1296516412090232,1.0173833242141135,1.0879793415309353,1.8647914543240964,-0.004836323347942817,0.010327663917763949,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,W,1w,25,0.11588291918053528,1.0606015099486534,-0.2072755596359196,1.1217374703653757,1.0081481596305946,1.0788876793568332,1.8647914543240964,-0.004971824431876826,0.009286604274568608,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1d,5,0.12184366498088561,1.1082226263984039,-0.22217307768616634,1.1935471141724066,1.0372033622910852,1.108579643519629,1.067979975751358,-0.019869342482123575,0.015247350074918939,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1d,10,0.12124429744666498,1.1032713678726902,-0.22221266602156742,1.1890476678580832,1.031842823907982,1.103311404625118,1.067979975751358,-0.01990893081752465,0.01464798254069831,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1d,15,0.12064516631765154,1.0983139547190348,-0.22225225435696883,1.1845447279008374,1.0264745026396769,1.0980348429806157,1.067979975751358,-0.01994851915292606,0.014048851411684868,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1d,20,0.12004627148874825,1.0933504797740143,-0.22229184269237046,1.180038337893019,1.0210985366971443,1.0927500929406437,1.067979975751358,-0.01998810748832769,0.013449956582781572,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1d,25,0.11944761285485872,1.0883810361711983,-0.22233143102777186,1.1755285415165302,1.0157150647943263,1.0874572894012546,1.067979975751358,-0.020027695823729097,0.012851297948892046,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1w,5,0.12136296108848255,1.100675577877972,-0.2208630881326641,1.1608596137370544,1.0524023015869244,1.1230755481941734,1.0181852878438538,-0.01855935292862132,0.014766646182515872,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1w,10,0.12079198241041,1.0959895104365012,-0.2208851507998112,1.1567421702058502,1.0472066269056362,1.1179642675929056,1.0181852878438538,-0.018581415595768425,0.01419566750444333,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1w,15,0.12022121599561109,1.0912975807507468,-0.22090721346695863,1.1526220729681922,1.0420029936737458,1.1128445110836895,1.0181852878438538,-0.018603478262915862,0.013624901089644412,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1w,20,0.11965066175012162,1.0865998702446917,-0.22092927613410607,1.1484993511159611,1.0367915335838538,1.1077164068098289,1.0181852878438538,-0.0186255409300633,0.013054346844154949,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,M,1w,25,0.11908031957996545,1.0818964606160628,-0.22095133880125317,1.1443740337947708,1.0315723788514046,1.1025800834728376,1.0181852878438538,-0.018647603597210405,0.01248400467399878,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,Q,1d,5,0.12350114706556026,1.1150079028699775,-0.21790796352716568,1.1890309702604824,1.0526651580905029,1.1242946444749289,0.48968988095400534,-0.015604228323122915,0.016904832159593583,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,Q,1d,10,0.1232263776429745,1.112792847145517,-0.21790796352716568,1.187331433935086,1.0499882356742507,1.1216615534956487,0.48968988095400534,-0.015604228323122915,0.01663006273700783,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,Q,1d,15,0.12295161291055767,1.1105726569775645,-0.21790796352716557,1.1856299701731425,1.0473040165199945,1.1190207750327805,0.48968988095400534,-0.015604228323122804,0.016355298004591,0,"H1,H2,DD",0,DD
u56,vol60-rw,vol60,rw,Q,1d,20,0.12267685283465735,1.1083473626279952,-0.21790796352716557,1.1839265866583062,1.0446125568830422,1.1163723636663585,0.48968988095400534,-0.015604228323122804,0.016080537928690672,0,"H1,H2,DD",0,DD
