panel,S,k,kind,pick,n_licensed,fell_back,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,keep4a,keep4b,L_H1,L_H2,L_DD,L_CAGR,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_keep4a,oos_keep4b,oos_L_H1,oos_L_H2,oos_L_DD,oos_L_CAGR,is_Sharpe_sel,X_sel,F_sel,n_below_floor
B136,,,FROZEN-anchor-N20H126,"(20, 126)",,,0.16184809643572629,1.0715348935832014,-0.20740302267849475,1.290157091390734,0.8994538327030831,False,False,True,True,False,True,0.1628665539757932,1.024015074035567,-0.20740302267849475,False,False,True,True,False,True,,,,
B136,,,GRIDAVG-no-choice,all24,,,0.17393621912152568,1.1297248527999446,-0.2471443748212978,1.3487441329195038,0.9601316336062776,False,False,True,True,False,True,0.17248069779832131,1.0627975194348305,-0.24714437482129803,False,False,True,True,False,True,,,,
B136,5.0,0.0,PLACEBO-chooser,"(10, 21)",22.0,False,0.17229864266449457,0.9981194820522595,-0.2560668997321145,1.3168260213738205,0.7564445549127812,False,False,True,False,False,True,0.15177841087759614,0.8434647418202346,-0.2560668997321148,False,False,False,True,False,True,1.2367484776621376,0.44527243179857856,0.07492788270298076,6.0
B136,5.0,0.5,PLACEBO-chooser,"(10, 21)",20.0,False,0.17229864266449457,0.9981194820522595,-0.2560668997321145,1.3168260213738205,0.7564445549127812,False,False,True,False,False,True,0.15177841087759614,0.8434647418202346,-0.2560668997321148,False,False,False,True,False,True,1.2367484776621376,0.44527243179857856,0.07492788270298076,6.0
B136,5.0,1.0,PLACEBO-chooser,"(10, 21)",17.0,False,0.17229864266449457,0.9981194820522595,-0.2560668997321145,1.3168260213738205,0.7564445549127812,False,False,True,False,False,True,0.15177841087759614,0.8434647418202346,-0.2560668997321148,False,False,False,True,False,True,1.2367484776621376,0.44527243179857856,0.07492788270298076,6.0
B136,5.0,2.0,PLACEBO-chooser,"(10, 21)",14.0,False,0.17229864266449457,0.9981194820522595,-0.2560668997321145,1.3168260213738205,0.7564445549127812,False,False,True,False,False,True,0.15177841087759614,0.8434647418202346,-0.2560668997321148,False,False,False,True,False,True,1.2367484776621376,0.44527243179857856,0.07492788270298076,6.0
B136,10.0,0.0,PLACEBO-chooser,"(5, 63)",22.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.41804712955925427,0.06810451467700658,4.0
B136,10.0,0.5,PLACEBO-chooser,"(5, 63)",20.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.41804712955925427,0.06810451467700658,4.0
B136,10.0,1.0,PLACEBO-chooser,"(5, 63)",19.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.41804712955925427,0.06810451467700658,4.0
B136,10.0,2.0,PLACEBO-chooser,"(5, 63)",16.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.41804712955925427,0.06810451467700658,4.0
B136,20.0,0.0,PLACEBO-chooser,"(5, 63)",22.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.45352707269262926,0.0481571641575301,4.0
B136,20.0,0.5,PLACEBO-chooser,"(5, 63)",21.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.45352707269262926,0.0481571641575301,4.0
B136,20.0,1.0,PLACEBO-chooser,"(5, 63)",19.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.45352707269262926,0.0481571641575301,4.0
B136,20.0,2.0,PLACEBO-chooser,"(5, 63)",17.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.45352707269262926,0.0481571641575301,4.0
B136,50.0,0.0,PLACEBO-chooser,"(5, 63)",21.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.48929198719727585,0.03045726487848377,3.0
B136,50.0,0.5,PLACEBO-chooser,"(5, 63)",20.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.48929198719727585,0.03045726487848377,3.0
B136,50.0,1.0,PLACEBO-chooser,"(5, 63)",20.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.48929198719727585,0.03045726487848377,3.0
B136,50.0,2.0,PLACEBO-chooser,"(5, 63)",20.0,False,0.23986345105239648,1.1212343868911898,-0.28623535174687,1.4840304945841338,0.8634674475807752,False,False,True,True,False,True,0.20425943643560918,0.9143921703777618,-0.2862353517468701,False,False,True,True,False,True,1.4618218579099092,0.48929198719727585,0.03045726487848377,3.0
SMALL,,,RAW-IS-Sharpe-chooser,"(15, 252)",,,0.14911564312742032,0.8333174923019895,-0.4005551646985377,0.9627348404806155,0.7343022194749887,False,False,True,False,False,True,0.13125453622932026,0.7304420523872898,-0.40055516469853714,False,False,True,False,False,True,,,,
SMALL,,,FROZEN-anchor-N20H126,"(20, 126)",,,0.07874421355849681,0.5072986475097555,-0.3581405418032815,0.6636000386278088,0.39418522800842726,False,False,False,False,False,False,0.07086077006544755,0.4534302580652867,-0.3581405418032818,False,False,False,False,False,False,,,,
SMALL,,,GRIDAVG-no-choice,all24,,,0.1011501477816743,0.6376826316095304,-0.37039352608041276,0.8409816482994703,0.4815994388140096,False,False,False,False,False,True,0.08658597451245154,0.5464710329316981,-0.3703935260804131,False,False,True,False,False,False,,,,
SMALL,5.0,0.0,PLACEBO-chooser,"(5, 252)",7.0,False,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.8677342459555316,1.1475105899597953,False,False,False,True,False,True,0.2643614476945997,1.0501270082459815,-0.4591013535833134,False,False,True,False,False,True,0.9537889155696648,0.3261765727021567,0.1374749880864843,8.0
SMALL,5.0,0.5,PLACEBO-chooser,"(5, 252)",7.0,False,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.8677342459555316,1.1475105899597953,False,False,False,True,False,True,0.2643614476945997,1.0501270082459815,-0.4591013535833134,False,False,True,False,False,True,0.9537889155696648,0.3261765727021567,0.1374749880864843,8.0
SMALL,5.0,1.0,PLACEBO-chooser,"(5, 252)",5.0,False,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.8677342459555316,1.1475105899597953,False,False,False,True,False,True,0.2643614476945997,1.0501270082459815,-0.4591013535833134,False,False,True,False,False,True,0.9537889155696648,0.3261765727021567,0.1374749880864843,8.0
SMALL,5.0,2.0,PLACEBO-chooser,"(5, 252)",2.0,False,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.8677342459555316,1.1475105899597953,False,False,False,True,False,True,0.2643614476945997,1.0501270082459815,-0.4591013535833134,False,False,True,False,False,True,0.9537889155696648,0.3261765727021567,0.1374749880864843,8.0
SMALL,10.0,0.0,PLACEBO-chooser,"(10, 252)",9.0,False,0.1798993732922658,0.9128102170166572,-0.42627921944026714,1.022860722725449,0.8332065311497985,False,False,True,False,False,True,0.17350102954320423,0.8589572155029113,-0.42627921944026725,False,False,True,False,False,True,1.014903603686212,0.29230559276836077,0.0760444304642581,8.0
SMALL,10.0,0.5,PLACEBO-chooser,"(10, 252)",7.0,False,0.1798993732922658,0.9128102170166572,-0.42627921944026714,1.022860722725449,0.8332065311497985,False,False,True,False,False,True,0.17350102954320423,0.8589572155029113,-0.42627921944026725,False,False,True,False,False,True,1.014903603686212,0.29230559276836077,0.0760444304642581,8.0
SMALL,10.0,1.0,PLACEBO-chooser,"(10, 252)",4.0,False,0.1798993732922658,0.9128102170166572,-0.42627921944026714,1.022860722725449,0.8332065311497985,False,False,True,False,False,True,0.17350102954320423,0.8589572155029113,-0.42627921944026725,False,False,True,False,False,True,1.014903603686212,0.29230559276836077,0.0760444304642581,8.0
SMALL,10.0,2.0,PLACEBO-chooser,"(10, 252)",2.0,False,0.1798993732922658,0.9128102170166572,-0.42627921944026714,1.022860722725449,0.8332065311497985,False,False,True,False,False,True,0.17350102954320423,0.8589572155029113,-0.42627921944026725,False,False,True,False,False,True,1.014903603686212,0.29230559276836077,0.0760444304642581,8.0
SMALL,20.0,0.0,PLACEBO-chooser,"(10, 252)",8.0,False,0.1798993732922658,0.9128102170166572,-0.42627921944026714,1.022860722725449,0.8332065311497985,False,False,True,False,False,True,0.17350102954320423,0.8589572155029113,-0.42627921944026725,False,False,True,False,False,True,1.014903603686212,0.24175324766034723,0.05377153245274578,7.0
SMALL,20.0,0.5,PLACEBO-chooser,"(10, 252)",5.0,False,0.1798993732922658,0.9128102170166572,-0.42627921944026714,1.022860722725449,0.8332065311497985,False,False,True,False,False,True,0.17350102954320423,0.8589572155029113,-0.42627921944026725,False,False,True,False,False,True,1.014903603686212,0.24175324766034723,0.05377153245274578,7.0
SMALL,20.0,1.0,PLACEBO-chooser,"(10, 252)",4.0,False,0.1798993732922658,0.9128102170166572,-0.42627921944026714,1.022860722725449,0.8332065311497985,False,False,True,False,False,True,0.17350102954320423,0.8589572155029113,-0.42627921944026725,False,False,True,False,False,True,1.014903603686212,0.24175324766034723,0.05377153245274578,7.0
SMALL,20.0,2.0,PLACEBO-chooser,"(10, 252)",4.0,False,0.1798993732922658,0.9128102170166572,-0.42627921944026714,1.022860722725449,0.8332065311497985,False,False,True,False,False,True,0.17350102954320423,0.8589572155029113,-0.42627921944026725,False,False,True,False,False,True,1.014903603686212,0.24175324766034723,0.05377153245274578,7.0
SMALL,50.0,0.0,PLACEBO-chooser,"(5, 252)",9.0,False,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.8677342459555316,1.1475105899597953,False,False,False,True,False,True,0.2643614476945997,1.0501270082459815,-0.4591013535833134,False,False,True,False,False,True,0.9537889155696648,0.279963740100454,0.04347340836578034,6.0
SMALL,50.0,0.5,PLACEBO-chooser,"(5, 252)",8.0,False,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.8677342459555316,1.1475105899597953,False,False,False,True,False,True,0.2643614476945997,1.0501270082459815,-0.4591013535833134,False,False,True,False,False,True,0.9537889155696648,0.279963740100454,0.04347340836578034,6.0
SMALL,50.0,1.0,PLACEBO-chooser,"(5, 252)",6.0,False,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.8677342459555316,1.1475105899597953,False,False,False,True,False,True,0.2643614476945997,1.0501270082459815,-0.4591013535833134,False,False,True,False,False,True,0.9537889155696648,0.279963740100454,0.04347340836578034,6.0
SMALL,50.0,2.0,PLACEBO-chooser,"(5, 252)",4.0,False,0.24716378968385588,1.0143407932614583,-0.4591013535833134,0.8677342459555316,1.1475105899597953,False,False,False,True,False,True,0.2643614476945997,1.0501270082459815,-0.4591013535833134,False,False,True,False,False,True,0.9537889155696648,0.279963740100454,0.04347340836578034,6.0
