sleeve,weighting,gross,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,FULL_4a,OOS_4a
SINGLE20,VT,0.75,0.1884184153166435,1.3910928642723208,-0.1912739841843476,1.4927779832528965,1.3032000422943555,1.43350683448136,0.18541041744508213,1.3570117975204112,-0.1912739841843476,False,False
SINGLE20,VT,0.7,0.17538110963263143,1.3908316373445837,-0.17939122007563457,1.4925951580180716,1.3028413844965543,1.4333159369456365,0.17259844551088444,1.3566863272105862,-0.17939122007563468,False,False
SINGLE20,VT,0.65,0.1624071701234444,1.3905630616617226,-0.1673877644890247,1.49240530486933,1.3024757856286715,1.4331180302186997,0.1598463252531166,1.3563534520012805,-0.16738776448902526,False,False
SINGLE20,VT,0.6,0.14949772258644844,1.3902868651796336,-0.1552629330446379,1.4922080712716954,1.3021030324464882,1.432912796161994,0.14715517751677143,1.3560129324905714,-0.1552629330446379,False,False
SINGLE20,VT,0.55,0.13665402679221206,1.3900040429824123,-0.14301574229492953,1.4920041863009783,1.30172435621419,1.4327009678028422,0.13452627928856975,1.3556659719291801,-0.14301574229492975,False,False
SINGLE20,VT,0.5,0.12387714604863342,1.389714328170979,-0.1306454266831829,1.4917939365003914,1.3013389675261942,1.4324828468660178,0.12196062715283396,1.3553118392143466,-0.13064542668318269,False,False
SINGLE20,VT,0.45,0.11116808367104292,1.3894170381362205,-0.11815121790255523,1.4915761914630428,1.3009465643173839,1.4322572854227607,0.10945925412938062,1.354950218153936,-0.11815121790255578,True,True
SINGLE20,EW,0.6,0.1846617358935827,1.372190063114382,-0.19843676811344535,1.5394243814351383,1.2452248437359859,1.4431651415004718,0.18703338711220052,1.3245237977006268,-0.19843676811344524,False,False
SINGLE20,EW,0.55,0.16872824756863136,1.371831101996179,-0.18272758075624185,1.5391666367955446,1.2447336534235953,1.4429049154386804,0.17092779265351377,1.3240718507971363,-0.18272758075624151,False,False
SINGLE20,EW,0.5,0.15288648610840583,1.3714591261530729,-0.166900846295307,1.5388969329168658,1.244229980773898,1.442633025967554,0.15490798940057893,1.3236065504448047,-0.166900846295307,False,False
SINGLE20,EW,0.45,0.1371388135981113,1.3710739412246498,-0.15091984554462534,1.5386145428026177,1.2437140223069145,1.4423486741930103,0.13897679526815487,1.3231281203915601,-0.15091984554462456,False,False
SINGLE20,EW,0.4,0.12148750675614406,1.3706751817866558,-0.1347758371316531,1.5383179438079428,1.2431862843143289,1.442050421969972,0.12313693395161218,1.3226369351253398,-0.1347758371316533,False,False
SINGLE20,IVOL,0.65,0.17238814744530395,1.336526133958601,-0.1905676908771038,1.481015674007358,1.224372850664214,1.3707702676129028,0.17666571116060759,1.3136473631163086,-0.190567690877104,False,False
SINGLE20,IVOL,0.6,0.15870478221836892,1.3362637287161045,-0.17685939723500066,1.480757485852765,1.2240463632205816,1.370479442041893,0.1626464495259754,1.3133851961386747,-0.17685939723500055,False,False
SINGLE20,IVOL,0.55,0.1450861320172694,1.3359909903653142,-0.16299659034007885,1.4804905855102857,1.223709750651299,1.3701801018551867,0.14869230205325357,1.3131119290706736,-0.16299659034007907,False,False
SINGLE20,IVOL,0.5,0.13153383863465407,1.3357076614955525,-0.1489784016196256,1.4802155646444513,1.2233620848460183,1.3698727274043299,0.1348050890871415,1.312826769028906,-0.14897840161962572,False,False
SINGLE20,IVOL,0.45,0.11804970831734973,1.3354153440601197,-0.13480322451357196,1.4799335061413221,1.2230053862142547,1.36955848748248,0.12098688445115302,1.3125316310728505,-0.13480322451357163,False,False
EQ44,VT,0.6,0.12042492741386135,1.1322097424174975,-0.20186609217342788,1.2210067811384049,1.058231534475622,1.14709633529288,0.12156296874889905,1.120818738267779,-0.2018660921734281,False,False
EQ44,EW,0.55,0.12011229033520765,1.1320323047231526,-0.19453951199265862,1.238345935751995,1.041127499036264,1.1512439411629067,0.12051512444946577,1.1170297081491738,-0.19453951199265862,False,False
EQ44,VT,0.55,0.11027896540161075,1.1319735533017155,-0.18625417250271492,1.2205904278172162,1.0581079176676558,1.1466564293779862,0.11133423650924645,1.1207321651669737,-0.18625417250271437,False,False
EQ44,EW,0.5,0.10907255061339405,1.1317328384644765,-0.17806889894608013,1.2378552710476427,1.0409511251638124,1.1507291351079287,0.10945773885928789,1.1168905334542025,-0.17806889894608002,False,False
ALL55,IVOL,1.0,0.10862036838190359,1.1301053554611837,-0.1916973006544337,1.255607992953811,1.0263009537372798,1.1446148902034614,0.11074642905501753,1.1198197349185062,-0.1916973006544339,False,False
ALL55,EW,0.65,0.11458471596129916,1.1238549309250947,-0.1968705874591774,1.2001629918264027,1.0628763701899713,1.1132798960950852,0.11891833545061892,1.1328247512880507,-0.19687058745917707,False,False
ALL55,VT,0.65,0.11446028547409881,1.123740276968428,-0.19687058745917718,1.2003018546133142,1.0624238634968817,1.11341138922461,0.11870811713659157,1.1324941089493321,-0.19687058745917718,False,False
ALL56,IVOL,1.0,0.10932753219443048,1.1234381780188845,-0.193946140994249,1.2471993663273202,1.0208997204984385,1.13753201427232,0.1114243316670771,1.1134110384894633,-0.19394614099424923,False,False
ALL56,EW,0.65,0.11430618139936932,1.119490385944624,-0.1974868400907599,1.1957047387876898,1.0585595005374036,1.109263758397711,0.1185878896394208,1.128182417634582,-0.19748684009076012,False,False
ALL56,VT,0.65,0.11419252401552504,1.1194140492623716,-0.19748684009076034,1.1958745256345937,1.0581559349526044,1.1093614372108733,0.11839811934862654,1.1279469712105743,-0.19748684009075967,False,False
