panel,m,j,bps,gross,CAGR,Sharpe,MaxDD,H1,H2,turn_per_yr,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,keep4a_v1,fail4a,fail4b
broad,5,1,25,0.7392474951751044,0.13473535131366932,0.9665879515515627,-0.2067185709899816,1.1966519900920056,0.7671650445345369,6.058405105578006,1.0903232021005338,0.12465754977718291,0.8746582528833061,-0.2067185709899817,False,False,True,"H2,DD","H2,OOS,DD"
broad,5,2,10,0.7394364831428973,0.14010128354180207,1.0053209279368909,-0.20161444815599272,1.1987564998613345,0.8386848791256509,7.889318417517695,1.1135559656834535,0.13208874931496428,0.9249247706027764,-0.20161444815599294,False,True,True,"H1,H2,DD",
broad,5,2,25,0.7394364831428973,0.1266938121175889,0.9209110107298903,-0.20246080448078985,1.1125914332753688,0.7555235614533415,7.889318417517695,1.0285282776532265,0.11832016354116592,0.8408585876579748,-0.2024608044807895,False,False,True,"H1,H2,DD","H2,OOS,DD"
broad,5,3,10,0.7394611826601742,0.13643576699874616,0.9865254335670656,-0.20075142372339982,1.1854806023027453,0.8137907252404144,8.608247873652717,1.1013105527222462,0.12720634960866262,0.9005321298243598,-0.20075142372339982,False,False,True,"H1,H2,DD",H2
broad,5,3,25,0.7394611826601742,0.1218604136895649,0.8939374676619153,-0.20169755225991293,1.0906378385533952,0.7229156269842025,8.608247873652717,1.0073838648922024,0.11237247758137725,0.808848705231958,-0.20169755225991315,False,False,True,"H1,H2,DD","H2,OOS"
broad,5,5,10,0.7395084755425905,0.13745178554675763,0.994820424537301,-0.20075142372340005,1.1838218170845547,0.8308593700956324,8.955200560103926,1.1001645981156885,0.12941227763859553,0.9159436879740384,-0.20075142372340005,False,False,True,"H1,H2,DD",H2
broad,5,5,25,0.7395084755425905,0.12227963729920877,0.8982950090033538,-0.20169755225991293,1.085750498340152,0.7354181161605562,8.955200560103926,1.0032727660220364,0.11383512022203557,0.8195842061421152,-0.20169755225991282,False,False,True,"H1,H2,DD","H2,OOS"
broad,5,999,10,0.7395095716484699,0.13774257561039915,0.9967326254742718,-0.2007514237233996,1.1857865912006347,0.8326648638033994,8.972495239632728,1.1023058627978874,0.12966383711085006,0.9176502509086246,-0.20075142372339982,False,False,True,"H1,H2,DD",H2
broad,5,999,25,0.7395095716484699,0.12253731117844002,0.9000062642375213,-0.20169755225991304,1.0876002274999805,0.7369428687161482,8.972495239632728,1.005291057413257,0.114043975765733,0.8210285602052803,-0.20169755225991304,False,False,True,"H1,H2,DD","H2,OOS"
broad,10,1,10,0.7393260195030645,0.1464372636238056,1.042058970674778,-0.20830386466419515,1.2898760455004676,0.8286239903349791,5.738020925038772,1.1827383930121371,0.13504937906626346,0.938189030926552,-0.20830386466419537,False,False,True,"H2,DD","H2,DD"
broad,10,1,25,0.7393260195030645,0.1366179752479928,0.9809407614322087,-0.2089631944550121,1.229113863207129,0.7669374318845117,5.738020925038772,1.122490874129591,0.12479530337502309,0.8762989503248418,-0.2089631944550121,False,False,True,"H2,DD","H2,OOS,DD"
broad,10,2,10,0.7396513105537714,0.14333376119079544,1.023053766669543,-0.19937370154317546,1.2724568031063834,0.8099033294317676,6.673294316821966,1.1711307096634367,0.13134981382579047,0.9144287788770238,-0.1993737015431759,False,False,True,"H2,DD",H2
broad,10,2,25,0.7396513105537714,0.1319502011012561,0.951841315744275,-0.2001399049260586,1.2013469953461589,0.7383348784155346,6.673294316821966,1.1004543456961622,0.11951085744873402,0.842689838107723,-0.20013990492605893,False,False,True,"H2,DD","H2,OOS"
broad,10,3,10,0.7397728533141877,0.13943343131164032,1.0018329268645587,-0.1994524869161325,1.2370164869852125,0.7991449728859903,6.944489861767504,1.1427865675975972,0.12769400729370206,0.8973751541584883,-0.19945248691613238,False,False,True,"H2,DD",H2
broad,10,3,25,0.7397728533141877,0.12762973439675362,0.9274553724323599,-0.20040465714700184,1.1629722509676361,0.7242175001533321,6.944489861767504,1.0694725010650827,0.11539293941999751,0.8220833364499899,-0.20040465714700162,False,False,True,"H1,H2,DD","H2,OOS"
broad,10,5,10,0.7397722299559369,0.1388771222238223,0.9996004049344763,-0.1994524869161327,1.2347949984099849,0.7967085262390753,7.051452147834042,1.1397552117233825,0.127200644545437,0.8956532430380326,-0.1994524869161325,False,False,True,"H2,DD",H2
broad,10,5,25,0.7397722299559369,0.1268983375061019,0.923964419702503,-0.20040465714700206,1.1593789139196309,0.7205977713062417,7.051452147834042,1.064962074221582,0.11474297435224723,0.8192560357234231,-0.20040465714700173,False,False,True,"H1,H2,DD","H2,OOS"
broad,10,999,10,0.7397731713089071,0.13896000123751584,0.9997516372721903,-0.19945248691613238,1.2347949984099849,0.7971943527765716,7.0516581538936265,1.1397552117233825,0.12735040057547709,0.8960227239118751,-0.1994524869161325,False,False,True,"H2,DD",H2
broad,10,999,25,0.7397731713089071,0.12697987587707105,0.924140978943547,-0.20040465714700184,1.1593789139196309,0.7211305212849592,7.0516581538936265,1.064962074221582,0.11489022843563124,0.8196695728374951,-0.20040465714700184,False,False,True,"H1,H2,DD","H2,OOS"
broad,15,1,10,0.7397490045361064,0.1450003098827799,1.032609339857637,-0.20830386466419526,1.2822712131494083,0.8180323137663789,5.465631554689662,1.181029494245105,0.1328803638545013,0.9234837521303804,-0.20830386466419537,False,False,True,"H2,DD","H2,DD"
broad,15,1,25,0.7397490045361064,0.13565475793266923,0.9743328219623587,-0.20896319445501188,1.2244767070336375,0.7590669604341835,5.465631554689662,1.1235422553449474,0.12311010945800849,0.8644856804465475,-0.2089631944550121,False,False,True,"H2,DD","H2,OOS,DD"
broad,15,2,10,0.739797930226236,0.14396568605334403,1.025271214293945,-0.20234758014552634,1.2595048826134754,0.8258549496574865,6.019896206772985,1.1464604981807867,0.1354715644059481,0.9370072086705541,-0.20234758014552645,False,False,True,"H2,DD","H2,DD"
broad,15,2,25,0.739797930226236,0.13368653286236798,0.9611783849528179,-0.20301853305059014,1.1957453981866875,0.7612191439891086,6.019896206772985,1.0829916433900728,0.1247237729244739,0.8723338270939474,-0.20301853305058992,False,False,True,"H2,DD","H2,OOS,DD"
broad,15,3,10,0.7399339446694668,0.14395353975227843,1.027963998223476,-0.19734496356398645,1.2450444324261685,0.8426450001081888,6.177966353693576,1.1300016498391385,0.13764286336801757,0.9535840036552767,-0.19734496356398679,False,True,True,"H2,DD",
broad,15,3,25,0.7399339446694668,0.13340518053727046,0.9619554825153347,-0.19811534617132998,1.1790825269707195,0.776352781366166,6.177966353693576,1.0640682204409353,0.12668166790798097,0.8874139150697974,-0.19811534617132986,False,False,True,"H1,H2,DD",H2
broad,15,5,10,0.7399689439808977,0.14470553476901782,1.0318816522073544,-0.19734496356398656,1.2452752689915925,0.8504355328652167,6.193500636435964,1.1301654545598026,0.1390686122474023,0.9606090759063654,-0.19734496356398668,False,True,True,"H2,DD",
broad,15,5,25,0.7399689439808977,0.13412323449705377,0.965736599617949,-0.19811534617132998,1.178913987258248,0.7842436292445163,6.193500636435964,1.063795947302271,0.12809524677917739,0.8945271487506345,-0.1981153461713301,False,False,True,"H1,H2,DD",H2
broad,15,999,10,0.739968861342892,0.1446925508086998,1.0318633214525688,-0.19734496356398656,1.2452752689915925,0.8503704432306621,6.197762583472295,1.1301654545598026,0.13904502574270539,0.9605633498515165,-0.19734496356398645,False,True,True,"H2,DD",
broad,15,999,25,0.739968861342892,0.13410306929795213,0.9656658078578076,-0.1981153461713302,1.178913987258248,0.7840817813262237,6.197762583472295,1.063795947302271,0.12805862940589097,0.8943905381527616,-0.19811534617132975,False,False,True,"H1,H2,DD",H2
broad,20,1,10,0.7397847167216006,0.1468811158539205,1.042852112038649,-0.2135424334486954,1.2639493783460405,0.8519030903185187,5.177524575792123,1.1558348979657005,0.13861682548319876,0.9592470375270273,-0.21354243344869583,False,False,False,"H2,DD",DD
broad,20,1,25,0.7397847167216006,0.1380122687601828,0.9877556105127657,-0.21411282795135578,1.2095567188145433,0.7959968356638722,5.177524575792123,1.1014322957459879,0.12936007722595666,0.903537296043045,-0.21411282795135544,False,False,True,"H2,DD","H2,DD"
broad,20,2,10,0.739953833755287,0.14252880927252298,1.0141922903394667,-0.20924528329015024,1.2340514136200469,0.8274605360041521,5.58043296341608,1.1209949989588177,0.13582138869401184,0.9367735006434359,-0.2092452832901499,False,False,True,"H2,DD","H2,DD"
broad,20,2,25,0.739953833755287,0.13300770454559996,0.9548763464054972,-0.2098163646710991,1.175229933304013,0.7674472910037536,5.58043296341608,1.0623222456332915,0.1258224710569562,0.8768435364652177,-0.20981636467109932,False,False,True,"H1,H2,DD","H2,OOS,DD"
broad,20,3,10,0.7399989482170927,0.1455406589024495,1.0354223091269805,-0.2046862789610414,1.2650430201716698,0.8408454016387291,5.601597564607497,1.1541480682753227,0.13769719469145159,0.9494949886466204,-0.2046862789610412,False,False,True,"H2,DD",DD
broad,20,3,25,0.7399989482170927,0.13595841232763228,0.9757034708293468,-0.2052633314135598,1.2058118553612203,0.7804255365640524,5.601597564607497,1.0950338091547358,0.12763804764162034,0.8891834659597019,-0.20526333141355957,False,False,True,"H2,DD","H2,DD"
broad,20,5,10,0.7400842545174816,0.14523519881285152,1.0332102838436918,-0.204299064322359,1.262552643887867,0.8389275168356611,5.633594883474413,1.1514685982999453,0.13744694184169992,0.9476519512438856,-0.20429906432235878,False,False,True,"H2,DD",DD
broad,20,5,25,0.7400842545174816,0.1356010724761545,0.9731746451027664,-0.20487699670089143,1.2030601106782022,0.7781423006232646,5.633594883474413,1.0920688776474767,0.12732914732771072,0.8870002145536433,-0.2048769967008911,False,False,True,"H2,DD","H2,DD"
broad,20,999,10,0.7400845636697734,0.14499324209057396,1.0316417731366343,-0.20429906432235923,1.2591117466903998,0.8389275168356611,5.641969562661362,1.1477489448496931,0.13744694184169992,0.9476519512438856,-0.20429906432235878,False,False,True,"H2,DD",DD
broad,20,999,25,0.7400845636697734,0.13534688372658477,0.9715215014098394,-0.2048769967008912,1.1994371234373837,0.7781423006232646,5.641969562661362,1.0881510454044474,0.12732914732771072,0.8870002145536433,-0.2048769967008911,False,False,True,"H2,DD","H2,DD"
broad,30,1,10,0.7400319259329164,0.14525675480740974,1.0368940928412647,-0.2090990598556518,1.2776927133700096,0.8299484292091887,4.690409173111357,1.1514505530928552,0.13744685180038152,0.9531634088019967,-0.2090990598556518,False,False,True,"H2,DD","H2,DD"
broad,30,1,25,0.7400319259329164,0.1372304281286958,0.9867398239231213,-0.20975456876041976,1.2280962498097516,0.7791026748848399,4.690409173111357,1.101537700197553,0.129083264214082,0.9027297639984687,-0.2097545687604202,False,False,True,"H2,DD","H2,DD"
broad,30,2,10,0.7400588549456614,0.14480476611425996,1.0288946391468745,-0.21315347230118697,1.2666653617139905,0.8268556597443077,4.924353160166683,1.146065431872674,0.1370870772778574,0.9441041794867315,-0.21315347230118697,False,False,False,"H2,DD","H2,DD"
broad,30,2,25,0.7400588549456614,0.13638361999811677,0.9765748964695322,-0.21380274540550692,1.2150020253951501,0.7737273975019839,4.924353160166683,1.0941220506518035,0.12827011427793944,0.8913870148850844,-0.2138027454055068,False,False,True,"H2,DD","H2,DD"
broad,30,3,10,0.7401487224525305,0.1476470852175944,1.047794942300037,-0.21315347230118675,1.2730899130124782,0.8562059323216281,4.924961038057692,1.152995377687026,0.14143972278168548,0.9717326317792763,-0.21315347230118675,False,False,False,"H2,DD",DD
broad,30,3,25,0.7401487224525305,0.13920323571670212,0.995354906412525,-0.2138027454055068,1.2212550881956103,0.8030210418203287,4.924961038057692,1.1008664507104702,0.13260484423841024,0.9189531836536604,-0.21380274540550692,False,False,True,"H2,DD","H2,DD"
broad,30,5,10,0.740232609693668,0.14845347059204483,1.0518202227432436,-0.21315347230118686,1.2696079960539186,0.8673111001883483,4.94165280373683,1.1491829536479943,0.1434007735001941,0.9818339835458885,-0.21315347230118675,False,False,False,"H2,DD",DD
broad,30,5,25,0.740232609693668,0.1399754231839756,0.9992686976643832,-0.21380274540550703,1.2174136245875595,0.8142312752270627,4.94165280373683,1.0966583578500904,0.13455119963037543,0.9291531700501805,-0.21380274540550703,False,False,True,"H2,DD","H2,DD"
broad,30,999,10,0.7402733769962115,0.1482767481349374,1.050585186503644,-0.21315347230118686,1.2696079960539186,0.8650695386270923,4.937936510693048,1.1491829536479943,0.1430795912252354,0.9797106927490751,-0.21315347230118675,False,False,False,"H2,DD",DD
broad,30,999,25,0.7402733769962115,0.13980616232413756,0.9980730741227556,-0.21380274540550703,1.2174136245875595,0.8120664296074842,4.937936510693048,1.0966583578500904,0.13424368847606094,0.927099725704771,-0.21380274540550703,False,False,True,"H2,DD","H2,DD"
broad,50,1,10,0.7404523120088446,0.14110907662299743,1.0214923882627092,-0.20567197949088933,1.2567313166086223,0.8205741173213259,4.135149044567991,1.1263832715507647,0.13474687425257637,0.9453598367124261,-0.20567197949088956,False,False,True,"H2,DD","H2,DD"
broad,50,1,25,0.7404523120088446,0.1340546022750928,0.9767036928333314,-0.2062365507715188,1.2125383904352052,0.7750198396287425,4.135149044567991,1.0816424614218114,0.12738276792897407,0.9004185531796385,-0.2062365507715186,False,False,True,"H2,DD","H2,DD"
broad,50,2,10,0.7405418483202844,0.1425215625903209,1.0320786988715605,-0.20390148748200954,1.2413133596687926,0.8523166331091033,4.167652647166143,1.117680323590264,0.13830570226505645,0.9699006595101927,-0.20390148748200954,False,False,True,"H2,DD",DD
broad,50,2,25,0.7405418483202844,0.1354023682583565,0.9868222185443066,-0.20438703868626817,1.1969713444370012,0.8060558203581766,4.167652647166143,1.0728211799202223,0.13083666218267487,0.924248316015179,-0.20438703868626806,False,False,True,"H2,DD","H2,DD"
broad,50,3,10,0.7405411886753734,0.14403326800844263,1.041319183300796,-0.20390148748200954,1.2508387115270097,0.8624316169194449,4.1408029913320625,1.1221156606210465,0.14071909614930078,0.9831128159717352,-0.2039014874820093,False,False,True,"H2,DD",DD
broad,50,3,25,0.7405411886753734,0.13695044372585063,0.9963685396289002,-0.20438703868626817,1.2065788211799386,0.8166805330415543,4.1408029913320625,1.0772489722845933,0.13331433826229633,0.9380033875713681,-0.20438703868626817,False,False,True,"H2,DD","H2,DD"
broad,50,5,10,0.7405412925864667,0.1442301692045782,1.0426046747947528,-0.20390148748200942,1.25366930945821,0.861686573452433,4.144482773135959,1.125439159368729,0.14046703218888879,0.9825822888967989,-0.2039014874820093,False,False,True,"H2,DD",DD
broad,50,5,25,0.7405412925864667,0.13713993175638706,0.99761564141229,-0.20438703868626795,1.209485390810453,0.815805978927052,4.144482773135959,1.0806534846705924,0.133053150606405,0.9373517219804366,-0.20438703868626817,False,False,True,"H2,DD","H2,DD"
broad,50,999,10,0.740540973527225,0.14443455640228464,1.0437060731249663,-0.20390148748200942,1.25366930945821,0.8638475005125864,4.143894181114515,1.125439159368729,0.14083895891782894,0.9845461872487988,-0.2039014874820093,False,False,True,"H2,DD",DD
broad,50,999,25,0.740540973527225,0.13734399431286137,0.9987296658841972,-0.20438703868626795,1.209485390810453,0.8179912909806114,4.143894181114515,1.0806534846705924,0.13342437303194932,0.9393376618443223,-0.20438703868626817,False,False,True,"H2,DD","H2,DD"
broad,999,1,10,0.7418262125723672,0.13479298313688481,1.061420319823939,-0.175699631864785,1.4010916569534866,0.7753186316797032,3.4621860669705318,1.2580333984160104,0.1196635702904012,0.918244902966639,-0.175699631864785,False,False,True,"H2,DD",H2
broad,999,1,25,0.7418262125723672,0.12891583750462599,1.0203609316928588,-0.17674338941548928,1.3627272720277235,0.7316772435681966,3.4621860669705318,1.2188390892775287,0.1133599528241136,0.8756804478356623,-0.1767433894154894,False,False,True,"H2,DD","H2,OOS"
broad,999,2,10,0.7418262125723672,0.13479298313688481,1.061420319823939,-0.175699631864785,1.4010916569534866,0.7753186316797032,3.4621860669705318,1.2580333984160104,0.1196635702904012,0.918244902966639,-0.175699631864785,False,False,True,"H2,DD",H2
broad,999,2,25,0.7418262125723672,0.12891583750462599,1.0203609316928588,-0.17674338941548928,1.3627272720277235,0.7316772435681966,3.4621860669705318,1.2188390892775287,0.1133599528241136,0.8756804478356623,-0.1767433894154894,False,False,True,"H2,DD","H2,OOS"
broad,999,3,10,0.7418262125723672,0.13479298313688481,1.061420319823939,-0.175699631864785,1.4010916569534866,0.7753186316797032,3.4621860669705318,1.2580333984160104,0.1196635702904012,0.918244902966639,-0.175699631864785,False,False,True,"H2,DD",H2
broad,999,3,25,0.7418262125723672,0.12891583750462599,1.0203609316928588,-0.17674338941548928,1.3627272720277235,0.7316772435681966,3.4621860669705318,1.2188390892775287,0.1133599528241136,0.8756804478356623,-0.1767433894154894,False,False,True,"H2,DD","H2,OOS"
broad,999,5,10,0.7418262125723672,0.13479298313688481,1.061420319823939,-0.175699631864785,1.4010916569534866,0.7753186316797032,3.4621860669705318,1.2580333984160104,0.1196635702904012,0.918244902966639,-0.175699631864785,False,False,True,"H2,DD",H2
broad,999,5,25,0.7418262125723672,0.12891583750462599,1.0203609316928588,-0.17674338941548928,1.3627272720277235,0.7316772435681966,3.4621860669705318,1.2188390892775287,0.1133599528241136,0.8756804478356623,-0.1767433894154894,False,False,True,"H2,DD","H2,OOS"
broad,999,999,10,0.7418262125723672,0.13479298313688481,1.061420319823939,-0.175699631864785,1.4010916569534866,0.7753186316797032,3.4621860669705318,1.2580333984160104,0.1196635702904012,0.918244902966639,-0.175699631864785,False,False,True,"H2,DD",H2
broad,999,999,25,0.7418262125723672,0.12891583750462599,1.0203609316928588,-0.17674338941548928,1.3627272720277235,0.7316772435681966,3.4621860669705318,1.2188390892775287,0.1133599528241136,0.8756804478356623,-0.1767433894154894,False,False,True,"H2,DD","H2,OOS"
u56,0,1,10,0.7169208181481271,0.12913774230895658,1.1152908131747679,-0.18153242733921637,1.1007324878261757,1.133773795814783,6.258422086707849,1.0145577523532958,0.14638604080206474,1.1923643335343859,-0.18153242733921604,False,True,,"H1,H2,DD",
u56,0,2,10,0.7168023549952153,0.12676913014165025,1.0954879659696242,-0.18029324428662163,1.0829593513740685,1.1119029083541878,8.318644769408362,0.9859048060962915,0.14449888729013227,1.1791449493398232,-0.1802932442866214,False,True,,"H1,H2,DD",
u56,0,3,10,0.7168043157797892,0.12744490747604975,1.0989892799676073,-0.18308348697878107,1.0981208676736447,1.1058469791074073,9.305159456227907,1.0033435262280612,0.1441296643659551,1.172264434781016,-0.18308348697878107,False,True,,"H1,H2,DD",
u56,0,5,10,0.7168037181051803,0.12654039160189856,1.0917246409795804,-0.18308348697878063,1.088664736026192,1.100460862963664,9.611828104688412,0.9933080883494216,0.14347163569822796,1.167004113287507,-0.18308348697878107,False,True,,"H1,H2,DD",
u56,0,999,10,0.7168040095692239,0.12673285670993506,1.0930792095925859,-0.1830834869787813,1.0882791557222313,1.1033176366909256,9.632867256577608,0.9928968404730495,0.14386387422203306,1.1696565789524938,-0.18308348697878107,False,True,,"H1,H2,DD",
u56,2,1,10,0.7175032585746466,0.1283627366733613,1.1098422360247842,-0.18115477859154272,1.0940238093160164,1.1293628889352352,5.8821089003464815,1.002349753610117,0.14623480804853628,1.1918684027612971,-0.18115477859154272,False,True,,"H1,H2,DD",
u56,2,2,10,0.7174407022059006,0.12709129517192563,1.0985441714648463,-0.1824093179742312,1.1055367430887562,1.0981922119473126,6.888614678349481,1.010431919959733,0.14268573477454405,1.166347744043737,-0.18240931797423143,False,True,,"H1,H2,DD",
u56,2,3,10,0.7173657435768908,0.1276858304191124,1.1033455341913687,-0.18240931797423132,1.1060345819653585,1.1068253643361936,7.189883985783693,1.0123952105766143,0.14367750710311156,1.1732373982808644,-0.18240931797423143,False,True,,"H1,H2,DD",
u56,2,5,10,0.7173667340887938,0.12855200291278868,1.110031448763561,-0.18240931797423132,1.1079616437299058,1.1175981530048749,7.257075480614622,1.0145217536510904,0.14503955955322834,1.1833100776031553,-0.18240931797423143,False,True,,"H1,H2,DD",
u56,2,999,10,0.7173668409124181,0.1285611742344297,1.110069559034834,-0.18240931797423143,1.1080376939284635,1.1175981530048749,7.2613137698566455,1.0146136629815798,0.14503955955322834,1.1833100776031553,-0.18240931797423143,False,True,,"H1,H2,DD",
u56,5,1,10,0.7177574928722552,0.1276104965248983,1.1125059013810925,-0.1747994280390952,1.0828396331974062,1.143595734864328,5.2283725534493355,0.9740007011810029,0.14812201012367998,1.2176534488111896,-0.1747994280390952,False,True,,"H1,H2,DD",
u56,5,2,10,0.717839831089661,0.12987707943588567,1.1264607498279466,-0.17464298149901014,1.1148551101653512,1.1419783346842998,5.648570589699349,1.0059874168398735,0.14869195901671528,1.218350974785303,-0.17464298149901014,False,True,,"H1,H2,DD",
u56,5,3,10,0.7178718552158861,0.12944350607180533,1.1219389758104006,-0.17464298149901025,1.1141904843911277,1.1342259559750203,5.7651554101515705,1.007576174336245,0.14771350123505456,1.2092364933938557,-0.17464298149901047,False,True,,"H1,H2,DD",
u56,5,5,10,0.7178721720325447,0.1297405718718918,1.1244308372250826,-0.17464298149901025,1.1145484406265462,1.1385831029801174,5.778219845600355,1.007924381308364,0.14825945061785295,1.2133121826368611,-0.17464298149901059,False,True,,"H1,H2,DD",
u56,5,999,10,0.7178721671414087,0.12970442840246665,1.1241290939125759,-0.17464298149901003,1.1138907928001607,1.1385831029801174,5.782398238820078,1.0072158654844858,0.14825945061785295,1.2133121826368611,-0.17464298149901059,False,True,,"H1,H2,DD",
u56,10,1,10,0.7183149465337131,0.12490264587935274,1.0953444840475237,-0.1753136778635085,1.0780811269200574,1.1160998884859574,4.514873496245589,0.9500028560924013,0.14624264883270222,1.2050956977315121,-0.17531367786350827,False,True,,"H1,H2,DD",
u56,10,2,10,0.7184425393853247,0.12652586220564443,1.1043977887364895,-0.17537167567440215,1.0879614079471787,1.124289061804091,4.616001935281694,0.9634234079288859,0.14744375943370258,1.2111158945239835,-0.1753716756744026,False,True,,"H1,H2,DD",
u56,10,3,10,0.7184417887251506,0.12777484846293619,1.1133412621215006,-0.17537167567440204,1.1082644168046614,1.1234331721715711,4.632162523873622,0.9857443074282454,0.14736818872187651,1.2102894176959205,-0.17537167567440237,False,True,,"H1,H2,DD",
