panel,family,state,side,q,w,depth,cadence,gross,kind,nswitch_real,sw_ratio,nruns,max_runlen_real,sd_runlen_ratio,max_run_ratio,over_share,tail_share_real,pvol_10bps,km_exact,km_exact_lin,excess_0bps,excess_10bps,excess_25bps,seedsd_0bps,seedsd_10bps,seedsd_25bps,excess_IS,excess_OOS
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,BLOCK,116,1.0,58,49,1.0,1.0,0.0,0.9695740365111561,0.12646887557272204,1.0,0.9,0.16684633467118726,0.16663101427871274,0.16620073553190695,0.037367938820937356,0.037510147463530895,0.03775088678117337,0.08092753645684625,0.24023207221515197
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,BLOCK2,116,1.0,58,49,1.0,1.0,0.0,0.9695740365111561,0.12670068753718455,1.0,0.8,0.17819885048647055,0.1768810456849259,0.17329670843167755,0.03728214017744604,0.037731677073816784,0.038474900337386396,0.07745826584516069,0.2644098668367405
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,OP_REAL,116,1.0,58,49,1.0,1.0,0.0,0.9695740365111561,0.12646887557272204,1.0,0.9,0.16684633467118726,0.16663101427871274,0.16620073553190695,0.037367938820937356,0.037510147463530895,0.03775088678117337,0.08092753645684625,0.24023207221515197
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,UG_REAL,116,1.0,58,49,1.0,1.0,0.0,0.9695740365111561,0.12616938965351107,1.0,1.0,0.1649612120075289,0.16354217989022113,0.16138760767646687,0.0338231465722369,0.03354659688399371,0.03315879117000554,0.04604454675379138,0.2757162066177693
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.8843813387423936,0.9695740365111561,0.1264730051438257,1.0,1.0,0.17417541566414574,0.17252003324833776,0.17063976372689732,0.023582880687667673,0.023857378654108703,0.02433553346458978,0.06861036363626366,0.24397060000696935
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SM_SPLIT8,116,1.0,58,49,1.9317904748314363,1.1428571428571428,0.898580121703854,0.9695740365111561,0.12626241576788005,1.0,1.0,0.18549427469374147,0.18445620588340866,0.1828674398617368,0.04491004938149021,0.04452368305379812,0.04391780243373999,0.10580531744958149,0.2562496802403007
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SM_LONE,116,1.0,58,49,0.5542241648687944,1.0,0.0,0.9695740365111561,0.1265683483332783,1.0,1.0,0.1855090336764943,0.183703152063306,0.18090246243865887,0.03791525689341648,0.037581590633948295,0.03706793586088501,0.07319343808250522,0.28512620050291293
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SM_FILL,116,1.0,58,49,1.7886548863595628,1.0,0.0,0.9695740365111561,0.12625253572465733,1.0,1.0,0.16158543228062106,0.15944367746379162,0.1559660575524064,0.04763054219355309,0.04693516043199045,0.04594022000408872,0.07209427639766763,0.24356685609875106
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,OP_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.8843813387423936,0.9695740365111561,0.12699821394489821,1.0,0.85,0.1782801084419119,0.17606501601137436,0.17263498058827087,0.03093069371621291,0.03134438734603574,0.03200267413191421,0.06250148619399126,0.269835203654596
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,OP_SPLIT8,116,1.0,58,49,1.9317904748314363,1.1428571428571428,0.898580121703854,0.9695740365111561,0.1256381585532166,1.0,0.85,0.14662313464338217,0.14436601326752163,0.1427174317448609,0.0450583195114664,0.0451026321561251,0.04519252846252522,0.08520960179988257,0.19634353944987692
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,OP_LONE,116,0.9995689655172415,58,49,0.5542241648687944,1.0,0.0,0.9695740365111561,0.1264400091054973,1.0,0.9,0.17111478023353943,0.1695093582616749,0.16698785153948492,0.03641685258548593,0.03609592295660624,0.03565524670113893,0.0704436391577053,0.2537345501155752
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,OP_FILL,116,0.9995689655172413,58,49,1.7886548863595628,1.0,0.0,0.9695740365111561,0.12650304570630963,1.0,0.9,0.1790472503438516,0.17591494785450934,0.17262428417801756,0.03389993013811112,0.033847770697921345,0.03384132849075253,0.09975474690723796,0.25149570256338405
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,BLOCK,56,1.0,28,57,1.0,1.0,0.0,1.0,0.09456883123311254,1.0,0.8,0.11673506144337631,0.11714362680151802,0.11713752253621096,0.02979992065756855,0.029834625329542418,0.02994252853270259,-0.01983574982124181,0.22412042360882123
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,BLOCK2,56,1.0,28,57,1.0,1.0,0.0,1.0,0.09453342165376435,1.0,0.9,0.12163256925846322,0.12109505195674586,0.12006754706781408,0.04817272279998979,0.047766688905168164,0.0471935287057071,-0.025117477907731223,0.2542868518494409
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,OP_REAL,56,1.0,28,57,1.0,1.0,0.0,1.0,0.09456883123311254,1.0,0.8,0.11673506144337631,0.11714362680151802,0.11713752253621096,0.02979992065756855,0.029834625329542418,0.02994252853270259,-0.01983574982124181,0.22412042360882123
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,UG_REAL,56,0.9991071428571429,28,57,1.0,1.0,0.0,1.0,0.09462133928939263,1.0,1.0,0.13036381274451336,0.1304523535397898,0.1303786534503109,0.055789978178136766,0.05546742530083516,0.05499175192771146,-0.016691955032813288,0.25207384906443087
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.9474708171206222,1.0,0.09435952634387453,1.0,1.0,0.11768392744347711,0.1168071008620456,0.11808381938791496,0.02848722119307805,0.029103248516381817,0.030153415866350983,-0.02486948740681777,0.23689425462071545
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,SM_SPLIT8,56,0.9973214285714285,28,57,2.1236627523140084,1.0877192982456139,0.961089494163424,1.0,0.09459676637826774,1.0,1.0,0.1060049840567523,0.1059096640995808,0.10454289317151799,0.0349836368559735,0.03481381889974182,0.03464382552558419,-0.037550889067685944,0.23294425538853647
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,SM_LONE,56,0.9982142857142857,28,57,0.575796113126738,1.0,0.0,1.0,0.09447539464435148,1.0,1.0,0.14098840009503744,0.14173962858429168,0.1426735230036088,0.05200057414099317,0.05156678953205341,0.050903838727476974,-0.012079320581760478,0.2525305541322007
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,SM_FILL,56,1.0,28,57,1.9671581833093625,1.0,0.0,1.0,0.094539406308073,1.0,1.0,0.1152947632750495,0.1149508789246354,0.11423110566033401,0.03233485571315921,0.03227251891785535,0.03220006033845541,-0.010822485406445648,0.23490762611360694
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,OP_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.9474708171206222,1.0,0.0942773617098272,1.0,0.9,0.10389870069364582,0.10501870661030899,0.10714572823101459,0.03124080447563367,0.03175706930147602,0.0325854020461303,-0.03964295170671733,0.2298705916799395
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,OP_SPLIT8,56,1.0,28,57,2.123662752314009,1.0877192982456139,0.961089494163424,1.0,0.09468250574946603,1.0,0.75,0.11894663942398387,0.1195133904288439,0.12012969541564095,0.03322670734007439,0.033144057763502606,0.03311147803235427,-0.014507976517711962,0.24632778168495928
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,OP_LONE,56,1.0,28,57,0.5757961131267377,1.0,0.0,1.0,0.09480037430850216,1.0,0.9,0.14183688071230283,0.14120126587296844,0.14006128145935415,0.03545281113998121,0.03512121522458816,0.03464422868227954,-0.023259843274109016,0.2810929452828639
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,OP_FILL,56,1.0,28,57,1.9671581833093625,1.0,0.0,1.0,0.09451908297791921,1.0,0.85,0.12055210444998887,0.12014510191188921,0.1192980675420437,0.04094731901551214,0.040981141619707805,0.04105590425007716,0.006537510570396365,0.2390696603723963
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,BLOCK,56,1.0,28,57,1.0,1.0,0.0,1.0,0.12625050420036688,1.0,0.9,0.12776000726074355,0.1273893006190604,0.12679981997361128,0.03780014438540671,0.0381638140479439,0.03874846998398057,0.005927388820345769,0.253458207413634
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,BLOCK2,56,0.9991071428571429,28,57,1.0,1.0,0.0,1.0,0.1261391090745198,1.0,0.95,0.12119879175541282,0.12036951274694774,0.1189241852466178,0.0435515306795245,0.04325056533665672,0.04281716466277636,-0.021325239783810734,0.2468722621449172
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,OP_REAL,56,1.0,28,57,1.0,1.0,0.0,1.0,0.12625050420036688,1.0,0.9,0.12776000726074355,0.1273893006190604,0.12679981997361128,0.03780014438540671,0.0381638140479439,0.03874846998398057,0.005927388820345769,0.253458207413634
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,UG_REAL,56,1.0,28,57,1.0,1.0,0.0,1.0,0.12628584544370075,1.0,1.0,0.13339506785049227,0.13361384708514124,0.13364972807741932,0.044536388209247144,0.04416938982713203,0.04361610933741626,-0.0317526533557525,0.2743363375431642
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.9474708171206222,1.0,0.12584298713142733,1.0,1.0,0.11650146646765391,0.11566709127272601,0.11422800621973966,0.03098281450095991,0.03146403222677613,0.032256008229973,-0.02445330604256174,0.23820490694666763
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_SPLIT8,56,1.0,28,57,2.123662752314008,1.0877192982456139,0.961089494163424,1.0,0.1263567037457321,1.0,1.0,0.11632694446824954,0.11677841455541738,0.11780033350312297,0.03950570914657302,0.03959664205937761,0.03975359788986491,-0.00474558048263346,0.2554840021877768
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_LONE,56,1.0,28,57,0.575796113126738,1.0,0.0,1.0,0.12638470293351695,1.0,1.0,0.1254996571812026,0.12534154538323883,0.12489436812497834,0.03372371259478991,0.03357114689730398,0.033366891243762416,-0.02309724349453207,0.2520304271824797
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_FILL,56,0.9991071428571429,28,57,1.9671581833093625,1.0,0.0,1.0,0.12587951303270417,1.0,1.0,0.12244206547505199,0.12194580408016631,0.1209759136595317,0.03955942793760713,0.03916730023308151,0.03859704026274595,-0.011658205640301733,0.23511654350039424
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,OP_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.9474708171206222,1.0,0.12604512592955822,1.0,0.85,0.1258373973990271,0.12518443612060814,0.12400237138381132,0.0317914277222189,0.03240754341537316,0.03335527264372248,-0.02487017843027922,0.2331015105885661
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,OP_SPLIT8,56,1.0,28,57,2.123662752314007,1.0877192982456139,0.961089494163424,1.0,0.1267863828899733,1.0,0.95,0.14212144618601685,0.1421031525005524,0.1418198787593533,0.045961043933206915,0.046295478094173594,0.04679420469737423,0.023819602998310097,0.2569121744598808
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,OP_LONE,56,1.0,28,57,0.5757961131267377,1.0,0.0,1.0,0.12579779086870085,1.0,0.75,0.11346702975254419,0.11264828865920284,0.1109739570491422,0.049986641530064525,0.05022887742968528,0.05057737683806233,-0.04458478100091401,0.2654971319946655
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,OP_FILL,56,1.0,28,57,1.9671581833093625,1.0,0.0,1.0,0.12626642867609664,1.0,0.8,0.12381042042376744,0.12339003496627288,0.1225526328649757,0.033697869867951896,0.03417716660853091,0.03492710526696417,-0.012104896034923818,0.23619137886075625
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,BLOCK,116,0.9995689655172413,58,49,1.0,1.0,0.0,0.9695740365111561,0.09356141209983491,1.0,0.95,0.31823762317777715,0.3161311025647516,0.31475570199348146,0.10254617082629226,0.10305644173154431,0.10370964849462176,0.1758467864178277,0.4780121933234361
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,BLOCK2,116,1.0,58,49,1.0,1.0,0.0,0.9695740365111561,0.09294848644763261,1.0,0.85,0.3023168989480135,0.30141379575411587,0.3021782683424128,0.06067191167323074,0.06155204780670096,0.06298901845309941,0.13825350164877298,0.4723399550893448
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,OP_REAL,116,0.9995689655172413,58,49,1.0,1.0,0.0,0.9695740365111561,0.09356141209983491,1.0,0.95,0.31823762317777715,0.3161311025647516,0.31475570199348146,0.10254617082629226,0.10305644173154431,0.10370964849462176,0.1758467864178277,0.4780121933234361
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,UG_REAL,116,1.0,58,49,1.0,1.0,0.0,0.9695740365111561,0.09328803782236196,1.0,1.0,0.3101218117840451,0.3089061565649794,0.3065405706863306,0.08545365309952954,0.08483838143909575,0.0837866243994124,0.1260770318548114,0.485297416656601
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.8843813387423936,0.9695740365111561,0.09396722482577324,1.0,1.0,0.3196167818472061,0.3199944636208217,0.3188200936909904,0.055411610156969056,0.05641391177508325,0.05792953582912495,0.1356192419729439,0.4270363036100535
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_SPLIT8,116,0.9995689655172415,58,49,1.9317904748314363,1.1428571428571428,0.898580121703854,0.9695740365111561,0.09304821127424083,1.0,1.0,0.28759292091126754,0.2869984231554634,0.2858685182139519,0.08061047714325603,0.08034419205574078,0.07990954704099466,0.18496869725369802,0.41725792781436155
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_LONE,116,0.9995689655172413,58,49,0.5542241648687944,1.0,0.0,0.9695740365111561,0.09313205720494608,1.0,1.0,0.28461625806389257,0.2850622717097259,0.28531856790650967,0.06626351292860774,0.06575947904072196,0.06496213495786944,0.15830559301475466,0.41830757744354774
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_FILL,116,0.9995689655172413,58,49,1.7886548863595628,1.0,0.0,0.9695740365111561,0.09326007150914095,1.0,1.0,0.32115484146769313,0.319325954512515,0.31591311956217155,0.09764008270397784,0.09643144100875499,0.09457495548361967,0.15014221162941005,0.4550645932510148
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,OP_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.8843813387423936,0.9695740365111561,0.09373201157495027,1.0,0.8,0.3106332460526735,0.31025793216805014,0.3092074513197995,0.0607800916797698,0.061198174564745876,0.06185204974500556,0.09910435233541892,0.43641341605797923
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,OP_SPLIT8,116,0.9995689655172413,58,49,1.9317904748314363,1.1428571428571428,0.898580121703854,0.9695740365111561,0.09389050450127094,1.0,1.0,0.3074205155984193,0.30426545604355815,0.3000973752099746,0.07140223628408286,0.0718768899439885,0.07264784234437095,0.16411831724755066,0.47211175171428954
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,OP_LONE,116,1.0,58,49,0.5542241648687944,1.0,0.0,0.9695740365111561,0.09345501399106698,1.0,0.9,0.3038216011550188,0.30381807027426205,0.3034974163046746,0.08721615174036008,0.08739843226600016,0.08761553047762667,0.14293287108004937,0.46218026948483143
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,OP_FILL,116,1.0,58,49,1.7886548863595628,1.0,0.0,0.9695740365111561,0.09359944576856916,1.0,0.9,0.31479408159025113,0.31362578520130796,0.31049861903410025,0.08499180785721876,0.08512891430688409,0.08534129220574754,0.13881701220588538,0.4661592387279345
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,BLOCK,116,0.9995689655172413,58,49,1.0,1.0,0.0,0.9695740365111561,0.12454887675289197,1.0,0.8,0.3091804795910241,0.3094710625029822,0.3100040447557702,0.05787038044232481,0.057499633352472226,0.05705504590865454,0.15942074546607743,0.46272495550654047
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,BLOCK2,116,0.9995689655172415,58,49,1.0,1.0,0.0,0.9695740365111561,0.12377894545181126,1.0,0.95,0.31245907044430277,0.31176774623332454,0.3101097098750845,0.16355030383301353,0.16281783763026553,0.16162053387060998,0.15121039003899467,0.4784858674059988
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,OP_REAL,116,0.9995689655172413,58,49,1.0,1.0,0.0,0.9695740365111561,0.12454887675289197,1.0,0.8,0.3091804795910241,0.3094710625029822,0.3100040447557702,0.05787038044232481,0.057499633352472226,0.05705504590865454,0.15942074546607743,0.46272495550654047
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,UG_REAL,116,1.0,58,49,1.0,1.0,0.0,0.9695740365111561,0.12446602271849605,1.0,1.0,0.3121703033402081,0.31044748531861216,0.3090342880337514,0.0804062702496816,0.07923039856812573,0.07743353779023675,0.15766904066693105,0.425459966311425
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.8843813387423936,0.9695740365111561,0.1254141259267541,1.0,1.0,0.33138361242256853,0.33114126195861465,0.3297856495242632,0.06455305697777913,0.06612768574122635,0.06846776893816331,0.11547586831440781,0.43984580540430707
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_SPLIT8,116,1.0,58,49,1.9317904748314363,1.1428571428571428,0.898580121703854,0.9695740365111561,0.12452796517579115,1.0,1.0,0.27509665477330747,0.2742796794378467,0.2726078472457632,0.07600292796430691,0.0764584907144471,0.07718758045997685,0.09175075066084815,0.45221177521627665
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_LONE,116,0.9995689655172413,58,49,0.5542241648687944,1.0,0.0,0.9695740365111561,0.12468008228942831,1.0,1.0,0.2639986222474128,0.2641021319731283,0.2637908154988092,0.07381587076191388,0.07304105629966677,0.07178034319949066,0.14927367060451385,0.4172281064605803
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_FILL,116,1.0,58,49,1.7886548863595628,1.0,0.0,0.9695740365111561,0.12498967035242674,1.0,1.0,0.31648167264929317,0.316891003431484,0.3169906869707405,0.0730707936385319,0.07288742640681069,0.07260925685201365,0.14176832104070286,0.4697466587627755
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,OP_DOM,116,0.9995689655172413,58,49,5.833611093605369,8.897959183673468,0.8843813387423936,0.9695740365111561,0.1244888962500752,1.0,0.9,0.3033370783680466,0.3015813387126101,0.2977879545274823,0.0504129258014917,0.051180441038435366,0.05239534864320337,0.07973249930067866,0.4420192393394363
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,OP_SPLIT8,116,1.0,58,49,1.9317904748314363,1.1428571428571428,0.898580121703854,0.9695740365111561,0.12508490239103842,1.0,0.95,0.34042088953817906,0.3410352395080862,0.3414051786500032,0.05920229431874739,0.058478480104160686,0.05744860144303476,0.14354369429962488,0.5115273824388937
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,OP_LONE,116,1.0,58,49,0.5542241648687944,1.0,0.0,0.9695740365111561,0.12453109779091336,1.0,0.9,0.3048694108541101,0.3036865218437365,0.3014603695520179,0.07447770500629608,0.07502397882836206,0.07583015886396037,0.1554105906493845,0.4970948287650756
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,OP_FILL,116,0.9991379310344828,58,49,1.7886548863595628,1.0,0.0,0.9695740365111561,0.1250386763646461,1.0,0.85,0.31974530327710016,0.3191668780528359,0.31777889303483586,0.07808777520872259,0.07819627665498505,0.0782668347767149,0.1465632294890355,0.4651816042998585
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,BLOCK,56,0.9991071428571429,28,57,1.0,1.0,0.0,1.0,0.09295990815486277,1.0,0.85,0.2312024516929453,0.23571147218275712,0.2417966550024745,0.06638522625650567,0.0671106204908069,0.06823939213399197,0.010544862255389864,0.43851768417361714
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,BLOCK2,56,1.0,28,57,1.0,1.0,0.0,1.0,0.09295300224918453,1.0,0.95,0.18943480677723323,0.19069376122132914,0.19666433526755717,0.06969978770519074,0.0699862956352902,0.07059006191781378,-0.07242283546137535,0.4162573984338671
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,OP_REAL,56,0.9991071428571429,28,57,1.0,1.0,0.0,1.0,0.09295990815486277,1.0,0.85,0.2312024516929453,0.23571147218275712,0.2417966550024745,0.06638522625650567,0.0671106204908069,0.06823939213399197,0.010544862255389864,0.43851768417361714
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,UG_REAL,56,0.9991071428571429,28,57,1.0,1.0,0.0,1.0,0.09320857864226273,1.0,1.0,0.21896222661317954,0.22294894975820673,0.22835073846040055,0.06731052025853396,0.0671967351121002,0.06699768812003676,-0.0744363440045161,0.4561235388404643
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.9474708171206222,1.0,0.09334543500450897,1.0,1.0,0.16500504980061426,0.16564958808354985,0.16616915095730544,0.0518708496236063,0.05256597099184314,0.05361796911936704,-0.09422963886193336,0.379275707056003
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_SPLIT8,56,1.0,28,57,2.123662752314008,1.0877192982456139,0.961089494163424,1.0,0.09297383010835478,1.0,1.0,0.16068667950157178,0.16146939587475406,0.16319014226697087,0.061773464095331326,0.06202235401182667,0.06241436081716563,-0.04168525621771091,0.3779741923384332
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_LONE,56,0.9991071428571429,28,57,0.575796113126738,1.0,0.0,1.0,0.09334599024244197,1.0,1.0,0.19945473694313942,0.20241419277086536,0.20701091311156578,0.08389686881136578,0.08355284151496296,0.08298769514841707,-0.046185871739996665,0.45057710062523754
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_FILL,56,1.0,28,57,1.9671581833093625,1.0,0.0,1.0,0.09283230425246457,1.0,1.0,0.19123723811094706,0.19554027522176431,0.2015259959192472,0.08363184522833855,0.08347239807743669,0.0832113137747689,-0.12057056365769359,0.41995606027318866
