q,clause,cells,decided,decidable,content,exp_false,err,price,calibrated,contentless_cells,mean_set_size
0.8,ANNOTATED,32,184.0,184.0,1.0,34.342,0.18664130434782608,5.357870828722847,True,0,1.0
0.8,AS_WRITTEN,32,95.0,184.0,0.5163043478260869,5.334999999999999,0.056157894736842094,17.80693533270853,True,8,3.78125
0.8,LONGER_TAPE,32,112.0,184.0,0.6086956521739131,4.3283213605257425,0.03864572643326556,25.876082358726674,True,6,3.25
0.8,LONGER_TAPE_M4,32,130.0,184.0,0.7065217391304348,3.897543519714242,0.02998110399780186,33.354342124069795,True,2,2.6875
0.8,LONGER_TAPE_M8,32,143.0,184.0,0.7771739130434783,3.0910213166712186,0.021615533683015515,46.263026148910384,True,1,2.28125
0.8,WIDER_RUNGS,32,56.0,184.0,0.30434782608695654,3.226,0.05760714285714286,17.35895846249225,True,10,5.0
0.8,WIDER_RUNGS_ENDS,32,16.0,184.0,0.08695652173913043,1.1670000000000003,0.07293750000000002,13.710368466152525,True,16,6.25
0.9,ANNOTATED,32,184.0,184.0,1.0,34.342,0.18664130434782608,5.357870828722847,False,0,1.0
0.9,AS_WRITTEN,32,66.0,184.0,0.358695652173913,1.4060000000000006,0.021303030303030313,46.94167852062587,True,18,4.6875
0.9,LONGER_TAPE,32,90.0,184.0,0.4891304347826087,1.6047485029144992,0.017830538921272215,56.08355442397642,True,10,3.9375
0.9,LONGER_TAPE_M4,32,109.0,184.0,0.592391304347826,1.2065197677338468,0.011068988694805935,90.34248995748318,True,7,3.34375
0.9,LONGER_TAPE_M8,32,125.0,184.0,0.6793478260869565,0.9817171219266747,0.007853736975413398,127.3279208522721,True,2,2.84375
0.9,WIDER_RUNGS,32,39.0,184.0,0.21195652173913043,0.9570000000000002,0.024538461538461544,40.752351097178675,True,19,5.53125
0.9,WIDER_RUNGS_ENDS,32,10.0,184.0,0.05434782608695652,0.3420000000000001,0.03420000000000001,29.239766081871338,True,22,6.4375
0.95,ANNOTATED,32,184.0,184.0,1.0,34.342,0.18664130434782608,5.357870828722847,False,0,1.0
0.95,AS_WRITTEN,32,54.0,184.0,0.29347826086956524,0.5330000000000005,0.009870370370370378,101.31332082551586,True,23,5.0625
0.95,LONGER_TAPE,32,78.0,184.0,0.42391304347826086,0.8310508194882879,0.01065449768574728,93.85707609075918,True,16,4.3125
0.95,LONGER_TAPE_M4,32,97.0,184.0,0.5271739130434783,0.5869298782864923,0.0060508234874896115,165.26676113880222,True,8,3.71875
0.95,LONGER_TAPE_M8,32,114.0,184.0,0.6195652173913043,0.39125527918314695,0.003432063852483745,291.36987042834636,True,6,3.1875
0.95,WIDER_RUNGS,32,30.0,184.0,0.16304347826086957,0.26100000000000023,0.008700000000000008,114.94252873563208,True,24,5.8125
0.95,WIDER_RUNGS_ENDS,32,7.0,184.0,0.03804347826086957,0.1070000000000001,0.0152857142857143,65.42056074766349,True,25,6.53125
