N,gross,H,d_turn,pred_pp,real_pp,resid_pp,d_ddmargin_pp
10,0.55,0,8.24013760834153,-0.824013760834153,-2.7254985654702413,-1.9014848046360884,2.546900796065332
10,0.55,5,7.302895107090894,-0.7302895107090893,-2.0690696176812073,-1.3387801069721181,2.5469007960652874
10,0.55,21,3.4417333652511264,-0.3441733365251126,0.06013195132041904,0.40430528784553166,0.5647206134949396
10,0.55,42,1.8135350988070407,-0.18135350988070406,-0.5175702327101295,-0.3362167228294254,0.14696326670325988
10,0.55,63,0.9802393304160115,-0.09802393304160116,1.7733972131685372,1.8714211462101382,-5.333101671538287
10,0.55,126,0.0,-0.0,0.0,0.0,0.0
10,0.55,189,-0.47712917222863704,0.04771291722286371,-0.6720195656469308,-0.7197324828697945,-7.322689279177331
10,0.55,252,-0.6959036099844438,0.06959036099844439,-0.9440757002816325,-1.0136660612800767,-1.9461766414870851
10,0.65,0,9.740682727577008,-0.9740682727577008,-3.2541757522439596,-2.280107479486259,2.9051348910666075
10,0.65,5,8.632742091100146,-0.8632742091100147,-2.4675472350156546,-1.60427302590564,2.9051348910665515
10,0.65,21,4.0686780986195,-0.40686780986195004,0.08077322986426161,0.48764103972621164,0.6334241466143364
10,0.65,42,2.143138181305632,-0.21431381813056322,-0.6266845406217358,-0.4123707224911726,0.14992369071795686
10,0.65,63,1.157146076683318,-0.1157146076683318,2.1339984310529747,2.2497130387213065,-6.147177071229359
10,0.65,126,0.0,-0.0,0.0,0.0,0.0
10,0.65,189,-0.5646205709492598,0.05646205709492598,-0.826173707452349,-0.882635764547275,-8.476409892783852
10,0.65,252,-0.8204415056257903,0.08204415056257905,-1.1252785950424338,-1.2073227456050128,-2.2445888328259
15,0.55,0,6.669200898683634,-0.6669200898683635,-2.4653499651138056,-1.798429875245442,0.8267801247851203
15,0.55,5,5.922982842427395,-0.5922982842427394,-2.2795815694442556,-1.687283285201516,1.050624576137471
15,0.55,21,2.6301082462417757,-0.2630108246241776,-1.4798066578189495,-1.216795833194772,0.19746212420538267
15,0.55,42,1.4902699796241397,-0.14902699796241398,-1.4998967704151545,-1.3508697724527405,-2.4078266769855916
15,0.55,63,0.8325781393743421,-0.08325781393743421,-0.20894320307709435,-0.12568538913966015,-4.492077426978513
15,0.55,126,0.0,-0.0,0.0,0.0,0.0
15,0.55,189,-0.47162488466791785,0.04716248846679178,0.12302500996512755,0.07586252149833578,-1.0973056952333975
15,0.55,252,-0.698833921006889,0.06988339210068889,-1.5342350811666128,-1.6041184732673017,-0.7348022642838741
15,0.65,0,7.883164671269843,-0.7883164671269843,-2.9439042650852842,-2.1555877979583,0.9089668191936129
15,0.65,5,7.001211551591301,-0.7001211551591301,-2.721355194188768,-2.021234039029638,1.1689464459318066
15,0.65,21,3.1092254240222976,-0.3109225424022298,-1.7698232401487823,-1.4589006977465526,0.21446898347129428
15,0.65,42,1.7606166564489687,-0.17606166564489686,-1.7997584822430523,-1.6236968165981556,-2.791325656403787
15,0.65,63,0.983746759823573,-0.0983746759823573,-0.2501090253935301,-0.15173434941117278,-5.181553376422743
15,0.65,126,0.0,-0.0,0.0,0.0,0.0
15,0.65,189,-0.557040170005453,0.0557040170005453,0.14071049839190497,0.08500648139135966,-1.3037458097810983
15,0.65,252,-0.823741453637703,0.08237414536377032,-1.834067602962497,-1.9164417483262672,-0.8477165160485578
20,0.55,0,5.7408649296402015,-0.5740864929640201,-2.042552115854135,-1.4684656228901147,0.7727345621067698
20,0.55,5,5.089561870947922,-0.5089561870947922,-1.7777873414505097,-1.2688311543557176,0.5569500291677691
20,0.55,21,2.3625781701451687,-0.23625781701451684,-1.1540349846190123,-0.9177771676044955,-0.8137517330493722
20,0.55,42,1.340378346547407,-0.1340378346547407,-1.1808714006007026,-1.046833565945962,-2.8383496833026767
20,0.55,63,0.7245836907812913,-0.07245836907812912,-0.369841936797366,-0.29738356771923685,-4.94465475169511
20,0.55,126,0.0,-0.0,0.0,0.0,0.0
20,0.55,189,-0.388688110013109,0.0388688110013109,-0.13653815104377465,-0.17540696204508555,-2.008112432122766
20,0.55,252,-0.5813120063142931,0.05813120063142931,0.12487381906403083,0.06674261843260151,-2.1180314788313614
20,0.65,0,6.7855250837772205,-0.678552508377722,-2.4337396823857826,-1.7551871740080607,0.8665245702723201
20,0.65,5,6.016220422668845,-0.6016220422668845,-2.1169810949192236,-1.515359052652339,0.6155468408344138
20,0.65,21,2.7932228645270936,-0.2793222864527094,-1.3767383922390852,-1.0974161057863758,-0.9435162310233003
20,0.65,42,1.5836593926634945,-0.15836593926634945,-1.4154201545030443,-1.2570542152366948,-3.2823528158774984
20,0.65,63,0.8559285055183974,-0.08559285055183974,-0.4448161253278293,-0.3592232747759896,-5.697650771835406
20,0.65,126,0.0,-0.0,0.0,0.0,0.0
20,0.65,189,-0.45880010294546403,0.0458800102945464,-0.16864012558654995,-0.21452013588109636,-2.326186444734679
20,0.65,252,-0.6861371502583371,0.06861371502583372,0.1517386390994968,0.08312492407366309,-2.4285117909812026
