panel,ladder,rung,N,H,gross,freq,in_core,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_MAXDD,IS_CALM_MAXDD,IS_Q0500,IS_CALM_Q0500,IS_Q0750,IS_CALM_Q0750,IS_Q0900,IS_CALM_Q0900,IS_Q0950,IS_CALM_Q0950,IS_Q0990,IS_CALM_Q0990,IS_Q0999,IS_CALM_Q0999,IS_K0021,IS_CALM_K0021,IS_K0063,IS_CALM_K0063,IS_K0126,IS_CALM_K0126,IS_K0252,IS_CALM_K0252,IS_K0504,IS_CALM_K0504,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b_full,pass_4b_oos,pass_4a
U56,N,5,5,126,0.75,W,True,3.1273035346368503,0.1782765777573445,0.9859646181473364,-0.25853595033656995,1.1972176004919377,0.8268978810173324,0.18764666887742631,1.11639187060135,-0.24238280544386492,0.17061847518383266,0.9002760554816284,-0.2585359503365696,-24.238280544386473,0.7741748369229303,-2.3709935794508805,7.914263054262892,-5.633711920523774,3.3307821117694028,-10.853136549807928,1.7289625723979964,-14.021807668494576,1.338248771583476,-21.252666697456846,0.8829323470258,-23.537409620278712,0.7972273580851432,-16.469201233751225,1.139379294806793,-19.028144292798675,0.9861532790059954,-24.238280544386473,0.7741748369229303,-24.238280544386473,0.7741748369229303,-24.238280544386473,0.7741748369229303,True,True,True,False,True,True,False,True,False,False,False,False,False,False
U56,N,8,8,126,0.75,W,True,3.051276866826978,0.16835362778483698,1.0543570553801267,-0.21430274152844875,1.1480278471437877,0.9848452051276803,0.1506137119439266,1.024434058572595,-0.2021497613694364,0.1831624760137227,1.0797482584825073,-0.21430274152844841,-20.214976136943637,0.7450600531191046,-1.9046260315962829,7.907783966267435,-4.588258766521042,3.2825897493598974,-10.022768068961147,1.5027157259116104,-12.46828043110276,1.2079750112791257,-16.755008929918706,0.8989175271341223,-19.20716674351296,0.7841537169702291,-15.87010024637426,0.9490407092944251,-16.756963016622215,0.8988127012903473,-20.214976136943637,0.7450600531191046,-20.214976136943637,0.7450600531191046,-20.214976136943637,0.7450600531191046,True,True,True,False,True,True,False,True,False,False,False,False,False,False
U56,N,10,10,126,0.75,W,True,3.0291378982481207,0.17124118251739118,1.1125373434924573,-0.20771055519190806,1.2474793589191107,1.0033842904761878,0.16412623481870003,1.1406215688885986,-0.18868682738359055,0.17713094140314012,1.095422643647097,-0.20771055519190773,-18.868682738358977,0.8698340901404875,-1.885120618782431,8.706404947430181,-4.452174427394053,3.6864286764875565,-9.681645461292252,1.6952307897958638,-11.879800657451351,1.381557145201383,-16.22094879517877,1.0118164904600526,-18.301927803792616,0.8967702013592742,-13.049179054738994,1.257751419688699,-16.09447863357893,1.0197673286307833,-18.745021171736393,0.875572416350046,-18.868682738358977,0.8698340901404875,-18.868682738358977,0.8698340901404875,True,True,True,False,True,True,False,True,True,False,False,False,False,False
U56,N,12,12,126,0.75,W,True,3.0406394260717278,0.17706098380475166,1.1692471153699835,-0.20169232195329845,1.2752671969463023,1.0885339443358648,0.162793152807843,1.1661175520793465,-0.16104858578491654,0.18893777414563728,1.1759426041972436,-0.20169232195329867,-16.10485857849166,1.010832551024424,-1.6318604710180842,9.975923536298401,-4.035298905305061,4.034227863364094,-8.422115740131844,1.9329246691793214,-10.24432005981989,1.58910646931413,-12.626466540027845,1.2893009480662196,-15.598206983876524,1.0436658070771736,-12.111989734749066,1.3440661391975306,-16.10485857849166,1.010832551024424,-16.10485857849166,1.010832551024424,-16.10485857849166,1.010832551024424,-16.10485857849166,1.010832551024424,True,True,True,True,True,True,True,True,True,False,False,True,True,False
U56,N,15,15,126,0.75,W,True,3.019940801490726,0.16996803256031345,1.1621690585429851,-0.20974138929433583,1.251134135398056,1.1063601505746037,0.14691867859777452,1.1330679382781015,-0.1447822746368369,0.18928983602055216,1.190654691176565,-0.20974138929433594,-14.478227463683707,1.0147559773204025,-1.7233634797045094,8.525112683887524,-4.301305146894377,3.4156767209099907,-8.249387114523167,1.7809647742087655,-9.65072505357153,1.522358970773942,-12.212825800000621,1.2029867698413177,-13.789517948858402,1.0654373789037168,-11.797675123814075,1.2453189044103559,-13.529042912405256,1.0859502741547193,-14.478227463683707,1.0147559773204025,-14.478227463683707,1.0147559773204025,-14.478227463683707,1.0147559773204025,True,True,True,False,True,True,False,True,True,False,False,False,False,False
U56,N,20,20,126,0.75,W,True,2.8973941950310125,0.15579303262072308,1.1397424828870693,-0.19127563591226426,1.2037435151987168,1.097140582066611,0.1391140719342452,1.1118991984993762,-0.13952247957155728,0.16970652877736092,1.1644022337615219,-0.19127563591226404,-13.952247957155734,0.9970728183833438,-1.5148943826673928,9.183087185873392,-3.8302858995468467,3.631950083692277,-7.70430496298265,1.8056667357101668,-9.558962012858926,1.455326130045353,-12.00993543472321,1.15832489433738,-13.384021942875652,1.0394040933883553,-11.76503452605409,1.1824365804126804,-13.32181916214816,1.044257321323771,-13.952247957155734,0.9970728183833438,-13.952247957155734,0.9970728183833438,-13.952247957155734,0.9970728183833438,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,N,25,25,126,0.75,W,True,2.7345147673941046,0.1489153163497643,1.128547974062571,-0.21158706611988398,1.2022295611971658,1.0820027397347034,0.13051174374446495,1.095297332581041,-0.14867686216977583,0.1642900408170498,1.157987376305939,-0.2115870661198842,-14.867686216977727,0.8778214837183664,-1.4658763250241518,8.903325711486243,-3.6596918012932425,3.5661949374629143,-7.605352079521434,1.7160513067618217,-9.215811326007199,1.4161720452778614,-12.005770396799848,1.0870751266345473,-13.830947222821372,0.9436211536482306,-11.73936587843234,1.1117444084798669,-13.845940901874322,0.9425993124584088,-14.867686216977727,0.8778214837183664,-14.867686216977727,0.8778214837183664,-14.867686216977727,0.8778214837183664,True,True,True,False,True,True,False,True,False,False,False,False,False,False
U56,N,30,30,126,0.75,W,True,2.6493008086524825,0.14008526450705783,1.1007868976894735,-0.22068527693735596,1.1595566179782364,1.0676672610900673,0.12162371954786155,1.0639166748907118,-0.1532485485257712,0.1555109187710817,1.1329923016862289,-0.22068527693735573,-15.324854852577078,0.7936370081013127,-1.482644043122117,8.203163808067456,-3.7260431912374963,3.264152166402231,-7.124911310247523,1.7070208210582805,-9.107610497173182,1.3354075647570907,-11.69350583712176,1.0400962828594953,-13.999861977123688,0.8687494187199801,-11.720119616918145,1.0377344559887949,-13.622702379818827,0.8928017081841222,-15.324854852577078,0.7936370081013127,-15.324854852577078,0.7936370081013127,-15.324854852577078,0.7936370081013127,True,True,True,False,True,True,False,True,False,False,False,False,False,False
U56,N,40,40,126,0.75,W,True,2.3138640171445783,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.12806179457657096,1.1761934023688503,-0.12581409077906602,0.13999175730481883,1.098516904908975,-0.22984198631406594,-12.581409077906578,1.0178652787107307,-1.1758682134472085,10.890828845618794,-2.909229863058649,4.401913929273773,-5.946708402528359,2.1534904002039683,-7.332687321817875,1.7464510479743551,-9.562690201397992,1.3391816725156414,-11.201935044838136,1.1432113653933567,-10.105794654479078,1.2672115252194598,-11.50217703081921,1.1133700536293183,-12.581409077906578,1.0178652787107307,-12.581409077906578,1.0178652787107307,-12.581409077906578,1.0178652787107307,True,True,True,False,True,True,False,True,True,False,False,False,False,False
U56,H,21,20,21,0.75,W,True,6.14345531960039,0.14353254196833154,1.1152265802867372,-0.20241628648552024,1.2101203700174983,1.049232498100358,0.1310796196055557,1.1218472896351326,-0.11825916304387041,0.15388680677644073,1.1166794222842416,-0.20241628648552012,-11.825916304387093,1.1084098367661264,-1.7965492660461606,7.296188425382582,-4.288429065854657,3.0565882656014587,-6.7165070782752165,1.951603982217743,-8.093546448078754,1.6195572663535076,-9.834046279654316,1.332916440272878,-11.441053415066103,1.145695373058429,-10.336150543515206,1.268166703394173,-11.825916304387093,1.1084098367661264,-11.825916304387093,1.1084098367661264,-11.825916304387093,1.1084098367661264,-11.825916304387093,1.1084098367661264,True,True,True,False,True,True,False,True,False,False,False,False,False,False
