panel,family,form,dial,gross,tg_clause,tg_ctrl,k,held_clause,held_ctrl,gross_gap,fire_rate,clause_CAGR,clause_Sharpe,clause_MaxDD,clause_H1,clause_H2,ctrlU_CAGR,ctrlU_Sharpe,ctrlU_MaxDD,ctrlU_H1,ctrlU_H2,ctrlM_CAGR,ctrlM_Sharpe,ctrlM_MaxDD,ctrlM_H1,ctrlM_H2,dU_Sharpe,dM_Sharpe,flip_Sharpe,dU_CAGR,dM_CAGR,flip_CAGR,dU_MaxDD,dM_MaxDD,flip_MaxDD,clause_oCAGR,clause_oSharpe,clause_oMaxDD,dU_Sharpe_IS,dM_Sharpe_IS,dU_Sharpe_OOS,dM_Sharpe_OOS
U56,MA,DG,100.0,0.5,0.3359984510725102,0.5000000000000002,0.6719969021450201,0.336148968713394,0.5003174654046383,0.16400154892749003,1.0,0.04573887959826184,1.0417874921157,-0.06465558059999255,1.0896899719698356,0.9952892046387517,0.08801211209411286,1.1220923605290312,-0.15455481806460203,1.1918851519666809,1.066623596010859,0.05896391992029715,1.1214896426606475,-0.10582997094470659,1.1906286261546384,1.0664786403375421,-0.08030486841333118,-0.07970215054494756,False,-0.04227323249585102,-0.013225040322035309,False,0.08989923746460948,0.04117439034471404,False,0.04732424125496548,1.0876210557920363,-0.06465558059999277,-0.12067343049887413,-0.11935708971252179,-0.04607029818358965,-0.046004186158012494
U56,MA,DG,150.0,0.5,0.34792961132662326,0.5000000000000002,0.6958592226532462,0.3480755182707078,0.5003174654046383,0.15207038867337697,1.0,0.0529178907554082,1.1652157640300749,-0.07665732163667838,1.2296618907584311,1.1068218486977208,0.08801211209411286,1.1220923605290312,-0.15455481806460203,1.1918851519666809,1.066623596010859,0.06107210642474992,1.121536761263583,-0.10943851371872981,1.1907224751346266,1.0664928825789588,0.04312340350104371,0.04367900276649195,False,-0.035094221338704656,-0.008154215669341713,False,0.07789749642792365,0.032781192082051436,False,0.05497376164392476,1.194761404126325,-0.07665732163667871,0.020260477796531173,0.02147864985317338,0.06107005015069911,0.061127487423426
U56,MA,DG,200.0,0.5,0.354754298102166,0.5000000000000002,0.7095085962043317,0.35496895824829017,0.5003174654046383,0.1452457018978342,1.0,0.05440965176893231,1.169251913024949,-0.08096497746483411,1.1855663677686925,1.157115691786341,0.08801211209411286,1.1220923605290312,-0.15455481806460203,1.1918851519666809,1.066623596010859,0.06227838436790467,1.1215634862786463,-0.11149808432111175,1.190776002509592,1.0665007588123305,0.047159552495917856,0.04768842674630269,False,-0.03360246032518055,-0.007868732598972361,False,0.07358984059976792,0.030533106856277636,False,0.06022582331076887,1.2598486840228291,-0.08096497746483322,-0.05392642929587077,-0.05276425804312712,0.1261573300472032,0.12621008532428224
U56,MA,DG,250.0,0.5,0.35860560892941473,0.5000000000000002,0.7172112178588291,0.3588068826239095,0.5003174654046383,0.1413943910705855,1.0,0.05599736366411401,1.1826901224567876,-0.0784348987122977,1.1916729035731735,1.178794512527528,0.08801211209411286,1.1220923605290312,-0.15455481806460203,1.1918851519666809,1.066623596010859,0.06295923461624686,1.1215785066381023,-0.11265888706974958,1.1908061542026092,1.0665051434014348,0.060597761927756455,0.061111615818685294,False,-0.03201474842999885,-0.006961870952132854,False,0.07611991935230433,0.034223988357451884,False,0.06293815016164128,1.281256824114104,-0.0784348987122977,-0.05251512935702918,-0.05138450751549617,0.1475654701384781,0.14761564903466673
U56,MA,DG,100.0,0.75,0.5039976766087652,0.7499999999999998,0.6719969021450204,0.5041268568790032,0.7502296978955098,0.24600232339123462,1.0,0.06866026630684852,1.042215062850795,-0.09614248846931406,1.0907937404651016,0.9950649850836385,0.13252074064831088,1.1228116792111047,-0.22525886233200354,1.193636677127316,1.0666323934855722,0.08872191650823535,1.1221058108208422,-0.15571909566709186,1.1919148050189694,1.0666257722691883,-0.08059661636030979,-0.07989074797004725,False,-0.06386047434146236,-0.020061650201386838,False,0.12911637386268948,0.0595766071977778,False,0.07106645604718076,1.087448323313957,-0.09614248846931406,-0.12138264153909917,-0.1195684765786541,-0.04611962904590805,-0.04624321287320887
U56,MA,DG,150.0,0.75,0.5218944169899348,0.7499999999999998,0.6958592226532466,0.521987646916132,0.7502296978955098,0.228105583010065,1.0,0.07962360777083344,1.16537049836386,-0.1138018480981614,1.2306496399694429,1.1062453415754603,0.13252074064831088,1.1228116792111047,-0.22525886233200354,1.193636677127316,1.0666323934855722,0.09190046207517688,1.1221652881171753,-0.16091774774464485,1.1920469700525311,1.0666347134593483,0.04255881915275528,0.04320521024668467,False,-0.05289713287747744,-0.012276854304343443,False,0.11145701423384213,0.04711589964648344,False,0.08273358989270174,1.1942908519415627,-0.11380184809816185,0.019341454640749545,0.021016825153624907,0.06072289958169774,0.06059936257830367
U56,MA,DG,200.0,0.75,0.5321314471532489,0.7499999999999998,0.709508596204332,0.5323179030002781,0.7502296978955098,0.21786855284675088,1.0,0.08187299221941369,1.1692475633783586,-0.12011678946550997,1.1861925989210094,1.1565728836758975,0.13252074064831088,1.1228116792111047,-0.22525886233200354,1.193636677127316,1.0666323934855722,0.09371925917796808,1.1221987857374796,-0.16388144552122252,1.1921221399884734,1.066639270895696,0.04643588416725386,0.047048777640879,False,-0.05064774842889719,-0.011846266958554397,False,0.10514207286649357,0.04376465605571256,False,0.09077595629666058,1.2593786361905988,-0.12011678946550941,-0.05521169877322074,-0.05361530392072944,0.1258106838307338,0.12568776805236537
U56,MA,DG,250.0,0.75,0.5379084133941218,0.7499999999999998,0.7172112178588292,0.5380625291222159,0.7502296978955098,0.212091586605878,1.0,0.08428769088081656,1.182688530485444,-0.11651234998998872,1.1920956925626411,1.1784452829342331,0.13252074064831088,1.1228116792111047,-0.22525886233200354,1.193636677127316,1.0666323934855722,0.0947458490016424,1.122217526290185,-0.16555072706015073,1.1921644529149484,1.066641647412586,0.05987685127433928,0.06047100419525897,False,-0.04823304976749432,-0.010458158120825845,False,0.10874651234201482,0.04903837707016201,False,0.09492535436449212,1.2809688985337224,-0.11651234998998883,-0.05401079054963942,-0.052458862555143426,0.14740094617385746,0.14727858763613555
U56,MA,DG,100.0,1.0,0.6719969021450204,1.0000000000000004,0.6719969021450201,0.6720454584066352,1.0,0.32800309785498005,1.0,0.09157756693873442,1.0425279431638879,-0.12707610943984982,1.0917907653798706,0.9947189497785841,0.17717046881746001,1.1232532680208733,-0.29178994535323965,1.19515082683605,1.066352536084974,0.11861087078642085,1.1226149414354074,-0.20365367458222594,1.1931136659143258,1.0666585342568315,-0.08072532485698547,-0.08008699827151955,False,-0.08559290187872559,-0.02703330384768643,False,0.16471383591338984,0.07657756514237612,False,0.09482097261755418,1.0871515200887416,-0.12707610943985004,-0.12195905212172209,-0.11979808557830263,-0.04599031992943581,-0.04648536057157315
U56,MA,DG,150.0,1.0,0.6958592226532465,1.0000000000000004,0.6958592226532462,0.6958217039358403,1.0,0.30414077734675393,1.0,0.10645156119347221,1.1654016936002602,-0.1501609799834145,1.2315220809069807,1.1055401380384777,0.17717046881746001,1.1232532680208733,-0.29178994535323965,1.19515082683605,1.066352536084974,0.12286433070429115,1.1226778191370619,-0.21030649384114064,1.1932760218399938,1.0666532745390354,0.04214842557938692,0.042723874463198364,False,-0.0707189076239878,-0.016412769510818936,False,0.14162896536982517,0.06014551385772615,False,0.11062853886091117,1.1936872803750775,-0.1501609799834145,0.01854777865197721,0.020537398322264977,0.060545440356900126,0.06006859237408646
