panel,signal,alpha,look,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,turnover,exposure,w_max,w_max_mean,n_eff,n_held,sum_dev,keep4a,keep4b,fail4a,fail4b
U56,COMPOSITE3,0.75,60,0.13028706297300108,1.1055878608873602,-0.17228665965897938,0.11873692791280654,1.1037944585281183,-0.12947468193899492,0.14195117066832208,1.114249471227018,-0.17228665965897927,0.15019791050570142,1.2019354241384872,-0.17228665965897916,0.10654420820893207,0.9786631590739554,-0.12947468193899492,3.255152735103568,0.750273270929238,0.24162529989469372,0.09065052022930419,17.67249695183124,19.79175704989154,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,COMPOSITE3,0.75,126,0.13033424021044837,1.101986910696503,-0.17123508521911357,0.11998616683808261,1.1150827880120613,-0.12958504703607543,0.14077320672945404,1.0988061055874454,-0.17123508521911368,0.14875499828585426,1.1839814871058627,-0.17123508521911335,0.10833668781100081,0.9942725843456722,-0.12958504703607543,2.9465941491675927,0.7502742435087685,0.25202579269280284,0.09227944910460452,17.632017962230027,19.79175704989154,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,COMPOSITE3,1.0,20,0.12384322485518684,1.1004990611569037,-0.16486282642753147,0.11339953443806294,1.0931113164731145,-0.1289432806260895,0.13438011501178226,1.1125918993947908,-0.1648628264275318,0.1428180524831839,1.204567590101162,-0.16486282642753158,0.10119850363983529,0.9642619486262332,-0.1289432806260895,5.562475254357722,0.7502644996133321,0.3394866998000348,0.10571418106618252,16.310743741719904,19.79175704989154,3.3306690738754696e-16,False,True,"H1,H2,DD",-
U56,COMPOSITE3,1.0,60,0.1221424985793298,1.08554578952878,-0.16713807805472758,0.11049068616066315,1.0707315808087405,-0.13010356683697633,0.1339112457625209,1.1044411842761284,-0.1671380780547278,0.14261406559434198,1.1982194438802394,-0.16713807805472725,0.09774766572863292,0.9371143684234617,-0.13010356683697633,3.542589899707478,0.7502563501340407,0.28316685631934196,0.10750049566252518,16.344597775957883,19.79175704989154,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,COMPOSITE3,1.0,126,0.12196183694225748,1.0793300232470786,-0.16568928388101123,0.11137963420604913,1.079467061515702,-0.1303639470285637,0.13263997376417125,1.0862021769661887,-0.16568928388101167,0.14097675272755383,1.176420688017477,-0.1656892838810119,0.09927085644419265,0.9512405906679813,-0.1303639470285637,3.087294317156369,0.7502568788555009,0.2987237308458815,0.11007509454331327,16.26043745470733,19.79175704989154,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,COMPOSITE3,1.5,20,0.11093635649173872,1.0700068734405397,-0.15467675451134888,0.10045283815514172,1.0443729437315754,-0.12914944281729857,0.12151496527994565,1.0970192671289714,-0.15467675451134844,0.1305145699639192,1.1986688816267606,-0.15467675451134877,0.08759034243403452,0.9021413789782915,-0.12914944281729857,7.147210824307894,0.7502393498087596,0.5370658861837027,0.14208417340262036,13.587209447184868,19.79175704989154,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,COMPOSITE3,1.5,60,0.10785189461840727,1.0416623796223758,-0.1581373290360224,0.0965055950090099,1.0089412866298209,-0.13119174019033253,0.11931042110487855,1.0749785198138493,-0.15813732903602207,0.12883967653580974,1.1805075320308789,-0.15813732903602218,0.08286097362035938,0.8594816257242642,-0.13119174019033253,4.160228407463486,0.7502265426973511,0.3669890902801985,0.14588497044589013,13.565704283564061,19.79175704989154,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,COMPOSITE3,1.5,126,0.1070400725109577,1.0290774043698145,-0.15597871413911057,0.09618834996346148,1.0067783980194367,-0.13181683658785948,0.11799426977025029,1.0538786140153769,-0.15597871413911013,0.12696473531899222,1.1536850388982527,-0.15597871413911002,0.08329062473410298,0.8644870106102649,-0.13181683658785948,3.414442578539965,0.75022546694296,0.40421362148367584,0.15088737684500725,13.388838448842046,19.79175704989154,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,COMPOSITE3,2.0,20,0.10121393321989824,1.0429037613858039,-0.14599765787398333,0.0902303588547555,1.0012068345791763,-0.12912742937178578,0.11230314864976121,1.0837202045800247,-0.1459976578739829,0.1216401486766876,1.1928446022440855,-0.14599765787398344,0.07688122691656463,0.8471297189457876,-0.12912742937178578,8.615925202273468,0.7502200423599856,0.7025114913462359,0.18231285296514013,11.202401907456878,19.79175704989154,4.440892098500626e-16,False,False,"H1,H2,DD",CAGR
U56,COMPOSITE3,2.0,60,0.0964498100668274,0.997854700827434,-0.15061511814554385,0.08538783366480707,0.9519635287374187,-0.1321455925550964,0.10761947700190078,1.0421740412378806,-0.15061511814554318,0.11775580043436884,1.1578178953784366,-0.15061511814554374,0.07109341021329652,0.7887202399883569,-0.1321455925550964,4.77883563772244,0.7502024216074099,0.4748735457668548,0.1888501276002232,11.128240660683144,19.79175704989154,4.440892098500626e-16,False,False,"H1,H2,DD","H1,CAGR"
U56,COMPOSITE3,2.0,126,0.09484600257035547,0.9772286850617354,-0.14789481434907026,0.0836440822013762,0.9344880050008721,-0.13313809248156594,0.10615860510091801,1.0189803970505595,-0.14789481434907148,0.11558447022339213,1.1269633186606636,-0.14789481434907092,0.0701518775648049,0.7797753395950595,-0.13313809248156594,3.767141078055918,0.750199248585706,0.5090126522177923,0.19673544819437044,10.903073021345095,19.79175704989154,4.440892098500626e-16,False,False,"H1,H2,DD","H1,CAGR"
U56,M12_1,0.0,20,0.16789417949845542,1.194101675348545,-0.20581279840258215,0.16946558107818932,1.3450151267028398,-0.14848458174052082,0.1663255945404858,1.0864924757690941,-0.20581279840258182,0.17459418482389144,1.1626426792240492,-0.20581279840258238,0.15980013590226694,1.2493880256437486,-0.14848458174052082,2.5144734724045645,0.7503385267216698,0.125,0.050805279992149975,19.804772234273315,19.80477223427332,2.220446049250313e-16,False,False,"H2,DD",DD
U56,M12_1,0.0,60,0.16789417949845542,1.194101675348545,-0.20581279840258215,0.16946558107818932,1.3450151267028398,-0.14848458174052082,0.1663255945404858,1.0864924757690941,-0.20581279840258182,0.17459418482389144,1.1626426792240492,-0.20581279840258238,0.15980013590226694,1.2493880256437486,-0.14848458174052082,2.5144734724045645,0.7503385267216698,0.125,0.050805279992149975,19.804772234273315,19.80477223427332,2.220446049250313e-16,False,False,"H2,DD",DD
U56,M12_1,0.0,126,0.16789417949845542,1.194101675348545,-0.20581279840258215,0.16946558107818932,1.3450151267028398,-0.14848458174052082,0.1663255945404858,1.0864924757690941,-0.20581279840258182,0.17459418482389144,1.1626426792240492,-0.20581279840258238,0.15980013590226694,1.2493880256437486,-0.14848458174052082,2.5144734724045645,0.7503385267216698,0.125,0.050805279992149975,19.804772234273315,19.80477223427332,2.220446049250313e-16,False,False,"H2,DD",DD
U56,M12_1,0.25,20,0.15727054596154044,1.1761287645123857,-0.19946266067333884,0.15582611198542895,1.295076516196983,-0.1451755995792109,0.15871613435106058,1.0914629068425106,-0.19946266067333773,0.16693416249764637,1.1707481273471196,-0.19946266067333873,0.14562977593032356,1.1921380350642794,-0.1451755995792109,2.944719586881485,0.7503185078874823,0.15196975437834306,0.06161902165869977,19.54298508803881,19.80477223427332,4.440892098500626e-16,False,True,"H2,DD",-
U56,M12_1,0.25,60,0.15641848293047844,1.1704734961440444,-0.1989822118097363,0.1546231772176856,1.2881450123499834,-0.14618234192441126,0.1582157710114489,1.087357755418948,-0.1989822118097364,0.1664660129920934,1.1667156033206085,-0.1989822118097363,0.14431974508314127,1.1844798153448217,-0.14618234192441126,2.5780520223191967,0.7503164402606529,0.16128792980384912,0.061616457351206376,19.5560653911394,19.80477223427332,3.3306690738754696e-16,False,True,"H2,DD",-
U56,M12_1,0.25,126,0.1565211413046177,1.1694387561425525,-0.19886562416083398,0.15577363272445033,1.2966801452812324,-0.14540121331437894,0.1572687969076647,1.0791542637891096,-0.1988656241608343,0.1656427877242852,1.1590100755003054,-0.1988656241608341,0.14552763407765412,1.193267684910267,-0.14540121331437894,2.5304649958748424,0.7503169318454346,0.1635393829374522,0.061912332178008005,19.555075036780252,19.80477223427332,4.440892098500626e-16,False,True,"H2,DD",-
U56,M12_1,0.5,20,0.14695662582174163,1.1546867503796738,-0.1940757969097593,0.14297726091418705,1.2417634927618932,-0.14188647820240796,0.15094804656718752,1.0932386867606751,-0.19407579690975918,0.15913742993490643,1.1755182248215412,-0.1940757969097604,0.1323201496116697,1.1322831583332762,-0.14188647820240796,3.7069292132316254,0.7502997639423195,0.18065559325402786,0.07396195852579018,18.820135553447123,19.80477223427332,4.440892098500626e-16,False,True,"H2,DD",-
U56,M12_1,0.5,60,0.14558579007777084,1.1447146177272325,-0.1929356806066388,0.14108512460640044,1.2301076601163938,-0.14378281765982148,0.15010217140222992,1.0854486598273965,-0.19293568060663846,0.15838360914809124,1.1680307393068252,-0.19293568060663813,0.1302171924493225,1.1191416190160257,-0.14378281765982148,2.763085050911966,0.750295748124664,0.20061632289758882,0.07403803584000383,18.856421280136846,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,0.5,126,0.14565031542662044,1.141799384946208,-0.19258375968082286,0.14277305118447092,1.2432210419735634,-0.14226267209400612,0.14853352539819165,1.0704003367336765,-0.19258375968082309,0.15700703447255848,1.1537155995724295,-0.19258375968082253,0.13199347798347905,1.1326909334037836,-0.14226267209400612,2.604122918218763,0.7502963491677211,0.2064197786158583,0.07476032813131056,18.844956855233697,19.80477223427332,4.440892098500626e-16,False,True,"H2,DD",-
U56,M12_1,0.75,20,0.13735076726150974,1.131876697334772,-0.1901269928850915,0.13123497395048322,1.1885192596337495,-0.13949832561023912,0.1434968521426403,1.0932337206615845,-0.19012699288509172,0.1516664267861112,1.17833522099866,-0.1901269928850916,0.12018604055838544,1.0731184783142023,-0.13949832561023912,4.5286053492588225,0.750282480598039,0.24223861929767415,0.08784243022937162,17.763387101366657,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,0.75,60,0.13549605525799446,1.1172523403636063,-0.18784162601440058,0.12883687863931503,1.1724110201410296,-0.14128327802191643,0.1421914945899203,1.0807084144807293,-0.18784162601440035,0.15054237875124632,1.1665299558228837,-0.18784162601440035,0.11746834158242092,1.0546840033128608,-0.14128327802191643,3.010570396381294,0.7502765230657583,0.24162529989469372,0.08808920902429464,17.817791267298134,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,0.75,126,0.13543310040680057,1.1118907882897664,-0.18704241926650833,0.13060173909971384,1.1864095994257011,-0.13907925606968086,0.14028292109255425,1.0604550093163365,-0.18704241926650877,0.14884477630843196,1.1469921428426584,-0.18704241926650889,0.11933862723644606,1.0693042652675615,-0.13907925606968086,2.714570701864901,0.7502769596563812,0.25202579269280284,0.08935996221638617,17.78444316453494,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,1.0,20,0.128569280967612,1.108299981445583,-0.186750456614313,0.12062520729134274,1.1367876392805372,-0.13857987373319802,0.136566059897838,1.0915147573723725,-0.186750456614313,0.14470991698012914,1.1791549481403254,-0.18675045661431244,0.1092526070544384,1.0160120103488135,-0.13857987373319802,5.354066121789066,0.7502668051514082,0.33670599489531394,0.1032080758408168,16.512053008507877,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,1.0,60,0.12621463417556011,1.0885445901496675,-0.1835595212933856,0.11782477507286715,1.1161960530154604,-0.138679919023604,0.13466364860137436,1.0732115713914268,-0.18355952129338582,0.1431032080097443,1.162202810403306,-0.18355952129338593,0.10601815097930634,0.992157331959242,-0.138679919023604,3.289822391510775,0.7502588593948667,0.28316685631934196,0.10372381301207102,16.576883062432405,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,1.0,126,0.12600030321227185,1.080671009040205,-0.18242206921937076,0.11936802246207168,1.1281865974669014,-0.1358546967638996,0.13266887169997776,1.049756866173592,-0.1824220692193712,0.14129690000210626,1.1392214777182665,-0.18242206921937087,0.10767941304474515,1.0050098406056085,-0.1358546967638996,2.8501410213656753,0.7502589780770502,0.2987237308458815,0.10564223507023655,16.515609222522375,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,1.5,20,0.11363141171792868,1.06152940360535,-0.1815707270397785,0.10261921375756677,1.041084127805857,-0.13620495313661274,0.12474856603422624,1.0846780135371121,-0.1815707270397784,0.1327774395943342,1.1761539743870288,-0.1815707270397785,0.09079005253479555,0.9110109166748123,-0.13620495313661274,6.9582186767849645,0.7502405833438672,0.5376330421544092,0.13788356214563366,13.877115032455544,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,1.5,60,0.11018649139949122,1.0302159688491617,-0.1762080687978862,0.09922654140387444,1.0116335677149435,-0.13624787067801736,0.12125071680087607,1.0520208608237653,-0.17620806879788498,0.1298543340864362,1.1467328346043824,-0.17620806879788586,0.08673596267298511,0.8762521839172,-0.13624787067801736,3.8897577173826816,0.7502284732924708,0.3669890902801985,0.13923259759942386,13.955217591793389,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,1.5,126,0.10979328475780137,1.0188214847402537,-0.17439883320142824,0.09997858813280946,1.0150764033930957,-0.13528864091914916,0.11969108198646472,1.0284849888087557,-0.17439883320142824,0.1283524516550747,1.1226772618931495,-0.17439883320142868,0.08764073835156694,0.881316100231212,-0.13528864091914916,3.168317268684464,0.7502278954702507,0.40421362148367584,0.14263240894927745,13.838915475834565,19.80477223427332,4.440892098500626e-16,False,True,"H1,H2,DD",-
U56,M12_1,2.0,20,0.10202822312864379,1.019118688179802,-0.17828245416465693,0.08835169061558656,0.9575810364633646,-0.1350364008819973,0.11587035304410209,1.0773245500219777,-0.1782824541646577,0.12367071001562335,1.1706973659958464,-0.1782824541646576,0.07627714493942928,0.8199190145072253,-0.1350364008819973,8.46568043178987,0.7502208322415734,0.7041319323159743,0.17650032089212456,11.512148674581724,19.80477223427332,4.440892098500626e-16,False,False,"H1,H2,DD","H1,CAGR"
U56,M12_1,2.0,60,0.0974377700044653,0.9755421645293423,-0.17014305893719306,0.0846395802072617,0.9208398991214478,-0.13690356322460484,0.11038111518177907,1.027666138205583,-0.17014305893719184,0.11905543048558487,1.126756701363567,-0.17014305893719217,0.07171789352975066,0.7759354455540841,-0.13690356322460484,4.499225197813182,0.7502044722557826,0.5124388924947698,0.17898748562529124,11.610243722379433,19.80477223427332,6.661338147750939e-16,False,False,"H1,H2,DD","H1,CAGR"
U56,M12_1,2.0,126,0.09710031053097223,0.9634839134779744,-0.16768596636220312,0.08467720829700975,0.9151164564167308,-0.13584189600009677,0.10966001580202023,1.0101854114150357,-0.16768596636220323,0.11821174022638581,1.1074182744484486,-0.167685966362203,0.07197030435827734,0.7730117917184853,-0.13584189600009677,3.520699711849619,0.7502034421665722,0.510873524098433,0.1839802112686319,11.455414785306427,19.80477223427332,4.440892098500626e-16,False,False,"H1,H2,DD","H1,CAGR"
B135,COMPOSITE3,0.0,20,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,3.1119701405134976,0.7503340404679465,0.125,0.05033131593598915,19.935939196525513,19.935939196525517,2.220446049250313e-16,False,False,"H2,DD",DD
B135,COMPOSITE3,0.0,60,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,3.1119701405134976,0.7503340404679465,0.125,0.05033131593598915,19.935939196525513,19.935939196525517,2.220446049250313e-16,False,False,"H2,DD",DD
B135,COMPOSITE3,0.0,126,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,3.1119701405134976,0.7503340404679465,0.125,0.05033131593598915,19.935939196525513,19.935939196525517,2.220446049250313e-16,False,False,"H2,DD",DD
B135,COMPOSITE3,0.25,20,0.15538001933166412,1.0607268420669025,-0.196388698811649,0.17290028896289655,1.2680932803868377,-0.14264561606875348,0.13812916864966063,0.8950280268275047,-0.19638869881164878,0.15738248972327717,1.0232840043065978,-0.19638869881164867,0.1529541711975002,1.1178096862695996,-0.14264561606875348,3.57045728577256,0.750319542298345,0.1768977275777432,0.05944051026072371,19.755012460373617,19.935939196525517,4.440892098500626e-16,False,True,"H2,DD",-
B135,COMPOSITE3,0.25,60,0.15581355031907207,1.0627419197448245,-0.19678699579695935,0.1721435863823626,1.2635305065549607,-0.1418735194909917,0.13971821674806995,0.9029243094397711,-0.19678699579695857,0.15898935976445028,1.031362845831759,-0.19678699579695913,0.15197059456526896,1.1115883823915045,-0.1418735194909917,3.1797339394223827,0.7503195224905415,0.16034074731169984,0.058487285050501193,19.783995384138628,19.935939196525517,4.440892098500626e-16,False,True,"H2,DD",-
B135,COMPOSITE3,0.25,126,0.1557915079982264,1.0617372641142933,-0.19750108482110174,0.17281653283404097,1.2679990015456404,-0.14160264596984917,0.1390211202755549,0.8978114012902267,-0.19750108482110162,0.15831157136681262,1.0260826712013347,-0.19750108482110162,0.15274014114325052,1.116762900224448,-0.14160264596984917,3.1277357166828796,0.7503199030174117,0.1500788497677072,0.05824697104774641,19.7915099849252,19.935939196525517,4.440892098500626e-16,False,True,"H2,DD",-
B135,COMPOSITE3,0.5,20,0.14868016520630878,1.0453973688744989,-0.1854835631548193,0.16542531674219152,1.2433367458339246,-0.14216574480176836,0.13218298680970464,0.8848710611547166,-0.1854835631548193,0.15138740676443985,1.0168176783427219,-0.1854835631548194,0.14540279614944285,1.0888209646508775,-0.14216574480176836,4.414824086930512,0.7503057864437529,0.2406695802147325,0.06972974334219259,19.242388786476425,19.935939196525517,4.440892098500626e-16,False,True,"H2,DD",-
B135,COMPOSITE3,0.5,60,0.14992343469378477,1.0520864497643734,-0.18605189473251682,0.1645205748860219,1.2380312084073741,-0.14055953167849022,0.13551571429826526,0.9023842218275284,-0.1860518947325165,0.15478311514380194,1.0348728284343378,-0.1860518947325166,0.14405245561176394,1.0802039407393622,-0.14055953167849022,3.3743781952751206,0.7503056758817738,0.19996243894767088,0.06764063437693872,19.34832307695084,19.935939196525517,4.440892098500626e-16,False,True,"H2,DD",-
B135,COMPOSITE3,0.5,126,0.15001572781193406,1.051077802139637,-0.18750962564311124,0.1657857077925886,1.2467653328680157,-0.14004994760349876,0.13446602736395175,0.8940178957716818,-0.1875096256431119,0.1537264441192594,1.0259371784690037,-0.18750962564311158,0.14552786927043537,1.0904823220881552,-0.14004994760349876,3.192303161002409,0.7503063474831091,0.1761280939853859,0.06715117045647148,19.374296903019232,19.935939196525517,4.440892098500626e-16,False,True,"H2,DD",-
B135,COMPOSITE3,0.75,20,0.14213322936123407,1.0275503837463555,-0.18431177601729498,0.15838002613789715,1.2181424934079388,-0.14188614304390557,0.12612145962620058,0.8708573926347368,-0.1843117760172951,0.14532923826478794,1.0064924655269312,-0.18431177601729531,0.13826604678983867,1.059628785616393,-0.14188614304390557,5.343514696733566,0.7502927677136251,0.3145374611529,0.08121569868413477,18.46389745684815,19.935939196525517,4.440892098500626e-16,False,True,"H1,H2,DD",-
B135,COMPOSITE3,0.75,60,0.14423440055666115,1.0397480384474749,-0.1839904591849133,0.15759972486484686,1.2139220255553052,-0.13938951268852562,0.1310292996735909,0.897953599955219,-0.1839904591849132,0.1503730320194725,1.0346805511551842,-0.18399045918491364,0.13682761656668796,1.0504351997462091,-0.13938951268852562,3.636441065724683,0.750292466970439,0.2428854981911577,0.0778133396916342,18.68018985613931,19.935939196525517,4.440892098500626e-16,False,True,"H1,H2,DD",-
B135,COMPOSITE3,0.75,126,0.14455592209812784,1.039681665378943,-0.18380682521979363,0.15939420406351612,1.2266504713393112,-0.13867659575883273,0.1299140950888127,0.888145573386628,-0.18380682521979386,0.14917870086067575,1.0236580524074825,-0.18380682521979397,0.1389699917392362,1.0657380071040976,-0.13867659575883273,3.2906818360038304,0.7502933762019149,0.20247888067685582,0.07707837672609442,18.73164758700623,19.935939196525517,4.440892098500626e-16,False,True,"H1,H2,DD",-
B135,COMPOSITE3,1.0,20,0.1358260385682748,1.0076837431113856,-0.18312271387438073,0.15180771410108718,1.1930346770851619,-0.14178803617988855,0.12007315681163999,0.8534570361960113,-0.1831227138743805,0.13933543595315445,0.9927700625484125,-0.18312271387438062,0.13158102027824214,1.030671537536619,-0.14178803617988855,6.3027130148709904,0.7502804774937829,0.39707351594956813,0.09387618784936762,17.500556578161504,19.935939196525517,4.440892098500626e-16,False,True,"H1,H2,DD",-
B135,COMPOSITE3,1.0,60,0.13876194398031028,1.0257809774294486,-0.18269766258504505,0.15132668381164982,1.191179331190628,-0.13835524618839,0.1263398889271068,0.889713365520254,-0.18269766258504538,0.1458405285848441,1.0308901920423934,-0.18269766258504538,0.1302290214015842,1.0221243963761566,-0.13835524618839,3.9391986371437975,0.750279854529089,0.28802875719012805,0.08899214126231729,17.848883969815205,19.935939196525517,4.440892098500626e-16,False,True,"H1,H2,DD",-
B135,COMPOSITE3,1.0,126,0.13942482260505384,1.027616685081151,-0.18254691366182496,0.15361239620784506,1.207636881413256,-0.13770219291757957,0.12541800089477384,0.8803104634333874,-0.18254691366182507,0.1447189522688379,1.0193586615396562,-0.18254691366182474,0.1330319461695717,1.0424490071732173,-0.13770219291757957,3.4153925626030524,0.750280968948145,0.23166538767935588,0.08802124450311363,17.932346448438054,19.935939196525517,4.440892098500626e-16,False,True,"H1,H2,DD",-
B135,COMPOSITE3,1.5,20,0.12411667491313794,0.9637838856854551,-0.1823080769301958,0.14008076934075464,1.1440918869610348,-0.14209676857220932,0.10838315345710092,0.8109169505237126,-0.1823080769301959,0.1278897437190154,0.957501764013364,-0.1823080769301959,0.11955405865881641,0.9742790977858012,-0.14209676857220932,8.22819987240277,0.7502580452907288,0.5719380294371412,0.12245341397613853,15.319177369891252,19.935939196525517,4.440892098500626e-16,False,False,"H1,H2,DD",H2
