claim_set,rule,n_admitted,n_acted,mean_OOS_Sharpe,mean_OOS_CAGR,mean_OOS_MaxDD,KEEP_4a,KEEP_4b,KEEP_4b_OOS
REF,REF_ACT_ON_ALL,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
REF,REF_DO_NOTHING,0,72,0.7922475401971669,0.10986686984873222,-0.23630752811038416,0,24,24
REF,REF_POINT_L63,18,18,0.8420440759260903,0.1026764666706193,-0.20511307033634704,0,1,1
CS_BLOCK,R_CONST,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_BLOCK,R_LADDER,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_BLOCK,R_ANY,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_BLOCK,R_UNION,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_RESAMPLE,R_CONST,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_RESAMPLE,R_LADDER,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_RESAMPLE,R_ANY,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_RESAMPLE,R_UNION,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_ALL,R_CONST,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_ALL,R_LADDER,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_ALL,R_ANY,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CS_ALL,R_UNION,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CONTROL,Q_ANY,72,72,0.8015992709093419,0.11024710486275392,-0.24529614462320973,0,6,7
CONTROL,Q_MAJORITY,0,72,0.7922475401971669,0.10986686984873222,-0.23630752811038416,0,24,24
CONTROL,Q_ALL,0,72,0.7922475401971669,0.10986686984873222,-0.23630752811038416,0,24,24
