panel,book,d,level,turn,trades,per
broad,TOP20,CADENCE,1.0,13.17849676626013,52.2279792746114,0.2523263765762108
broad,TOP20,CADENCE,2.0,8.949135815138353,26.1139896373057,0.3426950818098615
broad,TOP20,CADENCE,3.0,7.182450751658856,17.409326424870468,0.41256257387690853
broad,TOP20,CADENCE,4.0,6.150734384413644,13.05699481865285,0.47106814928247354
broad,TOP20,CADENCE,6.0,5.122859889477051,8.704663212435234,0.5885244140553202
broad,TOP20,CADENCE,8.0,4.4655434588240555,6.528497409326425,0.6840078472643196
broad,TOP20,CADENCE,13.0,3.415668724140403,4.0175368672778005,0.8502071418222253
broad,TOP20,CADENCE,26.0,2.066970861008704,2.0087684336389,1.0289806364637744
broad,TOP20,DAILY,0.0,31.430437697792335,252.00000000000003,0.12472395911822354
broad,TOP20,LAMBDA,0.06,5.244303188446646,52.2279792746114,0.10041175747720264
broad,TOP20,LAMBDA,0.1,6.482002141181511,52.2279792746114,0.12410976321905076
broad,TOP20,LAMBDA,0.15,7.61960256612558,52.2279792746114,0.1458911999268092
broad,TOP20,LAMBDA,0.25,9.260026158888342,52.2279792746114,0.17730010403427085
broad,TOP20,LAMBDA,0.35,10.406293135573312,52.2279792746114,0.1992474776950049
broad,TOP20,LAMBDA,0.5,11.567010323542432,52.2279792746114,0.22147152702814377
broad,TOP20,LAMBDA,0.7,12.473357314174498,52.2279792746114,0.2388251946067141
broad,V1u,CADENCE,1.0,29.426485585691044,52.2279792746114,0.5634237815514257
broad,V1u,CADENCE,2.0,20.48134930995088,26.1139896373057,0.7843056382580397
broad,V1u,CADENCE,3.0,16.460762391977344,17.409326424870468,0.9454989656807941
broad,V1u,CADENCE,4.0,13.711404928594458,13.05699481865285,1.0501195044518772
broad,V1u,CADENCE,6.0,9.970638914404262,8.704663212435234,1.1454694567665793
broad,V1u,CADENCE,8.0,7.960493014508748,6.528497409326425,1.219345358571578
broad,V1u,CADENCE,13.0,5.261796680681295,4.0175368672778005,1.3098203110500672
broad,V1u,CADENCE,26.0,2.8109588736975084,2.0087684336389,1.399320763966765
broad,V1u,DAILY,0.0,65.44946339499387,252.00000000000003,0.25972009283727726
broad,V1u,LAMBDA,0.06,10.563669416360128,52.2279792746114,0.20226073386483182
broad,V1u,LAMBDA,0.1,14.088667378747344,52.2279792746114,0.2697532543748251
broad,V1u,LAMBDA,0.15,17.16609492412216,52.2279792746114,0.3286762222574977
broad,V1u,LAMBDA,0.25,21.152471518177688,52.2279792746114,0.4050026788698704
broad,V1u,LAMBDA,0.35,23.741500487916305,52.2279792746114,0.4545743645007784
broad,V1u,LAMBDA,0.5,26.272196540945348,52.2279792746114,0.5030291599605607
broad,V1u,LAMBDA,0.7,28.158152956360528,52.2279792746114,0.5391392381525378
broad,V2,CADENCE,1.0,2.0110891272076903,52.2279792746114,0.03850597237609962
broad,V2,CADENCE,2.0,1.7300798155602357,26.1139896373057,0.06625107230220745
broad,V2,CADENCE,3.0,1.5538311902946342,17.409326424870468,0.08925241893259324
broad,V2,CADENCE,4.0,1.4205558244864116,13.05699481865285,0.10879653735153867
broad,V2,CADENCE,6.0,1.224470147831351,8.704663212435234,0.14066618780196138
broad,V2,CADENCE,8.0,1.0863918771740804,6.528497409326425,0.166407644678252
broad,V2,CADENCE,13.0,0.8716630107722299,4.0175368672778005,0.21697676685101996
broad,V2,CADENCE,26.0,0.600389529308941,2.0087684336389,0.29895990479179113
broad,V2,DAILY,0.0,2.7306557178012705,252.00000000000003,0.010835935388100279
broad,V2,LAMBDA,0.06,1.8600437215362045,52.2279792746114,0.03561393236671503
broad,V2,LAMBDA,0.1,1.9859711497521122,52.2279792746114,0.038025042847436276
broad,V2,LAMBDA,0.15,2.048470212396412,52.2279792746114,0.039221701487351934
broad,V2,LAMBDA,0.25,2.0733240273507465,52.2279792746114,0.03969757314272759
broad,V2,LAMBDA,0.35,2.0577379278625667,52.2279792746114,0.03939914881720986
broad,V2,LAMBDA,0.5,2.025142957708067,52.2279792746114,0.03877505861484692
broad,V2,LAMBDA,0.7,1.9996372220701386,52.2279792746114,0.03828670474796991
small,TOP20,CADENCE,1.0,16.307126883980246,52.270462633451956,0.3119759432460818
small,TOP20,CADENCE,2.0,11.425008537941483,26.135231316725978,0.43714970032156275
small,TOP20,CADENCE,3.0,9.270196974229464,17.423487544483987,0.532051746274199
small,TOP20,CADENCE,4.0,8.008025493656287,13.067615658362989,0.6128145870690133
small,TOP20,CADENCE,6.0,6.653088414386125,8.711743772241993,0.7636919299193222
small,TOP20,CADENCE,8.0,5.8188175681420935,6.5338078291814945,0.8905706626622703
small,TOP20,CADENCE,13.0,4.307947318287674,4.020804817957843,1.0714039329487508
small,TOP20,CADENCE,26.0,2.531570254704036,2.0104024089789214,1.259256542376254
small,TOP20,DAILY,0.0,38.85029767472277,252.0,0.15416784791556654
small,TOP20,LAMBDA,0.06,6.921903112265836,52.270462633451956,0.13242475316902913
small,TOP20,LAMBDA,0.1,8.475659607598208,52.270462633451956,0.16215007827717162
small,TOP20,LAMBDA,0.15,9.870192197142934,52.270462633451956,0.18882924886963268
small,TOP20,LAMBDA,0.25,11.836885140206048,52.270462633451956,0.22645457001619687
small,TOP20,LAMBDA,0.35,13.165351612779892,52.270462633451956,0.25186981230876565
small,TOP20,LAMBDA,0.5,14.482069775056832,52.270462633451956,0.2770602945799952
small,TOP20,LAMBDA,0.7,15.48580213194779,52.270462633451956,0.2962629629001449
small,V1u,CADENCE,1.0,32.51056476277066,52.270462633451956,0.6219681847997384
small,V1u,CADENCE,2.0,22.61712636511775,26.135231316725978,0.8653884134801317
small,V1u,CADENCE,3.0,17.77705943334747,17.423487544483987,1.0202928310397548
small,V1u,CADENCE,4.0,14.607462805782916,13.067615658362989,1.1178368868259803
small,V1u,CADENCE,6.0,10.419053612697757,8.711743772241993,1.195977967797414
small,V1u,CADENCE,8.0,8.125397763309186,6.5338078291814945,1.2435930127940529
small,V1u,CADENCE,13.0,5.172409989964639,4.020804817957843,1.286367216536213
small,V1u,CADENCE,26.0,2.7502949995276134,2.0104024089789214,1.3679680782575865
small,V1u,DAILY,0.0,68.06532596649714,252.0,0.27010049986705215
small,V1u,LAMBDA,0.06,11.655638101993281,52.270462633451956,0.2229870851484281
small,V1u,LAMBDA,0.1,15.719717627196301,52.270462633451956,0.30073806190374186
small,V1u,LAMBDA,0.15,19.274557717370516,52.270462633451956,0.36874664478357266
small,V1u,LAMBDA,0.25,23.868078401669763,52.270462633451956,0.45662649992301224
small,V1u,LAMBDA,0.35,26.72549093812928,52.270462633451956,0.5112924124192761
small,V1u,LAMBDA,0.5,29.396475148253177,52.270462633451956,0.5623917154588196
small,V1u,LAMBDA,0.7,31.32329063139138,52.270462633451956,0.5992541304072017
small,V2,CADENCE,1.0,2.8204802214539417,52.270462633451956,0.0539593506419225
small,V2,CADENCE,2.0,2.2758310859882096,26.135231316725978,0.08707904890559462
small,V2,CADENCE,3.0,1.9621963580653867,17.423487544483987,0.11261788738079527
small,V2,CADENCE,4.0,1.7443795862044378,13.067615658362989,0.133488742844076
small,V2,CADENCE,6.0,1.4571078312658867,8.711743772241993,0.1672578842261904
small,V2,CADENCE,8.0,1.2686509573909919,6.5338078291814945,0.19416716722596336
small,V2,CADENCE,13.0,0.9988457291537028,4.020804817957843,0.2484166000463574
small,V2,CADENCE,26.0,0.6964811137594366,2.0104024089789214,0.3463429859654254
small,V2,DAILY,0.0,4.090380055464946,252.0,0.01623166688676566
small,V2,LAMBDA,0.06,2.0303888577432385,52.270462633451956,0.03884390448160744
small,V2,LAMBDA,0.1,2.2526213236557093,52.270462633451956,0.0430954923711366
small,V2,LAMBDA,0.15,2.4077460728677003,52.270462633451956,0.0460632248417636
small,V2,LAMBDA,0.25,2.5662378785529008,52.270462633451956,0.04909537335739142
small,V2,LAMBDA,0.35,2.6459095752449016,52.270462633451956,0.05061959358958452
small,V2,LAMBDA,0.5,2.7111212695320956,52.270462633451956,0.051867175703875196
small,V2,LAMBDA,0.7,2.7611053925841467,52.270462633451956,0.052823435138626446
u56,TOP20,CADENCE,1.0,9.051262945754825,52.26120243188471,0.17319278019965004
u56,TOP20,CADENCE,2.0,6.0568288550954374,26.130601215942356,0.23179185958051002
u56,TOP20,CADENCE,3.0,4.8823038365735,17.420400810628237,0.2802635765759644
u56,TOP20,CADENCE,4.0,4.186250290154212,13.065300607971176,0.320398628111227
u56,TOP20,CADENCE,6.0,3.485589800066624,8.710200405314117,0.40017961388105466
u56,TOP20,CADENCE,8.0,3.0844801958902517,6.532650303985588,0.47215233273628854
u56,TOP20,CADENCE,13.0,2.40570848308674,4.020092494760362,0.5984153430870438
u56,TOP20,CADENCE,26.0,1.4860553369375702,2.010046247380181,0.7392493381767026
u56,TOP20,DAILY,0.0,22.354280011920928,252.0,0.08870746036476558
u56,TOP20,LAMBDA,0.06,3.779808189572176,52.26120243188471,0.07232532000193903
u56,TOP20,LAMBDA,0.1,4.572443593173042,52.26120243188471,0.0874921238012576
u56,TOP20,LAMBDA,0.15,5.30959125299541,52.26120243188471,0.101597188849907
u56,TOP20,LAMBDA,0.25,6.3917180919844885,52.26120243188471,0.12230331095644448
u56,TOP20,LAMBDA,0.35,7.16027653629298,52.26120243188471,0.13700941048238252
u56,TOP20,LAMBDA,0.5,7.955704272033931,52.26120243188471,0.15222964458965707
u56,TOP20,LAMBDA,0.7,8.575313454641487,52.26120243188471,0.16408565160394517
u56,V1u,CADENCE,1.0,23.276245930285942,52.26120243188471,0.4453829006445714
u56,V1u,CADENCE,2.0,16.097530427599732,26.130601215942356,0.6160416445772865
u56,V1u,CADENCE,3.0,12.949160003125641,17.420400810628237,0.7433330693071839
u56,V1u,CADENCE,4.0,11.067513037826162,13.065300607971176,0.8470932326085494
u56,V1u,CADENCE,6.0,8.391569204838644,8.710200405314117,0.9634189579798643
u56,V1u,CADENCE,8.0,6.90254824548523,6.532650303985588,1.056611947942176
u56,V1u,CADENCE,13.0,4.701444959811151,4.020092494760362,1.169580786479777
u56,V1u,CADENCE,26.0,2.5338609456694474,2.010046247380181,1.2609124101636824
u56,V1u,DAILY,0.0,57.04259267408873,252.0,0.22635949473844735
u56,V1u,LAMBDA,0.06,8.46591456810076,52.26120243188471,0.16199234181676006
u56,V1u,LAMBDA,0.1,11.104174771344628,52.26120243188471,0.21247453664728422
u56,V1u,LAMBDA,0.15,13.411067521317305,52.26120243188471,0.2566161300784609
u56,V1u,LAMBDA,0.25,16.484915348345268,52.26120243188471,0.31543314315875315
u56,V1u,LAMBDA,0.35,18.51896837853552,52.26120243188471,0.35435404309099944
u56,V1u,LAMBDA,0.5,20.514300430120183,52.26120243188471,0.3925340305144672
u56,V1u,LAMBDA,0.7,22.11113047237421,52.26120243188471,0.42308882007054904
u56,V2,CADENCE,1.0,1.7749433117431328,52.26120243188471,0.03396292525141432
u56,V2,CADENCE,2.0,1.5198987384643612,26.130601215942356,0.058165630819034544
u56,V2,CADENCE,3.0,1.373661284378615,17.420400810628237,0.07885359810668306
u56,V2,CADENCE,4.0,1.260842131773414,13.065300607971176,0.09650342476210451
u56,V2,CADENCE,6.0,1.0951530763746862,8.710200405314117,0.12572952963394807
u56,V2,CADENCE,8.0,0.9873017453852105,6.532650303985588,0.151132720020323
u56,V2,CADENCE,13.0,0.8144499986672751,4.020092494760362,0.20260852133965937
u56,V2,CADENCE,26.0,0.5854920716955395,2.010046247380181,0.29138717037512535
u56,V2,DAILY,0.0,2.46600241083047,252.0,0.009785723852501866
u56,V2,LAMBDA,0.06,1.7837848681753359,52.26120243188471,0.034132105370140574
u56,V2,LAMBDA,0.1,1.8858209826841525,52.26120243188471,0.03608453106569947
u56,V2,LAMBDA,0.15,1.928166799527292,52.26120243188471,0.03689480359814515
u56,V2,LAMBDA,0.25,1.9247829217911312,52.26120243188471,0.03683005427017912
u56,V2,LAMBDA,0.35,1.8885902287048446,52.26120243188471,0.03613751962876021
u56,V2,LAMBDA,0.5,1.8353010813038404,52.26120243188471,0.03511785025795958
u56,V2,LAMBDA,0.7,1.7870848128392463,52.26120243188471,0.03419524866785194
