universe,grid,book,cost_bps,arm,selector,param,beta_IS,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,regret,full_4a,full_4b,oos_4b,apriori,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
u56,sleeve,top20,10,annual,S_sharpe,0.5,7.0801139662314,1.077223929634472,0.13615663732193917,1.260970230116197,-0.14331412405049637,0.12346230742498365,1.1800281789450853,-0.14331412405049648,1.1610893267987563,1.1996498503572803,0.0,False,True,True,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,annual,S_crisis050,1.0,31.833748169853042,0.27058449857074784,0.04849424294840721,0.7281924925154709,-0.09400098051710293,0.03538943925242277,0.49194651696255093,-0.25447624410420655,0.21222314396829875,0.8322112165526394,-0.532777737600726,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,annual,S_crisis100,1.0,31.833748169853042,0.27058449857074784,0.04849424294840721,0.7281924925154709,-0.09400098051710293,0.03538943925242277,0.49194651696255093,-0.25447624410420655,0.21222314396829875,0.8322112165526394,-0.532777737600726,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,annual,S_crisis200,1.0,31.833748169853042,0.27058449857074784,0.04849424294840721,0.7281924925154709,-0.09400098051710293,0.03538943925242277,0.49194651696255093,-0.25447624410420655,0.21222314396829875,0.8322112165526394,-0.532777737600726,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,annual,S_anti100,0.0,-0.0,1.0119018778234932,0.2016192977785649,1.1559909955145604,-0.24223357595964112,0.17781132678342093,1.0932568241939666,-0.2422335759596408,1.1316195062999068,1.0695707509552494,-0.1049792346016365,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,annual,S_null,0.0,-0.0,1.0119018778234932,0.2016192977785649,1.1559909955145604,-0.24223357595964112,0.17781132678342093,1.0932568241939666,-0.2422335759596408,1.1316195062999068,1.0695707509552494,-0.1049792346016365,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,annual,S_oracle,0.5,7.0801139662314,1.077223929634472,0.13615663732193917,1.260970230116197,-0.14331412405049637,0.12346230742498365,1.1800281789450853,-0.14331412405049648,1.1610893267987563,1.1996498503572803,0.0,False,True,True,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,quarterly,S_crisis050,1.0,31.833748169853042,0.27058449857074784,0.04849424294840721,0.7281924925154709,-0.09400098051710293,0.03538943925242277,0.49194651696255093,-0.25447624410420655,0.21222314396829875,0.8322112165526394,-0.532777737600726,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,quarterly,S_crisis100,1.0,31.833748169853042,0.27058449857074784,0.04849424294840721,0.7281924925154709,-0.09400098051710293,0.03538943925242277,0.49194651696255093,-0.25447624410420655,0.21222314396829875,0.8322112165526394,-0.532777737600726,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,quarterly,S_crisis200,1.0,31.833748169853042,0.27058449857074784,0.04849424294840721,0.7281924925154709,-0.09400098051710293,0.03538943925242277,0.49194651696255093,-0.25447624410420655,0.21222314396829875,0.8322112165526394,-0.532777737600726,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,10,quarterly,S_anti100,0.0,-0.0,1.0119018778234932,0.2016192977785649,1.1559909955145604,-0.24223357595964112,0.17781132678342093,1.0932568241939666,-0.2422335759596408,1.1316195062999068,1.0695707509552494,-0.1049792346016365,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,annual,S_sharpe,0.25,2.8145904877396024,0.8917057610372429,0.1471942197170364,1.059692574452488,-0.19541989534183068,0.1294953072952436,0.9869234359026218,-0.19541989534183024,0.9996301302064934,0.9810719380598191,-0.026053203641623668,False,True,True,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,annual,S_crisis050,1.0,34.827458599876564,0.04507401595772057,0.03438237195881477,0.5286488003374631,-0.10183027731421623,0.018776277674728892,0.2805983635822002,-0.3050281348679035,-0.017484204377193113,0.6407726553221609,-0.5570969777566487,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,annual,S_crisis100,1.0,34.827458599876564,0.04507401595772057,0.03438237195881477,0.5286488003374631,-0.10183027731421623,0.018776277674728892,0.2805983635822002,-0.3050281348679035,-0.017484204377193113,0.6407726553221609,-0.5570969777566487,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,annual,S_crisis200,1.0,34.827458599876564,0.04507401595772057,0.03438237195881477,0.5286488003374631,-0.10183027731421623,0.018776277674728892,0.2805983635822002,-0.3050281348679035,-0.017484204377193113,0.6407726553221609,-0.5570969777566487,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,annual,S_anti100,0.0,-0.0,0.866109980642789,0.17459961680259362,1.0233281985933953,-0.24388238524497585,0.151889897537955,0.9554605199661795,-0.24388238524497607,0.9868471177293221,0.9365555325989161,-0.06241757950071647,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,annual,S_null,0.0,-0.0,0.866109980642789,0.17459961680259362,1.0233281985933953,-0.24388238524497585,0.151889897537955,0.9554605199661795,-0.24388238524497607,0.9868471177293221,0.9365555325989161,-0.06241757950071647,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,annual,S_oracle,0.5,7.8243571106763286,0.8733653010617526,0.11535904233576066,1.0857457780941118,-0.1447202108569362,0.10196142005356745,0.9922806611045007,-0.14472021085693632,0.9560892475971647,1.0271542596343317,0.0,True,False,True,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,quarterly,S_crisis050,1.0,34.827458599876564,0.04507401595772057,0.03438237195881477,0.5286488003374631,-0.10183027731421623,0.018776277674728892,0.2805983635822002,-0.3050281348679035,-0.017484204377193113,0.6407726553221609,-0.5570969777566487,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,quarterly,S_crisis100,1.0,34.827458599876564,0.04507401595772057,0.03438237195881477,0.5286488003374631,-0.10183027731421623,0.018776277674728892,0.2805983635822002,-0.3050281348679035,-0.017484204377193113,0.6407726553221609,-0.5570969777566487,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,quarterly,S_crisis200,1.0,34.827458599876564,0.04507401595772057,0.03438237195881477,0.5286488003374631,-0.10183027731421623,0.018776277674728892,0.2805983635822002,-0.3050281348679035,-0.017484204377193113,0.6407726553221609,-0.5570969777566487,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,top20,25,quarterly,S_anti100,0.0,-0.0,0.866109980642789,0.17459961680259362,1.0233281985933953,-0.24388238524497585,0.151889897537955,0.9554605199661795,-0.24388238524497607,0.9868471177293221,0.9365555325989161,-0.06241757950071647,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,ewall,10,annual,S_sharpe,0.5,7.52601258073954,1.077018098392506,0.11207577027399385,1.2777955332188586,-0.12627376304562998,0.10430697077783191,1.1860550519041768,-0.12627376304562987,1.1467832237333064,1.22396503317715,0.0,True,False,True,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
u56,sleeve,ewall,10,annual,S_crisis050,1.0,32.660928561633156,0.27058449857074784,0.04849424294840721,0.7281924925154709,-0.09400098051710293,0.03538943925242277,0.49194651696255093,-0.25447624410420655,0.21222314396829875,0.8322112165526394,-0.5496030407033877,False,False,False,defensive,0.8820107671822842,0.15450717694493266,-0.33717235283398284
