corpus,cost_bps,dial,arm,gate_on,share,n,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,OOS_margin,d_vs_fit
A,5,GROSS,SEL-SHARPE,True,0.9433962264150944,53,0.9995319820932119,0.13415009178415413,-0.21827729398876042,-0.22896813302038704,0.0
A,5,GROSS,SEL-4B,True,0.9433962264150944,53,0.9997081525235976,0.11122951962220104,-0.18376421255787997,-0.04946215132323214,0.000176170430385756
A,5,GROSS,MODE-LOO,True,0.9433962264150944,53,0.9994063591641913,0.13837638000456118,-0.22403836886807005,-0.22226609086925492,-0.0001256229290204751
A,5,GROSS,GATED,True,0.9433962264150944,53,0.9994063591641913,0.13837638000456118,-0.22403836886807005,-0.22226609086925492,-0.0001256229290204751
A,5,GROSS,CONST-INC,True,0.9433962264150944,53,1.000133892189024,0.10411269846109003,-0.17087038452875888,-0.1349912211559944,0.0006019100958121885
A,5,GROSS,RANDOM,True,0.9433962264150944,53,1.0002431045513653,0.0895397414964715,-0.14786724586683042,-0.3054773575960092,0.0007111224581533958
A,5,GROSS,ORACLE,True,0.9433962264150944,53,1.0018910971462518,0.0618945632884472,-0.09815834579022115,-0.6207236060347749,0.0023591150530399693
A,5,N,SEL-SHARPE,False,0.20754716981132076,53,0.9727730060036353,0.11747465546818871,-0.18583301777178668,-0.14306798354448846,0.0
A,5,N,SEL-4B,False,0.20754716981132076,53,1.031760121920416,0.11781653513146127,-0.18437046170778115,0.004086087747871158,0.05898711591678069
A,5,N,MODE-LOO,False,0.20754716981132076,53,1.000133892189024,0.10411269846109003,-0.17087038452875888,-0.1349912211559944,0.027360886185388702
A,5,N,GATED,False,0.20754716981132076,53,0.9727730060036353,0.11747465546818871,-0.18583301777178668,-0.14306798354448846,0.0
A,5,N,CONST-INC,False,0.20754716981132076,53,1.000133892189024,0.10411269846109003,-0.17087038452875888,-0.1349912211559944,0.027360886185388702
A,5,N,RANDOM,False,0.20754716981132076,53,0.9673961524384435,0.1042737710226667,-0.16627560593506582,-0.23141083731344914,-0.00537685356519204
A,5,N,ORACLE,False,0.20754716981132076,53,1.0864610269861803,0.10373744706205684,-0.15696010707026778,-0.08847529015168452,0.1136880209825449
A,5,BAND,SEL-SHARPE,True,0.7547169811320755,53,1.0019377792495068,0.10665846394644876,-0.1756253920371449,-0.11554319064118303,0.0
A,5,BAND,SEL-4B,True,0.7547169811320755,53,1.0189867231302754,0.1074635579110699,-0.17290310305832335,-0.09183159602431461,0.0170489438807687
A,5,BAND,MODE-LOO,True,0.7547169811320755,53,1.000673209164375,0.10718737598233016,-0.17896432814443325,-0.11269324960334981,-0.0012645700851317983
A,5,BAND,GATED,True,0.7547169811320755,53,1.000673209164375,0.10718737598233016,-0.17896432814443325,-0.11269324960334981,-0.0012645700851317983
A,5,BAND,CONST-INC,True,0.7547169811320755,53,1.000133892189024,0.10411269846109003,-0.17087038452875888,-0.1349912211559944,-0.001803887060482759
A,5,BAND,RANDOM,True,0.7547169811320755,53,0.9970125014942256,0.10513796832503595,-0.17322842235622557,-0.12488117605428065,-0.004925277755281156
A,5,BAND,ORACLE,True,0.7547169811320755,53,1.0269210092875407,0.10825452911389771,-0.17139316205144856,-0.0993688913100649,0.024983230038033974
A,5,BAND+,SEL-SHARPE,False,0.3018867924528302,53,0.9991150219568216,0.10795748516414788,-0.17795236255992838,-0.12189714114456433,0.0
A,5,BAND+,SEL-4B,False,0.3018867924528302,53,1.0194215251143004,0.10866080991200514,-0.1747713851447535,-0.08120303500169654,0.020306503157478808
A,5,BAND+,MODE-LOO,False,0.3018867924528302,53,1.0103838051234286,0.10958380038866515,-0.17965867913161712,-0.11471463134945395,0.011268783166606886
A,5,BAND+,GATED,False,0.3018867924528302,53,0.9991150219568216,0.10795748516414788,-0.17795236255992838,-0.12189714114456433,0.0
A,5,BAND+,CONST-INC,False,0.3018867924528302,53,1.000133892189024,0.10411269846109003,-0.17087038452875888,-0.1349912211559944,0.001018870232202382
A,5,BAND+,RANDOM,False,0.3018867924528302,53,0.9992929742228801,0.10670246865530196,-0.17701908066156374,-0.11669559017412047,0.00017795226605848036
A,5,BAND+,ORACLE,False,0.3018867924528302,53,1.0413258141517954,0.11114620822922243,-0.1721071546239469,-0.09584268875111059,0.04221079219497348
A,5,CADENCE,SEL-SHARPE,True,0.7358490566037735,53,1.03887486693858,0.11594543394693572,-0.19687159293201262,-0.1985473493097917,0.0
A,5,CADENCE,SEL-4B,True,0.7358490566037735,53,1.0308630853640686,0.10815665429623214,-0.16705684868646467,-0.0697271945335524,-0.008011781574511791
A,5,CADENCE,MODE-LOO,True,0.7358490566037735,53,1.0702992990984528,0.11911243597835573,-0.189341824259808,-0.16704972848647293,0.03142443215987253
A,5,CADENCE,GATED,True,0.7358490566037735,53,1.0702992990984528,0.11911243597835573,-0.189341824259808,-0.16704972848647293,0.03142443215987253
A,5,CADENCE,CONST-INC,True,0.7358490566037735,53,1.000133892189024,0.10411269846109003,-0.17087038452875888,-0.1349912211559944,-0.038740974749556054
A,5,CADENCE,RANDOM,True,0.7358490566037735,53,0.9648698356232661,0.10536968979228234,-0.20043962497484752,-0.21603022642497408,-0.07400503131531395
A,5,CADENCE,ORACLE,True,0.7358490566037735,53,1.0808479356361849,0.11940807017309096,-0.18365961535849046,-0.16284266670624023,0.0419730686976046
A,5,SLEEVE,SEL-SHARPE,True,1.0,53,1.1800658437722067,0.09141561417560005,-0.12442990951637964,-0.16206214539141645,0.0
A,5,SLEEVE,SEL-4B,True,1.0,53,1.0456899929054917,0.10035860893451208,-0.15743904365157607,-0.08393321702386718,-0.13437585086671486
A,5,SLEEVE,MODE-LOO,True,1.0,53,1.1800658437722067,0.09141561417560005,-0.12442990951637964,-0.16206214539141645,0.0
A,5,SLEEVE,GATED,True,1.0,53,1.1800658437722067,0.09141561417560005,-0.12442990951637964,-0.16206214539141645,0.0
A,5,SLEEVE,CONST-INC,True,1.0,53,1.000133892189024,0.10411269846109003,-0.17087038452875888,-0.1349912211559944,-0.17993195158318245
