panel,chooser,kernel_class,K,n_distinct,modal_share,modal,mean_tied,n_anchors,modal_OOS_CAGR,modal_OOS_Sharpe,modal_OOS_MaxDD,modal_PASS_4a,modal_PASS_4b,OOS_spread,SPY_OOS_Sharpe,SPY_OOS_CAGR,LIVE_OOS_Sharpe,LIVE_OOS_CAGR,CH_ISSHARPE,CH_ISSHARPE_OOS_Sharpe
U56,"CH_DIFF  (LINEAR, recoverable)",LINEAR,10,2,0.75,N=10/W,1.0,8,0.1709076572303172,1.0255588468417585,-0.23275270744244703,False,False,0.04393441802910747,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_DIFF  (LINEAR, recoverable)",LINEAR,20,2,0.75,N=10/W,1.0,8,0.1709076572303172,1.0255588468417585,-0.23275270744244703,False,False,0.04393441802910747,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_DIFF  (LINEAR, recoverable)",LINEAR,50,1,1.0,N=10/W,1.0,8,0.1709076572303172,1.0255588468417585,-0.23275270744244703,False,False,0.0,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_DIFF  (LINEAR, recoverable)",LINEAR,100,1,1.0,N=10/W,1.0,8,0.1709076572303172,1.0255588468417585,-0.23275270744244703,False,False,0.0,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_DIFF  (LINEAR, recoverable)",LINEAR,200,1,1.0,N=10/W,1.0,8,0.1709076572303172,1.0255588468417585,-0.23275270744244703,False,False,0.0,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_Z     (LINEAR, recoverable)",LINEAR,10,4,0.35,N=20/W,1.0,8,0.1564673378099979,1.1659778140380872,-0.1938876184782704,False,True,0.20202838988614102,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_Z     (LINEAR, recoverable)",LINEAR,20,4,0.4,N=20/W,1.0,8,0.1564673378099979,1.1659778140380872,-0.1938876184782704,False,True,0.20202838988614102,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_Z     (LINEAR, recoverable)",LINEAR,50,3,0.45,N=20/W,1.0,8,0.1564673378099979,1.1659778140380872,-0.1938876184782704,False,True,0.14041896719632874,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_Z     (LINEAR, recoverable)",LINEAR,100,3,0.85,N=20/W,1.0,8,0.1564673378099979,1.1659778140380872,-0.1938876184782704,False,True,0.14041896719632874,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
U56,"CH_Z     (LINEAR, recoverable)",LINEAR,200,1,1.0,N=20/W,1.0,8,0.1564673378099979,1.1659778140380872,-0.1938876184782704,False,True,0.0,0.8738401470547136,0.1525745335844091,1.2768823974588255,0.09455179369762767,N=10/M,1.008143310811768
