panel,H,metric,direction,end_change,end_se,M_STRICT,M_STRICT_stab,G_DOWNSHARE,G_DOWNSHARE_pct,G_DOWNSHARE_decisive,G_DOWNSHARE_stab,G_DOWNSHARE_reversal,G_DECSTEPS,G_DECSTEPS_pct,G_DECSTEPS_decisive,G_DECSTEPS_stab,G_DECSTEPS_reversal,G_SPEARMAN,G_SPEARMAN_pct,G_SPEARMAN_decisive,G_SPEARMAN_stab,G_SPEARMAN_reversal,G_ENDSE,G_ENDSE_pct,G_ENDSE_decisive,G_ENDSE_stab,G_ENDSE_reversal,levels
U56,63,MAXDD,1.0,4.11776694428093,3.588846632988364,False,0.98,0.75,0.997,True,0.654,UNDER_READ,0.125,0.261,False,0.952,AGREE,0.7999999999999999,0.985,True,0.824,UNDER_READ,1.1473789117737094,,False,0.494,AGREE,-26.265 -25.806 -27.687 -26.938 -25.977 -25.692 -22.579 -21.778 -22.147
U56,63,ULCER,-1.0,1.9616908723347732,1.368766019358674,False,0.916,0.75,0.998,True,0.648,UNDER_READ,0.0,0.0485,False,0.95,AGREE,0.9333333333333332,0.9995,True,0.86,UNDER_READ,1.4331820373900794,,False,0.29,AGREE,6.363 5.234 5.964 5.415 5.002 5.207 4.646 4.471 4.401
U56,76,SHARPE,1.0,0.1041851628557624,0.16426213609987458,False,0.98,0.625,0.929,False,0.652,AGREE,0.0,0.1275,False,0.872,AGREE,0.8333333333333333,0.9905,True,0.65,UNDER_READ,0.6342615853504778,,False,0.832,AGREE,1.021 1.038 1.074 1.058 1.095 1.144 1.171 1.141 1.126
U56,76,CAGR,-1.0,6.362979273339441,3.1664453646041646,True,0.188,1.0,1.0,True,0.824,AGREE,0.25,0.4265,False,0.868,OVER_READ,1.0,1.0,True,0.844,AGREE,2.0095023095826803,,True,0.698,AGREE,19.588 17.377 17.276 16.421 16.235 15.903 15.331 14.265 13.225
U56,76,MAXDD,1.0,5.528120669980986,4.065260886832889,False,0.968,0.625,0.928,False,0.594,AGREE,0.0,0.012,False,0.944,AGREE,0.8833333333333333,0.9975,True,0.87,UNDER_READ,1.35984401096771,,False,0.532,AGREE,-28.454 -26.648 -26.987 -28.100 -26.263 -24.546 -22.333 -22.084 -22.926
U56,76,ULCER,-1.0,2.7641579717841513,1.5926828423064656,False,0.94,0.625,0.921,False,0.31,AGREE,0.125,0.171,False,0.902,AGREE,0.8333333333333333,0.995,True,0.882,UNDER_READ,1.7355357252302648,,True,0.578,UNDER_READ,6.682 5.269 5.338 6.000 5.952 5.228 4.287 4.360 3.918
U56,90,SHARPE,1.0,0.2069373114292561,0.15774274584286604,False,0.99,0.625,0.9185,False,0.622,AGREE,0.125,0.2415,False,0.908,AGREE,0.6,0.9085,False,0.566,AGREE,1.3118657870669677,,False,0.64,AGREE,0.954 0.991 1.141 1.135 1.189 1.119 1.115 1.155 1.161
U56,90,CAGR,-1.0,4.801009124645095,3.304718301827751,False,0.996,0.875,1.0,True,0.706,UNDER_READ,0.25,0.324,False,0.862,AGREE,0.8666666666666667,0.997,True,0.786,UNDER_READ,1.4527740903028816,,False,0.51,AGREE,18.424 17.043 19.544 18.328 18.050 15.557 14.721 14.653 13.623
U56,90,MAXDD,1.0,4.355701215891973,4.5223972430772035,False,0.938,0.75,0.997,True,0.768,UNDER_READ,0.0,0.2645,False,0.8,AGREE,0.9333333333333332,0.9995,True,0.884,UNDER_READ,0.9631398972214558,,False,0.518,AGREE,-26.265 -25.806 -26.359 -25.206 -24.880 -23.868 -24.651 -23.579 -21.909
U56,90,ULCER,-1.0,3.188461647386646,1.6278553476229911,False,0.756,0.875,1.0,True,0.888,UNDER_READ,0.0,0.001,False,0.894,AGREE,0.9833333333333333,1.0,True,0.94,UNDER_READ,1.9586885604070816,,True,0.75,UNDER_READ,7.027 5.633 5.779 5.193 5.157 4.992 4.531 4.068 3.838
U56,126,SHARPE,1.0,0.14002906310786067,0.18660175320500197,False,0.976,0.5,0.5965,False,0.628,AGREE,0.0,0.1395,False,0.868,AGREE,0.35,0.663,False,0.59,AGREE,0.7504166531277109,,False,0.8,AGREE,0.984 1.051 1.109 1.166 1.160 1.138 1.127 1.098 1.124
U56,126,CAGR,-1.0,4.367332220426135,3.47929637021516,False,0.956,0.75,0.9975,True,0.696,UNDER_READ,0.0,0.006,False,0.798,AGREE,0.8833333333333333,0.997,True,0.69,UNDER_READ,1.2552343220350783,,False,0.646,AGREE,17.794 16.767 17.065 17.646 16.959 15.552 14.860 13.973 13.426
U56,126,MAXDD,1.0,2.869399324180467,6.822417571738679,False,0.942,0.5,0.5955,False,0.596,AGREE,0.0,0.2525,False,0.9,AGREE,-0.03333333333333333,0.1875,False,0.502,AGREE,0.42058394901929264,,False,0.74,AGREE,-25.854 -21.430 -20.771 -20.169 -20.974 -19.128 -21.159 -22.069 -22.984
U56,126,ULCER,-1.0,2.83690446373162,2.3558818125538528,False,0.84,0.625,0.927,False,0.306,AGREE,0.0,0.0655,False,0.832,AGREE,0.8333333333333333,0.99,True,0.832,UNDER_READ,1.2041794493316806,,False,0.614,AGREE,7.052 5.380 5.333 4.719 4.724 4.730 4.735 4.367 4.215
B136,21,SHARPE,1.0,0.0314514116676774,0.12489061347655142,False,0.998,0.25,0.009,False,0.85,AGREE,0.125,0.8055,False,0.696,AGREE,0.6,0.9035,False,0.636,AGREE,0.25183166926778283,,False,0.876,AGREE,1.001 0.924 1.000 0.984 0.983 1.085 1.048 1.034 1.032
B136,21,CAGR,-1.0,6.785986358633565,3.231011855279856,False,0.946,0.75,0.996,True,0.786,UNDER_READ,0.25,0.5925,False,0.838,AGREE,0.9666666666666667,0.9995,True,0.82,UNDER_READ,2.1002666231460774,,True,0.76,UNDER_READ,20.298 16.428 17.261 16.405 15.702 16.274 14.907 14.183 13.512
B136,21,MAXDD,1.0,1.9269955577019076,4.976244332233409,False,0.968,0.375,0.1475,False,0.614,AGREE,0.0,0.2825,False,0.848,AGREE,0.6333333333333333,0.931,False,0.174,AGREE,0.3872389354397003,,False,0.566,AGREE,-27.559 -28.243 -25.607 -26.837 -28.148 -25.691 -24.359 -25.167 -25.632
B136,21,ULCER,-1.0,3.8733112158265266,1.930279796708684,False,0.856,0.875,1.0,True,0.782,UNDER_READ,0.0,0.004,False,0.93,AGREE,0.9833333333333333,1.0,True,0.952,UNDER_READ,2.006606100540917,,True,0.658,UNDER_READ,8.639 7.274 6.034 6.171 5.935 5.440 5.052 4.840 4.766
B136,42,SHARPE,-1.0,0.06560601037321412,0.1379901590579172,False,1.0,0.5,0.5735,False,0.794,AGREE,0.0,0.465,False,0.336,AGREE,0.39999999999999997,0.7395,False,0.65,AGREE,0.4754397764385356,,False,0.846,AGREE,1.074 0.959 1.022 1.053 1.063 1.042 1.011 0.997 1.008
B136,42,CAGR,-1.0,8.716502404013161,3.37638650917164,False,0.896,0.875,1.0,True,0.84,UNDER_READ,0.25,0.318,False,0.792,AGREE,0.9500000000000001,0.9995,True,0.934,UNDER_READ,2.5816068096278646,,True,0.894,UNDER_READ,22.381 17.603 18.141 18.007 17.431 16.290 14.891 14.228 13.664
B136,42,MAXDD,-1.0,0.4081403962658854,6.017339337892812,False,0.956,0.625,0.924,False,0.582,AGREE,0.0,0.89,False,0.554,AGREE,-0.16666666666666669,0.0795,False,0.478,AGREE,0.06782738571775651,,False,0.7,AGREE,-25.875 -27.662 -26.302 -26.818 -25.282 -25.338 -25.390 -26.886 -26.283
B136,42,ULCER,-1.0,4.174249461337862,1.888604298519813,False,0.796,0.75,0.9985,True,0.76,UNDER_READ,0.25,0.517,False,0.914,AGREE,0.8499999999999999,0.9925,True,0.774,UNDER_READ,2.2102297790010406,,True,0.47,UNDER_READ,8.772 7.328 6.493 5.321 5.140 5.376 5.304 5.313 4.598
B136,52,SHARPE,1.0,0.07712173194874739,0.1412380796258,False,0.996,0.625,0.921,False,0.628,AGREE,0.0,0.346,False,0.8,AGREE,0.9166666666666666,0.9995,True,0.574,UNDER_READ,0.5460406439472683,,False,0.848,AGREE,0.964 0.939 0.966 0.987 1.030 0.997 1.008 1.056 1.041
B136,52,CAGR,-1.0,6.141819399041214,3.4897455534123423,False,0.914,0.75,0.998,True,0.664,UNDER_READ,0.0,0.0015,False,0.948,AGREE,0.9666666666666667,0.9995,True,0.876,UNDER_READ,1.759961952823644,,True,0.616,UNDER_READ,20.191 17.754 17.163 16.846 17.016 15.479 14.978 15.053 14.049
B136,52,MAXDD,1.0,2.5373557048378075,6.162873837714105,False,0.924,0.375,0.1645,False,0.56,AGREE,0.125,0.995,True,0.714,UNDER_READ,0.5666666666666667,0.886,False,0.398,AGREE,0.41171631476703213,,False,0.618,AGREE,-27.356 -27.152 -25.757 -26.141 -26.728 -26.840 -27.252 -23.861 -24.818
B136,52,ULCER,-1.0,3.8854644724725738,2.2943536631333834,False,0.776,0.875,1.0,True,0.82,UNDER_READ,0.0,0.0005,False,0.866,AGREE,0.9833333333333333,1.0,True,0.896,UNDER_READ,1.6934897766224153,,True,0.588,UNDER_READ,8.626 7.187 6.037 5.517 5.141 5.037 4.820 4.695 4.741
B136,63,SHARPE,-1.0,0.07610119561118878,0.12429320592159361,False,0.98,0.75,0.9965,True,0.354,UNDER_READ,0.0,0.3015,False,0.872,AGREE,0.9333333333333332,0.999,True,0.642,UNDER_READ,0.612271564217233,,False,0.8,AGREE,1.108 1.137 1.147 1.097 1.085 1.082 1.052 1.042 1.032
B136,63,CAGR,-1.0,9.517451672926413,3.0084112905957507,True,0.6,1.0,1.0,True,0.988,AGREE,0.25,0.095,False,0.804,OVER_READ,1.0,1.0,True,0.998,AGREE,3.1636138657895034,,True,0.976,AGREE,23.660 21.620 20.763 19.064 17.829 16.951 15.734 14.985 14.142
B136,63,MAXDD,1.0,0.343136938024557,4.631641802859372,False,0.986,0.375,0.1495,False,0.714,AGREE,0.0,0.9185,False,0.574,AGREE,-0.13333333333333333,0.1095,False,0.612,AGREE,0.07408537892820627,,False,0.772,AGREE,-28.624 -27.500 -28.159 -29.729 -27.672 -28.695 -29.237 -28.042 -28.280
B136,63,ULCER,-1.0,2.2237658378054155,1.4034103974067478,False,0.97,0.75,0.996,True,0.568,UNDER_READ,0.0,0.049,False,0.798,AGREE,0.9666666666666667,1.0,True,0.654,UNDER_READ,1.5845442230687035,,False,0.498,AGREE,6.767 5.561 5.257 5.391 5.131 5.191 5.037 4.617 4.544
B136,76,SHARPE,-1.0,0.029299077652378713,0.12498053669283025,False,0.998,0.625,0.9215,False,0.768,AGREE,0.0,0.702,False,0.312,AGREE,-0.2833333333333333,0.0265,False,0.598,AGREE,0.23442912334732766,,False,0.88,AGREE,1.077 1.009 1.002 1.053 1.037 1.041 1.093 1.060 1.047
B136,76,CAGR,-1.0,8.294030375510621,2.924027182279322,False,0.92,0.75,0.9975,True,0.862,UNDER_READ,0.25,0.3955,False,0.708,AGREE,0.9666666666666667,0.9995,True,0.906,UNDER_READ,2.8365093271962345,,True,0.93,UNDER_READ,22.765 18.809 17.725 18.149 17.106 16.361 16.609 15.576 14.471
B136,76,MAXDD,1.0,2.3904821989246727,4.20546920733629,False,0.962,0.625,0.9305,False,0.604,AGREE,0.0,0.8415,False,0.578,AGREE,0.2333333333333333,0.5055,False,0.512,AGREE,0.5684222333038517,,False,0.646,AGREE,-28.446 -27.340 -26.719 -26.196 -26.688 -27.588 -28.211 -28.073 -26.055
B136,76,ULCER,-1.0,2.3439083139327153,1.3173743317988234,False,0.878,0.75,0.996,True,0.684,UNDER_READ,0.125,0.569,False,0.796,AGREE,0.8166666666666667,0.9895,True,0.76,UNDER_READ,1.779227253298764,,True,0.624,UNDER_READ,7.221 5.785 5.347 4.938 5.422 5.355 4.774 4.731 4.877
B136,90,SHARPE,1.0,0.09798313135186698,0.1541350235490838,False,0.974,0.75,0.998,True,0.434,UNDER_READ,0.0,0.0645,False,0.962,AGREE,0.8499999999999999,0.993,True,0.636,UNDER_READ,0.635696735860066,,False,0.838,AGREE,0.957 0.937 0.944 0.917 0.965 0.991 1.026 1.043 1.055
B136,90,CAGR,-1.0,5.142579407051985,3.5783468268794834,False,0.926,0.875,1.0,True,0.646,UNDER_READ,0.0,0.004,False,0.806,AGREE,0.9,0.9985,True,0.682,UNDER_READ,1.4371383367376378,,False,0.514,AGREE,20.030 17.579 16.931 15.780 16.101 15.963 15.941 15.509 14.887
B136,90,MAXDD,1.0,1.0768986880953832,5.553831546343773,False,0.87,0.375,0.155,False,0.556,AGREE,0.125,1.0,True,0.75,UNDER_READ,0.48333333333333334,0.8155,False,0.36,AGREE,0.1939019358274078,,False,0.64,AGREE,-28.624 -27.500 -28.159 -29.729 -27.672 -27.883 -28.127 -26.528 -27.547
B136,90,ULCER,-1.0,3.9547438806636617,1.9507423851248216,False,0.822,0.875,1.0,True,0.704,UNDER_READ,0.125,0.1445,False,0.868,AGREE,0.9833333333333333,1.0,True,0.92,UNDER_READ,2.0273019701730686,,True,0.52,UNDER_READ,8.241 6.189 5.600 5.540 4.854 4.708 4.619 4.255 4.286
B136,126,SHARPE,1.0,0.11082845792560214,0.1496909961040848,False,0.974,0.75,0.9975,True,0.414,UNDER_READ,0.0,0.2065,False,0.92,AGREE,0.9333333333333332,1.0,True,0.586,UNDER_READ,0.7403815914788868,,False,0.84,AGREE,0.978 0.988 1.044 1.054 1.068 1.063 1.097 1.098 1.088
B136,126,CAGR,-1.0,3.5944231255558456,3.4524728828367595,False,0.902,0.75,0.9985,True,0.608,UNDER_READ,0.0,0.0425,False,0.886,AGREE,0.9666666666666667,1.0,True,0.756,UNDER_READ,1.04111552719929,,False,0.656,AGREE,18.906 17.822 18.095 17.598 16.780 16.041 16.366 16.013 15.311
B136,126,MAXDD,1.0,2.7406926850993543,6.494927474524437,False,0.926,0.375,0.1455,False,0.554,AGREE,0.0,0.008,False,0.932,AGREE,0.03333333333333333,0.278,False,0.492,AGREE,0.42197433240777327,,False,0.64,AGREE,-28.124 -24.535 -20.203 -21.171 -19.660 -20.740 -21.615 -24.354 -25.383
B136,126,ULCER,-1.0,2.8140937754502415,2.53147684775452,False,0.74,0.875,1.0,True,0.802,UNDER_READ,0.0,0.0035,False,0.888,AGREE,0.9833333333333333,1.0,True,0.858,UNDER_READ,1.111641126777995,,False,0.516,AGREE,7.404 7.103 5.457 5.207 4.804 4.791 4.591 4.783 4.590
SMALL,21,SHARPE,1.0,0.2064504561881559,0.1858128857168557,False,1.0,0.625,0.9295,False,0.706,AGREE,0.0,0.01,False,0.92,AGREE,0.7666666666666667,0.982,True,0.536,UNDER_READ,1.1110664117382474,,False,0.688,AGREE,0.249 0.385 0.373 0.445 0.460 0.529 0.591 0.485 0.456
SMALL,21,CAGR,1.0,2.9849636922362643,4.548120268852306,False,1.0,0.5,0.575,False,0.808,AGREE,0.0,0.0635,False,0.756,AGREE,0.43333333333333335,0.7735,False,0.62,AGREE,0.6563071149808235,,False,0.83,AGREE,3.138 6.313 5.759 7.098 7.090 8.076 8.956 6.878 6.123
SMALL,21,MAXDD,1.0,8.610955243780737,10.515285816775684,False,0.986,0.5,0.582,False,0.5,AGREE,0.0,0.146,False,0.808,AGREE,0.8666666666666667,0.9955,True,0.722,UNDER_READ,0.8188988291733496,,False,0.412,AGREE,-46.329 -44.039 -46.826 -41.016 -41.078 -38.295 -37.672 -37.678 -37.718
SMALL,21,ULCER,-1.0,10.925588782425756,9.267134475514977,False,0.984,0.875,1.0,True,0.57,UNDER_READ,0.0,0.0275,False,0.91,AGREE,0.9166666666666666,0.9995,True,0.798,UNDER_READ,1.1789608547596497,,False,0.512,AGREE,21.264 18.038 16.396 13.652 11.846 10.469 9.565 10.765 10.339
SMALL,42,SHARPE,1.0,0.11562054214086215,0.18581549124122781,False,1.0,0.625,0.935,False,0.836,AGREE,0.0,0.394,False,0.738,AGREE,0.3666666666666667,0.689,False,0.682,AGREE,0.6222330623164364,,False,0.834,AGREE,0.497 0.688 0.540 0.594 0.526 0.551 0.600 0.589 0.613
SMALL,42,CAGR,-1.0,0.8966688760666308,4.483049542139817,False,0.998,0.375,0.1425,False,0.82,AGREE,0.125,0.9295,False,0.728,AGREE,0.6333333333333333,0.9255,False,0.616,AGREE,0.20001315346576323,,False,0.89,AGREE,9.917 13.560 9.478 10.215 8.410 8.500 9.212 8.881 9.020
SMALL,42,MAXDD,1.0,19.102424038434357,8.613475381595334,False,0.98,0.5,0.5785,False,0.692,AGREE,0.125,0.872,False,0.84,AGREE,0.33333333333333337,0.6415,False,0.422,AGREE,2.2177371144812312,,True,0.394,UNDER_READ,-56.734 -37.470 -39.184 -35.992 -38.587 -41.225 -38.360 -36.498 -37.632
SMALL,42,ULCER,-1.0,13.431464149184588,6.519376073754003,False,0.98,0.5,0.575,False,0.602,AGREE,0.125,0.1045,False,0.988,AGREE,0.9,0.9985,True,0.656,UNDER_READ,2.060237666493513,,True,0.252,UNDER_READ,22.504 15.627 16.426 12.509 12.811 13.003 9.208 9.013 9.072
SMALL,52,SHARPE,1.0,0.18106415547633037,0.2035111252422521,False,0.99,0.625,0.9375,False,0.678,AGREE,0.0,0.1285,False,0.538,AGREE,0.5166666666666667,0.85,False,0.56,AGREE,0.8897015102284866,,False,0.756,AGREE,0.468 0.602 0.631 0.640 0.691 0.664 0.631 0.628 0.649
SMALL,52,CAGR,1.0,0.4071085313165135,5.0690406829541255,False,0.99,0.5,0.594,False,0.734,AGREE,0.0,0.262,False,0.914,AGREE,-0.2333333333333333,0.053,False,0.548,AGREE,0.08031273702054006,,False,0.9,AGREE,9.136 11.423 11.631 11.459 12.048 10.855 9.851 9.495 9.543
SMALL,52,MAXDD,1.0,14.380239331407708,10.175646760882527,False,0.948,0.875,1.0,True,0.504,UNDER_READ,0.0,0.045,False,0.974,AGREE,0.9833333333333333,1.0,True,0.796,UNDER_READ,1.4132015064328471,,False,0.514,AGREE,-45.710 -39.477 -38.129 -34.715 -37.298 -34.411 -31.986 -31.932 -31.330
SMALL,52,ULCER,-1.0,6.444754875388021,7.592769802507481,False,0.914,0.75,0.998,True,0.616,UNDER_READ,0.0,0.066,False,0.84,AGREE,0.7999999999999999,0.9835,True,0.846,UNDER_READ,0.848801562936844,,False,0.62,AGREE,16.970 13.544 13.525 12.826 10.725 9.929 10.390 11.384 10.525
SMALL,63,SHARPE,1.0,0.2481771369078598,0.20259709818525717,False,0.968,0.625,0.928,False,0.58,AGREE,0.0,0.0155,False,0.82,AGREE,0.7333333333333334,0.9765,True,0.516,UNDER_READ,1.2249787343001513,,False,0.684,AGREE,0.364 0.539 0.580 0.613 0.607 0.574 0.612 0.616 0.613
SMALL,63,CAGR,1.0,2.8148044958398613,4.4537654578457895,False,0.99,0.5,0.5755,False,0.73,AGREE,0.0,0.124,False,0.878,AGREE,-0.2333333333333333,0.051,False,0.608,AGREE,0.6320055518148758,,False,0.85,AGREE,6.212 9.876 10.481 10.842 10.261 9.095 9.601 9.457 9.027
SMALL,63,MAXDD,1.0,11.553991878978145,11.071823452602093,False,0.93,0.625,0.915,False,0.494,AGREE,0.0,0.127,False,0.836,AGREE,0.9166666666666666,0.9995,True,0.638,UNDER_READ,1.0435491433222532,,False,0.626,AGREE,-47.462 -37.128 -40.881 -38.377 -36.563 -36.589 -35.965 -35.983 -35.908
SMALL,63,ULCER,-1.0,7.539385592882464,7.969800859860056,False,0.89,0.625,0.94,False,0.346,AGREE,0.0,0.026,False,0.928,AGREE,0.9166666666666666,1.0,True,0.744,UNDER_READ,0.9459942256342463,,False,0.636,AGREE,17.389 15.066 15.646 13.642 13.219 13.670 11.597 9.774 9.850
SMALL,76,SHARPE,1.0,0.1911787010502352,0.19560893839547536,False,0.988,0.625,0.933,False,0.58,AGREE,0.125,0.4515,False,0.892,AGREE,0.8166666666666667,0.989,True,0.59,UNDER_READ,0.9773515597928186,,False,0.686,AGREE,0.396 0.483 0.422 0.377 0.447 0.485 0.497 0.589 0.587
SMALL,76,CAGR,1.0,1.4496219516503492,4.8689997333126405,False,0.996,0.625,0.93,False,0.706,AGREE,0.0,0.322,False,0.74,AGREE,0.41666666666666663,0.748,False,0.554,AGREE,0.2977247958615299,,False,0.864,AGREE,7.078 8.629 6.913 5.672 6.871 7.292 7.392 8.930 8.528
SMALL,76,MAXDD,1.0,10.066806221768836,10.529539358247654,False,0.916,0.75,0.996,True,0.804,UNDER_READ,0.0,0.1355,False,0.752,AGREE,0.8833333333333333,0.996,True,0.92,UNDER_READ,0.9560538100732426,,False,0.486,AGREE,-46.067 -43.126 -44.721 -45.451 -43.447 -41.484 -39.544 -37.237 -36.000
SMALL,76,ULCER,-1.0,10.297350601602577,9.287614497787002,False,0.882,0.875,1.0,True,0.77,UNDER_READ,0.0,0.0485,False,0.892,AGREE,0.9833333333333333,1.0,True,0.898,UNDER_READ,1.1087185632065337,,False,0.662,AGREE,18.131 14.993 15.067 12.771 11.358 10.228 9.560 8.113 7.834
SMALL,90,SHARPE,1.0,0.16739670209088647,0.18467467669188387,False,0.978,0.5,0.596,False,0.694,AGREE,0.0,0.232,False,0.472,AGREE,0.7833333333333333,0.9795,True,0.502,UNDER_READ,0.9064410188202229,,False,0.754,AGREE,0.355 0.470 0.446 0.486 0.484 0.512 0.499 0.480 0.522
SMALL,90,CAGR,1.0,1.417500366754565,4.638221984929266,False,0.988,0.5,0.595,False,0.704,AGREE,0.0,0.7215,False,0.558,AGREE,-0.09999999999999999,0.1385,False,0.518,AGREE,0.30561287738283666,,False,0.886,AGREE,5.979 8.246 7.355 7.965 7.625 7.946 7.432 6.983 7.397
SMALL,90,MAXDD,1.0,22.33553193172969,9.966533024613742,False,0.946,0.75,0.999,True,0.546,UNDER_READ,0.0,0.001,False,0.966,AGREE,0.9666666666666667,1.0,True,0.64,UNDER_READ,2.2410533208056385,,True,0.562,UNDER_READ,-59.981 -48.904 -46.516 -41.506 -38.437 -39.452 -37.672 -37.678 -37.645
SMALL,90,ULCER,-1.0,11.16488165841662,8.962070912782165,True,0.104,1.0,1.0,True,0.634,AGREE,0.0,0.032,False,0.93,OVER_READ,1.0,1.0,True,0.786,AGREE,1.2457926038604195,,False,0.592,OVER_READ,24.711 20.550 19.491 16.607 15.877 15.618 14.816 14.108 13.546
SMALL,126,SHARPE,1.0,0.2361229056330164,0.16775346525480933,False,0.978,0.5,0.589,False,0.702,AGREE,0.0,0.013,False,0.82,AGREE,0.5499999999999999,0.8715,False,0.584,AGREE,1.4075590347678197,,False,0.592,AGREE,0.273 0.399 0.508 0.525 0.520 0.507 0.528 0.515 0.509
