subset,scope,n,var_logc,var_logslack,var_logsens,cov,share_slack,share_sens,share_cov,spearman_c_slack,spearman_c_sens,spearman_c_turnover,spearman_slack_turnover,loglog_slope_vs_turnover,loglog_r2
FULL,pooled,8,1.192354064202313,0.8626192695390138,2.3328878171110565,1.0015765112238784,0.7234589921208577,1.956539493721408,-1.6799984858422652,0.19047619047619052,-0.8571428571428572,-0.9761904761904763,-0.11904761904761905,-1.2138592012022071,0.9011942241874369
FULL,U56,7,0.9942928091440407,0.9695134421932106,2.529963754612836,1.2525921938310027,0.9750784007256755,2.5444856196745627,-2.519564020400238,0.14285714285714288,-0.8214285714285715,-1.0,-0.14285714285714288,-1.108910127389608,0.9437877985592747
noDD,pooled,21,2.388136517398552,1.871170532198036,1.377836680057908,0.4304353474286958,0.7835274568961167,0.5769505512016604,-0.3604780080977768,0.49610389610389616,-0.6870129870129871,-0.7051948051948052,-0.06883116883116883,-1.1589205738804205,0.3505880467917909
noDD,B136,9,3.8110709071056483,3.134823028266182,0.696862034820785,0.01030707799065913,0.82255699373669,0.18285202553473956,-0.00540901927142937,0.9833333333333333,-0.48333333333333334,-0.43333333333333335,-0.3,-1.0446518515826817,0.17630524275994475
noDD,U56,12,0.7329028079115861,0.8578817822831919,1.8375777572121053,0.9812783657918555,1.1705259865598476,2.507259813137163,-2.67778579969701,0.027972027972027972,-0.7482517482517484,-0.8881118881118882,0.10489510489510491,-1.0070193018004543,0.8780983818152481
