set,book,panel,freq,k,rung,lvl_CAGR,lvl_Sharpe,lvl_MaxDD,lvl_H1,lvl_H2,lvl_IS_H1,lvl_IS_H2,lvl_IS_Sharpe,lvl_IS_CAGR,lvl_IS_MaxDD,lvl_OOS_H1,lvl_OOS_H2,lvl_OOS_Sharpe,lvl_OOS_CAGR,lvl_OOS_MaxDD,m4b_H1,m4b_H2,m4b_DD,m4b_CAGR,m4b_OOS,m4a_H1,m4a_H2,m4a_DD,m4a_OOS,stat_H1,stat_H2,stat_OOS,stat_DD,stat_CAGR,m4bIS_H1,m4bIS_H2,m4bIS_DD,m4bIS_CAGR,m4aIS_H1,m4aIS_H2,m4aIS_DD,statIS_H1,statIS_H2,statIS_DD,statIS_CAGR,m4bOOS_H1,m4bOOS_H2,m4bOOS_DD,m4bOOS_CAGR,m4aOOS_H1,m4aOOS_H2,m4aOOS_DD,statOOS_H1,statOOS_H2,statOOS_DD,statOOS_CAGR,pass4b,pass4a
SHELF,u56-v2band-gross100,U56,W,0,10.0,0.11537075945472508,1.2010825722250866,-0.1591099544054907,1.2327303099893139,1.1762155164061878,0.9169126807720046,1.349995978355094,1.1047435774949808,0.10163036180711726,-0.10451924613333441,1.4077350352073885,1.1326218055308512,1.2764827179455562,0.12681530813545194,-0.15910995440549058,0.27388391163730863,0.3525829035379683,4.319365184528367,0.9459040693807236,0.402525156658301,0.0005306815506196383,-0.000745915907365946,-3.8560474889041574,-0.0007016892218325577,1.2327303099893139,1.1762155164061878,1.2764827179455562,-15.910995440549069,11.537075945472509,0.07915926548206487,0.2896850695333497,2.7853364807040757,-0.3081201836405631,-0.0004718350769518098,0.001653086489739053,-2.5647404252974293,0.9169126807720046,1.349995978355094,-10.451924613333441,10.163036180711726,0.42752576041844437,0.3733575123332936,4.3193651845283645,1.9913853437222253,-0.002089983435731302,0.0007903424913418,-3.8560474889041685,1.4077350352073885,1.1326218055308512,-15.910995440549058,12.681530813545194,True,False
SHELF,u56-v2band-gross100,U56,W,0,25.0,0.11144003081318776,1.1636950274762354,-0.15958975623423832,1.1950779554180624,1.1389542156801673,0.8783729382172503,1.3112865005055592,1.0664131053825883,0.09778875298429135,-0.10872884708117903,1.3764954682177728,1.089595547568436,1.2398010805802715,0.12280996629668484,-0.15958975623423843,0.23623155706605714,0.31532160281194777,4.271385001653605,0.5528312052269918,0.3658435192930163,0.0007606224003351425,-0.0005408807122353476,-3.866338925174284,-0.0005017642971891778,1.1950779554180624,1.1389542156801673,1.2398010805802715,-15.958975623423832,11.144003081318775,0.040619522927310525,0.2509755916838148,2.3643763859196145,-0.6922810659231546,-0.0002512688356648418,0.0019177409698900583,-2.6883632958357606,0.8783729382172503,1.3112865005055592,-10.872884708117903,9.778875298429135,0.39628619342882865,0.3303312543708784,4.27138500165358,1.5908511598455146,-0.0018564635346987046,0.0009413706582108716,-3.866338925174273,1.3764954682177728,1.089595547568436,-15.958975623423843,12.280996629668483,True,False
SHELF,u56-v2band-gross100,U56,W,1,10.0,0.11090091311289618,1.1593592220922861,-0.15055737708173667,1.1492369709349446,1.1709941819532088,0.808871827161133,1.292675991105319,1.0179045171102066,0.09365307931723299,-0.1300806324226449,1.3836143408520767,1.148463828125019,1.2709172476600277,0.1253094929562606,-0.1505573770817359,0.19039057258293934,0.3473615690849893,5.17462291690377,0.49891943519783377,0.39695968637277246,-0.08296265750374965,-0.005967250360344956,-3.0007897565287545,-0.00626715950736112,1.1492369709349446,1.1709941819532088,1.2709172476600277,-15.055737708173666,11.09009131128962,-0.0288815881288067,0.23236508228357455,0.22919785177302754,-1.1058484326289906,-0.10851268868782338,-0.05566690076003611,-5.120879054228478,0.808871827161133,1.292675991105319,-13.00806324226449,9.365307931723299,0.40340506606313253,0.3891995349274614,5.174622916903834,1.8408038258030903,-0.026210677791043135,0.01663236508550958,-3.000789756528699,1.3836143408520767,1.148463828125019,-15.055737708173588,12.530949295626058,True,False
SHELF,u56-v2band-gross100,U56,W,1,25.0,0.10692219411977621,1.1214579824110185,-0.1515112867073809,1.1111818327878793,1.133143531385677,0.7700500548744154,1.2535197010304295,0.9791351052548378,0.08975887194601428,-0.13281863212645761,1.351683932118902,1.1051689446382813,1.2336972695330117,0.12125990158378519,-0.15151128670738123,0.15233543443587405,0.3095109185174575,5.079231954339347,0.10104753588583704,0.3597397082457565,-0.08313550022984795,-0.0063515650067256235,-3.0584919724885418,-0.006605575344448944,1.1111818327878793,1.133143531385677,1.2336972695330117,-15.151128670738089,10.692219411977621,-0.06770336041552438,0.19320879220868514,-0.04460211860824459,-1.495269169750861,-0.10857415217849975,-0.05584905850523958,-5.097341800363619,0.7700500548744154,1.2535197010304295,-13.281863212645762,8.975887194601428,0.3714746573299579,0.3459046514407237,5.0792319543393,1.43584468855555,-0.026667999633569472,0.016514767728056157,-3.058491972488553,1.351683932118902,1.1051689446382813,-15.151128670738123,12.125990158378519,True,False
SHELF,u56-v2band-gross100,U56,W,2,10.0,0.11595455860724302,1.207181679560101,-0.14445896840288386,1.2269281144729172,1.1921075937739447,0.9587501031061157,1.2852780919112372,1.097958717854084,0.10155536796543085,-0.10345955443784005,1.470311441472394,1.097701113631548,1.2931909729428699,0.1279542900793318,-0.14445896840288375,0.2680817161209119,0.36847498090572517,5.784463784789051,1.0042839846325173,0.4192334116556147,-0.005271513965777075,0.015146161460390939,-2.3909488886434738,0.016006565775481096,1.2269281144729172,1.1921075937739447,1.2931909729428699,-14.445896840288386,11.595455860724302,0.12099668781617601,0.22496718308949282,2.8913056502535115,-0.31561956780920414,0.04136558725715933,-0.06306479995411785,-2.4587712557479935,0.9587501031061157,1.2852780919112372,-10.345955443784005,10.155536796543085,0.49010216668344975,0.33843682043399037,5.7844637847890485,2.10528353811021,0.06048642282927408,-0.03413034940796145,-2.390948888643485,1.470311441472394,1.097701113631548,-14.445896840288375,12.79542900793318,True,False
SHELF,u56-v2band-gross100,U56,W,2,25.0,0.11199182658511786,1.1696127436673496,-0.14514862134890882,1.1894541468766588,1.1543657281414383,0.9203405358400529,1.2466205431922233,1.0596121794923834,0.09767545734910588,-0.10442584172415004,1.4389029114416538,1.0542507726659578,1.2562150321643328,0.12392222394872765,-0.1451486213489087,0.2306077485246536,0.3307331152732188,5.715498490186555,0.6080107824200015,0.3822574708770776,-0.0048631861410683985,0.01487063174903569,-2.4222254366413343,0.01591218728687216,1.1894541468766588,1.1543657281414383,1.2562150321643328,-14.514862134890883,11.199182658511786,0.08258712055011319,0.18630963437047887,2.7946769216225134,-0.7036106294417019,0.041716328787137824,-0.06274821634344585,-2.258062760132862,0.9203405358400529,1.2466205431922233,-10.442584172415003,9.767545734910588,0.4586936366527097,0.2949864794684002,5.715498490186552,1.702076925049796,0.06055097968918233,-0.034403404244267355,-2.422225436641301,1.4389029114416538,1.0542507726659578,-14.51486213489087,12.392222394872764,True,False
SHELF,u56-v2band-gross100,U56,W,3,10.0,0.1158993151490535,1.1983508929921574,-0.14238158520607502,1.2093920242090213,1.1912885206430535,0.8769969498327478,1.3410906293336524,1.079594743773395,0.10033330011980568,-0.11461502924011158,1.4410664657000378,1.128277156113721,1.291698001685618,0.12888397765633552,-0.14238158520607502,0.250545625857016,0.3676559077748339,5.992202104469935,0.998759638813565,0.4177404403983629,-0.022807604229672984,0.014327088329499693,-2.1832105689625902,0.014513594518229311,1.2093920242090213,1.1912885206430535,1.291698001685618,-14.238158520607502,11.589931514905349,0.039243534542808045,0.280779720511908,1.7757581700263592,-0.43782635237172157,-0.04038756601620863,-0.007252262531702636,-3.574318735975146,0.8769969498327478,1.3410906293336524,-11.461502924011157,10.033330011980567,0.4608571909110937,0.3690128629161634,5.9922021044699205,2.1982522958105837,0.031241447056918004,-0.0035543069257883975,-2.1832105689626125,1.4410664657000378,1.128277156113721,-14.238158520607502,12.888397765633552,True,False
SHELF,u56-v2band-gross100,U56,W,3,25.0,0.11193530189250467,1.1607011271643146,-0.14310384251924324,1.1723383679734438,1.1530333059973739,0.8385275742839318,1.3037195336401612,1.0417586011989366,0.09649561924643701,-0.11759015707409215,1.4087790413436678,1.0846569803524453,1.254150983859064,0.12481382157412568,-0.14310384251924368,0.21349196962143857,0.3294006931291543,5.919976373153113,0.6023583131586824,0.3801934225718089,-0.021978965044283427,0.013538209604971208,-2.217747553674776,0.01384813898160342,1.1723383679734438,1.1530333059973739,1.254150983859064,-14.310384251924324,11.193530189250467,0.0007741589939920246,0.24340862481841685,1.4782453866283018,-0.8215944397085881,-0.04009663276898334,-0.00564922589550787,-3.574494295127073,0.8385275742839318,1.3037195336401612,-11.759015707409215,9.649561924643702,0.4285697665547237,0.32539268715488767,5.919976373153054,1.7912366875895993,0.030427109591196322,-0.0039971965577798585,-2.217747553674798,1.4087790413436678,1.0846569803524453,-14.310384251924368,12.481382157412568,True,False
SHELF,u56-v2band-gross100,U56,W,4,10.0,0.11447371525697014,1.1920387343863674,-0.16648270777830998,1.2342775323632995,1.15689645776126,0.9255775238854165,1.3430404150716178,1.1092834970415926,0.1026292319077029,-0.10247711663809222,1.3897074809041645,1.1124845978471645,1.2571879499690966,0.12432376092090514,-0.16648270777830987,0.27543113401129427,0.3332638448930404,3.582089847246439,0.8561996496052299,0.38323038868184134,0.0020779039246052733,-0.020064974552293835,-4.5933228261860855,-0.01999645719829224,1.2342775323632995,1.15689645776126,1.2571879499690966,-16.648270777830998,11.447371525697015,0.08782410859547674,0.28272950624987336,2.989549430228294,-0.2082331735819995,0.008193008036460059,-0.0053024767937372985,-2.360527475773211,0.9255775238854165,1.3430404150716178,-10.247711663809223,10.262923190770291,0.40949820611522036,0.35322030464960685,3.5820898472464364,1.7422306222675445,-0.020117537738955305,-0.019346865192344964,-4.593322826186097,1.3897074809041645,1.1124845978471645,-16.648270777830987,12.432376092090514,True,False
SHELF,u56-v2band-gross100,U56,W,4,25.0,0.11054075772816563,1.1546701587009556,-0.1673535551279125,1.1966860561528745,1.119619393452331,0.8865021814327615,1.3053174585032272,1.070964723227887,0.0987704756478962,-0.10510542909888143,1.3588226014570104,1.069265364690171,1.2205519298636562,0.12032883342512046,-0.1673535551279124,0.23783965780086924,0.29598678058411154,3.495005112286187,0.4629038967247784,0.346594368576401,0.0023687231351472438,-0.01987570294007157,-4.642718814541702,-0.019750915013804438,1.1966860561528745,1.119619393452331,1.2205519298636562,-16.73535551279125,11.054075772816564,0.04874876614282175,0.24500654968148283,2.726718184149374,-0.594108799562669,0.007877974379846386,-0.00405130103244189,-2.326021497606001,0.8865021814327615,1.3053174585032272,-10.510542909888143,9.87704756478962,0.37861332666806624,0.31000107149261347,3.4950051122861843,1.3427378726890773,-0.01952933029546111,-0.019388812220054064,-4.642718814541668,1.3588226014570104,1.069265364690171,-16.735355512791237,12.032883342512047,True,False
