panel,ladder,k,stat,M_NONE,M_NONE_bootSD,M_NONE_t,M_SUBSAMPLE,M_SUBSAMPLE_bootSD,M_SUBSAMPLE_t,M_PAIRWISE,M_PAIRWISE_bootSD,M_PAIRWISE_t,M_D2,M_D2_bootSD,M_D2_t,INFLATION_vs_matched,INFLATION_vs_d2
U56,H,4,Calmar,0.14959661133929525,0.09753341006758544,1.5337986361353797,0.08082579613124537,0.054153271638338565,1.4925376378187947,0.08082579613124537,0.054153271638338565,1.4925376378187947,0.07266377106279256,0.04737503955922082,1.53379863613538,1.8508523082949837,2.058751
U56,H,4,Ulcer,0.007420228166363875,0.0071792069884063486,1.0335721171358827,0.0045283635924222325,0.003975736874978722,1.1389998218748991,0.0045283635924222325,0.003975736874978722,1.1389998218748991,0.003604237795811089,0.0034871662422538466,1.0335721171358827,1.6386113912718694,2.058751
U56,GROSS,10,CAGR,0.09077356131920955,0.01706729879159474,5.318566366454748,0.03698801637337981,0.006952879782522004,5.319812441797063,0.03698801637337981,0.006952879782522004,5.319812441797063,0.029495829030077792,0.0055458232534454826,5.318566366454749,2.45413434456407,3.077505
U56,GROSS,10,Sharpe,0.0021722739634542076,0.001377632941531414,1.576816217126348,0.0008866912601918741,0.0005620076637317933,1.5777209412130535,0.0008866912601918741,0.0005620076637317933,1.5777209412130535,0.0007058555431930111,0.0004476460449394604,1.576816217126348,2.4498650894383935,3.077505
U56,GROSS,10,MaxDD,0.11359895039976908,0.02241070652927056,5.068958903700685,0.046279619754153005,0.009129487305990195,5.0692463008067525,0.046279619754153005,0.009129487305990195,5.0692463008067525,0.03691267776974175,0.007282102394397591,5.068958903700685,2.454621515976804,3.0775050000000004
U56,GROSS,10,Vol,0.08145293006815502,0.004089450949725908,19.917815635767518,0.03318407536089253,0.00166591691469444,19.919405984889174,0.03318407536089253,0.00166591691469444,19.919405984889174,0.026467196663581383,0.0013288202455319837,19.91781563576752,2.454578865986647,3.077505
U56,GROSS,10,Calmar,0.03541178968416059,0.01832268872831973,1.9326743039315935,0.014430948891179221,0.0074651557143628955,1.9331075523869112,0.014430948891179221,0.0074651557143628955,1.9331075523869112,0.011506655451139994,0.005953747834144781,1.9326743039315932,2.4538781164837817,3.077505
U56,GROSS,10,Ulcer,0.030619925555457776,0.007654774854742171,4.000107924335434,0.012475437626387488,0.003118774419427382,4.000109000726645,0.012475437626387488,0.003118774419427382,4.000109000726645,0.009949594088541782,0.002487331411238055,4.000107924335434,2.454416948924652,3.077505
U56,CADENCE,2,CAGR,0.0007645083909939565,0.004990763826991717,0.15318464617765318,0.0007645083909939565,0.004990763826991717,0.15318464617765318,0.0007645083909939565,0.004990763826991717,0.15318464617765318,0.000677528021164836,0.004422949937026226,0.1531846461776532,1.0,1.128379
U56,CADENCE,2,Sharpe,0.007695971360251352,0.032885987759481296,0.23401977208461808,0.007695971360251352,0.032885987759481296,0.23401977208461808,0.007695971360251352,0.032885987759481296,0.23401977208461808,0.006820378046960598,0.029144452138405004,0.23401977208461805,1.0,1.128379
U56,CADENCE,2,MaxDD,0.042471326862311254,0.015692862224178337,2.7064104849448527,0.042471326862311254,0.015692862224178337,2.7064104849448527,0.042471326862311254,0.015692862224178337,2.7064104849448527,0.03763923899887472,0.013907439099964052,2.7064104849448527,1.0,1.128379
U56,CADENCE,2,Vol,0.0003981600372591765,0.0011990205422486105,0.332071072370852,0.0003981600372591765,0.0011990205422486105,0.332071072370852,0.0003981600372591765,0.0011990205422486105,0.332071072370852,0.00035286019791149647,0.0010626044460669778,0.332071072370852,1.0,1.128379
U56,CADENCE,2,Calmar,0.1417766599768301,0.06430821124707337,2.204643189842763,0.1417766599768301,0.06430821124707337,2.204643189842763,0.1417766599768301,0.06430821124707337,2.204643189842763,0.12564631207850385,0.056991676774446665,2.2046431898427636,1.0,1.128379
U56,CADENCE,2,Ulcer,0.0039404405458778324,0.004905248363525869,0.8033111177770136,0.0039404405458778324,0.004905248363525869,0.8033111177770136,0.0039404405458778324,0.004905248363525869,0.8033111177770136,0.0034921250270324353,0.0043471638195374685,0.8033111177770135,1.0,1.128379
B136,N,6,CAGR,0.039552984809163805,0.026741431818389647,1.4790900157396905,0.0209388033593898,0.012477532711431955,1.6781204941426926,0.0209388033593898,0.012477532711431955,1.6781204941426926,0.01560636913129936,0.010551331538462614,1.4790900157396905,1.8889801929118675,2.534413
B136,N,6,Sharpe,0.12139405526765046,0.07644190994564014,1.5880562816127564,0.04886803067010823,0.030805766021074998,1.5863273984706754,0.04886803067010823,0.030805766021074998,1.5863273984706754,0.04789829253071637,0.03016158374568002,1.5880562816127566,2.484120059740922,2.534413
B136,N,6,MaxDD,0.062041699080021884,0.04778505814373902,1.298349347894449,0.03134620350510179,0.018180963274732377,1.7241222608191646,0.03134620350510179,0.018180963274732377,1.7241222608191646,0.024479711507170255,0.01885448746662009,1.298349347894449,1.9792412522915004,2.534413
B136,N,6,Vol,0.05685741087968685,0.009786381127768065,5.809850458241253,0.02434896505042118,0.004330709488142931,5.622396311063192,0.02434896505042118,0.004330709488142931,5.622396311063192,0.022434153738829014,0.0038613995145100927,5.809850458241253,2.3351058561194717,2.534413
B136,N,6,Calmar,0.29823998724395673,0.13593327000523214,2.194017603140698,0.13906462443880846,0.0626418588815502,2.2199951745009106,0.13906462443880846,0.0626418588815502,2.2199951745009106,0.1176761590332581,0.05363501134394124,2.194017603140698,2.144614336302249,2.534413
B136,N,6,Ulcer,0.0357270592708745,0.020164635554958385,1.771768161814826,0.01315858207826665,0.007811908538849435,1.6844260289054398,0.01315858207826665,0.007811908538849435,1.6844260289054398,0.014096778729778653,0.007956333697372284,1.7717681618148264,2.7151146725666617,2.534413
B136,H,4,CAGR,0.017578998095509446,0.012604596816775797,1.3946497734947845,0.009126527656612926,0.006800212970831104,1.3420943867141129,0.009126527656612926,0.006800212970831104,1.3420943867141129,0.008538671308725264,0.006122448424688463,1.3946497734947843,1.926143080580269,2.058751
B136,H,4,Sharpe,0.07022535666268537,0.06694986765550819,1.0489245030928407,0.03627340240781618,0.03630362233365043,0.9991675782224564,0.03627340240781618,0.03630362233365043,0.9991675782224564,0.03411066062029132,0.03251965276787149,1.0489245030928405,1.9360013674248886,2.058751
B136,H,4,MaxDD,0.07237388500178277,0.027182488344989042,2.662518754105326,0.039711723190741934,0.015052377502633297,2.6382359320841293,0.039711723190741934,0.015052377502633297,2.6382359320841293,0.03515426829266034,0.013203388046922159,2.662518754105326,1.8224816045921528,2.058751
B136,H,4,Vol,0.007015684712774167,0.005093164947192184,1.3774705483752006,0.0037840565005346125,0.002748284519088401,1.376879458532108,0.0037840565005346125,0.002748284519088401,1.376879458532108,0.003407738338815217,0.0024739101266700943,1.3774705483752008,1.854011617369611,2.058751
B136,H,4,Calmar,0.1798959162255208,0.1276889309851786,1.408860696362178,0.09485038863154055,0.06830380180684936,1.3886546008047995,0.09485038863154055,0.06830380180684936,1.3886546008047995,0.08738109476353421,0.06202252287196393,1.4088606963621781,1.8966281406009982,2.058751
B136,H,4,Ulcer,0.010615646952186766,0.008968161498634901,1.1837038119577394,0.005708967704218527,0.005168658605935164,1.1045356521831269,0.005708967704218527,0.005168658605935164,1.1045356521831269,0.0051563530277273775,0.004356117616280406,1.1837038119577394,1.8594687344863674,2.058751
B136,GROSS,10,CAGR,0.10053987348924065,0.020033774853132267,5.018518687880797,0.040968455920230004,0.008161159673877854,5.019930690899403,0.040968455920230004,0.008161159673877854,5.019930690899403,0.03266928030636527,0.006509745671617841,5.018518687880797,2.4540801265491337,3.077505
B136,GROSS,10,Sharpe,0.003721722004918826,0.001849522632039224,2.0122608615042332,0.0015179102814131212,0.0007539066710581882,2.0133928239188714,0.0015179102814131212,0.0007539066710581882,2.0133928239188714,0.0012093309368851801,0.000600981194844273,2.0122608615042332,2.4518721893457585,3.077505
B136,GROSS,10,MaxDD,0.11902137703444793,0.023708957609406698,5.02010164239466,0.04848736080033684,0.009664552931686502,5.017030911110712,0.04848736080033684,0.009664552931686502,5.017030911110712,0.03867463319619235,0.007703954212716697,5.02010164239466,2.454688707941,3.077505
B136,GROSS,10,Vol,0.08968866478683382,0.004142876503446369,21.648886881427376,0.03653923855840828,0.001687697548816577,21.650347589844994,0.03653923855840828,0.001687697548816577,21.650347589844994,0.029143304328289904,0.0013461802672770213,21.648886881427376,2.454584942799663,3.077505
B136,GROSS,10,Calmar,0.0436895683595957,0.02181489310459526,2.0027404282990773,0.017806874486918572,0.008906574794681562,1.9992954527874958,0.017806874486918572,0.008906574794681562,1.9992954527874958,0.014196424818024894,0.007088499646497816,2.0027404282990773,2.453522564652841,3.077505
B136,GROSS,10,Ulcer,0.02796415982109718,0.009401792859198864,2.9743433236498715,0.011390710114138175,0.0038306721813453665,2.9735538764211493,0.011390710114138175,0.0038306721813453665,2.9735538764211493,0.009086633432308698,0.0030550049014376464,2.9743433236498715,2.454997058206933,3.077505
B136,CADENCE,2,CAGR,0.0007264337108410235,0.00944478208538146,0.07691376087600692,0.0007264337108410235,0.00944478208538146,0.07691376087600692,0.0007264337108410235,0.00944478208538146,0.07691376087600692,0.0006437852094385162,0.00837022142859931,0.07691376087600692,1.0,1.128379
B136,CADENCE,2,Sharpe,0.052971681040458796,0.058158229338170865,0.91082004461391,0.052971681040458796,0.058158229338170865,0.91082004461391,0.052971681040458796,0.058158229338170865,0.91082004461391,0.04694493697636946,0.051541396408627656,0.9108200446139099,1.0,1.128379
B136,CADENCE,2,MaxDD,0.07489188799832569,0.03611416466995666,2.07375384929305,0.07489188799832569,0.03611416466995666,2.07375384929305,0.07489188799832569,0.03611416466995666,2.07375384929305,0.06637121747065985,0.03200534986024789,2.0737538492930505,1.0,1.128379
B136,CADENCE,2,Vol,0.008096332996871486,0.006975111621057014,1.1607460119246895,0.008096332996871486,0.006975111621057014,1.1607460119246895,0.008096332996871486,0.006975111621057014,1.1607460119246895,0.0071751893617937644,0.006181532642008592,1.1607460119246897,1.0,1.128379
B136,CADENCE,2,Calmar,0.22017868607476399,0.11848208572892073,1.8583289171539268,0.22017868607476399,0.11848208572892073,1.8583289171539268,0.22017868607476399,0.11848208572892073,1.8583289171539268,0.1951283089057524,0.10500203010594909,1.8583289171539268,1.0,1.128379
B136,CADENCE,2,Ulcer,0.001135614993257282,0.009023936611301018,0.12584474405938406,0.001135614993257282,0.009023936611301018,0.12584474405938406,0.001135614993257282,0.009023936611301018,0.12584474405938406,0.0010064127330066245,0.007997256782783992,0.12584474405938406,1.0,1.128379
SMALL,N,6,CAGR,0.033141688346163045,0.02675525971131381,1.2386980617552612,0.015252059248449095,0.010621959651716006,1.435898812323683,0.015252059248449095,0.010621959651716006,1.435898812323683,0.013076672328528558,0.010556787591964613,1.2386980617552612,2.1729320484729335,2.534413
SMALL,N,6,Sharpe,0.09560271182454028,0.08117120640433752,1.1777909440980243,0.04482796275946964,0.03727894930702094,1.2025007032863706,0.04482796275946964,0.03727894930702094,1.2025007032863706,0.037721836111375806,0.03202761602167347,1.1777909440980243,2.132657964795529,2.534413
SMALL,N,6,MaxDD,0.13742935421686486,0.08376415945227328,1.6406701280774945,0.05444436051550632,0.037024488350849816,1.470495959311661,0.05444436051550632,0.037024488350849816,1.470495959311661,0.054225319321225415,0.033050714091299754,1.6406701280774945,2.524216519683862,2.534413
SMALL,N,6,Vol,0.08726037341410461,0.00669778388423238,13.028245599194241,0.03748627539521078,0.00281640112928828,13.309991607865806,0.03748627539521078,0.00281640112928828,13.309991607865806,0.034430210630274,0.002642735767308793,13.028245599194243,2.327795239567944,2.534413
SMALL,N,6,Calmar,0.05908605995234653,0.08339411033991671,0.7085159816623753,0.027263047111217225,0.03737353495918666,0.7294746708062141,0.027263047111217225,0.03737353495918666,0.7294746708062141,0.023313508868659738,0.03290470430033176,0.7085159816623753,2.1672581098990915,2.534413
SMALL,N,6,Ulcer,0.08655497610035756,0.06841232968469985,1.2651955648824402,0.033555066427115615,0.029552642308257174,1.1354337144242477,0.033555066427115615,0.029552642308257174,1.1354337144242477,0.03415188294108244,0.026993362835772954,1.2651955648824407,2.57949053053917,2.5344129999999994
SMALL,H,4,CAGR,0.056743108471053016,0.01987219673270977,2.8554019082174986,0.034521639047824605,0.01117343722001789,3.0896167730711364,0.034521639047824605,0.01117343722001789,3.0896167730711364,0.027561909366918592,0.009652549887145055,2.8554019082174986,1.6436968242569208,2.058751
SMALL,H,4,Sharpe,0.282629169840088,0.10362224435741645,2.7274951589085097,0.17545941451694022,0.0586531575344174,2.991474319417185,0.17545941451694022,0.0586531575344174,2.991474319417185,0.13728186159476694,0.050332577546977,2.7274951589085097,1.6107951267146214,2.058751
SMALL,H,4,MaxDD,0.014476336280849433,0.05578650910820137,0.2594952885969561,0.007598947912031288,0.030763389623369556,0.24701269935022735,0.007598947912031288,0.030763389623369556,0.24701269935022735,0.007031611050024715,0.027097259021708488,0.2594952885969561,1.9050448099439252,2.058751
SMALL,H,4,Vol,0.010489684792705095,0.005354100434842882,1.9591871539131707,0.005805652367315122,0.002924721365008289,1.9850275095517236,0.005805652367315122,0.002924721365008289,1.9850275095517236,0.005095169251990695,0.0026006546857016135,1.9591871539131704,1.8068055283089828,2.058751
SMALL,H,4,Calmar,0.16001559906276702,0.12813973945125337,1.2487585798755256,0.09854799917654126,0.06939781714465622,1.4200446531498674,0.09854799917654126,0.06939781714465622,1.4200446531498674,0.07772460052855688,0.06224149469812199,1.2487585798755256,1.6237326013703355,2.058751
SMALL,H,4,Ulcer,0.040451008949398626,0.0425582299907855,0.9504861682019408,0.024912235544782547,0.024112047646331316,1.0331862274904298,0.024912235544782547,0.024112047646331316,1.0331862274904298,0.019648325100703596,0.020671868521635446,0.9504861682019409,1.623740626435688,2.058751
SMALL,GROSS,10,CAGR,0.0445995805874988,0.025552195615295398,1.745430461592183,0.01817938717423259,0.010418271006124162,1.7449524171089634,0.01817938717423259,0.010418271006124162,1.7449524171089634,0.014492122868199661,0.008302893290277481,1.7454304615921827,2.453304952474642,3.077505
SMALL,GROSS,10,Sharpe,0.0007838694704918048,0.0023516540996692953,0.3333268572967587,0.0003205076711091159,0.0009582017317849661,0.33448872035752314,0.0003205076711091159,0.0009582017317849661,0.33448872035752314,0.00025470940599342805,0.000764143063835573,0.33332685729675876,2.4457120410854025,3.077505
SMALL,GROSS,10,MaxDD,0.20596763485757508,0.05016153833963014,4.106086887986254,0.08389843400376013,0.02040848595721494,4.11095826410875,0.08389843400376013,0.02040848595721494,4.11095826410875,0.06692682379316202,0.016299417333076677,4.106086887986254,2.4549639966860894,3.077505
SMALL,GROSS,10,Vol,0.11066185960274387,0.00752150312560493,14.712731983853786,0.0450827525327747,0.0030634089709504755,14.716530819189643,0.0450827525327747,0.0030634089709504755,14.716530819189643,0.035958303756693774,0.002444026289349629,14.712731983853786,2.4546384900144202,3.077505
SMALL,GROSS,10,Calmar,0.00390955072753979,0.009154729401871694,0.4270525709629908,0.001587172950950146,0.0037341736433709988,0.42503994257678307,0.001587172950950146,0.0037341736433709988,0.42503994257678307,0.0012703637289102016,0.002974724460844643,0.4270525709629908,2.463216579642045,3.077505
SMALL,GROSS,10,Ulcer,0.07002849519180897,0.03775837290441628,1.85464811656697,0.028506687941320556,0.015399952977050112,1.8510892847402096,0.028506687941320556,0.015399952977050112,1.8510892847402096,0.022754957406018503,0.012269150790791983,1.85464811656697,2.4565637136084963,3.077505
SMALL,CADENCE,2,CAGR,0.0062732389014323875,0.015968080971914187,0.39286116550048894,0.0062732389014323875,0.015968080971914187,0.39286116550048894,0.0062732389014323875,0.015968080971914187,0.39286116550048894,0.0055595140475251555,0.014151345400715705,0.39286116550048894,1.0,1.128379
SMALL,CADENCE,2,Sharpe,0.035477335056010806,0.08136941670840278,0.43600331047165003,0.035477335056010806,0.08136941670840278,0.43600331047165003,0.035477335056010806,0.08136941670840278,0.43600331047165003,0.031440974225868085,0.07211177867401182,0.43600331047165,1.0,1.128379
SMALL,CADENCE,2,MaxDD,0.02158323514905025,0.037138723983502105,0.581151769205588,0.02158323514905025,0.037138723983502105,0.581151769205588,0.02158323514905025,0.037138723983502105,0.581151769205588,0.01912764695997555,0.03291334204509487,0.581151769205588,1.0,1.128379
SMALL,CADENCE,2,Vol,0.0021330933121079254,0.0029962108092156463,0.7119303173017825,0.0021330933121079254,0.0029962108092156463,0.7119303173017825,0.0021330933121079254,0.0029962108092156463,0.7119303173017825,0.0018904050076330075,0.0026553230866718062,0.7119303173017825,1.0,1.128379
SMALL,CADENCE,2,Calmar,0.03215775620366679,0.06474578828779075,0.4966771901938654,0.03215775620366679,0.06474578828779075,0.4966771901938654,0.03215775620366679,0.06474578828779075,0.4966771901938654,0.028499073630107247,0.05737946938731645,0.49667719019386536,1.0,1.128379
SMALL,CADENCE,2,Ulcer,0.009771618984201078,0.02769664712978102,0.35280873307202854,0.009771618984201078,0.02769664712978102,0.35280873307202854,0.009771618984201078,0.02769664712978102,0.35280873307202854,0.008659873131457673,0.0245455180659876,0.35280873307202854,1.0,1.128379
