panel,family,level,con,pick_cad,pick_gross,pick_IS_Sharpe,pick_OOS_CAGR,pick_OOS_Sharpe,pick_OOS_MaxDD,pick_keep4a,pick_pass4b_oos,dn_OOS_CAGR,dn_OOS_Sharpe,dn_OOS_MaxDD,d21_OOS_Sharpe,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
B136,MA-THRESH,0.2,RESPREAD,Q,1.0,1.460946275663917,0.2789088344078394,1.0671504720920837,-0.3776595043498789,False,False,0.1482112041755976,0.8394254627986052,-0.3321445741687306,1.0852298241858491,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,MA-THRESH,0.3,DEGROSS,63d,1.0,1.3008948484873684,0.0159802886162221,0.8563919189414124,-0.0239356179576547,False,False,0.0081875466422629,0.6526711870321975,-0.0148386756017053,0.7000761864408723,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,MA-THRESH,0.3,RESPREAD,63d,1.0,1.420992675542248,0.398685703285111,1.0470657021225145,-0.4954435729424067,False,False,0.2328744974595713,0.9243393519376144,-0.5133537413413116,0.8957707279965293,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.2,DEGROSS,21d@ph7,1.0,1.1912079270874116,0.0425709794325248,1.0295164780298365,-0.0662794813499269,False,False,0.0297599248821796,1.0148090967960626,-0.0463175770648561,1.0360420323084876,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.2,RESPREAD,21d@ph7,1.0,1.2024329591456426,0.2103343429042292,1.0193454233732135,-0.3165143848006839,False,False,0.1469406651780773,1.0179618072722647,-0.2143387547955459,1.0511803063846772,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.3,DEGROSS,M,1.0,1.1211022468360723,0.0618667494856837,1.1030823247790178,-0.0954026608044709,False,False,0.0422911696331602,1.0474927764831603,-0.0711273102276347,1.03149463280192,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.3,RESPREAD,M,1.0,1.1330013071013116,0.2068935504320448,1.1077522233542691,-0.2929146178608518,False,False,0.1390100347496987,1.0459438306164308,-0.2231732912104138,1.038005100217968,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.4,DEGROSS,M,1.0,1.1157953891731036,0.076848674752691,1.0848468227635513,-0.1300158116049621,False,False,0.0539350053976941,1.0453726699962358,-0.0985449239185325,1.0066477847537958,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.4,RESPREAD,M,1.0,1.127841324086529,0.1930345363034502,1.0898059606735724,-0.3000876895719659,False,False,0.133864499164322,1.0464987987718413,-0.2306177102287263,1.0132820250978125,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.5,DEGROSS,Q,1.0,1.1358243327510105,0.0945577750582546,1.0583905578672526,-0.1831176487495683,False,False,0.064203518608888,1.026091730347136,-0.1241908100724923,1.0370303401915806,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.5,RESPREAD,Q,0.75,1.1350647319045228,0.1414883978885339,1.0537738539365666,-0.2677965383502561,False,False,0.128064800895526,1.0267223868628932,-0.2359517145503982,1.0414293341304273,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.6,DEGROSS,Q,0.75,1.161093059308397,0.0829846310001536,1.0654717469016433,-0.1640308466141155,False,False,0.0786879314963013,1.0604144711932697,-0.1469434288070958,1.0545332429768843,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.6,RESPREAD,Q,0.5,1.159959872680098,0.0916385839427536,1.0634944495703649,-0.1812090536772093,False,False,0.130486722911169,1.0592430461369695,-0.235869909930085,1.0557434758042978,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.7,DEGROSS,21d@ph14,1.0,1.1690516774359572,0.1250053348457893,1.0829676649949636,-0.2237235748199931,False,False,0.090131704355898,1.0522613045894014,-0.1737428617140044,1.0609138469429271,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.7,RESPREAD,21d@ph14,1.0,1.1729062325731396,0.1789153046368117,1.0834823947664514,-0.3078330704744799,False,False,0.1283458509755002,1.0533625475129642,-0.2394035027820115,1.063984732046647,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.8,DEGROSS,63d,1.0,1.1696304794309214,0.1400844522651316,1.0524962040573398,-0.275741105921739,False,False,0.1010919993355177,1.0370226176776365,-0.1997775515925317,1.0568235124310146,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.8,RESPREAD,63d,1.0,1.1697565720776015,0.1741459418392079,1.044638445472574,-0.3393482204544711,False,False,0.1255788785880784,1.0365516414557234,-0.243856955807458,1.0575871116089546,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.9,DEGROSS,M,1.0,1.173764345492874,0.1609233061634294,1.0910154924971638,-0.2865986326645268,False,False,0.118295846728867,1.0718577030687129,-0.2219021665583611,1.0836826990280013,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.9,RESPREAD,M,1.0,1.1741256346546722,0.1785994944161646,1.0897379546681203,-0.3146184561795587,False,False,0.1311157036921848,1.0715534899756949,-0.2436958820570374,1.0839541267789234,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.95,DEGROSS,Q,1.0,1.1648338297313463,0.1777970128289654,1.1250253096182117,-0.3064269272189295,False,False,0.1299325983241555,1.096162344023836,-0.2373017189603739,1.1004218683103588,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
B136,QUANTILE,0.95,RESPREAD,Q,1.0,1.1644777324141748,0.1861954220963144,1.123384764947244,-0.3200750509341614,False,False,0.1360880415110144,1.0959948596443654,-0.2474356911362534,1.100512322691881,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736721309012504,0.1525718138394871,-0.3371595330739301
SMALL439,MA-THRESH,-0.4,DEGROSS,Q,0.5,0.951768100842334,0.050385367311494,0.5575780220939871,-0.2076893333556448,False,False,0.0646637382061525,0.5023310489716999,-0.3013894978589246,0.5244956199244499,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,-0.4,RESPREAD,Q,0.5,0.9437991111264707,0.0554649964306606,0.5629399528458884,-0.2194181399140917,False,False,0.0718700295605159,0.5079657009864537,-0.3423630829455805,0.5279251376409246,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,-0.25,DEGROSS,42d,1.0,0.944313439665238,0.082839202556461,0.5493276862639855,-0.3653950331513048,False,False,0.0540233533079468,0.4850621562011369,-0.2537800915251761,0.4872781083186814,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,-0.25,RESPREAD,Q,0.5,0.9337219414752678,0.0524437284757808,0.5534959855265857,-0.2302261190377311,False,False,0.0660298498108415,0.4905019711988324,-0.3379869884225546,0.5171684394124272,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,-0.12,DEGROSS,42d,0.5,0.985409752541256,0.036968276301083,0.5756823209763516,-0.148236825655847,False,False,0.0469575020012236,0.5160899530419318,-0.1998619812020476,0.5244425683437217,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,-0.12,RESPREAD,Q,0.5,0.9658406251817916,0.0587451300798911,0.6327094191396044,-0.232511970352202,False,False,0.0685306594435475,0.5265922625154807,-0.3415100958984515,0.5515762790449559,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,-0.06,DEGROSS,M,1.0,0.994095903857388,0.0540705376779391,0.5142077283299987,-0.2789750066312392,False,False,0.0398240234057045,0.5072321090633889,-0.170835703057962,0.5479458496918206,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,-0.06,RESPREAD,Q,0.5,0.965687456691572,0.0626714853399506,0.6730052201569499,-0.2328593252722769,False,False,0.0637916474286754,0.5039743769633999,-0.359716995905604,0.5876970099687743,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.0,DEGROSS,M,1.0,0.955610580744113,0.0508160903163783,0.569514945023729,-0.208095170468212,False,False,0.0344599523273261,0.5219580813651025,-0.137414014300054,0.5588303540059871,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.0,RESPREAD,63d,0.5,0.9429608350249664,0.0645623147484302,0.6798645673425772,-0.2347304445915511,False,False,0.0644739966839738,0.5045280704893549,-0.3729953879601456,0.6133996968700138,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.06,DEGROSS,M,1.0,0.8829157524316351,0.0468607466440498,0.6439574828504092,-0.1293480581343016,False,False,0.0298723033739927,0.5537947829260494,-0.0946758999931621,0.6023503985808603,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.06,RESPREAD,63d,0.5,0.8434957792939209,0.0726680385767548,0.7193134580440954,-0.2361081232377674,False,False,0.077611911352206,0.570628239265824,-0.3771453351223486,0.6505434372466998,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.12,DEGROSS,42d,1.0,0.8310818008137971,0.0390604798225651,0.6651151617861032,-0.0812086960210322,False,False,0.0266676693576886,0.6123973267214696,-0.0648340055002359,0.6830455833656857,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.12,RESPREAD,42d,1.0,0.8199126872820255,0.1467191313710372,0.732309930401881,-0.4678879613070204,False,False,0.0953148219619188,0.6483185662222681,-0.3517675245087435,0.7281139192157664,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.2,DEGROSS,21d@ph7,1.0,0.7531725852912476,0.0334299169065883,0.7339456959582626,-0.0630831480111999,False,False,0.0222099688037893,0.6818410805885915,-0.0519716401000777,0.7107312484079807,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.2,RESPREAD,21d,0.5,0.9266443902647344,0.0862017362189528,0.7534300652096599,-0.2653067827943932,False,False,0.1312429713812521,0.7865955758772447,-0.3352496505905202,0.7543093457373514,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.3,DEGROSS,M,1.0,0.8062568348627986,0.0250081163466462,0.8101352768406962,-0.0419327001295208,False,False,0.0171017951753311,0.7371910500931285,-0.0358360380661931,0.7734493067343254,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,MA-THRESH,0.3,RESPREAD,M,1.0,1.072299198754045,0.3164237148856395,1.1258150144712828,-0.3918415608326706,False,False,0.1969683576643366,0.9761307874589068,-0.3299926623531191,0.9299999503776372,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.2,DEGROSS,42d,1.0,0.7901305179148062,0.0289769534022734,0.6669787500630879,-0.1021295276234984,False,False,0.0171818976596356,0.5482815117337044,-0.0870083328406157,0.6424989310684709,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.2,RESPREAD,42d,1.0,0.8071297935459576,0.1347766912304515,0.6796114657107972,-0.4491199861917139,False,False,0.0777695712548816,0.5479926176708503,-0.3783441222717504,0.6466651476672752,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.3,DEGROSS,42d,1.0,0.8124409615282575,0.0378863920063938,0.6208309638571835,-0.147522750097937,False,False,0.0215686922276803,0.4845821381218823,-0.1291771495789312,0.5833788725969925,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.3,RESPREAD,42d,1.0,0.8208337089250436,0.1175380278724123,0.6302210750159443,-0.4423540297495693,False,False,0.0647469289803472,0.4837845385337319,-0.3807102349102197,0.5843106447354589,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.4,DEGROSS,63d,0.5,0.8856367943453781,0.0236440829169937,0.5862752776192001,-0.0976638254710774,False,False,0.0284440885350747,0.4910283500592881,-0.1684329935181603,0.5461124282246796,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.4,RESPREAD,63d,0.5,0.8808042211640824,0.0563168296883793,0.5800769943559584,-0.2396888549210613,False,False,0.0653178087850878,0.4914578920069923,-0.3782758462110388,0.5488725264935098,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.5,DEGROSS,63d,0.5,0.8996562928915584,0.0287877514001608,0.583516220526893,-0.1202664891267311,False,False,0.0361638644971957,0.5056741700624228,-0.1974550813204106,0.5334926608877669,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.5,RESPREAD,42d,1.0,0.9020962008658284,0.1079284119093275,0.5998946268203031,-0.4478587014532346,False,False,0.0676524796210547,0.5064223994914425,-0.3635731380533437,0.5356323277591589,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.6,DEGROSS,Q,0.5,0.9346041667946337,0.0336630508904409,0.5719331428520584,-0.1409015682794295,False,False,0.0432479722640581,0.5063294574242253,-0.228470160554343,0.5528842852080726,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.6,RESPREAD,Q,0.5,0.9339626703210384,0.0540235027965487,0.565722091573802,-0.2341550044229858,False,False,0.0681875795519364,0.5065573598045895,-0.3578497975738776,0.5536847462746549,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.7,DEGROSS,Q,0.5,0.9341847261866768,0.0403674500050252,0.5873731559144523,-0.1596631862569733,False,False,0.0528628627101592,0.5268187861087381,-0.2555572521161499,0.5506097771340753,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.7,RESPREAD,Q,0.5,0.9330311962972148,0.0560960425218886,0.5828706479135146,-0.2278605964249549,False,False,0.0724264860367673,0.5266110781478268,-0.3490246405280155,0.5516367950021144,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.8,DEGROSS,Q,0.5,0.960723111142265,0.0459885146862224,0.5805215624003972,-0.1794659119743809,False,False,0.0612013651388179,0.5305193396398727,-0.2831236620226801,0.5432655091278434,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.8,RESPREAD,Q,0.5,0.9597029331713512,0.0564120916687544,0.5778862836596913,-0.2244690495878727,False,False,0.0743154233135232,0.5302249622383024,-0.3442675484340538,0.5438935500804132,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.9,DEGROSS,63d,0.5,0.9394696951511686,0.0501773429214678,0.5600951143485938,-0.2055755808790894,False,False,0.0731273834398997,0.5515787231678725,-0.3188281228151546,0.5404165748671126,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.9,RESPREAD,63d,0.5,0.9383920676174384,0.0551868807567923,0.5588473873651204,-0.2280925874799806,False,False,0.0800300760063597,0.5512105381601392,-0.3494213720942657,0.5404392832966163,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.95,DEGROSS,63d,0.5,0.9295931742360976,0.0557675741754293,0.5792155436854439,-0.2105277796513766,False,False,0.079494957125731,0.559175418194569,-0.3374207928792841,0.5522697346578629,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
SMALL439,QUANTILE,0.95,RESPREAD,63d,0.5,0.9291063631705012,0.0583691212357542,0.5782620322824379,-0.2216955257664382,False,False,0.0829201832931818,0.5583289678516788,-0.3528285246685831,0.5517979319844547,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,-0.4,DEGROSS,Q,1.0,1.1571686102206409,0.1833255217876657,1.1565372578689026,-0.2846482989261768,False,False,0.1326164115547474,1.12279755514487,-0.2179069418565594,1.139929120375604,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,-0.4,RESPREAD,Q,1.0,1.1446196875996033,0.1862439017902128,1.16167284609193,-0.2846482989261767,False,False,0.1353075304539708,1.127161519791328,-0.2210640493688077,1.1362057928432607,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,-0.25,DEGROSS,Q,1.0,1.1888074933418324,0.1793139275736384,1.1697538104904248,-0.2846482989261764,False,False,0.126461998746636,1.1359571342140753,-0.2061419853237396,1.160475109758272,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,-0.25,RESPREAD,21d@ph7,1.0,1.169406261813005,0.1785234576303573,1.142209860011418,-0.28368007513164,False,False,0.1325475537580931,1.1292645449601302,-0.216552897170789,1.142937924992967,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,-0.12,DEGROSS,63d,0.5,1.192758732208663,0.077980981208743,1.1263657027631926,-0.144800453108208,False,False,0.109189671099096,1.1431412032399193,-0.1654768872535459,1.1762621780577518,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,-0.12,RESPREAD,63d,1.0,1.2053993827382083,0.1752185350398014,1.1405562819454984,-0.2860324426224854,False,False,0.1212473076187088,1.101763432846064,-0.2009974008371652,1.1272081819451796,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,-0.06,DEGROSS,21d@ph7,1.0,1.217680825702231,0.1393079851144272,1.1171925060301162,-0.2411228343391928,False,False,0.1025883883341105,1.2097241120379478,-0.1388107334835907,1.194623519486162,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,-0.06,RESPREAD,21d@ph14,0.5,1.2441470142785045,0.0841777929714509,1.1369255106190257,-0.1421220782751683,False,False,0.1191795657609768,1.1182192223202638,-0.1881370703852688,1.1078599746660964,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.0,DEGROSS,21d@ph7,1.0,1.1428712864544273,0.1202857833496144,1.0885512254036638,-0.2368667948701925,False,False,0.0904552961580766,1.2587868586967563,-0.1206210685658968,1.29753651041974,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.0,RESPREAD,63d,1.0,1.218295788820524,0.1589602933488401,1.0021103556454027,-0.2845204390731709,False,False,0.1239205219562913,1.1100805024803468,-0.1862298118062854,1.1793927245343458,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
U56,MA-THRESH,0.06,DEGROSS,42d,1.0,1.0728072051176658,0.0976489430188636,1.1776732669246597,-0.1503571087690097,False,False,0.0630105982908932,1.1268553509289516,-0.0912207054419471,1.1772272020799015,1.276620821629499,0.0945517936976276,-0.1205495691484088,0.8736611364726746,0.1525745335844091,-0.3371728920067378
