panel,g0,family,chooser,dial_val,is_Sharpe,cstar_is,cstar_oos,ctrl_cstar_oos,identity_oos,oos_CAGR,oos_Sharpe,oos_MaxDD,par_oos_CAGR,par_oos_Sharpe,par_oos_MaxDD,v2_oos_Sharpe,v2_oos_CAGR,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,keep4b_10
U56,0.5,BREADTH,IS c*_4b,0.75,0.9806311592948698,0.0,0.0,0.0,True,0.09551771543595788,1.1689894219147978,-0.11916569778060238,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,BREADTH,IS Sharpe,0.75,0.9806311592948698,0.0,0.0,0.0,True,0.09551771543595788,1.1689894219147978,-0.11916569778060238,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,DDCTL,IS c*_4b,0.1,0.9831850298374718,0.0,0.0,0.0,True,0.09385112155094921,1.1156487359428482,-0.12422885911805148,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,DDCTL,IS Sharpe,0.1,0.9831850298374718,0.0,0.0,0.0,True,0.09385112155094921,1.1156487359428482,-0.12422885911805148,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,VOLCAP,IS c*_4b,0.15,0.9901601986996998,0.0,0.0,0.0,True,0.09651625541790265,1.1518687140822454,-0.1126454844387571,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,VOLCAP,IS Sharpe,0.15,0.9901601986996998,0.0,0.0,0.0,True,0.09651625541790265,1.1518687140822454,-0.1126454844387571,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,MABAND,IS c*_4b,0.0,0.962153663432257,0.0,0.0,0.0,True,0.09616748711513368,1.1796753113214369,-0.1069791797511902,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,MABAND,IS Sharpe,0.0,0.962153663432257,0.0,0.0,0.0,True,0.09616748711513368,1.1796753113214369,-0.1069791797511902,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,STOP,IS c*_4b,0.3,0.9760212842616173,0.0,0.0,0.0,True,0.09565065091664748,1.1342543535240532,-0.12422885911805126,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.5,STOP,IS Sharpe,0.3,0.9760212842616173,0.0,0.0,0.0,True,0.09565065091664748,1.1342543535240532,-0.12422885911805126,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,0.75,BREADTH,IS c*_4b,0.75,0.980956911383743,0.0,37.90253024427541,37.35614500426745,False,0.14400145983545998,1.16991825257033,-0.17559447319480936,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,BREADTH,IS Sharpe,0.75,0.980956911383743,0.0,37.90253024427541,37.35614500426745,False,0.14400145983545998,1.16991825257033,-0.17559447319480936,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,DDCTL,IS c*_4b,0.2,0.9833433583104079,0.0,38.37953708955227,38.37953708955227,True,0.14489888007417395,1.1368868527305847,-0.18308348697878107,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,DDCTL,IS Sharpe,0.2,0.9833433583104079,0.0,38.37953708955227,38.37953708955227,True,0.14489888007417395,1.1368868527305847,-0.18308348697878107,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,VOLCAP,IS c*_4b,0.25,0.9834262367000058,0.0,38.37953708955227,38.37953708955226,True,0.14484051431146727,1.1447477562234631,-0.17351725421596287,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,VOLCAP,IS Sharpe,0.25,0.9834262367000058,0.0,38.37953708955227,38.37953708955226,True,0.14484051431146727,1.1447477562234631,-0.17351725421596287,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,MABAND,IS c*_4b,0.0,0.9626202667043589,0.0,38.38303476539336,38.37953708955226,False,0.14494816283118328,1.1805060115422787,-0.1577540376605856,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,MABAND,IS Sharpe,0.0,0.9626202667043589,0.0,38.38303476539336,38.37953708955226,False,0.14494816283118328,1.1805060115422787,-0.1577540376605856,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,STOP,IS c*_4b,0.3,0.9762140357141341,0.0,37.122223143434,38.37953708955223,True,0.14403811168249758,1.134968940846083,-0.18308348697878085,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,0.75,STOP,IS Sharpe,0.3,0.9762140357141341,0.0,37.122223143434,38.37953708955223,True,0.14403811168249758,1.134968940846083,-0.18308348697878085,0.14489888007417395,1.1368868527305847,-0.18308348697878107,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True
U56,1.0,BREADTH,IS c*_4b,0.75,0.9810125918495904,0.0,0.0,0.0,True,0.19274577184889097,1.170576734620558,-0.22995304560681207,0.19372860421644478,1.1373818260700772,-0.2397888876427836,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,1.0,BREADTH,IS Sharpe,0.75,0.9810125918495904,0.0,0.0,0.0,True,0.19274577184889097,1.170576734620558,-0.22995304560681207,0.19372860421644478,1.1373818260700772,-0.2397888876427836,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,1.0,DDCTL,IS c*_4b,0.2,0.9832343334121818,0.0,0.0,0.0,True,0.18789128887109885,1.1130983674615569,-0.2397888876427836,0.19372860421644478,1.1373818260700772,-0.2397888876427836,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
U56,1.0,DDCTL,IS Sharpe,0.2,0.9832343334121818,0.0,0.0,0.0,True,0.18789128887109885,1.1130983674615569,-0.2397888876427836,0.19372860421644478,1.1373818260700772,-0.2397888876427836,1.285072363206482,0.09534722887472857,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False
