lag,dial,cost,fire_rate,mean_gross_arm,mean_gross_ctlU,match_c,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctlM_CAGR,ctlM_Sharpe,ctlM_MaxDD,ctlM_IS_MaxDD,ctlM_OOS_MaxDD,ctlM_IS_Sharpe,ctlM_OOS_Sharpe,ctlM_OOS_CAGR,ctlU_CAGR,ctlU_Sharpe,ctlU_MaxDD,dMaxDD_M,dSharpe_M,dCAGR_M,IS_dMaxDD_M,OOS_dMaxDD_M,IS_dSharpe_M,OOS_dSharpe_M,dMaxDD_U,turn_per_yr,ctlM_turn_per_yr,arm_4a,arm_4b,arm_fail_4b,arm_4a_OOS,arm_4b_OOS,ctlM_4a,ctlM_4b,ctlM_fail_4b,ctlM_4b_OOS
1,0.15,0.0,0.3724960612198965,0.49752687165460346,0.7101856117067521,0.7005589291775752,0.06317938663102485,0.8842471344938339,-0.1104610618575047,0.8959420636484626,0.8744660681016656,0.04636689447280373,0.6834580697876763,-0.08479738353880328,0.077233831730672,1.0408502802771118,-0.1104610618575047,0.08232863176119021,1.2269289929564176,-0.1125901715245865,-0.07239797669179249,-0.1125901715245865,1.1298971235098252,1.3029356530988767,0.09023099893249653,0.11807149229176672,1.2265478476861464,-0.1587899689121296,0.0021291096670817966,-0.3426818584625837,-0.01914924513016536,-0.012399406847010797,0.0021291096670817966,-0.44643905372214887,-0.2620853728217649,0.04832890705462489,4.193836194591977,1.6600031252894163,False,False,H1+CAGR,False,False,False,False,CAGR,False
1,0.15,5.0,0.3724960612198965,0.49752687165460346,0.7101856117067521,0.7005589291775752,0.06095145539625557,0.8550133652894242,-0.1116026562283301,0.8648235513478129,0.846924819099606,0.04397302631077782,0.6503815565162627,-0.08656105202406372,0.07514710881625675,1.0146507807846545,-0.11160265622833021,0.08143089332612563,1.214396187919483,-0.11270867505676685,-0.07305557556765674,-0.11270867505676652,1.1170321662674585,1.2906521925720582,0.08931991942889184,0.11675743022538221,1.2141091362888825,-0.15894994234730697,0.00110601882843675,-0.3593828226300587,-0.02047943792987006,-0.013505476456406984,0.001106018828436306,-0.46665060975119577,-0.27600141178740367,0.04734728611897687,4.193836194591977,1.6600031252894163,False,False,H1+CAGR,False,False,False,False,CAGR,False
1,0.15,10.0,0.3724960612198965,0.49752687165460346,0.7101856117067521,0.7005589291775752,0.05872753767366645,0.8256992043738516,-0.11274322923570956,0.8336268281024259,0.8193026249749918,0.04158388415612668,0.617251930852719,-0.08832189105862343,0.07306385408005567,0.9883598659014228,-0.11274322923570967,0.080533874357686,1.201857995919238,-0.11282717178877322,-0.07376138169328705,-0.11282717178877333,1.1041619928958317,1.2783632680622767,0.08840957647923542,0.11544485987825248,1.201665107711654,-0.15910990262743974,8.394255306365395e-05,-0.37615879154538634,-0.021806336684019545,-0.014560509365336372,8.394255306365395e-05,-0.4869100620431127,-0.29000340216085396,0.04636667339173017,4.193836194591977,1.6600031252894163,False,False,H1+H2+CAGR,False,False,False,False,CAGR,False
1,0.15,25.0,0.3724960612198965,0.49752687165460346,0.7101856117067521,0.7005589291775752,0.052079803887186804,0.737377359005333,-0.1161588254094823,0.7396930473612784,0.7360350771439186,0.034444734096451324,0.517688240517376,-0.09358746843322652,0.06683484965127584,0.9090142416602238,-0.11615882540948197,0.0778471286805833,1.1642128619399672,-0.1131826211846797,-0.07650529792816363,-0.1131826211846797,1.0655221796382015,1.2414653050106577,0.08568296119347285,0.11151608279647607,1.164302861157589,-0.159589704540126,-0.0029762042248026033,-0.42683550293463424,-0.025767324793396496,-0.017082170505062888,-0.00297620422480227,-0.5478339391208255,-0.33245106335043384,0.043430879130643696,4.193836194591977,1.6600031252894163,False,False,H1+H2+CAGR,False,False,False,False,CAGR,False
1,0.15,50.0,0.3724960612198965,0.49752687165460346,0.7101856117067521,0.7005589291775752,0.04107994324297959,0.5895303313944027,-0.13353527715970925,0.5827431407157707,0.596432848477687,0.022639929212086463,0.3520198214486382,-0.10486143906195755,0.056522080036045086,0.7756557829242265,-0.13353527715970892,0.07338355661284268,1.1013797221750508,-0.11377490084966979,-0.08234318083030945,-0.11377490084966968,1.0010368952762012,1.1798743282813193,0.08115327976365516,0.10499780298327366,1.1019423942556363,-0.1603891113175736,-0.019760376310039462,-0.5118493907806481,-0.03230361336986309,-0.022518258231648103,-0.01976037631003924,-0.649017073827563,-0.4042185453570928,0.026853834157864354,4.193836194591977,1.6600031252894163,False,False,H1+H2+OOS+CAGR,False,False,False,False,CAGR,False
1,0.2,0.0,0.19468827368894892,0.6244335326730682,0.7101856117067521,0.8792539899145515,0.09307596293321918,1.092263242045468,-0.11805233804029924,1.2171699486805023,0.97577365648851,0.08980367871963835,1.0688792422016895,-0.08757417892005548,0.0957793515136871,1.1110081164394465,-0.11805233804029969,0.10362437617451836,1.2267043508030626,-0.14029999538369786,-0.09047942078293036,-0.14029999538369764,1.1301218439189173,1.3023451380289506,0.11369016006526622,0.11807149229176672,1.2265478476861464,-0.1587899689121296,0.02224765734339862,-0.13444110875759452,-0.010548413241299182,0.0029052418628748855,0.022247657343397953,-0.06124260171722784,-0.19133702158950405,0.040737630871830355,3.4450778996443363,2.0726220353998523,False,False,CAGR,False,False,False,False,CAGR,True
1,0.2,5.0,0.19468827368894892,0.6244335326730682,0.7101856117067521,0.8792539899145515,0.09119552528309183,1.0719735991120858,-0.11888452987639253,1.1992905779144298,0.9532693837756144,0.0880849876667038,1.0502809168111369,-0.08891356396788597,0.09376495114456684,1.089354419089302,-0.11888452987639231,0.10248160931298766,1.2142393950967783,-0.14044377716512124,-0.09128811083289334,-0.14044377716512135,1.117330373723058,1.2901249409068496,0.112527843168859,0.11675743022538221,1.2141091362888825,-0.15894994234730697,0.02155924728872871,-0.14226579598469247,-0.011286084029895838,0.0023745468650073764,0.021559247288729044,-0.0670494569119211,-0.2007705218175475,0.04006541247091444,3.4450778996443363,2.0726220353998523,False,False,CAGR,False,False,False,False,CAGR,True
1,0.2,10.0,0.19468827368894892,0.6244335326730682,0.7101856117067521,0.8792539899145515,0.0893179427651376,1.0516336585713966,-0.1197162393810568,1.1813531610535075,0.9307249156664914,0.08636866110175112,1.0316272557687158,-0.0902511979863223,0.09175384608515214,1.0676555550912623,-0.1197162393810568,0.10133998550847423,1.2017691043550325,-0.14058754857211808,-0.09217277780576116,-0.14058754857211753,1.1045337316036807,1.2778993369020135,0.11136669958094325,0.11544485987825248,1.201665107711654,-0.15910990262743974,0.020871309191061282,-0.1501354457836359,-0.012022042743336625,0.0019215798194388567,0.020871309191060727,-0.0729064758349649,-0.2102437818107512,0.03939366324638294,3.4450778996443363,2.0726220353998523,False,False,CAGR,False,False,False,False,CAGR,True
1,0.2,25.0,0.19468827368894892,0.6244335326730682,0.7101856117067521,0.8792539899145515,0.0837022872585671,0.9903408355593122,-0.12220847522714373,1.12721458774406,0.8628856531365587,0.08123383944712859,0.9753584900866953,-0.09425361456570214,0.08574025433284649,1.0023204722485808,-0.12220847522714362,0.09792196139217824,1.1643279692168342,-0.1410188005483155,-0.09576906403122165,-0.14101880054831528,1.066114758547725,1.2411916631986686,0.10789029721309973,0.11151608279647607,1.164302861157589,-0.159589704540126,0.018810325321171772,-0.17398713365752205,-0.014219674133611138,0.0015154494655195139,0.01881032532117166,-0.0907562684610298,-0.2388711909500878,0.03738122931298227,3.4450778996443363,2.0726220353998523,False,False,CAGR,False,False,False,False,CAGR,True
1,0.2,50.0,0.19468827368894892,0.6244335326730682,0.7101856117067521,0.8792539899145515,0.07439960314558314,0.8874512194679964,-0.1311011598124322,1.0360307925183523,0.7493470046012543,0.0727228239762423,0.8806998619818145,-0.10088948114467466,0.07578305654187356,0.8928302431633521,-0.1311011598124322,0.09224801274134053,1.1018357114935016,-0.1417373463699545,-0.10293070114275493,-0.14173734636995428,1.001998249417148,1.1799188389628301,0.10211965268506096,0.10499780298327366,1.1019423942556363,-0.1603891113175736,0.010636186557522298,-0.21438449202550514,-0.017848409595757397,0.002041219998080268,0.010636186557522076,-0.1212983874353335,-0.287088595799478,0.029287951505141407,3.4450778996443363,2.0726220353998523,False,False,H2+CAGR,False,False,False,False,CAGR,False
