panel,restate,family,rung,cadence,pick_level,pick_depth,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,nogate_OOS_Sharpe,nogate_OOS_CAGR,nogate_OOS_MaxDD,grid_mean_OOS,best_OOS,regret,vs_nogate,spy_OOS,v2_OOS
U56,,BREADTH,0,D,0.4,0.25,1.0637181213865465,0.1207587315728218,1.2449684341202871,-0.14973806615594087,1.189612193236939,0.12201801009066426,-0.15769539333233684,1.2755522087403446,1.3362350603804283,-0.09126662626014115,0.05535624088334812,0.8757783801289708,1.3033814514046218
U56,,BREADTH,0,W,0.3,1.0,1.0919141493431206,0.1197248099305932,1.2553720405641415,-0.15769539333233684,1.189612193236939,0.12201801009066426,-0.15769539333233684,1.2401905003459086,1.2709666916633984,-0.01559465109925684,0.06575984732720253,0.8757783801289708,1.3033814514046218
U56,,SPYTR,0,D,0.0,0.5,1.1075565126811648,0.11689140225652173,1.3114606734115648,-0.12658767373987245,1.189612193236939,0.12201801009066426,-0.15769539333233684,1.2561172920741015,1.3218623463514216,-0.010401672939856832,0.1218484801746258,0.8757783801289708,1.3033814514046218
U56,,SPYTR,0,W,0.03,0.25,1.0495454061106926,0.11411478345497117,1.2332008836334403,-0.1379084548685442,1.189612193236939,0.12201801009066426,-0.15769539333233684,1.2389832766663604,1.2850497171758815,-0.051848833542441186,0.04358869039650126,0.8757783801289708,1.3033814514046218
U56,,VOL,0,D,0.25,0.5,1.0890436277246103,0.11077515621716061,1.2521505272977214,-0.11586425949719525,1.189612193236939,0.12201801009066426,-0.15769539333233684,1.2439705398231418,1.3623937911683184,-0.11024326387059702,0.06253833406078235,0.8757783801289708,1.3033814514046218
U56,,VOL,0,W,0.3,1.0,1.141096659142367,0.11457799148544656,1.2407999754167822,-0.12291534089946121,1.189612193236939,0.12201801009066426,-0.15769539333233684,1.1742601883431698,1.2461308021643749,-0.005330826747592665,0.05118778217984321,0.8757783801289708,1.3033814514046218
U56,,BREADTH,10,D,0.4,0.25,0.9705508990483992,0.11073031058981497,1.1504903050399236,-0.15128651339401933,1.1066831562752688,0.11266924280203794,-0.1587470388393195,1.1765645205463402,1.2423144466333467,-0.09182414159342311,0.043807148764654746,0.8757783801289708,1.278836537597142
U56,,BREADTH,10,W,0.3,1.0,1.0002219788021702,0.11111845740614767,1.172857897734876,-0.15874703883931973,1.1066831562752688,0.11266924280203794,-0.1587470388393195,1.1553512447421896,1.1840520199945987,-0.011194122259722716,0.06617474145960722,0.8757783801289708,1.278836537597142
U56,,SPYTR,10,D,0.0,0.5,1.0091021158213997,0.10730925828047866,1.2127072679625732,-0.1287802940139664,1.1066831562752688,0.11266924280203794,-0.1587470388393195,1.1518080407756741,1.2137487662845419,-0.001041498321968648,0.10602411168730441,0.8757783801289708,1.278836537597142
U56,,SPYTR,10,W,0.0,0.25,0.9615520588358649,0.10944813148366528,1.1597573646639843,-0.138877502442745,1.1066831562752688,0.11266924280203794,-0.1587470388393195,1.152144969947703,1.197189944117697,-0.0374325794537127,0.05307420838871546,0.8757783801289708,1.278836537597142
