panel,chooser,K,n_distinct_picks,modal_share,modal,mean_tied_at_max,mean_saturated,n_anchors,OOS_min,OOS_max,OOS_spread,modal_OOS,SPY_OOS,LIVE_OOS,CH_ISSHARPE,CH_ISSHARPE_OOS
U56,CH_PCT (record's form),10,1,1.0,N=20/W,3.8,3.8,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_PCT (record's form),20,1,1.0,N=20/W,3.5,3.5,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_PCT (record's form),50,1,1.0,N=20/W,3.3,3.3,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_PCT (record's form),100,1,1.0,N=20/W,3.0,3.0,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_PCT (record's form),200,1,1.0,N=20/W,2.5,2.5,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_PCT (record's form),400,1,1.0,N=20/W,2.0,2.0,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_Z   (null-standardised),10,3,0.85,N=20/W,1.0,4.0,4,1.0612882606321976,1.2249884915710196,0.16370023093882202,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_Z   (null-standardised),20,2,0.9,N=20/W,1.0,4.0,4,1.0612882606321976,1.1597523261511458,0.09846406551894815,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_Z   (null-standardised),50,1,1.0,N=20/W,1.0,4.0,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_Z   (null-standardised),100,1,1.0,N=20/W,1.0,4.0,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_Z   (null-standardised),200,1,1.0,N=20/W,1.0,4.0,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
U56,CH_Z   (null-standardised),400,1,1.0,N=20/W,1.0,4.0,4,1.1597523261511458,1.1597523261511458,0.0,1.1597523261511458,0.8685843027246067,1.2716994601576919,N=10/M,1.003103150069214
B136,CH_PCT (record's form),10,1,1.0,N=20/W,3.9,3.9,4,0.9065236950283978,0.9065236950283978,0.0,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_PCT (record's form),20,1,1.0,N=20/W,3.9,3.9,4,0.9065236950283978,0.9065236950283978,0.0,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_PCT (record's form),50,1,1.0,N=20/W,3.75,3.75,4,0.9065236950283978,0.9065236950283978,0.0,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_PCT (record's form),100,1,1.0,N=20/W,3.5,3.5,4,0.9065236950283978,0.9065236950283978,0.0,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_PCT (record's form),200,1,1.0,N=20/W,3.25,3.25,4,0.9065236950283978,0.9065236950283978,0.0,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_PCT (record's form),400,1,1.0,N=20/W,3.0,3.0,4,0.9065236950283978,0.9065236950283978,0.0,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_Z   (null-standardised),10,3,0.65,N=20/W,1.0,4.0,4,0.8638445758828204,0.9735171381269385,0.10967256224411814,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_Z   (null-standardised),20,3,0.65,N=20/W,1.0,4.0,4,0.8638445758828204,0.9735171381269385,0.10967256224411814,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_Z   (null-standardised),50,2,0.9,N=20/W,1.0,4.0,4,0.8638445758828204,0.9065236950283978,0.04267911914557743,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_Z   (null-standardised),100,2,0.95,N=20/W,1.0,4.0,4,0.8638445758828204,0.9065236950283978,0.04267911914557743,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_Z   (null-standardised),200,1,1.0,N=20/W,1.0,4.0,4,0.9065236950283978,0.9065236950283978,0.0,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
B136,CH_Z   (null-standardised),400,1,1.0,N=20/W,1.0,4.0,4,0.9065236950283978,0.9065236950283978,0.0,0.9065236950283978,0.8769078511614361,1.1061149281164175,N=20/M,0.9735171381269385
SMALL,CH_PCT (record's form),10,1,1.0,N=20/W,1.8,1.8,4,0.7359541623171002,0.7359541623171002,0.0,0.7359541623171002,0.8768940791478297,0.5601459239211553,N=20/W,0.7359541623171002
SMALL,CH_PCT (record's form),20,1,1.0,N=20/W,1.5,1.5,4,0.7359541623171002,0.7359541623171002,0.0,0.7359541623171002,0.8768940791478297,0.5601459239211553,N=20/W,0.7359541623171002
SMALL,CH_PCT (record's form),50,2,0.95,N=20/W,1.3,1.0,4,0.7278905462677006,0.7359541623171002,0.008063616049399647,0.7359541623171002,0.8768940791478297,0.5601459239211553,N=20/W,0.7359541623171002
SMALL,CH_PCT (record's form),100,1,1.0,N=20/W,1.0,0.45,4,0.7359541623171002,0.7359541623171002,0.0,0.7359541623171002,0.8768940791478297,0.5601459239211553,N=20/W,0.7359541623171002
