panel,kind,etf_share,width,seed,theta,x,cad,family,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,CAGR0,gross_mean,turn_yr,dSharpe_ctrl,dCAGR_ctrl,p4a,f4b,p4b
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,W,MA-THRESH,RESPREAD,0.2777579260469978,0.9835931857769409,-0.6142703608481992,1.1679007790624654,0.8261469888532758,0.3216139493781045,1.1562400597161333,-0.3074882902926276,0.24267829814141706,0.8605842890055595,-0.6142703608481979,0.29946090239685463,0.5963879735794431,16.891223425477634,-0.14477846075839862,0.14474042840778156,False,"H2,OOS,DD",False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,W,MA-THRESH,DEGROSS,0.010771760826056243,0.7412353684502565,-0.021479357742683503,0.9996895244002663,0.5929333087067213,0.012094795325443553,1.0447844847391141,-0.013611511208590499,0.009681681594603697,0.5856695824144719,-0.021479357742683614,0.011428793336616838,0.03186169143036946,0.6500126491584608,-0.387136278085083,-0.12224573681315998,False,"H2,OOS,CAGR",False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,W,QUANTILE-F,RESPREAD,0.3663009646057769,1.251529828812716,-0.36468352408941085,1.3795058374620917,1.1521242965802747,0.40694672274301724,1.4599171060518112,-0.27045172725508304,0.33365730643229097,1.1109111766005038,-0.36468352408941107,0.3869712781404715,0.7506868311473406,15.050116878578454,0.1231581822773764,0.23328346696656066,False,DD,False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,W,QUANTILE-F,DEGROSS,0.014944731821639579,1.240649481325384,-0.01803084196348359,1.3800902121941172,1.1315691210450547,0.01610538021288943,1.4643672050144927,-0.012590839961262201,0.01398830218127256,1.0893116492916863,-0.0180308419634837,0.01561732365994195,0.03207771209321768,0.6625429199679927,0.1122778347900446,-0.11807276581757664,False,CAGR,False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,M,MA-THRESH,RESPREAD,0.2637005936369976,0.9343991546915255,-0.5851888704061932,1.1356907517184303,0.7711622882277546,0.31146237373237984,1.1377641085835895,-0.2779507451215327,0.22561360125602525,0.7976411297641876,-0.5851888704061934,0.27220937230171693,0.5874048304155223,6.703972672800675,-0.2022001774228187,0.13074806376333914,False,"H2,OOS,DD",False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,M,MA-THRESH,DEGROSS,0.01098121001843011,0.7347878842712583,-0.02434530455148176,0.9599796638377942,0.6121261226296656,0.011532297896640786,0.9805948435993482,-0.016510307304065885,0.01052683947403854,0.6157998727178126,-0.024345304551481983,0.011273218755734726,0.030610098828798886,0.28884066024308835,-0.40181144784308587,-0.12197131985522836,False,"H2,OOS,CAGR",False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,M,QUANTILE-F,RESPREAD,0.3628243747870168,1.2173979874651049,-0.3898212571397224,1.2866348800075793,1.1669568516757394,0.37685657314441223,1.3458568198132674,-0.3530508041211181,0.3513568143180481,1.1328067452770372,-0.3898212571397224,0.3721565382404699,0.7528405683675587,6.829827397161595,0.0807986553507607,0.22987184491335833,False,DD,False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,M,QUANTILE-F,DEGROSS,0.014948487412580924,1.198220957062182,-0.020218488225471676,1.2699869216034092,1.144788854979566,0.015285900582488798,1.3373565618332228,-0.017617046338610054,0.014670237154305488,1.1051015614341781,-0.020218488225471343,0.015254810906137006,0.03254843525617668,0.3017814683950209,0.06162162494783785,-0.11800404246107754,False,CAGR,False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,Q,MA-THRESH,RESPREAD,0.2709446365985535,0.9411617392141418,-0.4512648550389994,1.2873166942729304,0.6279260319757308,0.3850583500202265,1.2715705368384376,-0.33180793605495695,0.1839228439546905,0.6934453199546501,-0.4512648550389994,0.2748937715598221,0.5881179200300052,3.0895749734899334,-0.2125340394717503,0.13585038231959934,False,"H2,OOS,DD",False
U56,anchor,0.6363636363636364,55,-1,0.3,0.04258870572676662,Q,MA-THRESH,DEGROSS,0.012350077901748913,0.7795102027583853,-0.03380058509596873,1.2266527344799636,0.5371893486454107,0.014642279535810099,1.2402236316509476,-0.015754559353551745,0.010463121750692306,0.5676700137783641,-0.033800585095968394,0.012505353285637177,0.031102562034158242,0.15336771694721474,-0.3741855759275068,-0.12274417637720525,False,"H2,OOS,CAGR",False
