panel,window,book,gross,cost_bps,k,dTurn,dCAGR,dSharpe,dMaxDD,dOOS_Sharpe,inf4b,k4b
U56,504,CAP2,0.75,10.0,2,-0.728409450778294,-0.09028334878923538,-0.5500494957825616,0.07836487360020128,-0.6561574460080473,True,False
U56,504,CAP2,0.75,25.0,6,-0.1375057101467818,-0.029046176034969617,-0.17731015617264956,0.02370870649819945,-0.18741780583377055,True,False
U56,504,CAP2,0.75,25.0,4,-0.36317694846872084,-0.05705046275601866,-0.3285236846416828,0.07146306508595834,-0.39419334123193495,True,False
U56,504,CAP2,0.75,25.0,3,-0.4758767989177566,-0.07301468110068976,-0.44169420585572006,0.06909642327295251,-0.5106237891534406,True,False
U56,504,CAP2,0.75,25.0,2,-0.728409450778294,-0.08589126281528037,-0.530017184278978,0.07649065106840514,-0.6391783161331618,True,False
U56,504,CAP2,0.75,50.0,6,-0.1375057101467818,-0.027499046167778207,-0.17563481637678569,0.023810973294658866,-0.1872282490879954,False,False
U56,504,CAP2,0.75,50.0,4,-0.36317694846872084,-0.053220811370292775,-0.3220204571094888,0.06718427356689471,-0.39195019158621125,False,False
U56,504,CAP2,0.75,50.0,3,-0.4758767989177566,-0.06807606421150036,-0.43682702911635907,0.06421764338755742,-0.5128215414077172,False,False
U56,504,CAP2,0.75,50.0,2,-0.728409450778294,-0.07863223926766705,-0.4966391962750094,0.07338140501674784,-0.6107066947634586,False,False
U56,504,CAP2,1.0,0.0,6,-0.21182971613835944,-0.039665740090836676,-0.14895739731397417,0.04711725388322663,-0.17137224871683143,True,False
U56,504,CAP2,1.0,0.0,4,-0.4364378720039215,-0.07099219896230524,-0.2948003290120922,0.09089816449640142,-0.3685829378050939,True,False
U56,504,CAP2,1.0,0.0,3,-0.5356099643613953,-0.08769457142795112,-0.3949661610886738,0.09855760842206285,-0.47209919772402587,True,False
U56,504,CAP2,1.0,0.0,2,-0.7574296440474253,-0.102926177723897,-0.5163358579478043,0.1041632061218496,-0.6311902856062428,True,False
U56,504,CAP2,1.0,10.0,6,-0.21182971613835944,-0.038588664155017494,-0.14825344164152998,0.04728034539660175,-0.17139497299471995,True,False
U56,504,CAP2,1.0,10.0,4,-0.4364378720039215,-0.06886864731667486,-0.2915017542281668,0.0911832358603456,-0.3673649506019333,True,False
U56,504,CAP2,1.0,10.0,3,-0.5356099643613953,-0.08512130412015595,-0.3922453935641208,0.09671672975299783,-0.4726881547455456,True,False
U56,504,CAP2,1.0,10.0,2,-0.7574296440474253,-0.09941532869985892,-0.502045906467023,0.10304008058632286,-0.6195843968934112,True,False
U56,504,CAP2,1.0,25.0,6,-0.21182971613835944,-0.03698603092115604,-0.14718703308500425,0.04752485704144893,-0.17141039283882242,True,False
U56,504,CAP2,1.0,25.0,4,-0.4364378720039215,-0.06570609912616487,-0.2865479007072532,0.09161067959080682,-0.36550862410784346,True,False
U56,504,CAP2,1.0,25.0,3,-0.5356099643613953,-0.08128739173832633,-0.3881735865431687,0.0939665353907474,-0.47355755137719857,True,False
U56,504,CAP2,1.0,25.0,2,-0.7574296440474253,-0.09417973474635999,-0.4806204016130313,0.10136076318619636,-0.6021120783569197,True,False
U56,504,CAP2,1.0,50.0,6,-0.21182971613835944,-0.034349310625504836,-0.1453796155456858,0.04570797949008931,-0.17138325715562508,True,False
U56,504,CAP2,1.0,50.0,4,-0.4364378720039215,-0.06049548891462453,-0.2782736029407663,0.0923226503345721,-0.36232655670908,True,False
U56,504,CAP2,1.0,50.0,3,-0.5356099643613953,-0.07496635985754008,-0.3813965441025928,0.08941241920517884,-0.474942142270936,True,False
U56,504,CAP2,1.0,50.0,2,-0.7574296440474253,-0.0855350360002134,-0.4449493476828389,0.09857618083436792,-0.5728272956266774,True,False
U56,504,CAND,0.75,0.0,6,-0.05076137907825873,-0.020340141915540233,-0.11765137608317344,0.025590985750114204,-0.10016134177067859,True,True
U56,504,CAND,0.75,0.0,4,-0.11297149810808305,-0.03225716645016763,-0.17664954439000624,0.04716591772457246,-0.19777837590211078,True,False
U56,504,CAND,0.75,0.0,3,-0.08632084613433155,-0.04992461904008194,-0.34988276385551764,0.010341860167261685,-0.43549512519760947,True,False
U56,504,CAND,0.75,0.0,2,-0.1346634802165455,-0.10033978380903563,-0.8710067392761922,-0.16375099441189334,-1.2191326298154221,True,False
U56,504,CAND,0.75,10.0,6,-0.05076137907825873,-0.020004628277582537,-0.11790485048720689,0.02563025473607039,-0.10036408546683573,True,False
U56,504,CAND,0.75,10.0,4,-0.11297149810808305,-0.031571434469828796,-0.17618741786342684,0.045462894405557286,-0.19688778958540665,True,False
U56,504,CAND,0.75,10.0,3,-0.08632084613433155,-0.0492964346590965,-0.35070137243425326,0.008049058536379605,-0.43652910833024927,True,False
U56,504,CAND,0.75,10.0,2,-0.1346634802165455,-0.0992934854628198,-0.8685371475891297,-0.18006902105256095,-1.219130700809021,True,False
U56,504,CAND,0.75,25.0,6,-0.05076137907825873,-0.019505938140524925,-0.11827261702028258,0.025688928425693702,-0.10065802073058783,True,False
U56,504,CAND,0.75,25.0,4,-0.11297149810808305,-0.030552182932871208,-0.17549964464984458,0.04234351438646278,-0.19556127049114314,True,False
U56,504,CAND,0.75,25.0,3,-0.08632084613433155,-0.048362376949228514,-0.35192678469424943,0.001359973210255938,-0.4380991415955948,True,False
U56,504,CAND,0.75,25.0,2,-0.1346634802165455,-0.09773806401511709,-0.8647467428931344,-0.20370437169526046,-1.218955326793611,True,False
U56,504,CAND,0.75,50.0,6,-0.05076137907825873,-0.01868688666389784,-0.11884402340427103,0.0245320697582041,-0.10111493926960802,False,False
U56,504,CAND,0.75,50.0,4,-0.11297149810808305,-0.028878124231727087,-0.17435751620132178,0.03696484394167754,-0.19336966788170173,False,False
U56,504,CAND,0.75,50.0,3,-0.08632084613433155,-0.046827327493835114,-0.3539325203604271,-0.010378132601175039,-0.44073782787524673,False,False
U56,504,CAND,0.75,50.0,2,-0.1346634802165455,-0.09518274598802656,-0.8581131959427354,-0.24223551356298945,-1.218082997911316,False,False
U56,504,CAND,1.0,0.0,6,-0.04863960356954333,-0.027613444151878275,-0.11834081572181265,0.03150768576353202,-0.10145604246891171,False,True
U56,504,CAND,1.0,0.0,4,-0.10781201606820923,-0.043678862230071,-0.17892788979401208,0.060840184877228976,-0.20150102591026875,False,True
U56,504,CAND,1.0,0.0,3,-0.07872332363063894,-0.06774373014403379,-0.35183152775234505,0.012992973386511175,-0.43849862751836366,False,False
U56,504,CAND,1.0,0.0,2,-0.12662071956627197,-0.1358293011067313,-0.8706275217118762,-0.2074299403831088,-1.2187344567115996,False,False
U56,504,CAND,1.0,10.0,6,-0.04863960356954333,-0.027143545013892156,-0.11869208586753688,0.03154831791580426,-0.10172415551204939,False,True
U56,504,CAND,1.0,10.0,4,-0.10781201606820923,-0.042742943000817046,-0.17873525631181697,0.05894422248840869,-0.20087654800483956,False,True
U56,504,CAND,1.0,10.0,3,-0.07872332363063894,-0.06686763064497225,-0.3529761322550812,0.0070220707144076355,-0.4398498298437511,False,False
U56,504,CAND,1.0,10.0,2,-0.12662071956627197,-0.13432124211662733,-0.8686259344541734,-0.22584158552081268,-1.219281646014224,False,False
U56,504,CAND,1.0,25.0,6,-0.04863960356954333,-0.026446665385460033,-0.1192072434547673,0.03160888875419432,-0.10211778554396567,False,True
U56,504,CAND,1.0,25.0,4,-0.10781201606820923,-0.041355044710492894,-0.17845148458265336,0.05529701347022331,-0.19995002876329537,False,True
U56,504,CAND,1.0,25.0,3,-0.07872332363063894,-0.06556754764542205,-0.3546903352104971,-0.0018123017668346675,-0.44189650295626137,False,False
U56,504,CAND,1.0,25.0,2,-0.12662071956627197,-0.13208394193182804,-0.865536682140626,-0.25305353452279933,-1.2199274828454747,False,False
U56,504,CAND,1.0,50.0,6,-0.04863960356954333,-0.02530619541744339,-0.12002593664392824,0.02523339140388381,-0.10274504748370339,False,False
U56,504,CAND,1.0,50.0,4,-0.10781201606820923,-0.03908399459295819,-0.1779812966358194,0.04346702877240183,-0.19842646987789292,False,False
U56,504,CAND,1.0,50.0,3,-0.07872332363063894,-0.06343781202637122,-0.35750954650818456,-0.01664243282136879,-0.4453311070724525,False,False
U56,504,CAND,1.0,50.0,2,-0.12662071956627197,-0.12842042278985466,-0.8600695316452498,-0.2949864127277939,-1.2204174260288254,False,False
B136,252,CAP2,0.75,0.0,6,-0.03377404916060889,-0.0037258848925627586,-0.01577075261622274,0.0026430544537590084,-0.02294291661093739,True,True
B136,252,CAP2,0.75,0.0,4,-0.08676271822513615,-0.005648393283357089,-0.006002378383269891,0.005714788420604022,0.0248575548411063,True,True
B136,252,CAP2,0.75,0.0,3,-0.1285219919461984,-0.008137542171271273,-0.007250963099982188,0.008478027941809962,0.056513844972318816,True,True
B136,252,CAP2,0.75,0.0,2,-0.30213732141768024,-0.02828645959350662,-0.08544538413415537,0.004167268994125228,-0.09331882381947088,True,False
B136,252,CAP2,0.75,10.0,6,-0.03377404916060889,-0.003532606990930942,-0.014936551389905794,0.006980162550558,-0.02165650248943174,True,True
B136,252,CAP2,0.75,10.0,4,-0.08676271822513615,-0.005170775377918879,-0.0038440878042858007,0.010076612007487662,0.02838932038942077,True,True
B136,252,CAP2,0.75,10.0,3,-0.1285219919461984,-0.00743213710703805,-0.003942673928991169,0.01280671523790855,0.06124958286983917,True,True
B136,252,CAP2,0.75,10.0,2,-0.30213732141768024,-0.026611386052094455,-0.07766035620726375,0.00853644232222428,-0.08419582854437868,True,False
B136,252,CAP2,0.75,25.0,6,-0.03377404916060889,-0.003245722838125964,-0.013676895678721213,0.01450613358809616,-0.01971607289938415,True,True
B136,252,CAP2,0.75,25.0,4,-0.08676271822513615,-0.004461823377090335,-0.0005950553874205511,0.01763963209060404,0.03369494797294448,True,True
B136,252,CAP2,0.75,25.0,3,-0.1285219919461984,-0.006384845138130979,0.0010309494277844777,0.020320117460423504,0.06834620012932979,True,False
B136,252,CAP2,0.75,25.0,2,-0.30213732141768024,-0.024122172518870055,-0.06601823287576503,0.01611039219448107,-0.0705896299321147,True,False
B136,252,CAP2,0.75,50.0,6,-0.03377404916060889,-0.0027755865508771738,-0.011560346971478452,0.010762868589784369,-0.016460669575757203,False,False
B136,252,CAP2,0.75,50.0,4,-0.08676271822513615,-0.003299967676241522,0.004840391981118075,0.030063685172894705,0.0425409105821023,False,False
B136,252,CAP2,0.75,50.0,3,-0.1285219919461984,-0.004667913911214017,0.009334750078061615,0.032661704880288855,0.08013313546656275,False,False
B136,252,CAP2,0.75,50.0,2,-0.30213732141768024,-0.020035305718124397,-0.04672404542714281,0.028552408749927927,-0.04813908190107774,False,False
B136,252,CAP2,1.0,0.0,6,-0.0356430190456799,-0.0051168661478637745,-0.01626753077280929,0.00329214987716564,-0.0234102629984394,False,False
B136,252,CAP2,1.0,0.0,4,-0.09698981397397533,-0.01132517537734512,-0.02664097394126763,0.007221494523525829,0.0027291534204254564,False,False
B136,252,CAP2,1.0,0.0,3,-0.14458112538073042,-0.017204877398354412,-0.039349464625285435,0.010729322872701008,0.02414552523930502,False,False
B136,252,CAP2,1.0,0.0,2,-0.3486319515782842,-0.04988858348827985,-0.13289024112095005,0.017018643640400954,-0.1329191828973092,False,False
B136,252,CAP2,1.0,10.0,6,-0.0356430190456799,-0.004849096513993123,-0.015430639590527262,0.003306998639599823,-0.022027389139105624,False,False
B136,252,CAP2,1.0,10.0,4,-0.09698981397397533,-0.01061465468752143,-0.024364023622932107,0.007269495813559179,0.006366568327201394,False,False
B136,252,CAP2,1.0,10.0,3,-0.14458112538073042,-0.01614862116140814,-0.03602742704967876,0.010733207476782303,0.028765348006221547,False,False
B136,252,CAP2,1.0,10.0,2,-0.3486319515782842,-0.04735538310310039,-0.12539497221757379,0.01704512365908817,-0.12459387606898242,False,False
B136,252,CAP2,1.0,25.0,6,-0.0356430190456799,-0.004452642196924872,-0.014169903659575045,0.0033292200991357213,-0.01994787161341427,False,False
B136,252,CAP2,1.0,25.0,4,-0.09698981397397533,-0.009562445117819784,-0.02094166977839884,0.007341398651916631,0.011821107461402636,False,False
B136,252,CAP2,1.0,25.0,3,-0.14458112538073042,-0.014583867461247957,-0.03103219658386369,0.010739077051645562,0.03568632205873612,False,False
B136,252,CAP2,1.0,25.0,2,-0.3486319515782842,-0.043597740945372054,-0.11417595729897523,0.017084640845278942,-0.11217268114428958,False,False
B136,252,CAP2,1.0,50.0,6,-0.0356430190456799,-0.0038055745269076624,-0.012058186910676505,0.003366118052321232,-0.016473914448465465,False,False
B136,252,CAP2,1.0,50.0,4,-0.09698981397397533,-0.00784450091128508,-0.015227938562546894,0.007460972481047379,0.020893252982813526,False,False
B136,252,CAP2,1.0,50.0,3,-0.14458112538073042,-0.012027655781955637,-0.0226876916546499,0.010748973284078756,0.047180229786173644,False,False
B136,252,CAP2,1.0,50.0,2,-0.3486319515782842,-0.03744618812257272,-0.09555358728429197,0.01714996195762797,-0.09165942394180715,False,False
B136,252,CAND,0.75,0.0,6,-0.02436475975857777,-0.002878998079730577,-0.011316111213998337,0.0020389379973478894,-0.014243159668452021,True,True
B136,252,CAND,0.75,0.0,4,-0.05608210891172283,-0.0022612947914679715,0.004288681616267498,0.003615081253852126,0.03205432357145854,True,True
B136,252,CAND,0.75,0.0,3,-0.08875120156244831,-0.0016351575004336372,0.029461739831123213,0.015399071254159513,0.07838020055432504,True,True
B136,252,CAND,0.75,0.0,2,-0.15178713565722446,0.0036093945500670355,0.061642463420147564,0.0005384257944605064,0.09117357245407565,True,True
B136,252,CAND,0.75,10.0,6,-0.02436475975857777,-0.002731581160151597,-0.010766658417784125,0.0020410393220375855,-0.013432945358269999,True,True
B136,252,CAND,0.75,10.0,4,-0.05608210891172283,-0.0019442502641573434,0.005712867124082921,0.0036075996167772573,0.034287046444460234,True,True
B136,252,CAND,0.75,10.0,3,-0.08875120156244831,-0.0011414079463265558,0.03157390522351555,0.015316176090173106,0.08107610052039993,True,True
B136,252,CAND,0.75,10.0,2,-0.15178713565722446,0.004430878309079178,0.06746757280861093,0.00048142125178840534,0.09781065845100434,True,True
B136,252,CAND,0.75,25.0,6,-0.02436475975857777,-0.002512906501305645,-0.00993625517033947,0.0020441352697694315,-0.012210550097281114,True,True
B136,252,CAND,0.75,25.0,4,-0.05608210891172283,-0.001474063565504835,0.007872974318110959,0.0035962753719228635,0.03766770513020168,True,True
B136,252,CAND,0.75,25.0,3,-0.08875120156244831,-0.0004090692184994804,0.03476415313174708,0.01519204363581339,0.08514296596982018,True,True
B136,252,CAND,0.75,25.0,2,-0.15178713565722446,0.005649236479469799,0.07616288729180654,0.00039583309106228093,0.10769371792605575,True,True
B136,252,CAND,0.75,50.0,6,-0.02436475975857777,-0.0021549127689830527,-0.008538268491922074,0.00834127681051322,-0.010157507456425519,False,False
B136,252,CAND,0.75,50.0,4,-0.05608210891172283,-0.0007046098358185482,0.011530563580517628,0.009869261503873794,0.04337649414962108,False,False
B136,252,CAND,0.75,50.0,3,-0.08875120156244831,0.0007896368343560667,0.04013037044287282,0.021277846775265452,0.09197141028314104,False,False
B136,252,CAND,0.75,50.0,2,-0.15178713565722446,0.007643244886829326,0.09052921737646868,0.006545101852158841,0.12395789739452234,False,False
B136,252,CAND,1.0,0.0,6,-0.024645025276232913,-0.0039144258934658005,-0.011772202497454032,0.002515353914183338,-0.01505576234870487,False,False
B136,252,CAND,1.0,0.0,4,-0.055616503977961695,-0.0030246773270150573,0.003416903567001972,0.004502474577158022,0.03100290009732043,False,False
B136,252,CAND,1.0,0.0,3,-0.08812694861079329,-0.002046505373154206,0.028279870649415395,0.020670214557091393,0.07708114729988469,False,False
B136,252,CAND,1.0,0.0,2,-0.14815091509930545,0.005079461441414024,0.06108685275440173,0.0018600459722776241,0.09158927966637154,False,False
B136,252,CAND,1.0,10.0,6,-0.024645025276232913,-0.0037108932200533573,-0.011232591040353901,0.0025178657234226076,-0.014247508478776094,False,False
B136,252,CAND,1.0,10.0,4,-0.055616503977961695,-0.002603582654745029,0.004761832969724544,0.004493538896401694,0.03317807533321493,False,False
B136,252,CAND,1.0,10.0,3,-0.08812694861079329,-0.0013936536307812553,0.030261816861072433,0.020556481220409983,0.07967792325859291,False,False
B136,252,CAND,1.0,10.0,2,-0.14815091509930545,0.006138095496759366,0.06648156710654685,0.0017887536386708147,0.0977813437335453,False,False
B136,252,CAND,1.0,25.0,6,-0.024645025276232913,-0.0034098915503608662,-0.01041726059146919,0.0025215262068140065,-0.013028553355458494,False,False
B136,252,CAND,1.0,25.0,4,-0.055616503977961695,-0.001981099095114791,0.00680118276417363,0.004479919311825675,0.03646953103397166,False,False
B136,252,CAND,1.0,25.0,3,-0.08812694861079329,-0.0004284489142101222,0.03325512421231758,0.020386212337155873,0.08359380845143394,False,False
B136,252,CAND,1.0,25.0,2,-0.14815091509930545,0.007702871087102103,0.07453025659031143,0.0016816693337049493,0.10699483359965367,False,False
B136,252,CAND,1.0,50.0,6,-0.024645025276232913,-0.0029195221066884436,-0.009044902591952675,0.002527342043271541,-0.01098217645982702,False,False
B136,252,CAND,1.0,50.0,4,-0.055616503977961695,-0.0009677082380488145,0.010253471122283031,0.004456645558539862,0.04202317440868242,False,False
B136,252,CAND,1.0,50.0,3,-0.08812694861079329,0.0011432128578177103,0.03829005323783552,0.02010331214873773,0.09016588446368967,False,False
B136,252,CAND,1.0,50.0,2,-0.14815091509930545,0.010249871947899836,0.08781907071283623,0.0015028110379127213,0.12214087866696477,False,False
