panel,dial,chooser,pick,pick_i,endpoint,mono,IS_Sharpe,IS_CAGR,IS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass_4b,pass_4b_oos,pass_4a,ladder_4b,ladder_4b_oos,ladder_4a,n_rungs
U56,D_GROSS,C_ISSHARPE,1.0,32,True,True,1.1122163085374979,0.18573787194779512,-0.1840428723324149,0.20831676794926346,1.1403207988901087,-0.24927640903130788,1.204185775894816,1.0979450914175082,0.22722636576663158,1.1651966774167672,-0.24927640903130754,False,False,False,11,13,0,33
U56,D_GROSS,C_ISCAGR,1.0,32,True,True,1.1122163085374979,0.18573787194779512,-0.1840428723324149,0.20831676794926346,1.1403207988901087,-0.24927640903130788,1.204185775894816,1.0979450914175082,0.22722636576663158,1.1651966774167672,-0.24927640903130754,False,False,False,11,13,0,33
U56,D_GROSS,C_ISDD,0.2,0,True,True,1.1100892768306232,0.03681086463697025,-0.03803412322586064,0.041077445543971525,1.1374532593693099,-0.053794932121697614,1.2016506213450546,1.0944801023136401,0.04460293491371914,1.1617158168240194,-0.05379493212169739,False,False,False,11,13,0,33
U56,D_GROSS,C_ISMAR,1.0,32,True,True,1.1122163085374979,0.18573787194779512,-0.1840428723324149,0.20831676794926346,1.1403207988901087,-0.24927640903130788,1.204185775894816,1.0979450914175082,0.22722636576663158,1.1651966774167672,-0.24927640903130754,False,False,False,11,13,0,33
U56,D_GROSS,C_IS4B,0.625,17,False,False,1.1116033652037098,0.11578704480238766,-0.11687596680796697,0.12956906770794063,1.139331160077223,-0.16121545048973251,1.2033852178793214,1.0966329537392974,0.14104230499205928,1.1638947050580255,-0.16121545048973285,True,True,False,11,13,0,33
U56,D_N,C_ISSHARPE,3,0,True,False,1.186142368650167,0.24529853710688299,-0.36610462167645896,0.20559011995526721,0.9682071908515286,-0.36610462167645896,1.2159165824199698,0.7691039846926744,0.17385352441847624,0.8132088067253676,-0.2764815515626209,False,False,False,2,2,0,11
U56,D_N,C_ISCAGR,3,0,True,False,1.186142368650167,0.24529853710688299,-0.36610462167645896,0.20559011995526721,0.9682071908515286,-0.36610462167645896,1.2159165824199698,0.7691039846926744,0.17385352441847624,0.8132088067253676,-0.2764815515626209,False,False,False,2,2,0,11
U56,D_N,C_ISDD,40,9,False,False,1.1761930490300028,0.12806181559145302,-0.12581421125997172,0.13458962107135175,1.1268612424698448,-0.22984197733835132,1.271594173374019,1.0255837724892403,0.13999175176293477,1.0985169918082796,-0.22984197733835132,False,False,False,2,2,0,11
U56,D_N,C_ISMAR,40,9,False,False,1.1761930490300028,0.12806181559145302,-0.12581421125997172,0.13458962107135175,1.1268612424698448,-0.22984197733835132,1.271594173374019,1.0255837724892403,0.13999175176293477,1.0985169918082796,-0.22984197733835132,False,False,False,2,2,0,11
U56,D_N,C_IS4B,40,9,False,False,1.1761930490300028,0.12806181559145302,-0.12581421125997172,0.13458962107135175,1.1268612424698448,-0.22984197733835132,1.271594173374019,1.0255837724892403,0.13999175176293477,1.0985169918082796,-0.22984197733835132,False,False,False,2,2,0,11
U56,D_HOLD,C_ISSHARPE,189,7,False,False,1.2458210034862465,0.15239626840815834,-0.13018465624150022,0.15589047172815773,1.120552211808253,-0.22213520845091717,1.3353087029467336,0.9791451027404172,0.15877490441672282,1.0508576134570584,-0.22213520845091694,False,False,False,3,3,0,9
U56,D_HOLD,C_ISCAGR,189,7,False,False,1.2458210034862465,0.15239626840815834,-0.13018465624150022,0.15589047172815773,1.120552211808253,-0.22213520845091717,1.3353087029467336,0.9791451027404172,0.15877490441672282,1.0508576134570584,-0.22213520845091694,False,False,False,3,3,0,9
U56,D_HOLD,C_ISDD,10,1,False,False,1.0227404684189183,0.116372020129208,-0.11384470465386054,0.13508115337328452,1.0935548821101955,-0.1933005711383582,1.1318004544256322,1.0684116504535501,0.15071787433136974,1.1484679445033206,-0.1933005711383583,True,True,False,3,3,0,9
U56,D_HOLD,C_ISMAR,189,7,False,False,1.2458210034862465,0.15239626840815834,-0.13018465624150022,0.15589047172815773,1.120552211808253,-0.22213520845091717,1.3353087029467336,0.9791451027404172,0.15877490441672282,1.0508576134570584,-0.22213520845091694,False,False,False,3,3,0,9
U56,D_HOLD,C_IS4B,10,1,False,False,1.0227404684189183,0.116372020129208,-0.11384470465386054,0.13508115337328452,1.0935548821101955,-0.1933005711383582,1.1318004544256322,1.0684116504535501,0.15071787433136974,1.1484679445033206,-0.1933005711383583,True,True,False,3,3,0,9
U56,D_CADENCE,C_ISSHARPE,2W,2,False,False,1.157559310617699,0.1430599135392019,-0.13832613993066067,0.15873383583766576,1.1436287918640222,-0.24096712839873857,1.2766766540781762,1.0550723775941935,0.1717980159952026,1.142936932991903,-0.24096712839873868,False,False,False,2,2,0,6
U56,D_CADENCE,C_ISCAGR,2W,2,False,False,1.157559310617699,0.1430599135392019,-0.13832613993066067,0.15873383583766576,1.1436287918640222,-0.24096712839873857,1.2766766540781762,1.0550723775941935,0.1717980159952026,1.142936932991903,-0.24096712839873868,False,False,False,2,2,0,6
U56,D_CADENCE,C_ISDD,D,0,True,False,1.0756296390998652,0.13291307702536015,-0.13089783804216037,0.15418882113747956,1.0977470339870985,-0.2313086816428257,1.2041423177576647,1.0324056487198017,0.1720028623122658,1.1220286758694527,-0.2313086816428257,False,False,False,2,2,0,6
U56,D_CADENCE,C_ISMAR,2W,2,False,False,1.157559310617699,0.1430599135392019,-0.13832613993066067,0.15873383583766576,1.1436287918640222,-0.24096712839873857,1.2766766540781762,1.0550723775941935,0.1717980159952026,1.142936932991903,-0.24096712839873868,False,False,False,2,2,0,6
U56,D_CADENCE,C_IS4B,D,0,True,False,1.0756296390998652,0.13291307702536015,-0.13089783804216037,0.15418882113747956,1.0977470339870985,-0.2313086816428257,1.2041423177576647,1.0324056487198017,0.1720028623122658,1.1220286758694527,-0.2313086816428257,False,False,False,2,2,0,6
U56,D_MAXVOL,C_ISSHARPE,0.3,0,True,False,1.2409601334623146,0.13779485751985243,-0.11509797906372643,0.13547288851627015,1.1055153486082083,-0.21797568591622374,1.3339626421657027,0.940663602435848,0.1335649635605023,1.0208105343960623,-0.21797568591622374,False,False,False,5,5,0,7
U56,D_MAXVOL,C_ISCAGR,2.0,6,True,False,1.1673183489942653,0.14502580518940955,-0.13398794667728398,0.16296006187581336,1.1627647711939124,-0.20159852618186902,1.2718202651446722,1.0936185791049333,0.17793443205396864,1.1689952424646126,-0.20159852618186924,True,True,False,5,5,0,7
U56,D_MAXVOL,C_ISDD,0.3,0,True,False,1.2409601334623146,0.13779485751985243,-0.11509797906372643,0.13547288851627015,1.1055153486082083,-0.21797568591622374,1.3339626421657027,0.940663602435848,0.1335649635605023,1.0208105343960623,-0.21797568591622374,False,False,False,5,5,0,7
U56,D_MAXVOL,C_ISMAR,0.3,0,True,False,1.2409601334623146,0.13779485751985243,-0.11509797906372643,0.13547288851627015,1.1055153486082083,-0.21797568591622374,1.3339626421657027,0.940663602435848,0.1335649635605023,1.0208105343960623,-0.21797568591622374,False,False,False,5,5,0,7
U56,D_MAXVOL,C_IS4B,0.3,0,True,False,1.2409601334623146,0.13779485751985243,-0.11509797906372643,0.13547288851627015,1.1055153486082083,-0.21797568591622374,1.3339626421657027,0.940663602435848,0.1335649635605023,1.0208105343960623,-0.21797568591622374,False,False,False,5,5,0,7
B136,D_GROSS,C_ISSHARPE,1.0,32,True,True,1.145687542276945,0.21490354668676792,-0.19320089419784126,0.2138598224290431,1.0652481921562345,-0.2697291008060032,1.2916543210953286,0.8865650516510282,0.2130005804912496,1.0121613860227718,-0.2697291008060032,False,False,False,10,9,0,33
B136,D_GROSS,C_ISCAGR,1.0,32,True,True,1.145687542276945,0.21490354668676792,-0.19320089419784126,0.2138598224290431,1.0652481921562345,-0.2697291008060032,1.2916543210953286,0.8865650516510282,0.2130005804912496,1.0121613860227718,-0.2697291008060032,False,False,False,10,9,0,33
B136,D_GROSS,C_ISDD,0.2,0,True,True,1.1399578913914885,0.04228423847056195,-0.0398010783932895,0.04251867635148332,1.0584542964363761,-0.05838019441767062,1.284966292430262,0.879003132189984,0.042711867377235535,1.0043906259506516,-0.05838019441767073,False,False,False,10,9,0,33
B136,D_GROSS,C_ISMAR,1.0,32,True,True,1.145687542276945,0.21490354668676792,-0.19320089419784126,0.2138598224290431,1.0652481921562345,-0.2697291008060032,1.2916543210953286,0.8865650516510282,0.2130005804912496,1.0121613860227718,-0.2697291008060032,False,False,False,10,9,0,33
B136,D_GROSS,C_IS4B,0.575,15,False,False,1.1429757295827871,0.12272439915070787,-0.11295488383483387,0.12285105578373634,1.0619803694916226,-0.16178742214489017,1.288442258866756,0.8828505447275269,0.12295541785843445,1.0083658819699444,-0.16178742214489006,True,True,False,10,9,0,33
B136,D_N,C_ISSHARPE,8,2,False,False,1.2950986667099715,0.21911842781946667,-0.21002331052310796,0.1782211925038646,0.9883520420625724,-0.24535256443898135,1.369320557424036,0.7066621559053999,0.1455591690419591,0.7866466863657643,-0.24535256443898168,False,False,False,1,2,0,11
B136,D_N,C_ISCAGR,3,0,True,False,1.2786084083460416,0.27693771897795494,-0.2769922316116604,0.22969409424399712,1.0308688668315285,-0.2902036783874613,1.2940806003353569,0.8228415481807182,0.19208662671176424,0.8564290477652591,-0.29020367838746164,False,False,False,1,2,0,11
B136,D_N,C_ISDD,30,8,False,False,1.1473205557687152,0.1529253327475546,-0.1318403191007732,0.1601345108161336,1.0981338933042264,-0.24354358049436975,1.2732684511921244,0.9689318299894406,0.1661079493963833,1.0695530808226905,-0.24354358049436964,False,False,False,1,2,0,11
B136,D_N,C_ISMAR,25,7,False,False,1.1513256102955831,0.15929717640987096,-0.13583116427242126,0.16366123249678388,1.0968282186007665,-0.216146994859019,1.2780130121206887,0.9570656729830784,0.16726908215706393,1.0622507626045483,-0.21614699485901911,False,False,False,1,2,0,11
B136,D_N,C_IS4B,30,8,False,False,1.1473205557687152,0.1529253327475546,-0.1318403191007732,0.1601345108161336,1.0981338933042264,-0.24354358049436975,1.2732684511921244,0.9689318299894406,0.1661079493963833,1.0695530808226905,-0.24354358049436964,False,False,False,1,2,0,11
B136,D_HOLD,C_ISSHARPE,63,4,False,False,1.2157937198737896,0.1751728910680972,-0.13655282794379697,0.1695140686096932,1.082336942583977,-0.2869481836289933,1.3387285180940438,0.8873528433714876,0.16487229134834314,0.9960363388880005,-0.28694818362899355,False,False,False,0,1,0,9
B136,D_HOLD,C_ISCAGR,63,4,False,False,1.2157937198737896,0.1751728910680972,-0.13655282794379697,0.1695140686096932,1.082336942583977,-0.2869481836289933,1.3387285180940438,0.8873528433714876,0.16487229134834314,0.9960363388880005,-0.28694818362899355,False,False,False,0,1,0,9
B136,D_HOLD,C_ISDD,10,1,False,False,1.1590655519773922,0.15963599355747093,-0.1332321574252605,0.13943913750069026,0.9758713302792561,-0.2503107246480324,1.254063105695217,0.7421719495037312,0.12306368112206112,0.8428119102377069,-0.25031072464803195,False,False,False,0,1,0,9
