bps,med_dSharpe,max_absdSharpe,med_dCAGR_pp,min_dCAGR_pp
0,0.005367856605758559,0.04592698310927468,0.0919116205581827,-0.4620238410692812
10,-0.00724016699250718,0.06813759033836164,-0.010488400522512542,-0.9622330877674834
25,-0.027320363419343185,0.10142649467608256,-0.22462683678542428,-1.702322340253426
