panel,cadence,kind,draw,CAGR,Sharpe,MaxDD,OOS_Sharpe,turn,L_H1,L_H2,L_OOS,L_DD,L_CAGR,pass4b,pass_no_OOS
U56,W,RANDROT,40,0.07517097422576868,0.7634335636709816,-0.16482993945093483,0.8038660741017926,38.80500332002353,False,False,False,True,False,False,False
U56,W,RANDROT,41,0.06320903397769073,0.6568199876548506,-0.15898252794949996,0.6771448354449141,38.457639748572305,False,False,False,True,False,False,False
U56,W,RANDROT,42,0.05882509744195885,0.6174902599338635,-0.1646018108007009,0.6081060234529503,38.43694995058211,False,False,False,True,False,False,False
U56,W,RANDROT,43,0.07383548871820156,0.7558075961216207,-0.16157018110065724,0.7444408704250549,38.54619616896563,False,False,False,True,False,False,False
U56,W,RANDROT,44,0.07073938059291418,0.720894849621084,-0.15330795703340172,0.7595744049051486,38.74042015844581,False,False,False,True,False,False,False
U56,W,RANDROT,45,0.0621745575117294,0.6427560078253851,-0.15616070409007465,0.733341155110462,38.73096683675276,False,False,False,True,False,False,False
U56,W,RANDROT,46,0.07368907765860255,0.7528221412166216,-0.16348369728046297,0.7860932031134805,38.7769038016019,False,False,False,True,False,False,False
U56,W,RANDROT,47,0.06901055391181132,0.7089735266791294,-0.15604169153745284,0.7728721828144921,38.95965962840054,False,False,False,True,False,False,False
U56,W,RANDROT,48,0.07145199617680542,0.7301052733141854,-0.1570153056007234,0.7901112229778094,38.875834783793174,False,False,False,True,False,False,False
U56,W,RANDROT,49,0.0639201192731007,0.6618619494632306,-0.15476180876274326,0.7467812771291636,38.78368854224047,False,False,False,True,False,False,False
U56,W,RANDROT,50,0.06440544397593095,0.6671997402847706,-0.1563201284349216,0.7012731052131081,38.93643700357125,False,False,False,True,False,False,False
U56,W,RANDROT,51,0.07296585299504343,0.7450355266726072,-0.15852865873573474,0.8451797536288757,38.58123595866761,False,False,False,True,False,False,False
U56,W,RANDROT,52,0.06302654448883938,0.6541468084642638,-0.16440107009059568,0.7116762712114819,38.67062809141948,False,False,False,True,False,False,False
U56,W,RANDROT,53,0.08323055423978687,0.8422588107949871,-0.15645952242620254,0.9594745274855984,38.724186466166735,False,True,True,True,False,False,False
U56,W,RANDROT,54,0.060589397361382025,0.625662116011818,-0.1659613212635277,0.6828529898820347,38.62574642353823,False,False,False,True,False,False,False
U56,W,RANDROT,55,0.07223293228001637,0.7382042232828865,-0.16048911287041745,0.7921615226190747,38.74638178490349,False,False,False,True,False,False,False
U56,W,RANDROT,56,0.060981428512862035,0.6351052302299802,-0.16921875006179987,0.5445991475361666,38.78052591165678,False,False,False,True,False,False,False
U56,W,RANDROT,57,0.06797540608365238,0.6998018918815155,-0.15374730071870002,0.7608864675189688,39.06876326212528,False,False,False,True,False,False,False
U56,W,RANDROT,58,0.06407323270605758,0.661041411715157,-0.1649566225806186,0.7422702866061165,38.51672677385606,False,False,False,True,False,False,False
U56,W,RANDROT,59,0.06307453590028311,0.6539431471253906,-0.16220348284316222,0.7365799774243847,38.5137240920863,False,False,False,True,False,False,False
U56,W,RANDROT,60,0.06582345440027604,0.6803137054392119,-0.15967593673391078,0.7698279603355783,38.96879934970833,False,False,False,True,False,False,False
U56,W,RANDROT,61,0.06949854802186684,0.7119521150716852,-0.16620151558008434,0.7358585657721913,38.490417703219684,False,False,False,True,False,False,False
U56,W,RANDROT,62,0.07311649139312215,0.74880662957624,-0.15304963223841184,0.7867868926872444,38.780656271870726,False,False,False,True,False,False,False
U56,W,RANDROT,63,0.07325392387998209,0.7436953417543612,-0.1725347790568419,0.7547434053972345,38.25311503694803,False,False,False,True,False,False,False
U56,W,RANDROT,64,0.05825001447225997,0.6119577269372094,-0.1652211820938978,0.6554741490159184,38.385461732859845,False,False,False,True,False,False,False
U56,W,RANDROT,65,0.06039346620217567,0.62847470740579,-0.17412624055900017,0.6635095788694162,38.47116436921491,False,False,False,True,False,False,False
U56,W,RANDROT,66,0.05714249005229166,0.5978471863729965,-0.1627325976786077,0.6357456667364169,38.86683556672638,False,False,False,True,False,False,False
U56,W,RANDROT,67,0.06385605582520193,0.6637437280058661,-0.15979862494102082,0.6905291398834592,38.660221142313866,False,False,False,True,False,False,False
U56,W,RANDROT,68,0.07204299891259991,0.7376067507880967,-0.1513079437385253,0.7855197711264068,38.56073287723692,False,False,False,True,False,False,False
U56,W,RANDROT,69,0.06802739514290024,0.694321384235571,-0.1601483425274518,0.6700155580229361,38.77785162927953,False,False,False,True,False,False,False
U56,W,RANDROT,70,0.0805440733599383,0.8128697940053972,-0.15955394855387628,0.8668812965489767,38.71524648751426,False,False,False,True,False,False,False
U56,W,RANDROT,71,0.06475174358275693,0.6684166642991084,-0.1593727849240142,0.7149027470872297,38.884724588550846,False,False,False,True,False,False,False
U56,W,RANDROT,72,0.07722041380482092,0.7842519374667867,-0.15798533581462082,0.856672747635063,38.52915294468843,False,False,False,True,False,False,False
U56,W,RANDROT,73,0.06557048572464064,0.6761239856273354,-0.16564625037403502,0.7347484970647975,38.707325531933776,False,False,False,True,False,False,False
U56,W,RANDROT,74,0.07085124252555453,0.7261680072446076,-0.157938716331411,0.7731263531241614,38.329450768452105,False,False,False,True,False,False,False
U56,W,RANDROT,75,0.06088571697533718,0.6342923611264828,-0.16249986798983818,0.6386903534608845,38.64619942600372,False,False,False,True,False,False,False
U56,W,RANDROT,76,0.06921048481423742,0.7108415797931434,-0.15775541673236737,0.731256919038655,38.89381080183452,False,False,False,True,False,False,False
U56,W,RANDROT,77,0.07385818546612799,0.7612808897776678,-0.15834385652552563,0.8287318574405287,38.66712880443752,False,False,False,True,False,False,False
U56,W,RANDROT,78,0.06846030449758422,0.7029981174548515,-0.1648455476895898,0.749523562019526,38.60887476506665,False,False,False,True,False,False,False
U56,W,RANDROT,79,0.07535508391427115,0.7666602469509224,-0.15541456795975517,0.8332780459713901,38.83543605145088,False,False,False,True,False,False,False
U56,W,RANDROT,80,0.06694462513735178,0.6902751180164531,-0.15811806877586443,0.7156714270305438,38.408664128325334,False,False,False,True,False,False,False
U56,W,RANDROT,81,0.0743628565249197,0.7594816281990143,-0.1623574901634901,0.758700806470748,38.95135577096175,False,False,False,True,False,False,False
U56,W,RANDROT,82,0.05971652226625768,0.6208169079624125,-0.17027785784839222,0.619633374309379,38.88709126471989,False,False,False,True,False,False,False
U56,W,RANDROT,83,0.07331595117282097,0.7480698261269534,-0.15907992803951798,0.7461126911576095,38.73267756717152,False,False,False,True,False,False,False
U56,W,RANDROT,84,0.07089951184111798,0.7279192943347756,-0.15261489531293648,0.8745892195037069,38.642887193091624,False,False,True,True,False,False,False
U56,W,RANDROT,85,0.07675072953212969,0.7808139573646946,-0.16161427054591748,0.8113263416185713,38.823134291071675,False,False,False,True,False,False,False
U56,W,RANDROT,86,0.07420751481024745,0.7555365405038027,-0.16071673715514823,0.7078335945905768,38.923189770905594,False,False,False,True,False,False,False
U56,W,RANDROT,87,0.07595763698441349,0.7759758637837181,-0.15267455428039278,0.8564954806045413,38.918357638424354,False,False,False,True,False,False,False
U56,W,RANDROT,88,0.07152436307431786,0.7342730778265693,-0.17056099370951505,0.7569466649881048,38.714278964791866,False,False,False,True,False,False,False
U56,W,RANDROT,89,0.0725246119892482,0.7388005549006285,-0.15200115954289994,0.8329479971979373,38.606556912814746,False,False,False,True,False,False,False
U56,W,RANDROT,90,0.06850485626227831,0.7053068243749888,-0.1564998079453005,0.7429478624282017,38.79265908743192,False,False,False,True,False,False,False
U56,W,RANDROT,91,0.07085652309707458,0.7203140810345561,-0.16353374326189418,0.7023619594244214,38.71838320178184,False,False,False,True,False,False,False
U56,W,RANDROT,92,0.07074333306514102,0.7242375253712239,-0.16542186088965916,0.7155150472884134,38.85641816082455,False,False,False,True,False,False,False
U56,W,RANDROT,93,0.07584757782341844,0.7667593004620914,-0.16862221212384487,0.7629074827498118,38.493444963892074,False,False,False,True,False,False,False
U56,W,RANDROT,94,0.07739776349482996,0.7806571449772151,-0.16334002517607116,0.8143863325310486,38.8083935588172,False,False,False,True,False,False,False
U56,W,RANDROT,95,0.07027644652884746,0.720820112001988,-0.16591007568458216,0.7806306986914591,38.7428525236428,False,False,False,True,False,False,False
U56,W,RANDROT,96,0.0732385210458022,0.7463993560903631,-0.157491303584401,0.7651424746575934,38.30838291972082,False,False,False,True,False,False,False
U56,W,RANDROT,97,0.07247436412099595,0.7401974262298552,-0.1634882283526572,0.7530365307822515,38.86617291021197,False,False,False,True,False,False,False
U56,W,RANDROT,98,0.07305543886592081,0.7448866297430045,-0.15781565605926728,0.7696513382177377,38.57896220952147,False,False,False,True,False,False,False
U56,W,RANDROT,99,0.06961596517702562,0.7138169689027286,-0.15553245120265635,0.7988941347111008,38.868551122760884,False,False,False,True,False,False,False
U56,W,RANDROT,100,0.06972830890616799,0.7133364186506302,-0.16311420396419185,0.7369622579682404,38.645629689134815,False,False,False,True,False,False,False
U56,W,RANDROT,101,0.06464169562227662,0.6664280618202513,-0.1533862210132374,0.666211950431286,38.90797144636104,False,False,False,True,False,False,False
U56,W,RANDROT,102,0.06963763400407785,0.7134862464543322,-0.16844409512604241,0.7122534334507539,38.67837572789082,False,False,False,True,False,False,False
U56,W,RANDROT,103,0.06583316715389365,0.6849785741905495,-0.15398953681542116,0.7351492580164828,38.83921309974427,False,False,False,True,False,False,False
U56,W,RANDROT,104,0.069533320689662,0.7096121216676318,-0.1618029683523322,0.7510170950893428,38.37117835101899,False,False,False,True,False,False,False
U56,W,RANDROT,105,0.081582941782532,0.8205080041698043,-0.16916163062727863,0.8487115871342724,38.741801381068555,False,False,False,True,False,False,False
U56,W,RANDROT,106,0.07752240825449874,0.7795934461586685,-0.17505887739397175,0.82475466117136,38.71590195224818,False,False,False,True,False,False,False
U56,W,RANDROT,107,0.07068868825579133,0.7257720460683993,-0.16056741107928119,0.8563552836261293,38.845475418644945,False,False,False,True,False,False,False
U56,W,RANDROT,108,0.06875382628477578,0.7006757641744791,-0.1818337730125451,0.7279008733687177,38.774170006402194,False,False,False,True,False,False,False
U56,W,RANDROT,109,0.061942589535736836,0.6472214124360085,-0.16353840529349495,0.7229239226825391,38.733763960313105,False,False,False,True,False,False,False
U56,W,RANDROT,110,0.07964187427607783,0.8114446844595194,-0.16612333094578757,0.8679857710559024,38.92192045281764,False,False,False,True,False,False,False
U56,W,RANDROT,111,0.07325405097979476,0.7512533678229183,-0.16240499585868706,0.8219349176983531,38.84237613060543,False,False,False,True,False,False,False
U56,W,RANDROT,112,0.07231086946331544,0.7463888714845716,-0.16165623388412553,0.7356667276986659,38.8210206523925,False,False,False,True,False,False,False
U56,W,RANDROT,113,0.06911919790037824,0.7076774876839361,-0.16627433768123234,0.7936203572910231,38.740626507483604,False,False,False,True,False,False,False
U56,W,RANDROT,114,0.06291275544645392,0.6508258053573253,-0.15395265628661403,0.7113995607280823,38.547295200517176,False,False,False,True,False,False,False
U56,W,RANDROT,115,0.07303653709971036,0.7479531266735095,-0.16219507929451138,0.7527943238959606,38.99598928336105,False,False,False,True,False,False,False
U56,W,RANDROT,116,0.06281817805983136,0.6493030080647839,-0.1595109254197361,0.695290494141971,38.749728915550676,False,False,False,True,False,False,False
U56,W,RANDROT,117,0.07129046792024396,0.7310439812058731,-0.16607009202439849,0.9114680923236248,38.6944329003584,False,True,True,True,False,False,False
U56,W,RANDROT,118,0.06658762006644658,0.6816915306851048,-0.1846737153721112,0.7832645495966035,38.88876701487452,False,False,False,True,False,False,False
U56,W,RANDROT,119,0.06880802353100623,0.7064392118777861,-0.1703275414015346,0.7864073581930363,38.732481288347365,False,False,False,True,False,False,False
U56,W,RANDROT,120,0.06116254785368458,0.63276703259438,-0.159140628606259,0.6430927946792151,38.386497450980826,False,False,False,True,False,False,False
U56,W,RANDROT,121,0.07117438440098955,0.7277892726352889,-0.1538571617438098,0.7928187352199518,38.63743406706015,False,False,False,True,False,False,False
U56,W,RANDROT,122,0.06684461973255584,0.6860865790185096,-0.1637847130761172,0.693538077015163,38.34342221519948,False,False,False,True,False,False,False
U56,W,RANDROT,123,0.06454420142763939,0.665790235643247,-0.1638836634741062,0.6916574444687598,38.6743386156177,False,False,False,True,False,False,False
U56,W,RANDROT,124,0.0662231866406564,0.6835391605370545,-0.16205241186543506,0.7262963484135339,38.64926225042952,False,False,False,True,False,False,False
U56,W,RANDROT,125,0.07659859195063401,0.7772946224963224,-0.16538577333294413,0.7843967513840547,38.82434432841507,False,False,False,True,False,False,False
U56,W,RANDROT,126,0.06828941628618157,0.693448808030076,-0.17106189993400556,0.7339523435886077,38.29215884019656,False,False,False,True,False,False,False
U56,W,RANDROT,127,0.07002882230738905,0.7217246659205248,-0.1592307208462811,0.7921266672276557,38.424691322427165,False,False,False,True,False,False,False
U56,W,RANDROT,128,0.07284569880769576,0.7478656667220719,-0.16502431970774012,0.7686984627256467,38.48124715916569,False,False,False,True,False,False,False
U56,W,RANDROT,129,0.07163308510099009,0.7317948645566961,-0.170590556369565,0.6884789087348892,38.84727965504537,False,False,False,True,False,False,False
U56,W,RANDROT,130,0.062065166589321485,0.6447865713718322,-0.16027936950716026,0.7301481720739419,38.46019853981328,False,False,False,True,False,False,False
U56,W,RANDROT,131,0.07551394960285984,0.7646454555030567,-0.16485947901129627,0.7605998062714233,38.74091576252704,False,False,False,True,False,False,False
U56,W,RANDROT,132,0.07452167354281847,0.7574049679886969,-0.15485079845727368,0.765898578926598,38.63435109483961,False,False,False,True,False,False,False
U56,W,RANDROT,133,0.0737442942245472,0.750508835181627,-0.16289425404741353,0.885242031330029,38.57856360952728,False,True,True,True,False,False,False
U56,W,RANDROT,134,0.05950775913182982,0.6219640663116933,-0.1549996665630673,0.5691487748017168,38.740276479879,False,False,False,True,False,False,False
U56,W,RANDROT,135,0.07131262182689646,0.7278269953189064,-0.17129510645538948,0.7705285240693132,38.88344077044744,False,False,False,True,False,False,False
U56,W,RANDROT,136,0.06852009301710726,0.7053820592347999,-0.15368801278101052,0.7964821084717939,38.54400234921661,False,False,False,True,False,False,False
U56,W,RANDROT,137,0.06972013960398415,0.7138890035789345,-0.1616844641041344,0.7916027167175894,39.016930653019266,False,False,False,True,False,False,False
U56,W,RANDROT,138,0.07478871801457454,0.7562160726874143,-0.16559173013166062,0.910654739086788,38.57404424333402,False,True,True,True,False,False,False
U56,W,RANDROT,139,0.07102338218258741,0.7272705367494559,-0.16420969469687197,0.777124260716914,38.3454294235802,False,False,False,True,False,False,False
U56,W,RANDROT,140,0.07350381764623859,0.7463845879153482,-0.17090950661819593,0.7552851565820279,38.69854898586122,False,False,False,True,False,False,False
U56,W,RANDROT,141,0.07117887307158721,0.7305247579585822,-0.1608957543082059,0.8205632773775103,38.7000033767771,False,False,False,True,False,False,False
U56,W,RANDROT,142,0.060465497824149894,0.6297406099044883,-0.16169507743972755,0.7456072063108585,38.58089543000356,False,False,False,True,False,False,False
U56,W,RANDROT,143,0.06785493364699469,0.7016704886991458,-0.16785370733054872,0.8143077050011347,38.82746753031065,False,False,False,True,False,False,False
U56,W,RANDROT,144,0.07024911537526757,0.7241379511529503,-0.15848912386972636,0.7911556186988178,38.57938247924864,False,False,False,True,False,False,False
U56,W,RANDROT,145,0.07409336299785929,0.7585205740851827,-0.15229260083628182,0.8128524540129753,38.75656922926571,False,False,False,True,False,False,False
U56,W,RANDROT,146,0.07661822046868183,0.7796194947563593,-0.15859564967740014,0.8186292336674668,38.93041443505938,False,False,False,True,False,False,False
U56,W,RANDROT,147,0.06839933845795487,0.7011035826729104,-0.1642571008262822,0.7133379482648189,38.905711032364515,False,False,False,True,False,False,False
U56,W,RANDROT,148,0.0735439798358235,0.7461308099631118,-0.16765060146599764,0.8241947736365226,38.26073685893229,False,False,False,True,False,False,False
U56,W,RANDROT,149,0.07678189481652087,0.7844566554894562,-0.1602973792385305,0.8656901834150145,38.582650634999894,False,True,False,True,False,False,False
U56,W,RANDROT,150,0.06585317204036478,0.6782446914927351,-0.16212226558338383,0.7805841598211989,38.781289269915106,False,False,False,True,False,False,False
U56,W,RANDROT,151,0.07137411649255276,0.7285179054171577,-0.16319659306475032,0.7936168390986993,38.99689245151118,False,False,False,True,False,False,False
U56,W,RANDROT,152,0.06139584582062119,0.6385685700270229,-0.1650100569161106,0.6638120566911566,38.96241883025047,False,False,False,True,False,False,False
U56,W,RANDROT,153,0.06788453299644437,0.699277062882378,-0.1552074877289169,0.7612814349137864,39.09141981294841,False,False,False,True,False,False,False
U56,W,RANDROT,154,0.06756112507275924,0.6901368472745952,-0.1581519511381696,0.7658243531190793,38.563292462124274,False,False,False,True,False,False,False
U56,W,RANDROT,155,0.07466677925320453,0.7584874594634149,-0.15310797974418233,0.7874662422323517,38.69921587074779,False,False,False,True,False,False,False
U56,W,RANDROT,156,0.06052815521442456,0.6322769221213269,-0.16081227414443344,0.7054186378723409,38.4532284644533,False,False,False,True,False,False,False
U56,W,RANDROT,157,0.06712916618951748,0.6956656872018934,-0.16821984688692015,0.799493301684203,38.847292119734085,False,False,False,True,False,False,False
U56,W,RANDROT,158,0.07308370338858783,0.7410876507638957,-0.16259520719858345,0.7130668110454158,38.74542657979015,False,False,False,True,False,False,False
U56,W,RANDROT,159,0.06230409980212581,0.6496278285736158,-0.16113247084638105,0.708191221217221,38.544560748775545,False,False,False,True,False,False,False
U56,W,RANDROT,160,0.07016112285054987,0.720734920623453,-0.15861837617332375,0.8099134811672679,38.762553769165606,False,False,False,True,False,False,False
U56,W,RANDROT,161,0.06351274753435199,0.6581879543644175,-0.15609753418970684,0.7036078269303385,38.891192687096854,False,False,False,True,False,False,False
U56,W,RANDROT,162,0.07073521518451376,0.7275654741366111,-0.1645154670824095,0.7628431209774279,38.62080698785415,False,False,False,True,False,False,False
U56,W,RANDROT,163,0.06933607081907867,0.7052805314404273,-0.1644724738463359,0.7324098961906667,38.784734557621896,False,False,False,True,False,False,False
U56,W,RANDROT,164,0.07128159284240887,0.7291889569782793,-0.1614580731292654,0.7501194820885654,39.153830394042735,False,False,False,True,False,False,False
U56,W,RANDROT,165,0.06845905819484233,0.7001908008503971,-0.16008076305887486,0.7358308971728905,38.58987290534275,False,False,False,True,False,False,False
U56,W,RANDROT,166,0.07007466111397376,0.7183591007996428,-0.16419025699741963,0.773521236588357,38.84177272900334,False,False,False,True,False,False,False
U56,W,RANDROT,167,0.05906412971856212,0.6168057707571631,-0.16024535782928062,0.712438659890532,38.51445790735675,False,False,False,True,False,False,False
U56,W,RANDROT,168,0.07900969842400607,0.8015708468885299,-0.16329651625142083,0.831882466628326,38.88139244209252,False,False,False,True,False,False,False
U56,W,RANDROT,169,0.06327583782344459,0.6553131462220734,-0.15870261512894235,0.6640558278728043,38.63326956444037,False,False,False,True,False,False,False
U56,W,RANDROT,170,0.07608158489930217,0.7766568302314583,-0.15461258020292257,0.8772967945221161,38.69333579756312,False,False,True,True,False,False,False
U56,W,RANDROT,171,0.06081324591909487,0.6291831872171701,-0.16257555236753052,0.6437751108067525,38.60786459828596,False,False,False,True,False,False,False
U56,W,RANDROT,172,0.07583442825393116,0.7802898647385446,-0.15368801278101063,0.7441745069053346,38.797098749088775,False,False,False,True,False,False,False
U56,W,RANDROT,173,0.0625006000028272,0.6509599706127707,-0.16422209785899566,0.682245737290231,38.93436592572141,False,False,False,True,False,False,False
U56,W,RANDROT,174,0.06942808180253324,0.7129383182568735,-0.15857468599725466,0.7295508713657617,38.15735540632635,False,False,False,True,False,False,False
U56,W,RANDROT,175,0.07397420831549417,0.7493209450926592,-0.17051800427492025,0.8007876853026696,38.71816841449612,False,False,False,True,False,False,False
U56,W,RANDROT,176,0.06303289866860862,0.6541658815540488,-0.1685867287325611,0.5685722928595669,38.87289823770045,False,False,False,True,False,False,False
U56,W,RANDROT,177,0.06747514808270849,0.694583458624437,-0.1630721891967596,0.7504411794630814,38.69342471276345,False,False,False,True,False,False,False
U56,W,RANDROT,178,0.06676872290280356,0.6862936636283887,-0.1575209977424743,0.7305058829121305,38.540180138511424,False,False,False,True,False,False,False
U56,W,RANDROT,179,0.07199507520378479,0.7273772392308091,-0.16837465608554747,0.7569834268718939,38.52129472858291,False,False,False,True,False,False,False
U56,W,RANDROT,180,0.06458175330130445,0.6643949749195924,-0.17162811479678042,0.7085657112138393,38.615128943238545,False,False,False,True,False,False,False
U56,W,RANDROT,181,0.06389033449910464,0.6638164885319358,-0.1651215081987113,0.6720870382580668,38.8043125056171,False,False,False,True,False,False,False
U56,W,RANDROT,182,0.06451702335327192,0.6706200367826796,-0.1718918235179182,0.6697754407502085,38.727858469032185,False,False,False,True,False,False,False
U56,W,RANDROT,183,0.06859994546858905,0.702370450245973,-0.16474016449211293,0.8001536855657408,38.77552921114901,False,False,False,True,False,False,False
U56,W,RANDROT,184,0.0665213208711033,0.6889944982067305,-0.16704549370819932,0.7073547794269218,38.49171995309627,False,False,False,True,False,False,False
U56,W,RANDROT,185,0.06256977106933626,0.6455725138231252,-0.16213040540479662,0.6257635693476616,38.65647781337736,False,False,False,True,False,False,False
U56,W,RANDROT,186,0.06513333422570833,0.672064054401162,-0.15574268054288853,0.6912609539051043,38.89171556414629,False,False,False,True,False,False,False
U56,W,RANDROT,187,0.06312668416824341,0.6506215309745347,-0.1666422554823429,0.7060503894018269,38.42428761056589,False,False,False,True,False,False,False
U56,W,RANDROT,188,0.07538376538027047,0.7738424238241811,-0.15630526964067892,0.8583673126929938,38.3207214487626,False,False,False,True,False,False,False
U56,W,RANDROT,189,0.058502252972613134,0.6099017554169338,-0.16702969757931807,0.6304008828279487,38.55259408474133,False,False,False,True,False,False,False
U56,W,RANDROT,190,0.06867786943576171,0.7059208229433299,-0.16158849286584476,0.6990705038439549,38.81763745034737,False,False,False,True,False,False,False
U56,W,RANDROT,191,0.06467445539454109,0.6639044408519084,-0.16439937109509262,0.6302153222638224,38.88116894451022,False,False,False,True,False,False,False
