panel,ma,g_low,is_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,keep4a,keep4b,oCAGR,oSharpe,oMaxDD,keep4a_oos,keep4b_oos,live_oCAGR,live_oSharpe,live_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,od_vs_twin,ose_vs_twin,ot_vs_twin
U56,100,0.5625,1.128046859559553,0.14646212431660643,1.1816556690120663,-0.16538160500050125,1.2289209219838184,1.1507980057424112,False,True,0.1615189420828529,1.2247422246255795,-0.16538160500050136,False,True,0.09455179369762767,1.2768823974588255,-0.12054956914840886,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.03927466735753815,0.041813465908660974,0.9392827526742539
B136,200,0.375,1.1647354866647959,0.14230894135235594,1.0798999385906358,-0.1668570215703279,1.3272186759023743,0.8827499551864899,False,True,0.14289608514522079,1.0253791902820861,-0.166857021570328,False,True,0.07847283605551292,1.1019125044197382,-0.12241069123223403,0.15257181383948715,0.8738511437360154,-0.3371595330739301,0.008237056029917422,0.06971631765930984,0.11815104851306579
SMALL,200,0.375,0.7014402572024514,0.06869144441658293,0.5103738313020343,-0.31205179498883673,0.723796398561582,0.3361986846750861,False,False,0.05325558464199154,0.40574598171263615,-0.3120517949888376,False,False,0.044142357735165394,0.6473415936678043,-0.12480015905893527,0.1525745335844091,0.8738401470547136,-0.33717289200673783,-0.033554505396787004,0.07716000286927716,-0.4348691569339926
