panel,family,thr,depth,bps,J,n_pop,on_share,CAGR,Sharpe,MaxDD,H1,H2,Sharpe_IS,Sharpe_OOS,CAGR_OOS,MaxDD_OOS,ctrl_Sharpe,ctrl_MaxDD,ctrl_Sharpe_IS,ctrl_Sharpe_OOS,ctrl_CAGR_OOS,ctrl_MaxDD_OOS,fail4a,fail4b,dSharpe,dMaxDD,dSharpe_IS,pass4a,pass4b
U56,DDCTL,0.03,0.5,10,975,974,0.36102564102564105,0.09155721193141897,0.9748057136778391,-0.14126444739166788,0.9222909240823612,1.0244516443030547,0.8071254032038372,1.103772398064698,0.10866468275173857,-0.14126444739166788,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,"H1,CAGR",-0.1326445520048073,0.04080610328633871,-0.20908201319794928,False,False
U56,DDCTL,0.03,0.5,25,975,974,0.36102564102564105,0.076404534654271,0.8269444743828884,-0.1424660449861045,0.7616843632655989,0.8878432929193986,0.6451006960323122,0.9664779476463282,0.09386996592299202,-0.14246604498610427,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,-,"H1,CAGR",-0.15743143907563195,0.04088359515825113,-0.23754704980565045,True,False
U56,DDCTL,0.03,1.0,10,975,974,0.36102564102564105,0.05422102535965734,0.6534576150310272,-0.15331922374616702,0.5735131215082052,0.7290106228289934,0.4326673807267283,0.825604854892938,0.0718494368532705,-0.13520717115667413,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,"H1,DD","H1,H2,OOS,CAGR",-0.4539926506516192,0.02875132693183957,-0.5835400356750582,False,False
U56,DDCTL,0.03,1.0,25,975,974,0.36102564102564105,0.039607379689874156,0.49200172926586316,-0.1623060912046893,0.395082449901851,0.5832896356415427,0.25230868292951375,0.6785641096480604,0.05798572339502717,-0.1437409180800735,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,"H1,H2,OOS,CAGR",-0.4923741841926572,0.021043548939666312,-0.6303390629084489,False,False
U56,DDCTL,0.06,0.5,10,975,974,0.19076923076923077,0.11037494290325367,1.0517039613545796,-0.14126444739166755,1.0439839661183183,1.0609568006205103,0.9368959939971475,1.1409733186203768,0.1246260322347601,-0.14126444739166755,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,-0.05574630432806682,0.040806103286339046,-0.07931142240463895,False,True
U56,DDCTL,0.06,0.5,25,975,974,0.19076923076923077,0.09503879779281776,0.9190415770387997,-0.14246604498610405,0.9043430299842024,0.9343313442549798,0.796419151485131,1.0141765854205984,0.10932181535530616,-0.14246604498610393,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,-,"H1,CAGR",-0.06533433641972064,0.04088359515825157,-0.0862285943528317,True,False
U56,DDCTL,0.06,1.0,10,975,974,0.19076923076923077,0.09162903551059287,0.917509655214365,-0.14782594361079315,0.9273546315170056,0.9094367802405203,0.8064424461008393,1.0049809481858012,0.10362911181005519,-0.14782594361079326,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,"H1,CAGR",-0.18994061046828137,0.03424460706721344,-0.2097649703009472,False,False
U56,DDCTL,0.06,1.0,25,975,974,0.19076923076923077,0.07673571428462789,0.781607081009502,-0.15240010083540323,0.7857049502970687,0.7787236226029973,0.6637913881465989,0.8742785675169141,0.08883366781621649,-0.15240010083540312,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,-,"H1,H2,OOS,CAGR",-0.20276883244901833,0.03094953930895239,-0.2188563576913638,True,False
U56,DDCTL,0.1,0.5,10,975,974,0.04205128205128205,0.12061955297637694,1.0577578348139667,-0.18791683143400628,1.0681284709197678,1.0535928003997144,0.9705369542786205,1.1249115873824227,0.13515161393118325,-0.18791683143400606,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,-0.04969243086867969,-0.005846280755999689,-0.045670462123165945,False,True
U56,DDCTL,0.1,0.5,25,975,974,0.04205128205128205,0.10466364773262615,0.9316569722578878,-0.1895152690778199,0.9323603422128113,0.9352917945836888,0.8342494545967284,1.0061079035009437,0.11922287900734174,-0.1895152690778198,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,"H1,CAGR",-0.052718941200632585,-0.006165628933464284,-0.04839829124123429,False,False
U56,DDCTL,0.1,1.0,10,975,974,0.04205128205128205,0.11262481758907072,0.9984247630172658,-0.19380174059936284,1.0231290859851454,0.9811353191470558,0.921464653627278,1.0578791610575058,0.125389722119031,-0.19380174059936295,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,-0.10902550266538058,-0.011731189921356244,-0.09474276277450844,False,True
U56,DDCTL,0.1,1.0,25,975,974,0.04205128205128205,0.09656412128383551,0.8699990140936995,-0.19577726861234956,0.8849226445393317,0.8606863226714387,0.7825345363895871,0.9370433413979841,0.1094339642772737,-0.19577726861234945,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,"H1,CAGR",-0.11437689936482087,-0.012427628467993945,-0.10011320944837554,False,False
U56,DDCTL,0.15,0.5,10,975,974,0.0,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1097089818096215,1.1116816172628665,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,0.0,0.0,0.0,False,True
U56,DDCTL,0.15,0.5,25,975,974,0.0,0.11267755632593568,0.9843759134585204,-0.18334964014435562,0.9764640528492757,0.99660091074749,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,-,0.0,0.0,0.0,False,True
U56,DDCTL,0.15,1.0,10,975,974,0.0,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1097089818096215,1.1116816172628665,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,0.0,0.0,0.0,False,True
U56,DDCTL,0.15,1.0,25,975,974,0.0,0.11267755632593568,0.9843759134585204,-0.18334964014435562,0.9764640528492757,0.99660091074749,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,-,0.0,0.0,0.0,False,True
U56,DDCTL,0.25,0.5,10,975,974,0.0,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1097089818096215,1.1116816172628665,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,0.0,0.0,0.0,False,True
U56,DDCTL,0.25,0.5,25,975,974,0.0,0.11267755632593568,0.9843759134585204,-0.18334964014435562,0.9764640528492757,0.99660091074749,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,-,0.0,0.0,0.0,False,True
U56,DDCTL,0.25,1.0,10,975,974,0.0,0.12856589643909921,1.1074502656826464,-0.1820705506780066,1.1097089818096215,1.1116816172628665,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,0.0,0.0,0.0,False,True
U56,DDCTL,0.25,1.0,25,975,974,0.0,0.11267755632593568,0.9843759134585204,-0.18334964014435562,0.9764640528492757,0.99660091074749,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,-,0.0,0.0,0.0,False,True
U56,BUDGET,0.05,skip,10,975,974,0.882051282051282,0.10560877882617059,0.8631660525284317,-0.2012166680175248,1.0066938786020712,0.7734007034668244,0.8861499092213615,0.8600062958366635,0.11606860334843638,-0.20121666801752502,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,"H2,OOS,CAGR",-0.24428421315421467,-0.01914611733951821,-0.13005750718042497,False,False
U56,BUDGET,0.05,skip,25,975,974,0.882051282051282,0.10321892543718914,0.8457125607486673,-0.20121666801752502,0.9844373531420815,0.7592006857183743,0.8659806591547272,0.8440887265792496,0.11365070903713925,-0.2012166680175247,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,"H2,OOS,CAGR",-0.13866335270985308,-0.017867027873169405,-0.016667086683235466,False,False
U56,BUDGET,0.05,half,10,975,974,0.882051282051282,0.13247817740882373,1.1206696976101735,-0.1817375979041439,1.1149342230486232,1.1324974025057537,1.0087306447912154,1.2057250646223874,0.15184105916609858,-0.18173759790414423,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,0.01321943192752717,0.0003329527738626936,-0.007476771610571031,False,True
U56,BUDGET,0.05,half,25,975,974,0.882051282051282,0.12188881777456229,1.0404493391603449,-0.1825033809272214,1.0280395149600605,1.057430307294835,0.9215561032701635,1.1302916378294015,0.1411602147254718,-0.1825033809272213,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,-,0.0560734257018245,0.0008462592171342154,0.03890835743220078,False,True
U56,BUDGET,0.1,skip,10,975,974,0.7056410256410256,0.11305886194139547,0.9006982775149397,-0.25723910436495434,1.0232109847033102,0.823155755116115,0.9094182570459305,0.9050653107857995,0.12459589220261247,-0.2572391043649549,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,"H2,DD",-0.20675198816770668,-0.07516855368694775,-0.10678915935585598,False,False
U56,BUDGET,0.1,skip,25,975,974,0.7056410256410256,0.10754400220645421,0.8615021278248816,-0.2582139550507755,0.9767900668800218,0.788656429287152,0.8629888633182626,0.8700863802949592,0.11911420510301185,-0.25821395505077505,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,"H2,OOS,DD",-0.12287378563363882,-0.07486431490641987,-0.01965888251970005,False,False
U56,BUDGET,0.1,half,10,975,974,0.7056410256410256,0.12963779378822915,1.0988895399429937,-0.1817462908837203,1.0919191613639037,1.1115747769340163,0.987735537536088,1.183303908516841,0.14869593587119545,-0.1817462908837203,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,-0.00856072573965272,0.0003242597942862968,-0.028471878865698463,False,True
U56,BUDGET,0.1,half,25,975,974,0.7056410256410256,0.11842874788047908,1.0137046198010284,-0.18251217059766278,0.9993784619851253,1.0320864761725859,0.894858766859623,1.103433580416348,0.13741752212745828,-0.18251217059766278,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,-,0.02932870634250806,0.0008374695466928372,0.012211021021660273,False,True
U56,BUDGET,0.2,skip,10,975,974,0.3384615384615385,0.12255986940536778,0.9951978428191717,-0.21774859024482007,1.013161038643149,0.9919332479590196,0.9022769391033411,1.065740235304603,0.14245897505377147,-0.21774859024481985,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,DD,-0.1122524228634747,-0.03567803956681348,-0.11393047729844541,False,False
U56,BUDGET,0.2,skip,25,975,974,0.3384615384615385,0.11213528147309759,0.9199575487404189,-0.2189266746553541,0.9269057062868354,0.9246216826287779,0.8162404506343895,0.997458772008948,0.1320786949263557,-0.21892667465535465,0.9843759134585204,-0.18334964014435562,0.8826477458379627,1.0617576564122284,0.1289245657348439,-0.18334964014435562,DD,"H1,DD",-0.06441836471810147,-0.03557703451099847,-0.06640729520357314,False,False
U56,BUDGET,0.2,half,10,975,974,0.3384615384615385,0.12759588006817513,1.0853077373367401,-0.1810044029717317,1.072210654845191,1.103128177870303,0.9710359102170666,1.1719877734686077,0.14671344198163738,-0.18100440297173148,1.1074502656826464,-0.1820705506780066,1.0162074164017865,1.1774914098378444,0.14486780221909457,-0.1820705506780067,DD,-,-0.022142528345906243,0.0010661477062748892,-0.04517150618471988,False,True
