panel,conv,E,d,gross,s_mean,gated_share_days,gated_share_reb,n_reb,switches,mean_gross,mean_risk_gross,mean_shy,turnover_yr,max_row_sum,real_vol
U56,S,20,0.0,0.75,0.5373033707865168,0.46269662921348315,0.46153846153846156,923,204,1.0,0.3616498261986148,0.6383501738013853,16.125264054811606,1.0000000000000007,0.0631683760726385
U56,S,20,0.25,0.75,0.6856741573033708,0.4191011235955056,0.4182015167930661,923,222,1.0,0.46340123349894147,0.5365987665010585,13.806557460780587,1.000000000000001,0.06211145737041389
U56,S,20,0.5,0.75,0.8187640449438203,0.3624719101123596,0.361863488624052,923,230,1.0,0.5472124684095301,0.4527875315904699,10.603349670112168,1.000000000000001,0.07038132585200656
U56,S,20,0.75,0.75,0.9182584269662921,0.32696629213483147,0.3261105092091008,923,222,1.0,0.6070923010531702,0.39290769894682975,6.611002721842287,1.0000000000000007,0.07961365974250587
U56,S,20,1.0,0.75,1.0,0.0,0.0,923,0,1.0,0.6560925471605974,0.3439074528394026,3.506382942083226,1.0000000000000007,0.08987993956854924
U56,S,50,0.0,0.75,0.4966292134831461,0.503370786516854,0.5037919826652221,923,104,1.0,0.34067623748997244,0.6593237625100276,8.888946627727009,1.0000000000000007,0.06277345915445143
U56,S,50,0.25,0.75,0.7018539325842696,0.39752808988764043,0.39653304442036835,923,128,1.0,0.48057563517898305,0.519424364821017,8.757595624409664,1.000000000000001,0.06757902688521004
U56,S,50,0.5,0.75,0.8407865168539326,0.31842696629213485,0.31852654387865653,923,130,1.0,0.5691769201703956,0.43082307982960444,7.07822698709368,1.000000000000001,0.07532812662070215
U56,S,50,0.75,0.75,0.928932584269663,0.2842696629213483,0.2838569880823402,923,124,1.0,0.6187162991865512,0.38128370081344876,5.049386269237516,1.0000000000000007,0.0824577474903975
U56,S,50,1.0,0.75,1.0,0.0,0.0,923,0,1.0,0.6560925471605974,0.3439074528394026,3.506382942083226,1.0000000000000007,0.08987993956854924
U56,S,100,0.0,0.75,0.48359550561797754,0.5164044943820225,0.5167930660888408,923,60,1.0,0.34018024836335004,0.65981975163665,5.673121823077332,1.0000000000000007,0.062201130915478804
U56,S,100,0.25,0.75,0.7586516853932584,0.32179775280898876,0.3228602383531961,923,52,1.0,0.5310067288749328,0.46899327112506717,4.911977206281777,1.0000000000000007,0.0742200219509527
U56,S,100,0.5,0.75,0.8530337078651685,0.2939325842696629,0.29469122426868904,923,70,1.0,0.583626463552384,0.416373536447616,5.120296023164187,1.000000000000001,0.07851506629456172
U56,S,100,0.75,0.75,0.935561797752809,0.25775280898876407,0.25785482123510295,923,64,1.0,0.6261015423405872,0.37389845765941276,4.093527569931609,1.0000000000000007,0.08411773825482216
U56,S,100,1.0,0.75,1.0,0.0,0.0,923,0,1.0,0.6560925471605974,0.3439074528394026,3.506382942083226,1.0000000000000007,0.08987993956854924
U56,S,200,0.0,0.75,0.5413483146067416,0.4586516853932584,0.46045503791982667,923,31,1.0,0.383291343029403,0.6167086569705971,3.910992529953142,1.0000000000000007,0.07056054565556734
U56,S,200,0.25,0.75,0.8093820224719102,0.2541573033707865,0.25460455037919827,923,40,1.0,0.5629126858871625,0.4370873141128375,4.624287996030749,1.0000000000000007,0.0818046604409664
U56,S,200,0.5,0.75,0.8951685393258427,0.2096629213483146,0.2112676056338028,923,38,1.0,0.6098059247980502,0.3901940752019498,4.1637051298569085,1.0000000000000009,0.08513291079667093
U56,S,200,0.75,0.75,0.9535955056179776,0.1856179775280899,0.18634886240520043,923,48,1.0,0.636272789882671,0.363727210117329,3.8822667509200137,1.0000000000000007,0.08759675525043524
U56,S,200,1.0,0.75,1.0,0.0,0.0,923,0,1.0,0.6560925471605974,0.3439074528394026,3.506382942083226,1.0000000000000007,0.08987993956854924
U56,U,20,0.0,0.75,0.6835955056179776,0.31640449438202245,0.3152762730227519,923,220,1.0,0.46611419791261427,0.5338858020873858,17.568426577086434,1.0000000000000007,0.06575900878138834
U56,U,20,0.25,0.75,0.7626966292134831,0.31640449438202245,0.3152762730227519,923,220,1.0,0.5136695660964168,0.4863304339035832,13.912356026161298,1.0000000000000009,0.06707063241745748
U56,U,20,0.5,0.75,0.8417977528089887,0.31640449438202245,0.3152762730227519,923,220,1.0,0.5611830780986536,0.43881692190134636,10.266237779768936,1.000000000000001,0.07197619706572655
U56,U,20,0.75,0.75,0.9208988764044944,0.31640449438202245,0.3152762730227519,923,220,1.0,0.6086567363470452,0.3913432636529548,6.6356266862379325,1.0000000000000007,0.07983398100095358
U56,U,20,1.0,0.75,1.0,0.0,0.0,923,0,1.0,0.6560925471605974,0.3439074528394026,3.506382942083226,1.0000000000000007,0.08987993956854924
U56,U,50,0.0,0.75,0.732808988764045,0.26719101123595507,0.26652221018418204,923,124,1.0,0.5181039646575085,0.4818960353424915,10.702422541999015,1.0000000000000007,0.07421544399020948
U56,U,50,0.25,0.75,0.7996067415730337,0.26719101123595507,0.26652221018418204,923,124,1.0,0.5526560004161523,0.44734399958384774,8.812874468271277,1.0000000000000007,0.07496818901410696
U56,U,50,0.5,0.75,0.8664044943820225,0.26719101123595507,0.26652221018418204,923,124,1.0,0.5871705605916029,0.4128294394083971,6.929537544843904,1.000000000000001,0.07800602327405086
U56,U,50,0.75,0.75,0.9332022471910112,0.26719101123595507,0.26652221018418204,923,124,1.0,0.6216489679730361,0.37835103202696385,5.054341195690515,1.0000000000000007,0.08309173867556999
U56,U,50,1.0,0.75,1.0,0.0,0.0,923,0,1.0,0.6560925471605974,0.3439074528394026,3.506382942083226,1.0000000000000007,0.08987993956854924
U56,U,100,0.0,0.75,0.7680898876404494,0.23191011235955056,0.23185265438786565,923,68,1.0,0.5515827524556712,0.44841724754432877,6.642207345067126,1.0000000000000007,0.0807973386438281
