panel,family,state,side,q,w,depth,cadence,gross,kind,nswitch_real,sw_ratio,nruns,max_runlen_real,sd_runlen_ratio,max_run_ratio,pvol_10bps,km_exact,excess_0bps,excess_10bps,excess_25bps,seedsd_0bps,seedsd_10bps,seedsd_25bps,excess_IS,excess_OOS
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,1.0,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,0.12863734312256472,1.0,0.0629720419506169,0.06281622257555963,0.06249402481253502,0.02442813155600415,0.024155926294914785,0.023748001259135825,-0.015526707380014604,0.1351414820438933
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,RAND,116,7.584913793103449,58,49,0.03746564495743328,0.07040816326530613,0.0947371138660946,0.0,0.1587866943910643,0.33058389717291947,0.5908463879902648,0.04390724814933153,0.044464712584297524,0.0456316564617098,0.2649676475253659,0.41147744831516725
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,BLOCK,116,0.9995689655172413,58,49,0.9990336981528619,0.9979591836734694,0.09447656619480951,0.95,0.1735465405816059,0.17377747264420373,0.17353787097480627,0.03089834039123552,0.03103759105002979,0.03132701522482283,0.06964697833158523,0.270347670635944
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,BLOCK2,116,1.0,58,49,0.9990073314458293,1.0,0.0948899825773646,0.9,0.17460053204551962,0.172658167047265,0.1696621617384484,0.04265881198330925,0.042778597740179405,0.042941366897895177,0.06952297076844816,0.2643505194520016
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.09497094388568159,1.0,0.18538930822265476,0.1836309471823041,0.18135401584219862,0.03276605830301901,0.03305166009662077,0.03351301032267551,0.059102564530664925,0.26615389254365085
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,SM_UNIF,116,1.0,58,49,0.05151204434675938,0.1836734693877551,0.09470911409211594,1.0,0.15481501410859866,0.1536093241305475,0.15230017224504144,0.04419530112383256,0.043874627980597936,0.043396906275023316,0.0750735568065426,0.2580899854474822
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,RAND,116,7.5409482758620685,58,49,0.03833941507024266,0.07346938775510206,0.12662799279248657,0.0,0.17825839873342275,0.345757584998861,0.5995175550577918,0.03297605215770946,0.03291899232996477,0.03318376250848704,0.2516074931730299,0.4431080724909552
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,BLOCK,116,1.0,58,49,0.9945662591602856,0.9846938775510203,0.12646887557272204,0.9,0.16684633467118726,0.16663101427871274,0.16620073553190695,0.037367938820937356,0.037510147463530895,0.03775088678117337,0.08092753645684625,0.24023207221515197
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,BLOCK2,116,1.0,58,49,0.9968520580618796,1.0,0.12670068753718455,0.8,0.17819885048647055,0.1768810456849259,0.17329670843167755,0.03728214017744604,0.037731677073816784,0.038474900337386396,0.07745826584516069,0.2644098668367405
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.1264730051438257,1.0,0.17417541566414574,0.17252003324833776,0.17063976372689732,0.023582880687667673,0.023857378654108703,0.02433553346458978,0.06861036363626366,0.24397060000696935
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,SM_UNIF,116,0.9995689655172415,58,49,0.05151204434675938,0.1836734693877551,0.12621102706652348,1.0,0.16269421017693741,0.16090740971962758,0.15814572166530794,0.04264656349050165,0.04220516342100481,0.0415697192251296,0.04701780714067605,0.23729912536556508
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,RAND,56,16.271428571428572,28,57,0.028391683070022305,0.06228070175438595,0.09447837338108807,0.0,0.11597871578344743,0.30923643776795157,0.5980384028293706,0.045487732570288986,0.04448985785840926,0.04366846968418948,0.17479591723937837,0.42197860010042226
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,BLOCK,56,1.0,28,57,0.999484780951925,1.0,0.09456883123311254,0.8,0.11673506144337631,0.11714362680151802,0.11713752253621096,0.02979992065756855,0.029834625329542418,0.02994252853270259,-0.01983574982124181,0.22412042360882123
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,BLOCK2,56,1.0,28,57,0.9996489663142762,1.0,0.09453342165376435,0.9,0.12163256925846322,0.12109505195674586,0.12006754706781408,0.04817272279998979,0.047766688905168164,0.0471935287057071,-0.025117477907731223,0.2542868518494409
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.09435952634387453,1.0,0.11768392744347711,0.1168071008620456,0.11808381938791496,0.02848722119307805,0.029103248516381817,0.030153415866350983,-0.02486948740681777,0.23689425462071545
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,0.0947898899921378,1.0,0.11552829059145053,0.1164131175249914,0.11733212059533532,0.031937082405537796,0.031759282054880864,0.0315073681493869,-0.01788568110740596,0.24670993596191793
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,RAND,56,16.26071428571429,28,57,0.028592254486587965,0.06315789473684211,0.12631076863238538,0.0,0.12442056102286014,0.3170645748806334,0.6041051111940337,0.04812848027078583,0.04699479377951239,0.04585967814414853,0.18851366807474723,0.4224606027282441
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,BLOCK,56,1.0,28,57,0.9926108183779917,0.9921052631578947,0.12625050420036688,0.9,0.12776000726074355,0.1273893006190604,0.12679981997361128,0.03780014438540671,0.0381638140479439,0.03874846998398057,0.005927388820345769,0.253458207413634
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,BLOCK2,56,0.9991071428571429,28,57,0.9964631154499731,1.0,0.1261391090745198,0.95,0.12119879175541282,0.12036951274694774,0.1189241852466178,0.0435515306795245,0.04325056533665672,0.04281716466277636,-0.021325239783810734,0.2468722621449172
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.12584298713142733,1.0,0.11650146646765391,0.11566709127272601,0.11422800621973966,0.03098281450095991,0.03146403222677613,0.032256008229973,-0.02445330604256174,0.23820490694666763
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,0.126596327258964,1.0,0.1462461712039116,0.14609928524009996,0.1457036426099791,0.04443759917209059,0.04395207727652284,0.04322160793224699,0.007647599535181959,0.2651900869196271
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,0.75,RAND,116,7.554310344827586,58,49,0.03863218218800665,0.07448979591836737,0.09379059073205728,0.0,0.251274418967268,0.5048311279462208,0.8854258493973863,0.07271305049449849,0.07356678658146612,0.07538745018341984,0.33909889641745317,0.6206424461628948
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,0.75,BLOCK,116,1.0,58,49,0.9972999062759758,1.0,0.09330642367210988,0.85,0.2293547799093627,0.22790185263315127,0.22537684794861523,0.08459947243927701,0.08395144346463349,0.08296721992980756,0.11343814409000763,0.3141105578058859
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,0.75,BLOCK2,116,0.9995689655172413,58,49,0.9996714105285124,1.0,0.09354779472551915,0.95,0.2652019994687612,0.26439077129213195,0.26148622339374555,0.05702784749454522,0.056963844594267087,0.056882538473756794,0.11056047823138587,0.3806491939412675
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,0.75,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.09381738937220754,1.0,0.24105692957586022,0.23937832077590726,0.23665889526016615,0.045913010693605066,0.046328706018610374,0.047005343344598716,0.07792769539295052,0.35724115854353644
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,0.75,SM_UNIF,116,1.0,58,49,0.05151204434675938,0.1836734693877551,0.09351719542057216,1.0,0.25516670133039243,0.25359174674797424,0.2509110566293112,0.06160499275433135,0.06147298934191174,0.06127913124885543,0.10621021224496124,0.36677913765741965
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,1.0,RAND,116,7.526293103448277,58,49,0.03927313764986876,0.07857142857142858,0.12535879590167479,0.0,0.2419996760571862,0.4971148755920131,0.8780818170875133,0.07009382465746333,0.0700689630308322,0.07009863614440359,0.35808417749107724,0.581227931997838
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,1.0,BLOCK,116,0.9991379310344828,58,49,0.9943101099415141,0.9846938775510203,0.12526245919583873,0.85,0.2494547691325526,0.24711867151710143,0.2433615123917532,0.04269970341122403,0.04285754826107957,0.043158892932464936,0.12540341036687497,0.3386974052666756
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,1.0,BLOCK2,116,0.9995689655172413,58,49,1.0,1.0,0.12531654653266938,1.0,0.24961478846870666,0.24781720719434597,0.24485932708844144,0.053312966231736786,0.052971687330215386,0.0524825204649155,0.10664300196175708,0.3578838564208191
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,1.0,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.12543240155032104,1.0,0.26141687050223417,0.259883456701907,0.2573099262963779,0.060350056342363706,0.060291925648587506,0.06021878138713954,0.12547129513065441,0.35197497400850297
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,D,1.0,SM_UNIF,116,0.9995689655172413,58,49,0.05151204434675938,0.1836734693877551,0.12498401344161694,1.0,0.25524906122795155,0.2528715627395967,0.24902213938683265,0.07841480504507989,0.0778140021046509,0.07687128935190159,0.1287356032964443,0.3886138249293407
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,0.75,RAND,56,16.283035714285713,28,57,0.029082492719740633,0.06842105263157894,0.09354007548037956,0.0,0.19869689665814827,0.4902408094380484,0.9286735114287089,0.06877175903358325,0.06926150788483716,0.07018169064334129,0.29933246114718925,0.6405029772838506
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,0.75,BLOCK,56,0.9991071428571429,28,57,1.0001664993908848,1.0,0.09351606153589305,0.9,0.17127882465754618,0.17377413109774986,0.17712522371249695,0.05806464274013621,0.05768245853965727,0.05712976629907846,-0.03831800127306417,0.3330451998276065
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,0.75,BLOCK2,56,1.0,28,57,1.001383966952756,1.0,0.09352252486738301,0.9,0.1862073995173802,0.18724127893376052,0.18843184570829347,0.05264462302378309,0.05279307970070396,0.05304002176643767,-0.04550242744407673,0.3693398019707663
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,0.75,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.09341002732421642,1.0,0.17511683915784826,0.1764446494880667,0.17807859860287945,0.04204731450263703,0.042755814051618685,0.04394224826513241,-0.058609675398203054,0.3437849511454152
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,0.75,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,0.09356101369695877,1.0,0.14392391927048265,0.1448379204734972,0.14592890432886563,0.06775098393752636,0.06722269136223556,0.0664251484697632,-0.07044933619476945,0.33965638979996793
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,1.0,RAND,56,16.161607142857143,28,57,0.029191202932607248,0.061403508771929814,0.12485452151625176,0.0,0.13502842787869107,0.42575088551837464,0.8593392728272251,0.064616132320399,0.0644907828585735,0.06498943955599952,0.2436569979654002,0.6043572702703425
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,1.0,BLOCK,56,1.0,28,57,1.0,1.0,0.1239182327718451,1.0,0.16278248603472056,0.16140037993842726,0.15977115476753917,0.07610187141477331,0.07649218330531003,0.0770726371024587,-0.0049301114297470305,0.3098417023239812
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,1.0,BLOCK2,56,1.0,28,57,0.9975705030525723,0.9947368421052631,0.12494201422203435,0.95,0.17983558794775067,0.1793963011975151,0.1781911078286172,0.05600181672554513,0.05643296337558296,0.05714640148338266,-0.023988605487514858,0.36080075696791647
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,1.0,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.12475728395122036,1.0,0.15737894989877177,0.15806525015270972,0.15880613062044152,0.041708028373070465,0.042757922897641104,0.044442405434028186,-0.07603057138635566,0.32380145691044027
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.75,W,1.0,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,0.12437473819647918,1.0,0.16415589168374434,0.16529903621427344,0.16663760375567915,0.06648235247465063,0.06582504521523344,0.0648490344375756,-0.046747784475545284,0.35737193117833965
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,RAND,116,7.555603448275863,58,49,0.03866917653051704,0.07244897959183674,0.09364163665570438,0.0,0.3714370336794217,0.7180158074241336,1.2318530397416425,0.08966053595780545,0.08948779738878669,0.08949792844084359,0.5095901693604787,0.8503178598037898
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,BLOCK,116,0.9995689655172413,58,49,0.9982386831220487,0.9959183673469388,0.09356141209983491,0.95,0.31823762317777715,0.3161311025647516,0.31475570199348146,0.10254617082629226,0.10305644173154431,0.10370964849462176,0.1758467864178277,0.4780121933234361
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,BLOCK2,116,1.0,58,49,0.998092700658692,1.0,0.09294848644763261,0.85,0.3023168989480135,0.30141379575411587,0.3021782683424128,0.06067191167323074,0.06155204780670096,0.06298901845309941,0.13825350164877298,0.4723399550893448
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.09396722482577324,1.0,0.3196167818472061,0.3199944636208217,0.3188200936909904,0.055411610156969056,0.05641391177508325,0.05792953582912495,0.1356192419729439,0.4270363036100535
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_UNIF,116,0.9991379310344828,58,49,0.05151204434675938,0.1836734693877551,0.0933536603869983,1.0,0.29825071209220066,0.29784899122513536,0.2968699585874671,0.08325804021337097,0.08264920888537569,0.08163158580316036,0.1133600066758258,0.48408927874977087
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,RAND,116,7.551293103448276,58,49,0.03758702943241888,0.0642857142857143,0.12506950099451147,0.0,0.2696877931188447,0.6142088410361223,1.1263798212867577,0.08092386629006275,0.08008151605174428,0.07973875793029236,0.46643367261216656,0.773079528423438
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,BLOCK,116,0.9995689655172413,58,49,0.9972997793099603,1.0,0.12454887675289197,0.8,0.3091804795910241,0.3094710625029822,0.3100040447557702,0.05787038044232481,0.057499633352472226,0.05705504590865454,0.15942074546607743,0.46272495550654047
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,BLOCK2,116,0.9995689655172415,58,49,0.9986840133606606,1.0,0.12377894545181126,0.95,0.31245907044430277,0.31176774623332454,0.3101097098750845,0.16355030383301353,0.16281783763026553,0.16162053387060998,0.15121039003899467,0.4784858674059988
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.1254141259267541,1.0,0.33138361242256853,0.33114126195861465,0.3297856495242632,0.06455305697777913,0.06612768574122635,0.06846776893816331,0.11547586831440781,0.43984580540430707
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_UNIF,116,1.0,58,49,0.05151204434675938,0.1836734693877551,0.12467536662721426,1.0,0.3463226228878896,0.34725816735451165,0.346262032589362,0.0609722846850321,0.060554682931602925,0.05991275760775409,0.21579701787936434,0.49743470047833327
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,RAND,56,16.218749999999996,28,57,0.029368490785990874,0.06666666666666667,0.09314481160245242,0.0,0.1887519765658381,0.5809469856018397,1.1629354876835167,0.09648420524988319,0.09467672701884844,0.09253555339837362,0.35196370851023245,0.817575725056923
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,BLOCK,56,0.9991071428571429,28,57,0.9934381087430586,1.0,0.09295990815486277,0.85,0.2312024516929453,0.23571147218275712,0.2417966550024745,0.06638522625650567,0.0671106204908069,0.06823939213399197,0.010544862255389864,0.43851768417361714
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,BLOCK2,56,1.0,28,57,1.0007377250591578,1.0,0.09295300224918453,0.95,0.18943480677723323,0.19069376122132914,0.19666433526755717,0.06969978770519074,0.0699862956352902,0.07059006191781378,-0.07242283546137535,0.4162573984338671
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.09334543500450897,1.0,0.16500504980061426,0.16564958808354985,0.16616915095730544,0.0518708496236063,0.05256597099184314,0.05361796911936704,-0.09422963886193336,0.379275707056003
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,0.09318664054362494,1.0,0.22620650566742284,0.23061549974560092,0.235610193993406,0.05105862426609328,0.0509631755139274,0.05085315859300997,-0.04181136242550354,0.4768807759686508
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,RAND,56,16.213392857142857,28,57,0.029055952440228443,0.060526315789473685,0.1247282487984335,0.0,0.19035877935301937,0.5825178734314844,1.1627723091025182,0.0768623700040899,0.07624514925457587,0.07595330365737733,0.3479188751824225,0.7880032073561318
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,BLOCK,56,1.0,28,57,0.9972224581158393,1.0,0.12489166418724032,0.95,0.20714629847677646,0.209106846302614,0.21148088047837044,0.09997423000873197,0.10053236431157744,0.10133746485590206,-0.07365064865326376,0.4716143501341661
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,BLOCK2,56,1.0,28,57,1.0,1.0,0.12368553525507911,1.0,0.1870633196492234,0.18790502100255346,0.19048672645466258,0.07504964383126345,0.07543182195206735,0.07609959318091791,-0.10089394286263204,0.40964348388141514
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.12432365647152879,1.0,0.21807360219695504,0.2227126676303895,0.22844019609323685,0.05966233400402166,0.060755316564682936,0.062385796578948334,-0.08963524896399838,0.42385575289403077
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,0.12403872380399002,1.0,0.19877902699494499,0.20149247851654722,0.20529188549416538,0.08288757779402182,0.08266100104022191,0.08227615034277752,-0.03770699815002032,0.4298663738045092
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,0.75,RAND,64,7.73125,32,57,0.019527627840666206,0.04824561403508772,0.09769340065700778,0.0,0.02943957223093252,0.07627534998439173,0.14605961843956589,0.01690010748708837,0.01643347028769547,0.01580776742444956,0.07585690661625127,0.07587351024534905
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,0.75,BLOCK,64,1.0,32,57,0.9977508887374377,1.0,0.09777632528300122,0.95,0.023434380605566463,0.022941601153235514,0.022518740447529606,0.01332299586032096,0.013373583689879988,0.0134621602772709,0.016903089578150787,0.03268392970606693
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,0.75,BLOCK2,64,1.0,32,57,0.9946956070779397,1.0,0.09779329712710108,0.8,0.02642480710771633,0.02600762996765149,0.025388405077151954,0.011394859753298422,0.011430853926891055,0.011492614872832181,0.02284944502250058,0.02577163340847466
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,0.75,SM_DOM,64,1.0,32,57,2.9957514379769785,4.087719298245615,0.09766493479417998,1.0,0.03337272713553252,0.03306863648198821,0.033000670613572536,0.017307946043983842,0.01743230011864797,0.017621719598856417,0.03276661000184006,0.028995796668032536
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,0.75,SM_UNIF,64,0.9984375,32,57,0.032135684799324174,0.15789473684210525,0.09773264043577512,1.0,0.028969755238120176,0.02887517992456201,0.02871862733050856,0.017038263276582023,0.016942588069635667,0.016799704045919947,0.01789929182375688,0.0331341961448276
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,1.0,RAND,64,7.80078125,32,57,0.017905225493164107,0.04561403508771929,0.13029423473337756,0.0,0.031198809395297067,0.07837967668665186,0.1488417529222355,0.017844294518850654,0.01764520271579352,0.017456238056197407,0.07854424900304785,0.07814421381711523
U56,BREADTH-LO,BREADTH,LO,0.07,1008,0.25,D,1.0,BLOCK,64,0.99921875,32,57,0.9980818686879745,1.0,0.1300788518540213,0.9,0.02392193863801606,0.02385921181777373,0.023780109121316728,0.016233890179672802,0.01628063248158392,0.016367354420752392,0.020352752634276106,0.024897450108310126
