panel,ladder,rule,moved,chosen_rung,anchor_rung,k,IS_R,IS_R_corr,IS_rho_S,IS_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_Sharpe,SPY_OOS_Sharpe,LIVE_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b_full,pass_4b_oos,pass_4a
U56,N,C_STAY,False,20.0,20.0,9,0.1393299543539358,0.4995467316934827,0.9222076760295393,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,N,C_ALWAYS,True,40.0,20.0,9,0.1393299543539358,0.4995467316934827,0.9222076760295393,1.1761930490300028,0.13426425475231962,1.12449631583265,-0.22984197733835154,1.2712686055155562,1.0215963776402637,0.13939367595266128,1.0944875184055334,-0.22984197733835143,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,False,True,True,False,True,True,False,False,False,False,False
U56,N,C_RAW,True,40.0,20.0,9,0.1393299543539358,0.4995467316934827,0.9222076760295393,1.1761930490300028,0.13426425475231962,1.12449631583265,-0.22984197733835154,1.2712686055155562,1.0215963776402637,0.13939367595266128,1.0944875184055334,-0.22984197733835143,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,False,True,True,False,True,True,False,False,False,False,False
U56,N,C_CORR,False,20.0,20.0,9,0.1393299543539358,0.4995467316934827,0.9222076760295393,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,N,C_CORRBAND,False,20.0,20.0,9,0.1393299543539358,0.4995467316934827,0.9222076760295393,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,H,C_STAY,False,126.0,126.0,3,0.020925274149609884,0.10447310897792782,0.9598825541317382,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,H,C_ALWAYS,True,21.0,126.0,3,0.020925274149609884,0.10447310897792782,0.9598825541317382,1.1218469394824062,0.1431010106865842,1.1123012095249802,-0.20241631642427482,1.2103411620619393,1.0437602469829863,0.1530888580471168,1.1116898505481743,-0.20241631642427504,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,False,True,True,False,True,False,False,False,False,False,False
U56,H,C_RAW,False,126.0,126.0,3,0.020925274149609884,0.10447310897792782,0.9598825541317382,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,H,C_CORR,False,126.0,126.0,3,0.020925274149609884,0.10447310897792782,0.9598825541317382,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,H,C_CORRBAND,False,126.0,126.0,3,0.020925274149609884,0.10447310897792782,0.9598825541317382,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,GROSS,C_STAY,False,0.75,0.75,8,0.0015699845675281072,0.38097014098031,0.9999830172158557,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,GROSS,C_ALWAYS,True,1.0,0.75,8,0.0015699845675281072,0.38097014098031,0.9999830172158557,1.1122163085374979,0.20793643277725216,1.1386547568691299,-0.24927640903130788,1.2053510036542627,1.093961877894273,0.2265144935018728,1.1623204783264223,-0.24927640903130754,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,False,True,True,False,True,False,False,False,False,False,False
U56,GROSS,C_RAW,False,0.75,0.75,8,0.0015699845675281072,0.38097014098031,0.9999830172158557,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,GROSS,C_CORR,False,0.75,0.75,8,0.0015699845675281072,0.38097014098031,0.9999830172158557,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,GROSS,C_CORRBAND,False,0.75,0.75,8,0.0015699845675281072,0.38097014098031,0.9999830172158557,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,CADENCE,C_STAY,False,5.0,5.0,4,0.07226882760597178,0.3862669857775278,0.9649952615105001,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,CADENCE,C_ALWAYS,False,5.0,5.0,4,0.07226882760597178,0.3862669857775278,0.9649952615105001,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,CADENCE,C_RAW,False,5.0,5.0,4,0.07226882760597178,0.3862669857775278,0.9649952615105001,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,CADENCE,C_CORR,False,5.0,5.0,4,0.07226882760597178,0.3862669857775278,0.9649952615105001,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
U56,CADENCE,C_CORRBAND,False,5.0,5.0,4,0.07226882760597178,0.3862669857775278,0.9649952615105001,1.1118987741862618,0.1555201865472391,1.1380787773059986,-0.19127561830465023,1.2049090144051566,1.0931595911075942,0.16919746270303992,1.1615297831443134,-0.19127561830465045,1.1615297831443134,0.8684062229066973,1.2714387324337506,0.15150873781069918,-0.33717235283398317,True,True,True,True,True,True,True,True,False,False,False,True,True,False
B136,N,C_STAY,False,20.0,20.0,9,0.16382872555675237,0.6947816979600365,0.9443989022187194,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,N,C_ALWAYS,True,8.0,20.0,9,0.16382872555675237,0.6947816979600365,0.9443989022187194,1.2950986667099715,0.1782211925038646,0.9883520420625724,-0.24535256443898135,1.369320557424036,0.7066621559053999,0.1455591690419591,0.7866466863657643,-0.24535256443898168,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,False,False,False,True,False,False,True,True,False,False,False,False,False
B136,N,C_RAW,True,8.0,20.0,9,0.16382872555675237,0.6947816979600365,0.9443989022187194,1.2950986667099715,0.1782211925038646,0.9883520420625724,-0.24535256443898135,1.369320557424036,0.7066621559053999,0.1455591690419591,0.7866466863657643,-0.24535256443898168,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,False,False,False,True,False,False,True,True,False,False,False,False,False
B136,N,C_CORR,False,20.0,20.0,9,0.16382872555675237,0.6947816979600365,0.9443989022187194,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,N,C_CORRBAND,False,20.0,20.0,9,0.16382872555675237,0.6947816979600365,0.9443989022187194,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,C_STAY,False,126.0,126.0,3,0.11329936107941418,0.514154845968114,0.9514412996320979,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,C_ALWAYS,True,63.0,126.0,3,0.11329936107941418,0.514154845968114,0.9514412996320979,1.2157937198737896,0.1695140686096932,1.0823369425839768,-0.28694818362899377,1.3387285180940431,0.8873528433714878,0.16487229134834314,0.9960363388880005,-0.2869481836289939,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,C_RAW,False,126.0,126.0,3,0.11329936107941418,0.514154845968114,0.9514412996320979,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,C_CORR,False,126.0,126.0,3,0.11329936107941418,0.514154845968114,0.9514412996320979,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,H,C_CORRBAND,False,126.0,126.0,3,0.11329936107941418,0.514154845968114,0.9514412996320979,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,GROSS,C_STAY,False,0.75,0.75,8,0.004845488636354317,1.1638634399902315,0.9999826671049793,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,GROSS,C_ALWAYS,True,1.0,0.75,8,0.004845488636354317,1.1638634399902315,0.9999826671049793,1.145687542276945,0.2138598224290431,1.0652481921562345,-0.2697291008060032,1.2916543210953286,0.8865650516510282,0.2130005804912496,1.0121613860227718,-0.2697291008060032,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,GROSS,C_RAW,False,0.75,0.75,8,0.004845488636354317,1.1638634399902315,0.9999826671049793,1.1441918935936697,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16023726571201902,1.0100346106764957,-0.20740302267849475,1.0100346106764957,0.8767278433896203,1.105887869727878,0.15331427255204866,-0.3371595330739301,True,True,True,False,True,True,False,True,True,False,False,False,False,False
