SET,BAR,base_chooser,n_moves,obs,null_mean,null_sd,gap,p
NG,A_NONE,H_RUNNERUP,2,1.0178922348340091,1.0354344492012704,0.010997031579950675,-0.017542214367261222,0.93925
NG,A_NONE,H_NARROWEST,1,1.0368332784688883,1.0356005781850721,0.009849577851123975,0.0012327002838161683,0.3735
NG,A_NONE,H_ANY,4,1.0393935428000856,1.0380240648098416,0.01616786555286156,0.0013694779902440057,0.4505
NG,A_NONE,CH_RAW,42,0.9677438007570123,1.0404229914421816,0.04174990496109835,-0.07267919068516937,0.9565
NG,A_NONE,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_POS,H_RUNNERUP,2,1.0178922348340091,1.035280134169063,0.011108300638272443,-0.017387899335053802,0.93425
NG,A_POS,H_NARROWEST,1,1.0368332784688883,1.0354600631960529,0.009995008930426298,0.0013732152728354041,0.3725
NG,A_POS,H_ANY,4,1.0393935428000856,1.0383093370334566,0.0163617207223309,0.0010842057666289318,0.45975
NG,A_POS,CH_RAW,42,0.9677438007570123,1.0401802599110654,0.04138200447779796,-0.07243645915405317,0.96775
NG,A_POS,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_MED,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_MED,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_MED,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_MED,CH_RAW,18,1.0221567565026564,1.0467722368057726,0.02670129302559223,-0.02461548030311622,0.82275
NG,A_MED,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_90,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_90,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_90,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_90,CH_RAW,4,1.0272534725906597,1.0405769107511278,0.010696693930226004,-0.013323438160468104,0.8935
NG,A_90,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_95,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_95,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_95,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_95,CH_RAW,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_95,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_99,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_99,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_99,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_99,CH_RAW,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG,A_99,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_NONE,H_RUNNERUP,2,1.0178922348340091,1.035621956116978,0.010990496269880086,-0.01772972128296879,0.939
NG_D,A_NONE,H_NARROWEST,37,0.9875276491522175,1.0690530334710973,0.04556596582793441,-0.08152538431887979,0.96675
NG_D,A_NONE,H_ANY,37,0.9875276491522175,1.0695303911827478,0.0452419754224308,-0.08200274203053037,0.96675
NG_D,A_NONE,CH_RAW,42,0.9677438007570123,1.039532623062073,0.041711075890504816,-0.07178882230506067,0.9535
NG_D,A_NONE,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_POS,H_RUNNERUP,2,1.0178922348340091,1.0356809191141338,0.0110431106687317,-0.0177886842801247,0.94125
NG_D,A_POS,H_NARROWEST,1,1.0368332784688883,1.035791803029047,0.010187140581998448,0.001041475439841344,0.396
NG_D,A_POS,H_ANY,4,1.0393935428000856,1.0381472383704176,0.01608404250945603,0.0012463044296679993,0.4515
NG_D,A_POS,CH_RAW,42,0.9677438007570123,1.0399932889274788,0.0426044840895196,-0.0722494881704665,0.95425
NG_D,A_POS,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_MED,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_MED,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_MED,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_MED,CH_RAW,18,1.0221567565026564,1.0461484589963674,0.026164585100818427,-0.023991702493711076,0.825
NG_D,A_MED,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_90,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_90,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_90,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_90,CH_RAW,4,1.0272534725906597,1.0403219211290247,0.01078616663621643,-0.013068448538364974,0.8865
NG_D,A_90,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_95,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_95,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_95,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_95,CH_RAW,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_95,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_99,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_99,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_99,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_99,CH_RAW,0,1.036222045321123,1.036222045321123,0.0,0.0,
NG_D,A_99,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_NONE,H_RUNNERUP,2,1.0178922348340091,1.03544929814849,0.010890813349377599,-0.017557063314480814,0.9395
ALL4,A_NONE,H_NARROWEST,37,0.9875276491522175,1.0691724910726093,0.04515253905095584,-0.08164484192039179,0.96875
ALL4,A_NONE,H_ANY,37,0.9875276491522175,1.0688099621061198,0.04547087682261293,-0.08128231295390231,0.96575
ALL4,A_NONE,CH_RAW,42,0.9677438007570123,1.0400814516178278,0.04114941351977825,-0.07233765086081556,0.95975
ALL4,A_NONE,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_POS,H_RUNNERUP,2,1.0178922348340091,1.0357248097022052,0.010967830873745537,-0.017832574868196005,0.94125
ALL4,A_POS,H_NARROWEST,37,0.9875276491522175,1.0688322592727337,0.04571464472888875,-0.08130461012051626,0.96375
ALL4,A_POS,H_ANY,37,0.9875276491522175,1.0698570110610377,0.04560531943816085,-0.08232936190882023,0.968
ALL4,A_POS,CH_RAW,42,0.9677438007570123,1.0403581023270905,0.042257728375850186,-0.0726143015700782,0.9595
ALL4,A_POS,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_MED,H_RUNNERUP,8,1.0213080728603974,1.0394686168746057,0.020804395139863856,-0.018160544014208302,0.8055
ALL4,A_MED,H_NARROWEST,11,1.0316472079635368,1.0487829874388739,0.02779060089193386,-0.017135779475337065,0.722
ALL4,A_MED,H_ANY,11,1.0316472079635368,1.0487905190756999,0.027668049451663995,-0.01714331111216305,0.723
ALL4,A_MED,CH_RAW,18,1.0221567565026564,1.0462161116423758,0.026431306029362257,-0.024059355139719463,0.8155
ALL4,A_MED,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_90,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_90,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_90,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_90,CH_RAW,4,1.0272534725906597,1.0406432708892162,0.01085913232108307,-0.013389798298556466,0.89225
ALL4,A_90,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_95,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_95,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_95,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_95,CH_RAW,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_95,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_99,H_RUNNERUP,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_99,H_NARROWEST,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_99,H_ANY,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_99,CH_RAW,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4,A_99,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4_D,A_NONE,H_RUNNERUP,2,1.0178922348340091,1.0355827806741906,0.011020575651878993,-0.017690545840181482,0.9395
ALL4_D,A_NONE,H_NARROWEST,37,0.9875276491522175,1.0685809044488797,0.045881349765708644,-0.08105325529666219,0.9615
ALL4_D,A_NONE,H_ANY,37,0.9875276491522175,1.0685135463002782,0.045168708445964136,-0.0809858971480607,0.96475
ALL4_D,A_NONE,CH_RAW,42,0.9677438007570123,1.0408829107737778,0.04219691751243348,-0.07313911001676554,0.9575
ALL4_D,A_NONE,CH_ANCHOR,0,1.036222045321123,1.036222045321123,0.0,0.0,
ALL4_D,A_POS,H_RUNNERUP,2,1.0178922348340091,1.035519020933943,0.011006740486027499,-0.017626786099933955,0.936
ALL4_D,A_POS,H_NARROWEST,37,0.9875276491522175,1.068619727156478,0.046507497090971045,-0.08109207800426044,0.9605
ALL4_D,A_POS,H_ANY,37,0.9875276491522175,1.0690403389550804,0.04428699382367846,-0.08151268980286297,0.9745
