book,label,panel,cadence,rung,treatment,credit_bps,rf_bps,mean_cash,CAGR,Sharpe,MaxDD,Vol,H1,H2,OOS,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,bind,pass4b,pass4a,spy_H1,spy_H2,spy_OOS,spy_CAGR,spy_MaxDD,v2_H1,v2_H2,v2_MaxDD
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,10,C0,0.0,0.0,0.2497294746926303,0.128790813608751,1.1207476268888694,-0.17244979723568388,0.11392067173837309,1.1151248993034253,1.1336132411569142,1.2423581079883934,0.15850499993038625,0.2995975993922537,0.3603474070041375,0.029853614464705885,0.02219449870278463,0.02219449870278463,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.225929058024116,1.190851310244714,-0.12054946142590717
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,10,C1@150,150.0,0.0,0.2497294746926303,0.13302274698075434,1.1536414045127144,-0.17224227420929872,0.11391732703423747,1.1514312434187004,1.1639007654468567,1.2734041972371564,0.19481134404566136,0.32988512368219625,0.39139349625290043,0.030061137491091044,0.026426432074787967,0.026426432074787967,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.3298617734604152,1.2852897349482792,-0.12016946725418853
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,10,C1@300,300.0,0.0,0.2497294746926303,0.13727120594516484,1.1865427006646687,-0.1720346672934987,0.1139139819177648,1.1877458309728688,1.1941952494035943,1.3044574033033582,0.23112593159982975,0.36017960763893386,0.4224467023191023,0.030268744406891063,0.030674891039198474,0.030268744406891063,DD,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.4338137621283809,1.37974738979641,-0.11978927670920825
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,10,C2@150,150.0,150.0,0.2497294746926303,0.13302274698075434,1.0219669666504934,-0.17224227420929872,0.11391732703423747,1.0061112125309941,1.0426464252844423,1.1491017947883746,0.14066644767591407,0.287994956089884,0.3496440977339782,0.030061137491091044,0.026426432074787967,0.026426432074787967,CAGR,True,False,0.86544476485508,0.7546514691945583,0.7994576970543964,0.15228044986566625,-0.33717235283398295,1.1056471472657274,1.0849347123782704,-0.12016946725418853
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,10,C2@300,300.0,300.0,0.2497294746926303,0.13727120594516484,0.9231860916256028,-0.1720346672934987,0.1139139819177648,0.8970973785746272,0.9516793647641544,1.0558452556144267,0.1228277482375063,0.2763920681396982,0.3389405624898899,0.030268744406891063,0.030674891039198474,0.030268744406891063,DD,True,False,0.7742696303371209,0.6752872966244562,0.7169046931245368,0.15228044986566625,-0.33717235283398295,0.9853566500445544,0.9790080093898084,-0.11978927670920825
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,25,C0,0.0,0.0,0.2497294746926303,0.11991268182433479,1.0511705128759854,-0.17349393003587366,0.11394916538992607,1.046163498557853,1.0630177560079475,1.1747650528912665,0.08954359918481392,0.22900211424328698,0.2927543519070106,0.028809481664516107,0.013316366918368419,0.013316366918368419,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.1880995872996056,1.1533938650072575,-0.12092634875468689
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,25,C1@150,150.0,0.0,0.2497294746926303,0.12411193769564743,1.0840577876178936,-0.17328665701081314,0.11394581462229937,1.0824653331639833,1.0932974830348194,1.205802983963575,0.12584543379094426,0.25928184127015896,0.32379228297931917,0.029016754689576624,0.017515622789681065,0.017515622789681065,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.2920280974523721,1.2478325086006141,-0.12054650986517623
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,25,C1@300,300.0,0.0,0.2497294746926303,0.12832757969151665,1.1169524708028828,-0.17307930019675544,0.11394246363924644,1.118775247952192,1.123584103741387,1.2368479535606314,0.16215534857915292,0.2895684619767265,0.35483725257637544,0.029224111503634326,0.021731264785550278,0.021731264785550278,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.395975883353302,1.3422902756069226,-0.12016647933779301
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,25,C2@150,150.0,150.0,0.2497294746926303,0.12411193769564743,0.9524162696760449,-0.17328665701081314,0.11394581462229937,0.9371727666526918,0.9720792183211756,1.081538381347073,0.07172800179761174,0.21742774912661733,0.2820806842926765,0.029016754689576624,0.017515622789681065,0.017515622789681065,CAGR,True,False,0.86544476485508,0.7546514691945583,0.7994576970543964,0.15228044986566625,-0.33717235283398295,1.0678354866083577,1.047486910403578,-0.12054650986517623
K2,u56 top20 composite g0.75 W + rank buffer m=20 (memo 2026-09-07_u56-top20-band-m20),U56,W,25,C2@300,300.0,300.0,0.2497294746926303,0.12832757969151665,0.8536616919148374,-0.17307930019675544,0.11394246363924644,0.8281817072968598,0.881140364815346,0.9883113999938139,0.053912076959738875,0.20585306819088978,0.27140670686927715,0.029224111503634326,0.021731264785550278,0.021731264785550278,CAGR,True,False,0.7742696303371209,0.6752872966244562,0.7169046931245368,0.15228044986566625,-0.33717235283398295,0.9475621912181115,0.9415693975151305,-0.12016647933779301
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,10,C0,0.0,0.0,0.28148513178643836,0.11842203402569762,1.1630739867666604,-0.12373892184538449,0.10060571799471014,1.12837326288146,1.198099141020648,1.2950280618051857,0.17175336350842096,0.3640834992559876,0.41301736082092977,0.07856448985500528,0.011825719119731251,0.011825719119731251,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.225929058024116,1.190851310244714,-0.12054946142590717
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,10,C1@150,150.0,0.0,0.28148513178643836,0.12315252271220722,1.205062677463199,-0.11752168130247331,0.1006041093807767,1.1726222076733166,1.2382822608096584,1.335720004696711,0.21600230830027756,0.40426661904499794,0.4537093037124551,0.08478173039791645,0.016556207806240855,0.016556207806240855,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.3298617734604152,1.2852897349482792,-0.12016946725418853
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,10,C1@300,300.0,0.0,0.28148513178643836,0.12790292313060725,1.247051454586315,-0.11597491313839603,0.10060259813261012,1.2168710065784134,1.2784656517919142,1.3764122163354435,0.26025110720537437,0.4444500100272537,0.4944015153511876,0.08632849856199373,0.02130660822464088,0.02130660822464088,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.4338137621283809,1.37974738979641,-0.11978927670920825
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,10,C2@150,150.0,150.0,0.28148513178643836,0.12315252271220722,1.0559634001839133,-0.11752168130247331,0.1006041093807767,1.0124685941785896,1.098242562026552,1.1923122395054722,0.14702382932350955,0.3435910928319936,0.39285454245107576,0.08478173039791645,0.016556207806240855,0.016556207806240855,CAGR,True,False,0.86544476485508,0.7546514691945583,0.7994576970543964,0.15228044986566625,-0.33717235283398295,1.1056471472657274,1.0849347123782704,-0.12016946725418853
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,10,C2@300,300.0,300.0,0.28148513178643836,0.12790292313060725,0.9488484205010991,-0.11597491313839603,0.10060259813261012,0.896560635371271,0.9983807567594386,1.089590927149833,0.12229100503415002,0.3230934601349824,0.3726862340252962,0.08632849856199373,0.02130660822464088,0.02130660822464088,CAGR,True,False,0.7742696303371209,0.6752872966244562,0.7169046931245368,0.15228044986566625,-0.33717235283398295,0.9853566500445544,0.9790080093898084,-0.11978927670920825
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,25,C0,0.0,0.0,0.28148513178643836,0.1087801633674339,1.0766404068450062,-0.14447547153008966,0.10064052242881995,1.0404357701719866,1.1126206661877645,1.2132827383396068,0.08381587079894759,0.278605024423104,0.3312720373553508,0.0578279401703001,0.002183848461467533,0.002183848461467533,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.1880995872996056,1.1533938650072575,-0.12092634875468689
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,25,C1@150,150.0,0.0,0.28148513178643836,0.11347020323232404,1.1186170496467807,-0.13783241298924853,0.10063868355987873,1.0846673064706611,1.1527953615474533,1.2539661284507606,0.12804740709762208,0.31877971978279285,0.3719554274665047,0.06447099871114123,0.006873888326357672,0.006873888326357672,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.2920280974523721,1.2478325086006141,-0.12054650986517623
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,25,C1@300,300.0,0.0,0.28148513178643836,0.11817997762650112,1.1605939797996818,-0.1311379957269535,0.10063694208084606,1.1288988838602128,1.1929705386561968,1.2946499888410024,0.17227898448717371,0.35895489689153637,0.4126392878567464,0.07116541597343626,0.011583662720534751,0.011583662720534751,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.395975883353302,1.3422902756069226,-0.12016647933779301
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,25,C2@150,150.0,150.0,0.28148513178643836,0.11347020323232404,0.9695689950676963,-0.13783241298924853,0.10063868355987873,0.9245857955244827,1.0127928626819402,1.1105972620463564,0.05914103066940268,0.25814139348738196,0.31113956499196005,0.06447099871114123,0.006873888326357672,0.006873888326357672,CAGR,True,False,0.86544476485508,0.7546514691945583,0.7994576970543964,0.15228044986566625,-0.33717235283398295,1.0678354866083577,1.047486910403578,-0.12054650986517623
K3,u56 top20-200d DAILY + rank buffer m=50 (memo 2026-09-06 KEEP),U56,D,25,C2@300,300.0,300.0,0.28148513178643836,0.11817997762650112,0.862492712216455,-0.1311379957269535,0.10063694208084606,0.8087319836063719,0.9129594156805295,1.0079058496847586,0.034462353269250956,0.23767211905607333,0.29100115656022185,0.07116541597343626,0.011583662720534751,0.011583662720534751,CAGR,True,False,0.7742696303371209,0.6752872966244562,0.7169046931245368,0.15228044986566625,-0.33717235283398295,0.9475621912181115,0.9415693975151305,-0.12016647933779301
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,10,C0,0.0,0.0,0.28899247829336955,0.11959071714602842,1.2126483137303672,-0.15485523220047892,0.09706738043619262,1.2494084177261406,1.1792816386591725,1.2750096500994363,0.2927885183531016,0.345265996894512,0.3929989491151804,0.04744817949991084,0.012994402240062056,0.012994402240062056,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.225929058024116,1.190851310244714,-0.12054946142590717
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,10,C1@150,150.0,0.0,0.28899247829336955,0.12443848850214656,1.257371713056926,-0.154414751792882,0.09705129799983898,1.2942869656072755,1.2238973451562243,1.3190820362196143,0.3376670662342365,0.3898817033915638,0.43707133523535835,0.04788865990750776,0.01784217359618019,0.01784217359618019,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.3298617734604152,1.2852897349482792,-0.12016946725418853
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,10,C1@300,300.0,0.0,0.28899247829336955,0.1293104135557046,1.30213497816036,-0.1539738768200175,0.09703558630807174,1.3392054781183742,1.268552848904398,1.363194085657852,0.38258557874533516,0.43453720713973754,0.481183384673596,0.048329534880372255,0.022714098649738237,0.022714098649738237,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.4338137621283809,1.37974738979641,-0.11978927670920825
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,10,C2@150,150.0,150.0,0.28899247829336955,0.12443848850214656,1.1028142747831495,-0.154414751792882,0.09705129799983898,1.1343664512727576,1.074226773721369,1.1654587039052813,0.26892168641767755,0.3195753045268108,0.3660010068508849,0.04788865990750776,0.01784217359618019,0.01784217359618019,CAGR,True,False,0.86544476485508,0.7546514691945583,0.7994576970543964,0.15228044986566625,-0.33717235283398295,1.1056471472657274,1.0849347123782704,-0.12016946725418853
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,10,C2@300,300.0,300.0,0.28899247829336955,0.1293104135557046,0.9929700507206987,-0.1539738768200175,0.09703558630807174,1.0193134087448439,0.9691626041124382,1.055896451511584,0.24504377840772296,0.29387530748798196,0.3389917583870473,0.048329534880372255,0.022714098649738237,0.022714098649738237,CAGR,True,False,0.7742696303371209,0.6752872966244562,0.7169046931245368,0.15228044986566625,-0.33717235283398295,0.9853566500445544,0.9790080093898084,-0.11978927670920825
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,25,C0,0.0,0.0,0.28899247829336955,0.11626976552957191,1.1821804578629482,-0.15543037392402015,0.0970540609114667,1.220480920149274,1.1473367919382063,1.2434238469306493,0.26386102077623486,0.3133211501735458,0.3614131459463934,0.046873037776369614,0.009673450623605542,0.009673450623605542,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.1880995872996056,1.1533938650072575,-0.12092634875468689
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,25,C1@150,150.0,0.0,0.28899247829336955,0.12110437092024173,1.226916330664623,-0.15499008206937281,0.09703791433086319,1.2653688948871031,1.191967578792098,1.287512194074439,0.3087489955140641,0.35795193702743755,0.405501493090183,0.04731332963101695,0.014508056014275364,0.014508056014275364,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.2920280974523721,1.2478325086006141,-0.12054650986517623
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,25,C1@300,300.0,0.0,0.28899247829336955,0.12596302760255274,1.2716918716966292,-0.15454939573443915,0.097022138880395,1.3102964974885274,1.2366380933186316,1.3316401361609098,0.35367659811548835,0.40262245155397114,0.4496294351766539,0.04775401596595061,0.019366712696586366,0.019366712696586366,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.395975883353302,1.3422902756069226,-0.12016647933779301
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,25,C2@150,150.0,150.0,0.28899247829336955,0.12110437092024173,1.0723375755106779,-0.15499008206937281,0.09703791433086319,1.1054382860416125,1.0422665756261316,1.1338528968765667,0.2399935211865325,0.2876151064315733,0.33439519982217025,0.04731332963101695,0.014508056014275364,0.014508056014275364,CAGR,True,False,0.86544476485508,0.7546514691945583,0.7994576970543964,0.15228044986566625,-0.33717235283398295,1.0678354866083577,1.047486910403578,-0.12054650986517623
K4,"u56 EW-all 200d-MA gate (band 0), gross 1.00, MONTHLY (memo 2026-09-08 KEEP)",U56,M,25,C2@300,300.0,300.0,0.28899247829336955,0.12596302760255274,0.9624840934906387,-0.15454939573443915,0.097022138880395,0.9903840115967867,0.9371867848903551,1.0242703426469564,0.21611438125966576,0.2618994882658989,0.3073656495224196,0.04775401596595061,0.019366712696586366,0.019366712696586366,CAGR,True,False,0.7742696303371209,0.6752872966244562,0.7169046931245368,0.15228044986566625,-0.33717235283398295,0.9475621912181115,0.9415693975151305,-0.12016647933779301
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,10,C0,0.0,0.0,0.28984931627181215,0.11588066193057922,1.2054498684933652,-0.15910992176170924,0.09470591337294616,1.226460882526066,1.1900925356223693,1.2843750731948866,0.26984098315302707,0.3560768938577088,0.4023643722106307,0.043193489938680524,0.009284347024612852,0.009284347024612852,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.225929058024116,1.190851310244714,-0.12054946142590717
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,10,C1@150,150.0,0.0,0.28984931627181215,0.12073826736539917,1.2513923387292478,-0.15889988436119462,0.0947012173876834,1.2743517377151066,1.2344248769519888,1.3282489669668103,0.31773183834206753,0.4004092351873283,0.44623826598255434,0.04340352733919514,0.014141952459432797,0.014141952459432797,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.3298617734604152,1.2852897349482792,-0.12016946725418853
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,10,C1@300,300.0,0.0,0.28984931627181215,0.1256175213050308,1.2973400612269768,-0.15868976714317196,0.09469690035904832,1.3222476092347704,1.2787626220153825,1.3721281562874217,0.3656277098617313,0.444746980250722,0.49011745530316575,0.04361364455721781,0.01902120639906442,0.01902120639906442,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.4338137621283809,1.37974738979641,-0.11978927670920825
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,10,C2@150,150.0,150.0,0.28984931627181215,0.12073826736539917,1.0929994435398047,-0.15889988436119462,0.0947012173876834,1.1062165706838245,1.0842815522164793,1.1741545646560059,0.24077180582874447,0.329630083021921,0.3746968676016095,0.04340352733919514,0.014141952459432797,0.014141952459432797,CAGR,True,False,0.86544476485508,0.7546514691945583,0.7994576970543964,0.15228044986566625,-0.33717235283398295,1.1056471472657274,1.0849347123782704,-0.12016946725418853
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,10,C2@300,300.0,300.0,0.28984931627181215,0.1256175213050308,0.98053982926317,-0.15868976714317196,0.09469690035904832,0.9859638744778608,0.9784608199225232,1.063923147161404,0.2116942441407399,0.303173523298067,0.34701845403686715,0.04361364455721781,0.01902120639906442,0.01902120639906442,CAGR,True,False,0.7742696303371209,0.6752872966244562,0.7169046931245368,0.15228044986566625,-0.33717235283398295,0.9853566500445544,0.9790080093898084,-0.11978927670920825
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,25,C0,0.0,0.0,0.28984931627181215,0.11194957320613486,1.1680917121438292,-0.15958972443847563,0.09471295305466931,1.1888619143705743,1.1528392543551713,1.247745752954686,0.23224201499753527,0.31882361259051084,0.3657350519704301,0.04271368726191413,0.005353258300168487,0.005353258300168487,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.1880995872996056,1.1533938650072575,-0.12092634875468689
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,25,C1@150,150.0,0.0,0.28984931627181215,0.11679047460055347,1.21403334975281,-0.1593797906149289,0.09470815438999172,1.2367509340698937,1.1971714523156423,1.2916195888062187,0.28013103469685463,0.3631558105509818,0.4096088878219628,0.042923621085460856,0.010194159694587104,0.010194159694587104,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.2920280974523721,1.2478325086006141,-0.12054650986517623
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,25,C1@300,300.0,0.0,0.28984931627181215,0.12165293188264203,1.2599802994666907,-0.15916977701162482,0.09470373479503548,1.284645032962158,1.241509114369514,1.3354987826234064,0.3280251335891189,0.4074934726048536,0.45348808163915044,0.04313363468876494,0.015056616976675666,0.015056616976675666,CAGR,True,False,0.956619899373039,0.8340156417646605,0.8820107009842559,0.15228044986566625,-0.33717235283398295,1.395975883353302,1.3422902756069226,-0.12016647933779301
K5,"u56 RULES v2 gate at gross 1.00, weekly (memo 2026-09-08 / 2026-09-10)",U56,W,25,C2@150,150.0,150.0,0.28984931627181215,0.11679047460055347,1.0556520562241387,-0.1593797906149289,0.09470815438999172,1.068632775166221,1.0470358896238579,1.1375328180334547,0.20318801031114098,0.2923844204292996,0.33807512097905834,0.042923621085460856,0.010194159694587104,0.010194159694587104,CAGR,True,False,0.86544476485508,0.7546514691945583,0.7994576970543964,0.15228044986566625,-0.33717235283398295,1.0678354866083577,1.047486910403578,-0.12054650986517623
