panel,target,T_trade,R,cost,window,d_net_sharpe,d_gross_ret,d_turn_py,cost_term,d_net_ret,turn_share,stale_wins_sharpe,stale_wins_gross
B136,0.08,M,Q,10,FULL,-0.2435902901891397,0.0008478553131346933,-4.301157540365546,0.0043011575403655465,0.00514901285350024,0.8353363378072884,False,True
B136,0.08,M,Q,25,IS,0.06899587130469076,0.005907310021697074,-4.7693327851569105,0.011923331962892277,0.01783064198458935,0.6686989718708594,True,True
B136,0.08,M,Q,25,FULL,-0.16225320722537473,0.0008478553131346933,-4.301157540365546,0.010752893850913865,0.011600749164048558,0.9269137448672496,False,True
B136,0.08,M,Q,50,IS,0.21285795738181035,0.005907310021697074,-4.7693327851569105,0.023846663925784554,0.029753973947481627,0.8014614776458434,True,True
B136,0.08,M,Q,50,FULL,-0.026657591447069917,0.0008478553131346933,-4.301157540365546,0.02150578770182773,0.022353643014962423,0.9620708216299607,False,True
B136,0.08,W,W,10,IS,0.027037133394955948,0.0014711803832071768,-2.3128148095715155,0.0023128148095715156,0.0037839951927786924,0.6112097642156759,True,True
B136,0.08,W,W,10,FULL,0.007223256015438606,0.0007054330742596315,-2.0140697544685233,0.0020140697544685235,0.002719502828728155,0.7406021913977764,True,True
B136,0.08,W,W,25,IS,0.06796691131758692,0.0014711803832071768,-2.3128148095715155,0.005782037023928789,0.007253217407135966,0.7971685804206312,True,True
B136,0.08,W,W,25,FULL,0.04359472047714408,0.0007054330742596315,-2.0140697544685233,0.005035174386171308,0.00574060746043094,0.8771152566828397,True,True
B136,0.08,W,W,50,IS,0.13619688138385944,0.0014711803832071768,-2.3128148095715155,0.011564074047857578,0.013035254431064755,0.8871383454011333,True,True
B136,0.08,W,W,50,FULL,0.10419419328318513,0.0007054330742596315,-2.0140697544685233,0.010070348772342617,0.010775781846602248,0.9345353233480628,True,True
B136,0.08,W,M,10,IS,0.14566589177307754,0.01709784581328977,-2.9417192847769025,0.0029417192847769023,0.02003956509806667,0.14679556519221598,True,True
B136,0.08,W,M,10,FULL,0.019579329730314843,0.0086049115733378,-2.6785835446835065,0.0026785835446835066,0.011283495118021307,0.23738952484726447,True,True
B136,0.08,W,M,25,IS,0.20129498888557684,0.01709784581328977,-2.9417192847769025,0.007354298211942257,0.024452144025232027,0.30076291896340046,True,True
B136,0.08,W,M,25,FULL,0.07158660503382364,0.0086049115733378,-2.6785835446835065,0.006696458861708767,0.015301370435046566,0.4376378501608629,True,True
B136,0.08,W,M,50,IS,0.2935973107990082,0.01709784581328977,-2.9417192847769025,0.014708596423884513,0.031806442237174284,0.4624407946731498,True,True
B136,0.08,W,M,50,FULL,0.15797775530691638,0.0086049115733378,-2.6785835446835065,0.013392917723417533,0.021997829296755332,0.6088290595742091,True,True
B136,0.08,W,Q,10,IS,-0.020261195160740098,0.006431209080528022,-4.453774065784048,0.004453774065784048,0.010884983146312071,0.4091668315805364,False,True
B136,0.08,W,Q,10,FULL,-0.24783235598819875,0.001509234560735484,-3.987538648572709,0.003987538648572709,0.005496773209308193,0.7254326305149796,False,True
B136,0.08,W,Q,25,IS,0.0615732397410651,0.006431209080528022,-4.453774065784048,0.011134435164460119,0.01756564424498814,0.6338757069862107,True,True
B136,0.08,W,Q,25,FULL,-0.169912630947189,0.001509234560735484,-3.987538648572709,0.009968846621431772,0.011478081182167256,0.8685115972972658,False,True
B136,0.08,W,Q,50,IS,0.19788854246323695,0.006431209080528022,-4.453774065784048,0.022268870328920238,0.02870007940944826,0.7759166799235119,True,True
B136,0.08,W,Q,50,FULL,-0.040028199844689305,0.001509234560735484,-3.987538648572709,0.019937693242863545,0.02144692780359903,0.9296293355133961,False,True
B136,0.1,M,W,10,IS,-0.0008672147355197612,5.717132710068851e-05,-1.66123873879501,0.0016612387387950102,0.0017184100658956987,0.9667301022990175,False,True
B136,0.1,M,W,10,FULL,-0.02566185251323061,-0.0017182565550834389,-1.3532867690852752,0.0013532867690852753,-0.0003649697859981636,-3.7079419201349575,False,False
B136,0.1,M,W,25,IS,0.024133783934713327,5.717132710068851e-05,-1.66123873879501,0.0041530968469875255,0.004210268174088214,0.9864209773019815,True,True
B136,0.1,M,W,25,FULL,-0.004533411750791361,-0.0017182565550834389,-1.3532867690852752,0.003383216922713188,0.0016649603676297492,2.0320104841471767,False,False
B136,0.1,M,W,50,IS,0.06575969977531837,5.717132710068851e-05,-1.66123873879501,0.008306193693975051,0.00836336502107574,0.9931640760678726,True,True
B136,0.1,M,W,50,FULL,0.030601856527057603,-0.0017182565550834389,-1.3532867690852752,0.006766433845426376,0.005048177290342937,1.3403716740238956,True,False
B136,0.1,M,M,10,IS,0.09139056401527035,0.015353912924360807,-2.674609743477759,0.002674609743477759,0.018028522667838567,0.14835434898107583,True,True
B136,0.1,M,M,10,FULL,-0.005911230097206843,0.006733911960402461,-2.404098654185553,0.0024040986541855533,0.009138010614588014,0.2630877502317217,False,True
B136,0.1,M,M,25,IS,0.1335207862655623,0.015353912924360807,-2.674609743477759,0.006686524358694398,0.022040437283055207,0.3033753038935861,True,True
B136,0.1,M,M,25,FULL,0.032855102489986354,0.006733911960402461,-2.404098654185553,0.006010246635463883,0.012744158595866344,0.47160795985490545,True,True
B136,0.1,M,M,50,IS,0.20347924718164723,0.015353912924360807,-2.674609743477759,0.013373048717388796,0.028726961641749604,0.4655225597528356,True,True
B136,0.1,M,M,50,FULL,0.09725498860782755,0.006733911960402461,-2.404098654185553,0.012020493270927766,0.018754405231330228,0.6409423878101395,True,True
B136,0.1,M,Q,10,IS,-0.04373239191232581,0.004305026372195972,-3.7829996495905145,0.0037829996495905146,0.008088026021786487,0.4677284221638698,False,True
B136,0.1,M,Q,10,FULL,-0.22042092005857095,-0.0014224277951951497,-3.2572448165223973,0.0032572448165223973,0.0018348170213272476,1.7752423149891052,False,False
B136,0.1,M,Q,25,IS,0.014168081389331011,0.004305026372195972,-3.7829996495905145,0.009457499123976287,0.013762525496172259,0.6871921237571317,True,True
B136,0.1,M,Q,25,FULL,-0.16781033606337892,-0.0014224277951951497,-3.2572448165223973,0.008143112041305993,0.006720684246110843,1.2116492522347388,False,False
B136,0.1,M,Q,50,IS,0.11060681349856127,0.004305026372195972,-3.7829996495905145,0.018914998247952574,0.023220024620148546,0.8145985440316716,True,True
B136,0.1,M,Q,50,FULL,-0.08016299036852392,-0.0014224277951951497,-3.2572448165223973,0.016286224082611985,0.014863796287416835,1.0956974764515124,False,False
B136,0.1,W,W,10,IS,0.0005632835011393222,5.570957048446623e-05,-1.8387889622189775,0.0018387889622189775,0.0018944985327034437,0.970594028170099,True,True
B136,0.1,W,W,10,FULL,-0.0238878518638046,-0.0016933937336953558,-1.53625086003693,0.00153625086003693,-0.00015714287365842586,-9.776140809135303,False,False
B136,0.1,W,W,25,IS,0.0282371331126543,5.570957048446623e-05,-1.8387889622189775,0.004596972405547444,0.00465268197603191,0.9880263532363803,True,True
B136,0.1,W,W,25,FULL,1.0335617255385898e-05,-0.0016933937336953558,-1.53625086003693,0.003840627150092325,0.002147233416396969,1.7886398007613207,True,False
B136,0.1,W,W,50,IS,0.07428581426772352,5.570957048446623e-05,-1.8387889622189775,0.009193944811094888,0.009249654381579354,0.9939771186915468,True,True
B136,0.1,W,W,50,FULL,0.03974316973753522,-0.0016933937336953558,-1.53625086003693,0.00768125430018465,0.005987860566489294,1.2828044699591592,True,False
B136,0.1,W,M,10,IS,0.08972961454075112,0.01611688181132205,-2.187521697821837,0.002187521697821837,0.018304403509143887,0.11950794773121506,True,True
B136,0.1,W,M,10,FULL,-0.009959012231276931,0.007550390322533018,-1.92874863548878,0.00192874863548878,0.009479138958021799,0.20347297829794558,False,True
B136,0.1,W,M,25,IS,0.12546036402625838,0.01611688181132205,-2.187521697821837,0.005468804244554593,0.021585686055876643,0.2533532744985757,True,True
B136,0.1,W,M,25,FULL,0.022632954546786488,0.007550390322533018,-1.92874863548878,0.00482187158872195,0.012372261911254968,0.38973242106485995,True,True
B136,0.1,W,M,50,IS,0.18471761885339066,0.01611688181132205,-2.187521697821837,0.010937608489109185,0.027054490300431236,0.40428070784740844,True,True
B136,0.1,W,M,50,FULL,0.07672500546073002,0.007550390322533018,-1.92874863548878,0.0096437431774439,0.017194133499976918,0.5608740433158115,True,True
B136,0.1,W,Q,10,IS,-0.04550520859580498,0.00489341531406802,-3.484940930748053,0.003484940930748053,0.008378356244816074,0.41594566152570617,False,True
B136,0.1,W,Q,10,FULL,-0.22383485025322825,-0.0007483361184453391,-2.9687135093085084,0.0029687135093085086,0.0022203773908631695,1.337031047751042,False,False
B136,0.1,W,Q,25,IS,0.00882892318346662,0.00489341531406802,-3.484940930748053,0.008712352326870133,0.013605767640938153,0.6403425780002071,True,True
B136,0.1,W,Q,25,FULL,-0.17398884929600555,-0.0007483361184453391,-2.9687135093085084,0.007421783773271271,0.006673447654825932,1.1121363584689508,False,False
B136,0.1,W,Q,50,IS,0.09928679345934277,0.00489341531406802,-3.484940930748053,0.017424704653740266,0.022318119967808286,0.7807424943890303,True,True
B136,0.1,W,Q,50,FULL,-0.09096760049705233,-0.0007483361184453391,-2.9687135093085084,0.014843567546542542,0.014095231428097203,1.053091438921224,False,False
B136,0.12,M,W,10,IS,0.002353889179194324,0.0002100794164894837,-1.2994027042459355,0.0012994027042459355,0.0015094821207354192,0.8608268268940257,True,True
B136,0.12,M,W,10,FULL,-0.03664376072748721,-0.0031441004842837073,-1.0220043668505143,0.0010220043668505143,-0.002122096117433193,-0.481601355591137,False,False
B136,0.12,M,W,25,IS,0.019598166880923085,0.0002100794164894837,-1.2994027042459355,0.003248506760614839,0.0034585861771043226,0.9392585855225469,True,True
B136,0.12,M,W,25,FULL,-0.02231323424704068,-0.0031441004842837073,-1.0220043668505143,0.002555010917126286,-0.0005890895671574214,-4.337219770255267,False,False
B136,0.12,M,W,50,IS,0.04832103422983969,0.0002100794164894837,-1.2994027042459355,0.006497013521229678,0.0067070929377191614,0.968678022141598,True,True
B136,0.12,M,W,50,FULL,0.0015170365970129662,-0.0031441004842837073,-1.0220043668505143,0.005110021834252572,0.0019659213499688645,2.5993012560413478,True,False
B136,0.12,M,M,10,IS,0.054944697271315235,0.013163810863929537,-2.0240825634298014,0.0020240825634298015,0.015187893427359338,0.1332694736837985,True,True
B136,0.12,M,M,10,FULL,-0.014881426843115442,0.006493884618978624,-1.8245623063058996,0.0018245623063058995,0.008318446925284523,0.21933929767106045,False,True
B136,0.12,M,M,25,IS,0.08319871578385962,0.013163810863929537,-2.0240825634298014,0.0050602064085745035,0.018224017272504042,0.27766690148001677,True,True
B136,0.12,M,M,25,FULL,0.011418991592350158,0.006493884618978624,-1.8245623063058996,0.004561405765764749,0.011055290384743371,0.4125993625694015,True,True
B136,0.12,M,M,50,IS,0.1301797604562318,0.013163810863929537,-2.0240825634298014,0.010120412817149007,0.023284223681078544,0.43464677868445134,True,True
B136,0.12,M,M,50,FULL,0.055152517007645674,0.006493884618978624,-1.8245623063058996,0.009122811531529497,0.015616696150508121,0.5841703932513708,True,True
B136,0.12,M,Q,10,IS,-0.07629450667676285,0.0007646861332516186,-2.704111092154198,0.0027041110921541983,0.003468797225405817,0.7795529448504568,False,True
B136,0.12,M,Q,10,FULL,-0.21184455804550817,-0.004134994364799971,-2.3494245110994787,0.002349424511099479,-0.0017855698537004921,-1.3157841493741789,False,False
B136,0.12,M,Q,25,IS,-0.03928543905004922,0.0007646861332516186,-2.704111092154198,0.0067602777303854954,0.007524963863637114,0.8983800923022619,False,True
B136,0.12,M,Q,25,FULL,-0.17767851784031174,-0.004134994364799971,-2.3494245110994787,0.005873561277748697,0.0017385669129487257,3.378392418492967,False,False
B136,0.12,M,Q,50,IS,0.022372176591748172,0.0007646861332516186,-2.704111092154198,0.013520555460770991,0.01428524159402261,0.9464701994559485,True,True
B136,0.12,M,Q,50,FULL,-0.1207493618410117,-0.004134994364799971,-2.3494245110994787,0.011747122555497393,0.007612128190697422,1.5432113413241302,False,False
B136,0.12,W,W,10,IS,0.003388826581123938,0.00021273869075938423,-1.455617410837533,0.001455617410837533,0.0016683561015969173,0.8724860414657548,True,True
B136,0.12,W,W,10,FULL,-0.035519726339400925,-0.003141179490299628,-1.174971019877828,0.001174971019877828,-0.0019662084704218,-0.5975821168269954,False,False
B136,0.12,W,W,25,IS,0.02271958443737243,0.00021273869075938423,-1.455617410837533,0.0036390435270938328,0.003851782217853217,0.9447687645024869,True,True
B136,0.12,W,W,25,FULL,-0.019102763033668202,-0.003141179490299628,-1.174971019877828,0.00293742754969457,-0.0002037519406050581,-14.416685018908964,False,False
B136,0.12,W,W,50,IS,0.054908499220245766,0.00021273869075938423,-1.455617410837533,0.0072780870541876656,0.00749082574494705,0.9716001015104526,True,True
B136,0.12,W,W,50,FULL,0.00819597342212397,-0.003141179490299628,-1.174971019877828,0.00587485509938914,0.002733675609089512,2.1490681190757086,True,False
B136,0.12,W,M,10,IS,0.053592111627939865,0.013794059300133915,-1.6144914992264585,0.0016144914992264586,0.015408550799360373,0.10477893218182971,True,True
B136,0.12,W,M,10,FULL,-0.018497051035398115,0.007258347614300081,-1.4570673611161844,0.0014570673611161845,0.008715414975416266,0.16718278650255458,False,True
B136,0.12,W,M,25,IS,0.07705030871143559,0.013794059300133915,-1.6144914992264585,0.0040362287480661466,0.01783028804820006,0.22636923964184624,True,True
B136,0.12,W,M,25,FULL,0.0035835733617815,0.007258347614300081,-1.4570673611161844,0.003642668402790461,0.010901016017090542,0.3341586139383255,True,True
B136,0.12,W,M,50,IS,0.11602347281656256,0.013794059300133915,-1.6144914992264585,0.008072457496132293,0.021866516796266208,0.3691697937693806,True,True
B136,0.12,W,M,50,FULL,0.04027514887650563,0.007258347614300081,-1.4570673611161844,0.007285336805580922,0.014543684419881003,0.500927866368028,True,True
B136,0.12,W,Q,10,IS,-0.07798654683577566,0.0012069776583522873,-2.4676777817682622,0.0024676777817682623,0.0036746554401205496,0.6715399095179678,False,True
B136,0.12,W,Q,10,FULL,-0.21528243389724366,-0.003606634110410928,-2.1209806433923752,0.002120980643392375,-0.0014856534670185527,-1.427641566810875,False,False
B136,0.12,W,Q,25,IS,-0.04345703775084697,0.0012069776583522873,-2.4676777817682622,0.006169194454420656,0.007376172112772943,0.8363680185468795,False,True
B136,0.12,W,Q,25,FULL,-0.1829931673530305,-0.003606634110410928,-2.1209806433923752,0.005302451608480938,0.0016958174980700102,3.126781988342257,False,False
B136,0.12,W,Q,50,IS,0.014053639205841018,0.0012069776583522873,-2.4676777817682622,0.012338388908841312,0.013545366567193599,0.910893688084046,True,True
B136,0.12,W,Q,50,FULL,-0.12920041663023174,-0.003606634110410928,-2.1209806433923752,0.010604903216961876,0.006998269106550948,1.5153608778826217,False,False
B136,0.16,M,W,10,IS,0.02408663108860498,0.003682930327076561,-0.8104194947691583,0.0008104194947691583,0.00449334982184572,0.18035975984533176,True,True
B136,0.16,M,W,10,FULL,-0.02127270877305576,-0.0015359915486349018,-0.6953431435644006,0.0006953431435644007,-0.0008406484050705012,-0.8271509698588979,False,False
B136,0.16,M,W,25,IS,0.03329265165288775,0.003682930327076561,-0.8104194947691583,0.002026048736922896,0.005708979063999457,0.3548881006937055,True,True
B136,0.16,M,W,25,FULL,-0.012877502452263823,-0.0015359915486349018,-0.6953431435644006,0.0017383578589110016,0.00020236631027609978,8.590154440920832,False,False
B136,0.16,M,W,50,IS,0.04864437798138077,0.003682930327076561,-0.8104194947691583,0.004052097473845792,0.007735027800922353,0.5238633367759331,True,True
B136,0.16,M,W,50,FULL,0.0010971186244979059,-0.0015359915486349018,-0.6953431435644006,0.0034767157178220032,0.0019407241691871014,1.791452785007708,True,False
B136,0.16,M,M,10,IS,0.050650840323575474,0.011531028363614165,-1.2533034715835103,0.0012533034715835104,0.012784331835197676,0.09803433513302037,True,True
B136,0.16,M,M,10,FULL,-0.027195666197365354,0.004998215839288833,-1.171589824259512,0.001171589824259512,0.006169805663548345,0.18989087957524314,False,True
B136,0.16,M,M,25,IS,0.06524505116335821,0.011531028363614165,-1.2533034715835103,0.003133258678958776,0.014664287042572942,0.21366594024396743,True,True
B136,0.16,M,M,25,FULL,-0.012665785535297402,0.004998215839288833,-1.171589824259512,0.00292897456064878,0.007927190399937613,0.3694845730804991,False,True
B136,0.16,M,M,50,IS,0.08955890234630837,0.011531028363614165,-1.2533034715835103,0.006266517357917552,0.017797545721531718,0.3521000848075492,True,True
B136,0.16,M,M,50,FULL,0.01152489107395227,0.004998215839288833,-1.171589824259512,0.00585794912129756,0.010856164960586393,0.5395965465304743,True,True
B136,0.16,M,Q,10,IS,-0.07490415504640846,-0.0029896917634963938,-1.4893843265151876,0.0014893843265151876,-0.0015003074369812062,-0.9927194185693052,False,False
B136,0.16,M,Q,10,FULL,-0.1634686302249415,-0.005438969994446374,-1.4607422028386434,0.0014607422028386434,-0.003978227791607731,-0.36718415318503167,False,False
B136,0.16,M,Q,25,IS,-0.05753044301502164,-0.0029896917634963938,-1.4893843265151876,0.003723460816287969,0.0007337690527915754,5.0744315287246184,False,False
B136,0.16,M,Q,25,FULL,-0.145249458332239,-0.005438969994446374,-1.4607422028386434,0.0036518555070966085,-0.0017871144873497658,-2.04343679878741,False,False
B136,0.16,M,Q,50,IS,-0.02855648505126429,-0.0029896917634963938,-1.4893843265151876,0.007446921632575938,0.0044572298690795445,1.6707510833659989,False,False
B136,0.16,M,Q,50,FULL,-0.11487288030803677,-0.005438969994446374,-1.4607422028386434,0.007303711014193217,0.0018647410197468427,3.916742827475726,False,False
B136,0.16,W,W,10,IS,0.025049727308830594,0.003769874401144596,-0.9237767336064373,0.0009237767336064373,0.004693651134751033,0.19681410208929756,True,True
B136,0.16,W,W,10,FULL,-0.02056059977850344,-0.0015039698020157255,-0.7978624795231251,0.0007978624795231251,-0.0007061073224926004,-1.1299450580778905,False,False
B136,0.16,W,W,25,IS,0.035585621420105795,0.003769874401144596,-0.9237767336064373,0.0023094418340160934,0.006079316235160689,0.37988512929448714,True,True
B136,0.16,W,W,25,FULL,-0.010914782349042529,-0.0015039698020157255,-0.7978624795231251,0.0019946561988078127,0.0004906863967920872,4.065032598922821,False,False
B136,0.16,W,W,50,IS,0.05315138001622999,0.003769874401144596,-0.9237767336064373,0.004618883668032187,0.008388758069176782,0.5506039904766802,True,True
B136,0.16,W,W,50,FULL,0.005138232372234874,-0.0015039698020157255,-0.7978624795231251,0.003989312397615625,0.0024853425955999,1.6051358089135814,True,False
B136,0.16,W,M,10,IS,0.05223108550451094,0.012139718279130046,-1.0294761083413917,0.0010294761083413917,0.013169194387471437,0.0781730512931594,True,True
B136,0.16,W,M,10,FULL,-0.029078205670680868,0.005730592648405336,-0.9492411403043994,0.0009492411403043995,0.006679833788709735,0.14210550297056915,False,True
B136,0.16,W,M,25,IS,0.06452708200047819,0.012139718279130046,-1.0294761083413917,0.0025736902708534794,0.014713408549983525,0.1749214168906063,True,True
B136,0.16,W,M,25,FULL,-0.016646340996722353,0.005730592648405336,-0.9492411403043994,0.0023731028507609987,0.008103695499166334,0.2928420559490582,False,True
B136,0.16,W,M,50,IS,0.08500720649492122,0.012139718279130046,-1.0294761083413917,0.005147380541706959,0.017287098820837003,0.29775849580396707,True,True
B136,0.16,W,M,50,FULL,0.004041538405370471,0.005730592648405336,-0.9492411403043994,0.0047462057015219975,0.010476798349927333,0.45302062166300233,True,True
B136,0.16,W,Q,10,IS,-0.07476049350974634,-0.002617117252364659,-1.3440524964060838,0.0013440524964060839,-0.0012730647559585752,-1.055761295814098,False,False
B136,0.16,W,Q,10,FULL,-0.16626071854679303,-0.005096793002133698,-1.316181808350271,0.001316181808350271,-0.0037806111937834274,-0.34813995433185735,False,False
B136,0.16,W,Q,25,IS,-0.05871769216128753,-0.002617117252364659,-1.3440524964060838,0.0033601312410152097,0.0007430139886505506,4.5222987619894255,False,False
B136,0.16,W,Q,25,FULL,-0.14899167590665563,-0.005096793002133698,-1.316181808350271,0.0032904545208756776,-0.0018063384812580206,-1.821615691088,False,False
B136,0.16,W,Q,50,IS,-0.03196619377734966,-0.002617117252364659,-1.3440524964060838,0.006720262482030419,0.00410314522966576,1.6378319815352596,False,False
B136,0.16,W,Q,50,FULL,-0.12020495468519443,-0.005096793002133698,-1.316181808350271,0.006580909041751355,0.001484116039617657,4.434228096777899,False,False
B136,0.2,M,W,10,IS,0.012920498140743142,0.002991751817291277,-0.5519984589956641,0.0005519984589956641,0.0035437502762869413,0.15576674877159663,True,True
B136,0.2,M,W,10,FULL,-0.010328159737097442,-0.0001737351052604197,-0.4444414491852633,0.0004444414491852633,0.00027070634392484363,1.6417843879885352,False,False
B136,0.2,M,W,25,IS,0.01864462815423784,0.002991751817291277,-0.5519984589956641,0.0013799961474891603,0.0043717479647804374,0.31566232971494457,True,True
B136,0.2,M,W,25,FULL,-0.005488044580391982,-0.0001737351052604197,-0.4444414491852633,0.0011111036229631583,0.0009373685177027386,1.1853434396177525,False,False
B136,0.2,M,W,50,IS,0.02819222963589474,0.002991751817291277,-0.5519984589956641,0.0027599922949783206,0.005751744112269598,0.4798531090927213,True,True
B136,0.2,M,W,50,FULL,0.0025782426031382144,-0.0001737351052604197,-0.4444414491852633,0.0022222072459263166,0.002048472140665897,1.0848120420148568,True,False
B136,0.2,M,M,10,IS,0.05611834522997161,0.009829334592384997,-0.8430162448207921,0.000843016244820792,0.01067235083720579,0.07899067953068797,True,True
B136,0.2,M,M,10,FULL,-0.04499032199558228,0.0027596388067513133,-0.7173444534563564,0.0007173444534563564,0.00347698326020767,0.20631231149888007,False,True
B136,0.2,M,M,25,IS,0.06485991629718502,0.009829334592384997,-0.8430162448207921,0.00210754061205198,0.011936875204436977,0.1765571454804688,True,True
B136,0.2,M,M,25,FULL,-0.036771709362350524,0.0027596388067513133,-0.7173444534563564,0.0017933611336408911,0.0045529999403922045,0.3938856044628912,False,True
B136,0.2,M,M,50,IS,0.07943270094156318,0.009829334592384997,-0.8430162448207921,0.00421508122410396,0.014044415816488957,0.30012506601771294,True,True
B136,0.2,M,M,50,FULL,-0.023080001649609327,0.0027596388067513133,-0.7173444534563564,0.0035867222672817823,0.006346361074033096,0.5651620236291456,False,True
B136,0.2,M,Q,10,IS,-0.034713841309671034,-0.0009187963102589569,-1.0257898662957423,0.0010257898662957424,0.00010699355603678551,9.587398571396815,False,False
B136,0.2,M,Q,10,FULL,-0.1190151133702293,-0.004564584468259525,-0.9216349989937478,0.0009216349989937478,-0.003642949469265777,-0.2529914309186122,False,False
B136,0.2,M,Q,25,IS,-0.023849618773839953,-0.0009187963102589569,-1.0257898662957423,0.0025644746657393558,0.0016456783554803988,1.5583085584125254,False,False
B136,0.2,M,Q,25,FULL,-0.10846421717301058,-0.004564584468259525,-0.9216349989937478,0.0023040874974843695,-0.0022604969707751554,-1.0192836032398072,False,False
B136,0.2,M,Q,50,IS,-0.005725316790080592,-0.0009187963102589569,-1.0257898662957423,0.0051289493314787115,0.004210153021219755,1.2182334717118586,False,False
B136,0.2,M,Q,50,FULL,-0.09087029724517603,-0.004564584468259525,-0.9216349989937478,0.004608174994968739,4.359052670921404e-05,105.71505652384504,False,False
B136,0.2,W,W,10,IS,0.013344465100768144,0.0030720919561494087,-0.6191331466622947,0.0006191331466622947,0.0036912251028117034,0.1677310728599794,True,True
B136,0.2,W,W,10,FULL,-0.009960449259363235,-0.00013692707781126634,-0.5127442315280291,0.000512744231528029,0.0003758171537167627,1.3643449386412585,False,False
B136,0.2,W,W,25,IS,0.0198490938280127,0.0030720919561494087,-0.6191331466622947,0.0015478328666557368,0.004619924822805145,0.3350342107333074,True,True
B136,0.2,W,W,25,FULL,-0.004316040805501853,-0.00013692707781126634,-0.5127442315280291,0.0012818605788200727,0.0011449335010088064,1.1195939132627521,False,False
B136,0.2,W,W,50,IS,0.030695972190050158,0.0030720919561494087,-0.6191331466622947,0.0030956657333114737,0.006167757689460882,0.5019110492296371,True,True
B136,0.2,W,W,50,FULL,0.005087951147092484,-0.00013692707781126634,-0.5127442315280291,0.0025637211576401454,0.002426794079828879,1.0564230310883738,True,False
B136,0.2,W,M,10,IS,0.059153696311227355,0.010440066923671443,-0.7137903732592383,0.0007137903732592384,0.011153857296930681,0.06399493504867229,True,True
B136,0.2,W,M,10,FULL,-0.045889535732963393,0.003409107498276609,-0.567906163461043,0.000567906163461043,0.003977013661737652,0.142797136686956,False,True
B136,0.2,W,M,25,IS,0.06661146075447677,0.010440066923671443,-0.7137903732592383,0.001784475933148096,0.012224542856819539,0.14597486008669966,True,True
B136,0.2,W,M,25,FULL,-0.03887609731256525,0.003409107498276609,-0.567906163461043,0.0014197654086526073,0.004828872906929216,0.294015898951349,False,True
B136,0.2,W,M,50,IS,0.07904568949088198,0.010440066923671443,-0.7137903732592383,0.003568951866296192,0.014009018789967635,0.2547610164426396,True,True
B136,0.2,W,M,50,FULL,-0.027193699726015375,0.003409107498276609,-0.567906163461043,0.0028395308173052147,0.006248638315581824,0.4544239358876735,False,True
B136,0.2,W,Q,10,IS,-0.03336584083069183,-0.0005675478336149287,-0.9404312802828554,0.0009404312802828554,0.0003728834466679268,2.522051565137889,False,False
B136,0.2,W,Q,10,FULL,-0.1209098382080529,-0.0042752929075477175,-0.8269208344458612,0.0008269208344458612,-0.003448372073101856,-0.23980035127184957,False,False
B136,0.2,W,Q,25,IS,-0.023222397947907814,-0.0005675478336149287,-0.9404312802828554,0.0023510782007071383,0.0017835303670922097,1.3182159631743382,False,False
B136,0.2,W,Q,25,FULL,-0.11089194244798328,-0.0042752929075477175,-0.8269208344458612,0.0020673020861146528,-0.0022079908214330648,-0.9362820107978982,False,False
