file,dial,family,par_val,sib_val,par_CAGR,sib_CAGR,dCAGR
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.keep.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0523018060307667,0.1072257433993217,0.054923937368555
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.keep.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0337624869082791,0.1118825930492402,0.0781201061409611
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.keep.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0346390786264219,0.1142861364060177,0.0796470577795958
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.keep.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0352868863145037,0.1165870112232643,0.0813001249087606
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.keep.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0529718187411243,0.108345583641858,0.05537376490073371
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.keep.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0346047929144091,0.1144801639282606,0.0798753710138515
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0340472332108856,0.1131761104289448,0.07912887721805921
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0320867395034634,0.1073318879350793,0.07524514843161591
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1050350741538928,0.1099831548879111,0.004948080734018312
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.0975020972499129,0.1078635698845456,0.01036147263463269
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1063360215025479,0.1114272017051187,0.005091180202570808
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0348405114837644,0.1152904599221498,0.0804499484383854
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0523018060307667,0.1072257433993217,0.054923937368555
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0337624869082791,0.1118825930492402,0.0781201061409611
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0346390786264219,0.1142861364060177,0.0796470577795958
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0352868863145037,0.1165870112232643,0.0813001249087606
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0529718187411243,0.108345583641858,0.05537376490073371
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0346047929144091,0.1144801639282606,0.0798753710138515
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0340472332108856,0.1131761104289448,0.07912887721805921
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0320867395034634,0.1073318879350793,0.07524514843161591
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1050350741538928,0.1099831548879111,0.004948080734018312
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.0975020972499129,0.1078635698845456,0.01036147263463269
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1063360215025479,0.1114272017051187,0.005091180202570808
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0348405114837644,0.1152904599221498,0.0804499484383854
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0523018060307667,0.1072257433993217,0.054923937368555
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0337624869082791,0.1118825930492402,0.0781201061409611
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0346390786264219,0.1142861364060177,0.0796470577795958
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0352868863145037,0.1165870112232643,0.0813001249087606
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0529718187411243,0.108345583641858,0.05537376490073371
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0346047929144091,0.1144801639282606,0.0798753710138515
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0340472332108856,0.1131761104289448,0.07912887721805921
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1018041957869466,0.1075466024167342,0.005742406629787589
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0323473794893633,0.1079674514620459,0.07562007197268258
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1049150411366661,0.1130556682523917,0.008140627115725607
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.10314484513986,0.1091445004344406,0.0059996552945806025
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0325423363511938,0.1087569105459838,0.07621457419479
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.032985021560248,0.110208059426736,0.07722303786648801
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,point,DIAL-UNNAMED,2D,6W,0.1027137379897622,0.1157725307768076,0.0130587927870454
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,point,DIAL-UNNAMED,2D,6W,0.10469862051297,0.1259399771106832,0.021241356597713187
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,point,DIAL-UNNAMED,2D,M,0.10541521780135815,0.1217819457434519,0.016366727942093748
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.keep.csv,point,DIAL-UNNAMED,2D,6W,0.10433528648803764,0.1264960257587182,0.022160739270680574
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,point,DIAL-UNNAMED,2D,6W,0.1027137379897622,0.1157725307768076,0.0130587927870454
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,point,DIAL-UNNAMED,2D,6W,0.10469862051297,0.1259399771106832,0.021241356597713187
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,point,DIAL-UNNAMED,2D,M,0.10541521780135815,0.1217819457434519,0.016366727942093748
2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.ladder.csv,point,DIAL-UNNAMED,2D,6W,0.10433528648803764,0.1264960257587182,0.022160739270680574
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0353667300825826,0.1174754850122787,0.0821087549296961
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0340472332108856,0.1131761104289448,0.07912887721805921
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0327293769537926,0.108892876801097,0.07616349984730439
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0531619569961241,0.109043916468374,0.055881959472249894
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0369560770400232,0.1216646603197408,0.0847085832797176
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0554675475685768,0.1128740751373673,0.0574065275687905
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0383636372522067,0.1263204416199175,0.0879568043677108
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0576211351678794,0.1169303068599911,0.0593091716921117
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1018519789416998,0.1067578823856687,0.004905903443968906
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1022843774648363,0.1092915090494002,0.007007131584563897
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1050723298992668,0.1125561327162709,0.007483802817004101
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.033172355560241,0.1108862541589721,0.0777138985987311
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0320867395034634,0.1073318879350793,0.07524514843161591
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1053975963282878,0.1141527290341173,0.008755132705829505
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0323917377383105,0.1082142342598695,0.075822496521559
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1060523871478227,0.1103038387103003,0.0042514515624776095
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1050350741538928,0.1099831548879111,0.004948080734018312
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1011042669104014,0.1095722679126971,0.008468001002295694
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1016342449387197,0.1115013505430813,0.009867105604361603
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.0975020972499129,0.1078635698845456,0.01036147263463269
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1065897625016987,0.11407971341965,0.0074899509179512935
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1024289797521664,0.1103295123177119,0.007900532565545501
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1063360215025479,0.1114272017051187,0.005091180202570808
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0334594514958164,0.1110712194691636,0.07761176797334719
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0364330788507698,0.120492552036246,0.08405947318547619
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0348405114837644,0.1152904599221498,0.0804499484383854
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0332503344496526,0.110111961868899,0.0768616274192464
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0547248765857055,0.1117996785352311,0.0570748019495256
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0523018060307667,0.1072257433993217,0.054923937368555
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0353332234459793,0.1169951124510972,0.0816618890051179
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0337624869082791,0.1118825930492402,0.0781201061409611
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0530568340153945,0.1087401751943915,0.055683341178996995
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0323446506421831,0.1073930736208674,0.0750484229786843
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0362534115784058,0.1195621560431108,0.08330874446470499
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0346390786264219,0.1142861364060177,0.0796470577795958
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0544162371189953,0.1110178639734034,0.056601626854408095
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0330514560254489,0.1095255833545931,0.0764741273291442
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0369088196392413,0.1218881831702496,0.0849793635310083
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0352868863145037,0.1165870112232643,0.0813001249087606
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.055440303033468,0.1130041609352057,0.057563857901737694
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0529718187411243,0.108345583641858,0.05537376490073371
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0345876297825573,0.1144399000093847,0.0798522702268274
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.036211281885256,0.1197154643302313,0.08350418244497529
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0346047929144091,0.1144801639282606,0.0798753710138515
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0543848821936687,0.1111096899496431,0.056724807755974396
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0336526132585726,0.1117007296390466,0.07804811638047401
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0331135347114539,0.1098578359569526,0.07674430124549869
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0353667300825826,0.1174754850122787,0.0821087549296961
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0340472332108856,0.1131761104289448,0.07912887721805921
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0327293769537926,0.108892876801097,0.07616349984730439
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0531619569961241,0.109043916468374,0.055881959472249894
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0322203761532966,0.1078245893110338,0.07560421315773719
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1062977127095976,0.1167704931852842,0.010472780475686588
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1022613441057722,0.113330801118737,0.0110694570129648
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1050709705231138,0.1093830896296139,0.0043121191065001035
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1058495914933592,0.1110620954603318,0.005212503966972606
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1018041957869466,0.1075466024167342,0.005742406629787589
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0334097580091705,0.111438810213259,0.07802905220408851
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0323473794893633,0.1079674514620459,0.07562007197268258
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0328323294282206,0.1096680301619272,0.0768357007337066
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1044817453183468,0.1131444673394423,0.008662722021095512
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1049150411366661,0.1130556682523917,0.008140627115725607
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1009741157629871,0.1096796925695191,0.008705576806532
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.10314484513986,0.1091445004344406,0.0059996552945806025
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1043501760623304,0.1127863066487957,0.008436130586465307
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0335584875714818,0.11207484008501,0.0785163525135282
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0325423363511938,0.1087569105459838,0.07621457419479
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0340528788806715,0.11368905452245,0.0796361756417785
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.032985021560248,0.110208059426736,0.07722303786648801
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0319182394257695,0.1067376747048833,0.0748194352791138
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,GROSS,SLEEVE,0.0327043653152896,0.1095419911906794,0.0768376258753898
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1049433400651895,0.1165148557658251,0.011571515700635596
2026-09-05_does-the-modal-constant-result-survive-a-cost-ladder_cloud.ladder.csv,dial,DIAL-UNNAMED,SLEEVE,BAND,0.1046670132234661,0.1099557414198206,0.0052887281963545085
