panel,family,thr,depth,bps,on_share,J,absd_S,K_S,ties_S,N_S,truth_S,pMAXN20_S,pPVAL20_S,pMAXN50_S,pPVAL50_S,pMAXN100_S,pPVAL100_S,pMAXN200_S,pPVAL200_S,absd_DD,K_DD,ties_DD,N_DD,truth_DD,pMAXN20_DD,pPVAL20_DD,pMAXN50_DD,pPVAL50_DD,pMAXN100_DD,pPVAL100_DD,pMAXN200_DD,pPVAL200_DD,absd_IS,K_IS,ties_IS,N_IS,truth_IS,pMAXN20_IS,pPVAL20_IS,pMAXN50_IS,pPVAL50_IS,pMAXN100_IS,pPVAL100_IS,pMAXN200_IS,pPVAL200_IS,Sharpe,CAGR,MaxDD,H1,H2,Sharpe_OOS,CAGR_OOS,MaxDD_OOS,fail4a,fail4b,pass4a,pass4b
BROAD136,BUDGET,0.2,skip,10,0.6410256410256411,975,0.03391514365775361,336,0,974,False,3.8942096763727776e-10,3.894209676371007e-10,5.988464025039492e-25,6.716051971220606e-23,8.326857080797637e-52,1.682492718397327e-43,7.313539675612248e-117,6.538664247454924e-96,0.062168444598773354,915,0,974,False,0.2829460037039669,0.2829460037039669,0.04042073870694567,0.17811263153090579,0.0013583930446785376,0.2545274586811047,8.020617719231028e-07,0.19420875863908635,0.18191987926798858,913,0,974,False,0.2707053436448498,0.2707053436448498,0.036121585632132296,0.16363412750483888,0.001077556802824215,0.2277381544097833,4.896038014424687e-07,0.16086684483587538,0.9154171804875624,0.1345452940087173,-0.27787132109484414,1.3226238825082581,0.5909724733387581,0.6985632186076824,0.10422568167652835,-0.277871321094844,DD,"H2,OOS,DD",False,False
BROAD136,BUDGET,0.2,skip,25,0.6410256410256411,975,0.05513372116955506,125,0,974,False,3.58840446489861e-19,3.5884044648969784e-19,1.018413515733207e-49,5.6985596276435575e-47,3.2705966026870584e-113,1.162323476030495e-100,0.0,9.859676543759771e-304,0.06286421979022971,935,0,974,True,0.43799632156699153,0.43799632156699153,0.12275226289168507,0.3929180785111617,0.013373826386920883,0.6286229899508075,0.00010449456786753437,0.7344829781142149,0.2683207830903077,928,0,974,True,0.37628996329166303,0.37628996329166303,0.08344443919572668,0.3017859752028953,0.006042348844247768,0.4802425147255919,1.9264402681241362e-05,0.5215495526271088,0.8584400381743839,0.12484798708174738,-0.2796670341693571,1.2597899240872488,0.5384245092766166,0.6446662817622812,0.09471793062604994,-0.2796670341693569,DD,"H2,OOS,DD",False,False
BROAD136,BUDGET,0.3,half,10,0.19692307692307692,975,0.008118614373006539,355,0,974,False,1.2074290476733907e-09,1.2074290476728416e-09,1.1630484409891121e-23,1.1879817670448287e-21,5.447183968352335e-49,7.187985452706248e-41,9.742021268208713e-110,2.1262413559882757e-89,0.005021572706221167,835,0,974,False,0.04448772846290615,0.04448772846290615,0.0003647271204954335,0.0035897315574479624,8.236734837917271e-08,0.0004936867435956778,7.682708658249337e-16,9.589628354514368e-07,0.030945506358721397,877,0,974,False,0.12003513143055004,0.12003513143055004,0.004564229298338714,0.03129914728984079,1.5165067995575919e-05,0.019340153161648787,5.46371610658859e-11,0.0015807234765383663,0.9412137097723094,0.13126287264128633,-0.22072444920229195,1.1570361050216347,0.7569066732927113,0.83959840536519,0.11966117282878819,-0.22072444920229184,DD,"H2,OOS,DD",False,False
BROAD136,BUDGET,0.3,half,25,0.19692307692307692,975,0.007659582169338819,194,0,974,False,4.263754189793025e-15,4.263754189791086e-15,3.213864142241522e-38,8.676324955039157e-36,3.2938548656103756e-82,5.500824549752938e-72,0.0,1.8303078523849073e-187,0.006711708702047847,843,0,974,False,0.05395290223276942,0.05395290223276942,0.0005960988417922063,0.005513538909476254,2.272055829943476e-07,0.0010450612828177283,6.775868013304171e-15,4.458826151244436e-06,0.04548047114079423,926,0,974,False,0.3602367865016932,0.3602367865016932,0.07469023040509704,0.27908766822978814,0.0048096550622041155,0.4402690521716617,1.185205416232588e-05,0.4610487725095991,0.8109658991741676,0.11059583881062163,-0.22351452308117525,1.0214113600534251,0.6308298259073817,0.7115144274947797,0.09871081565157769,-0.22351452308117525,-,"H2,OOS,DD",True,False
BROAD136,BUDGET,0.3,skip,10,0.19692307692307692,975,0.02642874000613671,556,0,974,False,1.162600143597333e-05,1.1626001435968044e-05,2.482642750062217e-13,1.0482432613528874e-11,6.572115337680682e-27,1.8377831626554712e-20,1.0503664503980955e-57,4.41997420841296e-42,0.03702976804965652,790,0,974,False,0.014498787529984786,0.014498787529984786,2.0948842633484815e-05,0.00028104243538404957,2.2385174470390998e-10,4.987365378098992e-06,2.3188221119768582e-21,6.848248107324915e-11,0.046459361621222994,733,0,974,False,0.003181305826093323,0.003181305826091876,4.367639086555079e-07,8.131215808217654e-06,7.337631800532031e-14,6.499541574579344e-09,6.667469363055549e-29,5.4834268412178136e-17,0.9229035841391793,0.1310070082521495,-0.2527326445457273,1.1703751799245754,0.7184826749658859,0.8002573812598363,0.11660112026702008,-0.25273264454572686,DD,"H2,OOS,DD",False,False
BROAD136,BUDGET,0.3,skip,25,0.19692307692307692,975,0.006209474779794388,71,0,974,False,1.1301313688447168e-24,1.130131368844203e-24,2.2339810940333677e-67,4.586972453622041e-64,0.0,4.9298382718798856e-304,0.0,9.859676543759771e-304,0.037731097787634504,791,0,974,False,0.014874890967853502,0.014874890967853502,2.236239476799065e-05,0.00029812507957557974,2.5624707678827103e-10,5.559456733914294e-06,3.1035334865873076e-21,8.598121553270485e-11,0.07584484456011864,831,0,974,False,0.04036899763155733,0.04036899763155733,0.00028477472336494564,0.0028885333832893564,4.9400652584937635e-08,0.000336584416246426,2.5637594958249934e-16,4.361193067107362e-07,0.8095157917846232,0.11261343705348081,-0.2545339121667619,1.0493225176139929,0.610884651449727,0.6902978327780523,0.09805742350974556,-0.2545339121667616,-,"H2,OOS,DD",True,False
BROAD136,BUDGET,0.5,half,10,0.029743589743589743,975,0.02222793066005746,953,0,974,True,0.6438526137162348,0.6438526137162348,0.32676247213509,0.7062985293719259,0.1002597961085925,0.9446801204318283,0.007572447601595173,0.9954773636757961,0.0070664946658622885,949,0,974,True,0.5914018482323453,0.5914018482323453,0.26330541465399526,0.6290073794512764,0.06430281085593675,0.8958935663728805,0.0029465670144636327,0.9807012915910818,0.018639018386868544,966,0,974,True,0.8465492709466286,0.8465492709466286,0.6549753330857804,0.9406788589684203,0.4189705851264093,0.9995482336778634,0.15783784663558337,0.9999999999998116,0.9271043934852585,0.1287490469777426,-0.22276937116193307,1.1443051984787327,0.7412533619905525,0.8239743239853635,0.11681159865990742,-0.22276937116193285,DD,"H2,OOS,DD",False,False
BROAD136,BUDGET,0.5,half,25,0.029743589743589743,975,0.018486557649558644,953,0,974,True,0.6438526137162348,0.6438526137162348,0.32676247213509,0.7062985293719259,0.1002597961085925,0.9446801204318283,0.007572447601595173,0.9954773636757961,0.008819849911249289,949,0,974,True,0.5914018482323453,0.5914018482323453,0.26330541465399526,0.6290073794512764,0.06430281085593675,0.8958935663728805,0.0029465670144636327,0.9807012915910818,0.020971244760583874,968,0,974,True,0.8826646932628577,0.8826646932628577,0.7283074608481428,0.9660574480673907,0.5211305604245258,0.9999426264981083,0.25081666831371313,0.9999999999991339,0.7848197593552702,0.10628419385425425,-0.2256226642903767,0.9965298590310327,0.6032042846664085,0.6839712739620927,0.0940438421881582,-0.2256226642903767,-,"H2,OOS,DD,CAGR",True,False
BROAD136,BUDGET,0.5,skip,10,0.029743589743589743,975,0.04753939638353677,953,0,974,True,0.6438526137162348,0.6438526137162348,0.32676247213509,0.7062985293719259,0.1002597961085925,0.9446801204318283,0.007572447601595173,0.9954773636757961,0.04054441728966107,946,0,974,True,0.5547554442856281,0.5547554442856281,0.223801881220226,0.5731024762130114,0.04602484998562026,0.8489546547093045,0.0014474241398102045,0.9564952960286324,0.03520034852335718,962,0,974,True,0.778486545658443,0.778486545658443,0.5293595160862554,0.8772409067236274,0.27041719910880707,0.9954435491934406,0.06230336274458647,0.999995060691654,0.9017929277617792,0.1266936394920568,-0.25624729378573186,1.1594082392981022,0.687771266652607,0.7714043980223994,0.11085781079591772,-0.25624729378573197,DD,"H2,OOS,DD",False,False
BROAD136,BUDGET,0.5,skip,25,0.029743589743589743,975,0.03877107630364829,953,0,974,True,0.6438526137162348,0.6438526137162348,0.32676247213509,0.7062985293719259,0.1002597961085925,0.9446801204318283,0.007572447601595173,0.9954773636757961,0.04139160529796704,946,0,974,True,0.5547554442856281,0.5547554442856281,0.223801881220226,0.5731024762130114,0.04602484998562026,0.8489546547093045,0.0014474241398102045,0.9564952960286324,0.039971423126206496,965,0,974,True,0.8290223709269605,0.8290223709269605,0.6210739183299729,0.9261866511340948,0.37559888894359733,0.9990661406699627,0.12515920343977788,1.0,0.7645352407011805,0.10468472748329138,-0.25819441967709444,1.0138923325121738,0.5567174034991572,0.6380974113593185,0.0886992386906158,-0.2581944196770942,-,"H2,OOS,DD,CAGR",True,False
BROAD136,DDCTL,0.03,0.5,10,0.38564102564102565,975,0.14619289430144045,879,0,974,False,0.12569306357631627,0.12569306357631627,0.005131755755645915,0.034500237489772906,1.9311263874648618e-05,0.02261061607505438,9.159505931965267e-11,0.0021483201604528697,0.05512613616967321,741,17,974,False,0.003963942285780254,0.003963942285780254,7.658855024513713e-07,1.3659767154995199e-05,2.354053197008888e-13,1.741003210885358e-08,8.376146752252815e-28,4.4548219510504895e-16,0.0764286049087729,470,0,974,False,3.7846196197650536e-07,3.7846196197633325e-07,3.6202811991416654e-17,2.203211985825238e-15,5.06210550369317e-35,6.780513210891485e-28,3.290539336563645e-76,8.627641864314783e-59,0.8031394298438755,0.08625792708458757,-0.16057674032639757,1.0528901078378496,0.5713082818383951,0.6725913242864056,0.07239569766736298,-0.16057674032639735,-,"H2,OOS,CAGR",True,False
BROAD136,DDCTL,0.03,0.5,25,0.38564102564102565,975,0.17062613223488643,905,0,974,False,0.22659082438731107,0.22659082438731107,0.02297793027144251,0.11558757914589982,0.00042437567093003234,0.14146141315199234,6.714833681482211e-08,0.06961030973124349,0.055053468784364124,825,8,974,False,0.03486364234051436,0.03486364234051436,0.00019601862099238263,0.0020778984230471137,2.2832492407936772e-08,0.00018763491737633137,4.885958945821269e-17,1.3064759114894393e-07,0.10254602661199286,530,0,974,False,4.385228249890624e-06,4.38522824988863e-06,2.0181947711893468e-14,9.516564574922518e-13,3.3205607330561416e-29,1.4864023184461694e-22,6.896527632243802e-63,9.785941254756536e-47,0.6326801847699424,0.0659792653255713,-0.16174934559476328,0.8765427925607258,0.40596931313069323,0.5047576598039473,0.05215801184126789,-0.16174934559476317,-,"H1,H2,OOS,CAGR",True,False
BROAD136,DDCTL,0.03,1.0,10,0.38564102564102565,975,0.4986263797123899,947,0,974,True,0.5667242780353323,0.5667242780353323,0.23627690247004848,0.5914815999473304,0.05145871657191095,0.8654985701405121,0.0018349540299864608,0.9661161855546556,0.02663901309493666,565,0,974,False,1.6118471481070976e-05,1.6118471481063647e-05,5.751754986290075e-13,2.3370406016010928e-11,3.8466485463644043e-26,9.137089595785538e-20,5.552650727509161e-56,1.539234340108828e-40,0.3454500979248635,645,0,974,False,0.0002377191171228835,0.0002377191171227754,5.740819814579937e-10,1.641912995962608e-08,7.371266648217446e-20,3.9711695743925185e-14,5.076517164829536e-42,3.41412520265013e-28,0.4507059444329261,0.04048000657400075,-0.18906386340113412,0.788275656366574,0.12520191129242902,0.2518468426084477,0.020498733070738462,-0.18906386340113457,H2,"H1,H2,OOS,CAGR",False,False
BROAD136,DDCTL,0.03,1.0,25,0.38564102564102565,975,0.5285760682402791,953,0,974,True,0.6438526137162348,0.6438526137162348,0.32676247213509,0.7062985293719259,0.1002597961085925,0.9446801204318283,0.007572447601595173,0.9954773636757961,0.04256759082348327,687,0,974,False,0.0008550312058690358,0.000855031205868647,1.5201988690216357e-08,3.571275963778758e-07,6.822002637731378e-17,1.6063110218537608e-11,1.6464429008552854e-35,1.4534448878725595e-22,0.37956505950220754,676,0,974,False,0.0006162949058780788,0.0006162949058777985,6.578875949891421e-09,1.629189902296725e-07,1.1923875377448758e-17,3.504253739400463e-12,3.6172998519944694e-37,5.487791662277398e-24,0.2747302487645497,0.022535737045655146,-0.2593704052026107,0.6025659690579331,-0.04170461470531973,0.08051413091304294,0.003019919041999719,-0.2593704052026118,H2,"H1,H2,OOS,DD,CAGR",False,False
BROAD136,DDCTL,0.06,0.5,10,0.21333333333333335,975,0.09313187485596652,873,0,974,False,0.1094368941505615,0.1094368941505615,0.0036075385975386336,0.02571684674994896,9.335693392451683e-06,0.014069998039558405,1.9362613397209446e-11,0.0008435986501601773,0.04672700878376801,863,0,974,False,0.08669276706380624,0.08669276706380624,0.0019938689287788258,0.01558842980681948,2.7471380688675963e-06,0.006156369630905148,1.4133949167331094e-12,0.00016228450676889725,0.10967324090749553,840,0,974,False,0.050198872088367874,0.050198872088367874,0.0004960865682447388,0.004698084048956382,1.5548706432626234e-07,0.0007909070793242039,3.0035392137294973e-15,2.5214217221869918e-06,0.8562004492893495,0.10242922528154441,-0.16897586771230277,1.0374988538546164,0.6883907193479573,0.7919184584638835,0.09566148362906124,-0.1689758677123031,-,"H2,OOS,CAGR",True,False
BROAD136,DDCTL,0.06,0.5,25,0.21333333333333335,975,0.10741588211757513,894,0,974,False,0.17696311469151169,0.17696311469151169,0.012253154647498274,0.0702562535705902,0.00011616221859414055,0.06834498595868585,4.230842299482977e-09,0.018127341788475585,0.03390638818180858,854,0,974,False,0.07012957162960534,0.07012957162960534,0.0011622313224168375,0.009824825029875419,9.018058256328872e-07,0.002824211269808511,1.301012405831727e-13,3.371555970107409e-05,0.12621171671005527,870,0,974,False,0.1020782136866471,0.1020782136866471,0.0030218779003424673,0.022161664845265574,6.478118210614029e-06,0.011030289372819099,8.861800075754489e-12,0.000520409167704363,0.6958904348872537,0.08096854196741488,-0.18289642619731883,0.8720028841825166,0.532731587569685,0.6348566503602691,0.07432214563494322,-0.18289642619731883,-,"H1,H2,OOS,CAGR",True,False
BROAD136,DDCTL,0.06,1.0,10,0.21333333333333335,975,0.2870224957498334,930,0,974,True,0.3930212400837006,0.3930212400837006,0.09320184627663375,0.32594198453847784,0.0075870305796795195,0.5215979044663303,3.127546833625776e-05,0.5834312929917396,0.023400981191683767,735,0,974,False,0.003361898258837324,0.003361898258835795,5.02902123789981e-07,9.263369149001773e-06,9.832780198389936e-14,8.328424692643582e-09,1.2590685871666968e-28,9.292784004832304e-17,0.3124716473583836,883,0,974,False,0.13777788593876197,0.13777788593876197,0.006481960847903474,0.041845176504940775,3.125967193068245e-05,0.0307226645903481,2.5638866119294014e-10,0.003909023387912745,0.6623098283954826,0.07279716183311358,-0.19230189530438702,0.8571584059949803,0.4768031463920277,0.6038556042151093,0.06636863786663083,-0.19230189530438768,H2,"H1,H2,OOS,CAGR",False,False
BROAD136,DDCTL,0.06,1.0,25,0.21333333333333335,975,0.3041450599773823,936,0,974,True,0.4475595600289331,0.4475595600289331,0.12967959149724134,0.4074600016944856,0.014973566385350657,0.6502047838993348,0.00013288983087491905,0.762478797284527,0.0072839312471206785,561,0,974,False,1.3949097537523243e-05,1.3949097537516898e-05,3.9663020969727466e-13,1.6393532221906636e-11,1.7607761462933607e-26,4.497189898585708e-20,9.614739849357342e-57,3.208073012172241e-41,0.336250671046198,896,0,974,False,0.18514058830185953,0.18514058830185953,0.013745226089948381,0.07703493299768038,0.00014720269007768372,0.07845627143644118,7.013968942364619e-09,0.023502465219266563,0.4991612570274465,0.052641263297503516,-0.22408674562624809,0.684981278199638,0.32222854420804237,0.44758626194721013,0.046906856530487984,-0.22408674562624897,-,"H1,H2,OOS,DD,CAGR",True,False
BROAD136,DDCTL,0.1,0.5,10,0.06358974358974359,975,0.04646262524064515,854,0,974,False,0.07012957162960534,0.07012957162960534,0.0011622313224168375,0.009824825029875419,9.018058256328872e-07,0.002824211269808511,1.301012405831727e-13,3.371555970107409e-05,0.0024070180305321154,873,0,974,False,0.1094368941505615,0.1094368941505615,0.0036075385975386336,0.02571684674994896,9.335693392451683e-06,0.014069998039558405,1.9362613397209446e-11,0.0008435986501601773,0.06648906677947741,864,0,974,False,0.08874709803692203,0.08874709803692203,0.002116342450202716,0.01639840806507741,3.106711114531403e-06,0.006699695085519764,1.839116277195618e-12,0.00019228427410111562,0.9028696989046708,0.11818956922112522,-0.21329585846553867,1.067141469759394,0.747860823323239,0.839175967260116,0.10959276419723363,-0.21329585846553734,DD,"H2,OOS,DD",False,False
BROAD136,DDCTL,0.1,0.5,25,0.06358974358974359,975,0.05481672247684055,882,0,974,False,0.13465720902056869,0.13465720902056869,0.006114918897284921,0.039882778354104316,2.7719505234108012e-05,0.02847728231109596,1.9831648425232315e-10,0.0033721695599967768,0.020836414378406554,897,0,974,False,0.18936272258457448,0.18936272258457448,0.014556632588767986,0.08064511780902217,0.00016567228732697591,0.08398309433114633,9.026585568579105e-09,0.02669707192945845,0.07106924848972651,876,0,974,False,0.11729772820522166,0.11729772820522166,0.004304010980302779,0.029805406147763072,1.3435869820479069e-05,0.017874033225165217,4.217714713977852e-11,0.0013534587389666002,0.7484895945279882,0.09538398564684059,-0.23763922875753396,0.9129351327602221,0.5932348005427973,0.6833238685961244,0.08655494416760123,-0.23763922875753296,-,"H1,H2,OOS,DD,CAGR",True,False
BROAD136,DDCTL,0.1,1.0,10,0.06358974358974359,975,0.1256313969835895,919,0,974,False,0.30902248829581924,0.30902248829581924,0.05057673116995712,0.21044570900604925,0.002155256831829923,0.3146980670181009,2.1445950868135044e-06,0.275361203813948,0.0584958551560647,960,0,974,True,0.746437032603707,0.746437032603707,0.4757354123381916,0.8412840277463178,0.21709322373928616,0.9902633071025384,0.03907982913140642,0.9999494758019115,0.14317637760960789,859,0,974,False,0.0789183776515757,0.0789183776515757,0.001569746015392891,0.012713004766648153,1.6770213104321175e-06,0.004371517467646606,4.913158486929175e-13,8.151103187236614e-05,0.8237009271617265,0.10470893040812612,-0.2741987316521355,0.9969378466695366,0.6555725091833213,0.7564029772854944,0.09479794740458725,-0.2741987316521354,DD,"H2,OOS,DD,CAGR",False,False
