panel,clause,g,verdict,meanGross_T,meanGross_C,L1_c,maxdW_L0,maxdW_L1,maxdW_L2,L2_unmatched_days,dSharpe_vs_L0,dSharpe_vs_L1,dSharpe_vs_L2,dCAGR_vs_L2,dMaxDD_vs_L2,keep4b_T,keep4b_L0,keep4b_L1,keep4b_L2,keep4a_T,keep4a_L2
U56,MAGATE,1.0,SELECTION,0.6723420133685193,1.0000000000000004,0.672342013368519,0.02040816326530612,0.013721265578949366,0.0188,0,0.046582000389825184,0.04721790702014328,-0.014793533940626657,-0.000870998049677052,0.012992542514659533,1,0,0,1,0,0
U56,BAND,0.4,SELECTION,0.2687078477363113,0.2689368053474077,0.9991486564629908,0.008,0.008,0.01320754716981132,0,0.034477927535352615,0.03447806785851637,0.06189642616340629,0.0023014914771632977,0.0025629483322182622,0,0,0,0,0,0
U56,BAND,0.5,SELECTION,0.3358848096703891,0.33617100668425964,0.9991486564629907,0.01,0.01,0.016509433962264147,0,0.03446735365579179,0.034467448974981885,0.06190671889597765,0.002909507385785881,0.0031552354935395766,0,0,0,0,0,0
U56,BAND,0.6,SELECTION,0.40306177160446693,0.40340520802111157,0.9991486564629908,0.012,0.012,0.019811320754716977,0,0.03445587526018601,0.034455888301116566,0.06190563998072651,0.003530068572650702,0.0037284679450879654,0,0,0,0,0,0
U56,BAND,0.7,SELECTION,0.47023873353854473,0.47063940935796345,0.9991486564629908,0.013999999999999999,0.013999999999999999,0.02311320754716981,0,0.03444338612583042,0.03444328680525244,0.06189213985500497,0.004162810126900229,0.00428293730125473,0,0,0,0,0,0
U56,BAND,0.75,SELECTION,0.5038272145055837,0.5042565100263895,0.9991486564629907,0.015,0.015,0.024764150943396224,0,0.03443645084148783,0.034436277839124285,0.06187997279109414,0.004483587425723412,0.004553207635413337,0,0,0,0,0,0
U56,BAND,0.85,SELECTION,0.5710041764396615,0.5714907113632414,0.9991486564629909,0.017,0.017,0.028066037735849054,0,0.0344219155580221,0.0344215592196766,0.0618454292460493,0.005133750205726484,0.0050797656738118535,0,0,0,0,0,0
U56,BAND,1.0,SELECTION,0.6717696193407782,0.6723420133685193,0.9991486564629907,0.02,0.02,0.033018867924528295,0,0.03439735377701836,0.034396631091844654,0.0617640580925638,0.006129270718899349,0.0058353002976703205,1,1,1,1,0,0
U56,VOLCAP,0.4,SELECTION,0.3830602255799107,0.3830602255799107,1.0,0.1,0.1,0.1,0,-0.04201712616675213,-0.04201712616675213,-0.042017126166751906,-0.005994453478623374,0.016302182682010224,0,0,0,0,0,0
U56,VOLCAP,0.5,SELECTION,0.4788252819748883,0.4788252819748883,1.0,0.125,0.125,0.125,0,-0.041985163076497356,-0.041985163076497356,-0.041985163076497356,-0.007536589028910079,0.019828707147766522,0,0,0,0,0,0
U56,VOLCAP,0.6,SELECTION,0.574590338369866,0.574590338369866,1.0,0.15,0.15,0.15,0,-0.04195287141076931,-0.04195287141076931,-0.04195287141076931,-0.009094226176980413,0.02314336336638012,0,0,0,0,0,0
U56,VOLCAP,0.7,SELECTION,0.6703553947648436,0.6703553947648435,1.0000000000000002,0.175,0.17500000000000002,0.175,0,-0.04192066468745126,-0.04192066468745104,-0.041920664687450815,-0.010666379405581683,0.026250036543169597,0,1,1,1,0,0
U56,VOLCAP,0.75,SELECTION,0.7182379229623325,0.7182379229623325,1.0,0.1875,0.1875,0.1875,0,-0.041904593628375286,-0.041904593628375286,-0.041904593628375064,-0.011457573317761538,0.027726596989979257,0,1,1,1,0,0
U56,VOLCAP,0.85,SELECTION,0.81400297935731,0.81400297935731,1.0,0.2125,0.2125,0.2125,0,-0.04187226024412749,-0.04187226024412749,-0.04187226024412749,-0.01304948945736295,0.03052861534247142,1,0,0,0,0,0
U56,VOLCAP,1.0,SELECTION,0.9576505639497765,0.9576505639497765,1.0,0.25,0.25,0.25,0,-0.041825442521325806,-0.041825442521325806,-0.04182544252132603,-0.0154593950704347,0.03436123682017689,0,0,0,0,0,0
U56,TOPN,0.4,SELECTION,0.37854862736752526,0.3830602255799107,0.9882222222222227,0.13333333333333333,0.13176296296296303,0.026666666666666675,0,0.014326414272869625,0.014331515830762198,0.014326414272869625,0.012692723029595232,-0.01381828978449362,0,0,0,0,0,0
U56,TOPN,0.5,SELECTION,0.47318578420940627,0.4788252819748883,0.9882222222222222,0.16666666666666666,0.16470370370370369,0.033333333333333326,0,0.01447355036505793,0.01447928955478961,0.01447355036505793,0.015888652997822383,-0.016970735074071097,0,0,0,0,0,0
U56,TOPN,0.6,SELECTION,0.5678229410512878,0.574590338369866,0.9882222222222228,0.19999999999999998,0.19764444444444454,0.04,0,0.014599932870845933,0.014606088094440528,0.014599932870845711,0.019084319430159313,-0.02000479912981945,0,0,0,0,0,0
U56,TOPN,0.7,SELECTION,0.6624600978931687,0.6703553947648436,0.9882222222222221,0.2333333333333333,0.23058518518518514,0.04666666666666668,0,0.014702101916549415,0.014708343493500475,0.014702101916549193,0.02227430368729788,-0.022921622736402525,1,0,0,0,0,0
U56,TOPN,0.75,SELECTION,0.7097786763141094,0.7182379229623325,0.9882222222222222,0.25,0.24705555555555556,0.049999999999999996,0,0.014744569767215943,0.014750760764874693,0.014744569767216165,0.02386555055383588,-0.024336399469400916,1,0,0,0,0,0
U56,TOPN,0.85,SELECTION,0.8044158331559904,0.81400297935731,0.988222222222222,0.2833333333333333,0.27999629629629624,0.05666666666666668,0,0.014808598878319978,0.01481450686661856,0.0148085988783202,0.027036605002521252,-0.02707961788012947,0,1,1,1,0,0
U56,TOPN,1.0,SELECTION,0.9463715684188125,0.9576505639497765,0.9882222222222222,0.3333333333333333,0.32940740740740737,0.06666666666666665,0,0.014843853689761266,0.01484860258447096,0.014843853689761044,0.03175171179678404,-0.030986000431736938,0,0,0,0,0,0
U56,VOLSCALE,0.4,SELECTION,0.37854862736752526,0.37854862736752526,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222244,0,-0.09350708912230465,-0.09350708912230465,-0.09350708912230443,-0.014210908455157156,0.005230557819613124,0,0,0,0,0,0
U56,VOLSCALE,0.5,SELECTION,0.47318578420940627,0.47318578420940627,1.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0,-0.09371745408307486,-0.09371745408307486,-0.09371745408307464,-0.01787320272119297,0.006433844923589227,0,0,0,0,0,0
U56,VOLSCALE,0.6,SELECTION,0.5678229410512878,0.5678229410512878,1.0,0.03333333333333333,0.03333333333333333,0.033333333333333354,0,-0.09392773415347777,-0.09392773415347777,-0.09392773415347777,-0.02157377624084056,0.0075962933701629876,0,0,0,0,0,0
U56,VOLSCALE,0.7,SELECTION,0.6624600978931688,0.6624600978931687,1.0000000000000002,0.03888888888888888,0.03888888888888889,0.03888888888888889,0,-0.09414112542242792,-0.09414112542242792,-0.09414112542242792,-0.025309920834081456,0.008718231625784001,0,1,1,1,0,0
U56,VOLSCALE,0.75,SELECTION,0.7097786763141094,0.7097786763141094,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,-0.09425038301177058,-0.09425038301177058,-0.0942503830117708,-0.02719056404948983,0.009264118962936552,0,1,1,1,0,0
U56,VOLSCALE,0.85,SELECTION,0.8044158331559904,0.8044158331559904,1.0,0.04722222222222222,0.04722222222222222,0.047222222222222186,0,-0.09447134548605063,-0.09447134548605063,-0.09447134548605063,-0.030974794437903075,0.010325984645837893,1,0,0,0,0,0
U56,VOLSCALE,1.0,SELECTION,0.9463715684188125,0.9463715684188125,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,-0.09480980498557778,-0.09480980498557778,-0.09480980498557778,-0.03670225634223678,0.011845694968505627,0,0,0,0,0,0
U56,BREADTH,0.4,TIMING-ONLY,0.3368376250266014,0.3830602255799107,0.8793333333333332,0.13333333333333333,0.11724444444444443,0.0,0,0.17686494869428815,0.17691833116456057,0.0,0.0,0.0,0,0,0,0,0,0
U56,BREADTH,0.5,TIMING-ONLY,0.42104703128325177,0.4788252819748883,0.8793333333333334,0.16666666666666666,0.14655555555555555,0.0,0,0.17686849595269982,0.17692887259691692,0.0,0.0,0.0,0,0,0,0,0,0
U56,BREADTH,0.6,TIMING-ONLY,0.505256437539902,0.574590338369866,0.8793333333333332,0.19999999999999998,0.17586666666666662,0.0,0,0.17687311957193175,0.17693846566530547,0.0,0.0,0.0,0,0,0,0,0,0
U56,BREADTH,0.7,TIMING-ONLY,0.5894658437965524,0.6703553947648436,0.8793333333333332,0.2333333333333333,0.20517777777777774,0.0,0,0.17687845747120545,0.17694618081267555,0.0,0.0,0.0,0,0,0,0,0,0
U56,BREADTH,0.75,TIMING-ONLY,0.6315705469248777,0.7182379229623325,0.8793333333333333,0.25,0.21983333333333333,0.0,0,0.17688154588694194,0.17694921793897356,0.0,0.0,0.0,0,0,0,0,0,0
U56,BREADTH,0.85,TIMING-ONLY,0.715779953181528,0.81400297935731,0.8793333333333334,0.2833333333333333,0.24914444444444445,0.0,0,0.1768880031436022,0.1769540003515473,0.0,0.0,0.0,1,1,0,1,0,0
U56,BREADTH,1.0,TIMING-ONLY,0.8420940625665035,0.9576505639497765,0.8793333333333334,0.3333333333333333,0.2931111111111111,0.0,0,0.17689810045239684,0.1769554317336164,0.0,0.0,0.0,1,0,1,1,0,0
U56,RESPREAD,0.4,TIMING-ONLY,0.2687078477363113,0.3830602255799107,0.7014767647294036,0.192,0.1322953529458807,1.0408340855860843e-17,0,0.04495123124406808,0.045087037180645995,4.440892098500626e-16,0.0,1.1102230246251565e-16,0,0,0,0,0,0
U56,RESPREAD,0.5,TIMING-ONLY,0.3358848096703891,0.4788252819748883,0.7014767647294037,0.24,0.1653691911823509,1.0408340855860843e-17,0,0.044878844239111926,0.045025469006281904,0.0,2.220446049250313e-16,3.3306690738754696e-16,0,0,0,0,0,0
U56,RESPREAD,0.6,TIMING-ONLY,0.40306177160446693,0.574590338369866,0.7014767647294037,0.288,0.19844302941882108,1.214306433183765e-17,0,0.044805933022966205,0.04495268484116455,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0,0,0,0,0,0
U56,RESPREAD,0.7,TIMING-ONLY,0.47023873353854473,0.6703553947648436,0.7014767647294037,0.33599999999999997,0.23151686765529128,1.9081958235744878e-17,0,0.04473344197885187,0.044868544182864234,-2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0,1,0,0,0,0
U56,RESPREAD,0.75,TIMING-ONLY,0.5038272145055837,0.7182379229623326,0.7014767647294036,0.36,0.2480537867735263,1.9081958235744878e-17,0,0.04469667019388823,0.04482163119528271,0.0,0.0,-1.1102230246251565e-16,0,1,0,0,0,0
U56,RESPREAD,0.85,TIMING-ONLY,0.5710041764396615,0.8140029793573099,0.7014767647294039,0.408,0.28112762500999666,2.0816681711721685e-17,0,0.04462285952525691,0.044718318379248556,0.0,0.0,1.1102230246251565e-16,0,1,0,0,0,0
U56,RESPREAD,1.0,TIMING-ONLY,0.6717696193407782,0.9576505639497765,0.7014767647294037,0.48,0.3307383823647018,2.0816681711721685e-17,0,0.04450674501800167,0.044536879212366376,-4.440892098500626e-16,2.220446049250313e-16,-2.220446049250313e-16,1,0,1,1,0,0
B136,GROSS,0.4,STATIC-GROSS,0.3999999999999999,0.37499999999999983,1.0666666666666669,0.00020661157024793415,4.336808689942018e-19,1.3010426069826053e-17,0,6.631301373549725e-05,0.0,-6.661338147750939e-16,0.0,1.1102230246251565e-16,0,0,0,0,0,0
B136,GROSS,0.5,STATIC-GROSS,0.5000000000000003,0.37499999999999983,1.3333333333333348,0.0010330578512396695,4.336808689942018e-18,2.1250362580715887e-17,0,0.0003045694951666622,2.220446049250313e-16,6.661338147750939e-16,0.0,1.2212453270876722e-15,0,0,0,0,0,0
B136,GROSS,0.6,STATIC-GROSS,0.5999999999999995,0.37499999999999983,1.5999999999999994,0.0018595041322314052,2.6020852139652106e-18,2.5153490401663703e-17,0,0.0004977504749728023,-2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16,1.1102230246251565e-16,0,0,0,0,0,0
B136,GROSS,0.7,STATIC-GROSS,0.7000000000000002,0.37499999999999983,1.866666666666668,0.00268595041322314,4.336808689942018e-18,3.0357660829594124e-17,0,0.0006428647797989129,-2.220446049250313e-16,6.661338147750939e-16,0.0,9.992007221626409e-16,0,0,0,0,0,0
B136,GROSS,0.75,STATIC-GROSS,0.7499999999999997,0.37499999999999983,2.0,0.0030991735537190084,0.0,0.0,0,0.0006962655967117648,0.0,0.0,0.0,0.0,0,0,0,0,0,0
B136,GROSS,0.85,STATIC-GROSS,0.8499999999999995,0.37499999999999983,2.2666666666666666,0.003925619834710744,8.673617379884035e-19,2.688821387764051e-17,0,0.0007633920352760892,0.0,6.661338147750939e-16,0.0,1.2212453270876722e-15,0,0,0,0,0,0
B136,GROSS,1.0,STATIC-GROSS,1.0000000000000007,0.37499999999999983,2.6666666666666696,0.005165289256198347,8.673617379884035e-18,4.2500725161431774e-17,0,0.0007587747453201565,2.220446049250313e-16,8.881784197001252e-16,-4.440892098500626e-16,7.771561172376096e-16,0,0,0,0,0,0
B136,MAGATE,0.4,SELECTION,0.2685171956181348,0.3999999999999999,0.6712929890453372,0.0033057851239669425,0.0022191503770093795,0.0031462753651926765,0,-0.027693018711452133,-0.0273154137455911,-0.06010055275700532,-0.002682074943273438,0.005474426137364152,0,0,0,0,0,1
B136,MAGATE,0.5,SELECTION,0.3356464945226684,0.5000000000000003,0.6712929890453364,0.004132231404958678,0.002773937971261721,0.003932844206490846,0,-0.027938801878342634,-0.02752447847993955,-0.059645789382483994,-0.0033634240354278866,0.006756989750946296,0,0,0,0,0,1
B136,MAGATE,0.6,SELECTION,0.40277579342720204,0.5999999999999995,0.6712929890453373,0.0049586776859504135,0.0033287255655140694,0.0047194130477890145,0,-0.028158126793269123,-0.02773388385022524,-0.05920034758537085,-0.004049163519088239,0.008005517983493915,0,0,0,0,0,1
B136,MAGATE,0.7,SELECTION,0.4699050923317358,0.7000000000000002,0.6712929890453366,0.005785123966942148,0.00388351315976641,0.005505981889087184,0,-0.028348984291960422,-0.027943651565426997,-0.05876570370874168,-0.004739442553867601,0.009220196406241943,0,0,0,0,0,0
B136,MAGATE,0.75,SELECTION,0.5034697417840027,0.7499999999999997,0.6712929890453373,0.006198347107438017,0.004160906956892587,0.005899266309736268,0,-0.028432800531604796,-0.02804856353837759,-0.05855240511095938,-0.005086310856176057,0.009814940082773504,0,0,0,0,0,0
B136,MAGATE,0.85,SELECTION,0.5705990406885364,0.8499999999999995,0.6712929890453373,0.0070247933884297524,0.004715694551144932,0.006685835151034438,0,-0.028577370417227188,-0.02825970380223386,-0.05813599307184547,-0.005783747291249641,0.010979297977102842,0,0,1,0,0,0
B136,MAGATE,1.0,SELECTION,0.6712929890453369,1.0000000000000007,0.6712929890453364,0.008264462809917356,0.005547875942523442,0.007865688412981691,0,-0.02873177043865649,-0.028579406808345365,-0.057538239926373747,-0.006839709807651584,0.012662872827296945,0,0,0,1,0,0
B136,BAND,0.4,SELECTION,0.268464574804985,0.2685171956181348,0.9998040318683178,0.0032520325203252037,0.0032520325203252037,0.005129770992366413,0,0.01227355067261926,0.012273551572985486,0.02541884231302327,0.0009620831450234402,0.0021687570034486514,0,0,0,0,0,0
B136,BAND,0.5,SELECTION,0.3355807185062312,0.3356464945226684,0.999804031868318,0.0040650406504065045,0.0040650406504065045,0.006412213740458014,0,0.012333834228347884,0.012333818096681437,0.025404725110684145,0.0012144841136441098,0.0026706819790074388,0,0,0,0,0,0
B136,BAND,0.6,SELECTION,0.40269686220747747,0.40277579342720204,0.9998040318683182,0.004878048780487805,0.004878048780487805,0.007694656488549617,0,0.012393384559325149,0.01239334206354914,0.025379565984095853,0.0014709809401083351,0.003156724333221339,0,0,0,0,0,0
B136,BAND,0.7,SELECTION,0.46981300590872366,0.4699050923317358,0.999804031868318,0.005691056910569106,0.005691056910569106,0.008977099236641221,0,0.012451735827552657,0.012451659426428119,0.025342074524061786,0.0017311219266946676,0.0036268821896081604,0,0,0,0,0,0
B136,BAND,0.75,SELECTION,0.5033710777593469,0.5034697417840027,0.9998040318683179,0.006097560975609756,0.006097560975609756,0.009618320610687023,0,0.012480586354932433,0.012480489156240449,0.025318569430999416,0.0018624184577162861,0.003856036907167293,0,0,0,0,0,0
B136,BAND,0.85,SELECTION,0.5704872214605932,0.5705990406885364,0.9998040318683181,0.0069105691056910576,0.0069105691056910576,0.010900763358778626,0,0.012537397955804774,0.012537249641489945,0.02526031587476507,0.002127036759163037,0.004302630568794874,0,0,0,0,0,0
B136,BAND,1.0,SELECTION,0.6711614370124624,0.6712929890453369,0.999804031868318,0.008130081300813009,0.008130081300813009,0.012824427480916029,0,0.01262055741949264,0.01262031579939138,0.02514515981284493,0.002528026132945005,0.004942720204945239,1,0,0,0,0,0
B136,VOLCAP,0.4,SELECTION,0.3830602255799106,0.3830602255799106,1.0,0.1,0.1,0.1,0,-0.02973693367525687,-0.02973693367525687,-0.02973693367525776,-0.004780409857619405,0.013757172238115345,0,0,0,0,0,0
B136,VOLCAP,0.5,SELECTION,0.4788252819748881,0.4788252819748881,1.0,0.125,0.125,0.125,0,-0.029903095287201698,-0.029903095287201698,-0.029903095287201475,-0.006020308888885939,0.016920843568807742,0,0,0,0,0,0
B136,VOLCAP,0.6,SELECTION,0.5745903383698657,0.5745903383698657,1.0,0.15,0.15,0.15,0,-0.030068062219086533,-0.030068062219086533,-0.030068062219086977,-0.007276672020358754,0.01997511021208953,0,0,0,0,0,0
B136,VOLCAP,0.7,SELECTION,0.6703553947648434,0.6703553947648435,0.9999999999999999,0.175,0.175,0.175,0,-0.0302320798969844,-0.03023207989698462,-0.03023207989698462,-0.008548724031935517,0.022920454135095136,0,1,1,1,0,0
B136,VOLCAP,0.75,SELECTION,0.7182379229623322,0.7182379229623321,1.0000000000000002,0.1875,0.18750000000000006,0.1875,0,-0.030313850530026,-0.030313850530025777,-0.030313850530026443,-0.00919038782566206,0.024352433567352505,1,1,1,1,0,0
B136,VOLCAP,0.85,SELECTION,0.81400297935731,0.81400297935731,1.0,0.2125,0.2125,0.2125,0,-0.030476410765403417,-0.030476410765403417,-0.030476410765402973,-0.010484392488916416,0.02713535862823846,1,0,0,0,0,0
B136,VOLCAP,1.0,SELECTION,0.9576505639497762,0.9576505639497762,1.0,0.25,0.25,0.25,0,-0.030717652198421597,-0.030717652198421597,-0.030717652198421597,-0.01245031272345365,0.031108191991098044,0,0,0,0,0,0
B136,TOPN,0.4,SELECTION,0.37854862736752526,0.3830602255799106,0.9882222222222229,0.13333333333333333,0.13176296296296305,0.019047619047619067,0,-0.07999110632065576,-0.07998893920774286,-0.07999110632065576,0.012955618198981389,-0.012853780383107027,0,0,0,0,0,0
B136,TOPN,0.5,SELECTION,0.47318578420940627,0.4788252819748881,0.9882222222222226,0.16666666666666666,0.16470370370370374,0.0238095238095238,0,-0.07916793339901895,-0.07916582949012052,-0.07916793339901851,0.01609569248930387,-0.01598222218278178,0,0,0,0,0,0
B136,TOPN,0.6,SELECTION,0.5678229410512878,0.5745903383698657,0.9882222222222231,0.19999999999999998,0.1976444444444446,0.02857142857142858,0,-0.07836448910895988,-0.0783627074837765,-0.07836448910895943,0.019180990967911704,-0.019074585985784376,0,0,0,0,0,0
B136,TOPN,0.7,SELECTION,0.6624600978931688,0.6703553947648434,0.9882222222222226,0.2333333333333333,0.23058518518518523,0.03333333333333333,0,-0.07758406269046292,-0.07758289720177336,-0.07758406269046314,0.022203045387808595,-0.02212941404277291,0,0,0,0,0,0
B136,TOPN,0.75,SELECTION,0.7097786763141094,0.7182379229623322,0.9882222222222224,0.25,0.2470555555555556,0.03571428571428571,0,-0.07720380906571866,-0.07720307884079924,-0.07720380906571866,0.023687489078563218,-0.023643081830703183,0,1,0,1,0,0
B136,TOPN,0.85,SELECTION,0.8044158331559904,0.81400297935731,0.988222222222222,0.2833333333333333,0.27999629629629624,0.04047619047619048,0,-0.07646262516196034,-0.07646294932049125,-0.0764626251619599,0.02659778907937449,-0.02664179977746739,0,1,1,1,0,0
B136,TOPN,1.0,SELECTION,0.9463715684188125,0.9576505639497762,0.9882222222222226,0.3333333333333333,0.3294074074074075,0.0476190476190476,0,-0.0753998998008788,-0.07540244517379968,-0.0753998998008788,0.030799643820256684,-0.03106885352224409,0,0,0,0,0,0
B136,VOLSCALE,0.4,SELECTION,0.37854862736752526,0.37854862736752526,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222244,0,-0.11642320856365129,-0.11642320856365129,-0.11642320856365107,-0.024208064929587048,0.010662484459004307,0,0,0,0,0,0
B136,VOLSCALE,0.5,SELECTION,0.47318578420940627,0.47318578420940627,1.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0,-0.1171658866793055,-0.1171658866793055,-0.1171658866793055,-0.030344896614370676,0.013266009780484866,0,0,0,0,0,0
B136,VOLSCALE,0.6,SELECTION,0.5678229410512879,0.5678229410512878,1.0000000000000002,0.03333333333333333,0.03333333333333334,0.033333333333333354,0,-0.11791032999052753,-0.11791032999052742,-0.11791032999052742,-0.03650232643505902,0.015842904050980322,0,0,0,0,0,0
B136,VOLSCALE,0.7,SELECTION,0.6624600978931688,0.6624600978931688,1.0,0.03888888888888888,0.03888888888888888,0.03888888888888889,0,-0.11865717685510391,-0.11865717685510391,-0.11865717685510391,-0.04267321542746161,0.018391386183987946,0,0,0,0,0,0
B136,VOLSCALE,0.75,SELECTION,0.7097786763141094,0.7097786763141094,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,-0.11903123614149802,-0.11903123614149802,-0.11903123614149802,-0.04576131537992367,0.019655291050512003,0,0,0,0,0,0
B136,VOLSCALE,0.85,SELECTION,0.8044158331559904,0.8044158331559904,1.0,0.04722222222222222,0.04722222222222222,0.047222222222222186,0,-0.11978222899294921,-0.11978222899294921,-0.11978222899294921,-0.051938377906964206,0.022160431157249416,0,0,0,0,0,0
B136,VOLSCALE,1.0,SELECTION,0.9463715684188125,0.9463715684188125,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,-0.12091357722079832,-0.12091357722079832,-0.12091357722079832,-0.061191194785294556,0.02586302278362651,0,0,0,0,0,0
B136,BREADTH,0.4,TIMING-ONLY,0.33658225154288146,0.3830602255799106,0.8786666666666667,0.13333333333333333,0.11715555555555555,0.0,0,0.04493551733235357,0.04495893119595684,0.0,0.0,0.0,0,0,0,0,0,0
B136,BREADTH,0.5,TIMING-ONLY,0.42072781442860163,0.4788252819748881,0.8786666666666666,0.16666666666666666,0.14644444444444443,0.0,0,0.04499077430467335,0.045014285128121,0.0,0.0,0.0,0,0,0,0,0,0
B136,BREADTH,0.6,TIMING-ONLY,0.504873377314322,0.5745903383698657,0.8786666666666667,0.19999999999999998,0.17573333333333332,0.0,0,0.045048633713017816,0.04506951741002996,0.0,0.0,0.0,0,0,0,0,0,0
B136,BREADTH,0.7,TIMING-ONLY,0.5890189402000425,0.6703553947648434,0.8786666666666668,0.2333333333333333,0.20502222222222224,0.0,0,0.04510910833448856,0.04512476995704673,0.0,0.0,0.0,0,0,0,0,0,0
B136,BREADTH,0.75,TIMING-ONLY,0.6310917216429025,0.7182379229623322,0.8786666666666665,0.25,0.21966666666666662,0.0,0,0.04514031925346229,0.04515224341896307,0.0,0.0,0.0,0,1,0,0,0,0
B136,BREADTH,0.85,TIMING-ONLY,0.7152372845286232,0.81400297935731,0.8786666666666668,0.2833333333333333,0.2489555555555556,0.0,0,0.0452047862860292,0.04520714293577255,0.0,0.0,0.0,1,1,1,1,0,0
B136,BREADTH,1.0,TIMING-ONLY,0.8414556288572033,0.9576505639497762,0.8786666666666666,0.3333333333333333,0.29288888888888887,0.0,0,0.04530659733641573,0.045288670023730715,0.0,0.0,0.0,1,0,0,1,0,0
B136,RESPREAD,0.4,TIMING-ONLY,0.268464574804985,0.3830602255799106,0.7008416872270136,0.13008130081300812,0.09019352577660994,9.107298248878237e-18,0,0.03758258870696185,0.037893373064913805,2.220446049250313e-16,2.220446049250313e-16,0.0,0,0,0,0,0,0
