panel,construction,band,gross,CAGR,Sharpe,MaxDD,Vol,H1,H2,isCAGR,isSharpe,isMaxDD,isVol,oCAGR,oSharpe,oMaxDD,v4a,fail4b
U56,DEGROSS,0.0,0.2,0.02170802938518479,1.1710368701651686,-0.03281305427575154,0.018485833841848917,1.1792102104867903,1.166231718459263,0.018926600116795367,1.0533892469255262,-0.023678074956796524,0.01795304961773684,0.024009112151804457,1.2637242985330528,-0.032813054275750986,False,CAGR
U56,DEGROSS,0.0,0.25,0.027155906599408475,1.1710734666985545,-0.04092720266347516,0.02310894760795343,1.1793696489882435,1.166162480442574,0.02366625096246122,1.053533687121728,-0.029544631274452837,0.022442033685899972,0.03004469112360253,1.2636718785335337,-0.04092720266347527,False,CAGR
U56,DEGROSS,0.0,0.3,0.03261163722559468,1.171105251716473,-0.049005750342904664,0.027732751526644648,1.1795249147654858,1.1660879184233732,0.028408666903936952,1.0536741717096665,-0.0353900182777509,0.026931321105078742,0.03609305824593689,1.2636139362639194,-0.04900575034290422,False,CAGR
U56,DEGROSS,0.0,0.35,0.038074979856718816,1.171132569370412,-0.0570487869476074,0.03235725965955298,1.179676455821981,1.1660082836837065,0.03315363821619188,1.0538110585011489,-0.041214243790445804,0.03142091921974933,0.04215395136240807,1.2635508056294773,-0.05704878694760773,False,CAGR
U56,DEGROSS,0.0,0.4,0.04354568808240056,1.1711554887808189,-0.06505632690121377,0.03698248778010001,1.1798243363085048,1.165923646309342,0.03790095377182867,1.0539444515158618,-0.04701732280642257,0.03591083849792423,0.04822710018370158,1.2634825333695503,-0.06505632690121366,False,CAGR
U56,DEGROSS,0.0,0.45,0.04902349609928636,1.1711737268412223,-0.07302835983294631,0.04160844978638163,1.1799681272147147,1.1658338628053595,0.04265037115660508,1.0540738492453292,-0.052799263796940665,0.04040108394464425,0.05431222481226339,1.2634090002858303,-0.07302835983294653,False,CAGR
U56,DEGROSS,0.0,0.5,0.05450813873109284,1.1711871927711195,-0.08096495143735072,0.046235159768634015,1.1801078092924329,1.1657387747423913,0.04740165634499771,1.0541991042404641,-0.05856009238840765,0.04489166393850079,0.06040903940283848,1.2633301638060075,-0.08096495143735105,False,CAGR
U56,DEGROSS,0.0,0.55,0.0599993567635444,1.1711959525526399,-0.08886612148021689,0.05086263406981995,1.1802432885094292,1.1656385938160443,0.05215458167604203,1.0543202679354031,-0.06429979516815865,0.04938258787395172,0.06651726361568633,1.2632461012724296,-0.08886612148021678,False,CAGR
U56,DEGROSS,0.0,0.6,0.06549688196874648,1.1712000225698973,-0.09673186473732676,0.05549088554851946,1.1803742780407427,1.165533612214029,0.056908896399778364,1.054437084114792,-0.07001845108859595,0.05387386095035013,0.07263661976719149,1.2631570411552864,-0.09673186473732676,False,CAGR
U56,DEGROSS,0.0,0.65,0.0710004189147937,1.171199037154221,-0.1045622034090502,0.06011992737024487,1.1805003225105206,1.1654235504791313,0.06166432656667631,1.0545490689769161,-0.07571611155197633,0.058365486661559114,0.07876679955364296,1.26306270537624,-0.10456220340905009,False,CAGR
U56,DEGROSS,0.0,0.7,0.07650970305526084,1.171193165955163,-0.11235715640442034,0.0647497766244693,1.1806217674690427,1.1653084161409244,0.06642065778953277,1.054656666025456,-0.08139272919814267,0.0628574774203231,0.0849075014058871,1.2629630547683026,-0.11235715640442057,False,CAGR
U56,DEGROSS,0.0,0.75,0.0820244315824139,1.1711820871541068,-0.12011675258999577,0.06938044906480716,1.1807379505267899,1.165188193687011,0.07117759167810656,1.05475910131451,-0.08704843210640845,0.06734984286819826,0.09105842375708106,1.2628581235218095,-0.12011675258999555,False,CAGR
U56,DEGROSS,0.0,0.8,0.08754431399572815,1.171165715279965,-0.1278410089747385,0.07401196350640497,1.1808493726470177,1.1650622749391548,0.07593491973471411,1.0548570383831424,-0.09268317814768678,0.07184258978467752,0.09721921205323314,1.2627472316996675,-0.1278410089747386,False,CAGR
U56,DEGROSS,0.0,0.85,0.09306903890825446,1.1711438372763456,-0.13552995322682038,0.07864433493332045,1.1809553401645578,1.1649308773137859,0.08069232623963596,1.0549496699091185,-0.0982969748900474,0.07633572750395139,0.10338956328963977,1.2626306353042422,-0.1355299532268205,False,CAGR
U56,DEGROSS,0.0,0.9,0.09859827820314693,1.1711161893437725,-0.14318360064937719,0.08327757510466323,1.1810561423483361,1.1647932374376495,0.08544956230497913,1.0550372229009708,-0.10388978942891924,0.08082926087638535,0.10956908728245174,1.262507686807552,-0.14318360064937685,False,CAGR
U56,DEGROSS,0.0,0.95,0.10413170986183329,1.1710826483779848,-0.15080201437722407,0.087911697409677,1.1811512501622774,1.164649601379803,0.09020632397167638,1.0551193186969443,-0.10946173326034425,0.08532319370506072,0.11575745131561033,1.2623784607529547,-0.1508020143772243,False,CAGR
U56,DEGROSS,0.0,1.0,0.10966901323926193,1.171043154780869,-0.1583853948667393,0.09254671634296621,1.1812404738928215,1.1645000250278237,0.09496230798637528,1.0551956453908904,-0.11501285016430896,0.08981753411370105,0.1219543245663528,1.262243097188136,-0.15838539486673953,False,-
U56,DEGROSS,0.02,0.2,0.022502689014092025,1.1984270507296908,-0.03232037188913506,0.018715705763714816,1.202006683882963,1.1981841777269424,0.019663643217142868,1.0832497930328568,-0.020434385802567068,0.0181286555306844,0.02485155462932287,1.2889122166404705,-0.03232037188913495,False,CAGR
U56,DEGROSS,0.02,0.25,0.028153204345374716,1.198454943748593,-0.04032128537263491,0.023396392195172977,1.2021590959875077,1.1981060832601893,0.024590689565679336,1.0833864999989498,-0.025513841248534397,0.022661469530223296,0.0311024851303634,1.2888503643391016,-0.040321285372634796,False,CAGR
