panel,arm,family,level,w,depth,cadence,gross,rung,Sharpe,twin_Sharpe,dSharpe,win,tie,CAGR,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,on_share,switch_tax,g_eff,p4a,p4b,fail4b,corpus
U56,ABS L0.30 w0 d0.25 D g0.75,ABS,0.3,0,0.25,D,0.75,10.0,1.0672869383530676,1.0461525255777233,0.021134412775344336,True,False,0.10249458455444449,-0.14687557515929694,1.0618273066963357,1.0742505507723805,0.9544066720205435,0.11363900165835195,1.1575884106201404,-0.14687557515929694,0.07002927268633191,0.0024487727989191627,0.7368695113713127,False,False,CAGR,ASOF
U56,ABS L0.30 w0 d0.25 D g1.00,ABS,0.3,0,0.25,D,1.0,10.0,1.0676280365543704,1.0462940291086167,0.021334007445753755,True,False,0.136745103586547,-0.1933528871937117,1.062196473272026,1.0745874231413108,0.9547806886780059,0.15205172137342848,1.157870735024262,-0.1933528871937117,0.07002927268633191,0.0032650303985588833,0.982492681828417,False,True,-,ASOF
U56,ABS L0.30 w0 d0.25 W g0.75,ABS,0.3,0,0.25,W,0.75,10.0,1.0704182797274266,1.0461520426704476,0.024266237056979056,True,False,0.10345692077995383,-0.15874701499330057,1.0909448501422216,1.0540935414940689,0.9860455586932529,0.11243450524971199,1.137641109355942,-0.15874701499330068,0.07363206485025896,0.0011821661787885611,0.7361939878405764,False,False,CAGR,ASOF
U56,ABS L0.30 w0 d0.25 W g1.00,ABS,0.3,0,0.25,W,1.0,10.0,1.0704988197391463,1.046293646821303,0.024205172917843187,True,False,0.13804437948803727,-0.2088028208481838,1.0912678132316236,1.0540128586055173,0.9863860645734661,0.15034749548530946,1.1374767953094305,-0.20880282084818402,0.07363206485025896,0.0015762215717180816,0.9815919837874353,False,False,DD,ASOF
U56,ABS L0.30 w0 d0.50 D g0.75,ABS,0.3,0,0.5,D,0.75,10.0,1.079726081482687,1.0461430253710744,0.03358305611161261,True,False,0.10117238523651428,-0.13500413532529332,1.0431779613187047,1.1148891322574364,0.9317905424942352,0.11448078004697493,1.1994618057285586,-0.13500413532529332,0.07002927268633191,0.004897545597838325,0.7237390227426256,False,False,CAGR,ASOF
U56,ABS L0.30 w0 d0.50 D g1.00,ABS,0.3,0,0.5,D,1.0,10.0,1.0802092909613707,1.046286401433762,0.03392288952760869,True,False,0.13503142011395175,-0.17790295353923924,1.0435950398756955,1.115435856814594,0.9322008723743165,0.15334562595819867,1.1999807903124664,-0.17790295353923924,0.07002927268633191,0.006530060797117767,0.9649853636568341,False,True,-,ASOF
U56,ABS L0.30 w0 d0.50 W g0.75,ABS,0.3,0,0.5,W,0.75,10.0,1.0876249794122903,1.0461420328325577,0.041482946579732616,True,False,0.10311394695081577,-0.15874701499330057,1.1033355396242985,1.0750944469169703,0.997069693241576,0.11209760662920565,1.1602430420865657,-0.15874701499330102,0.07363206485025896,0.0023643323575771222,0.7223879756811529,False,False,CAGR,ASOF
U56,ABS L0.30 w0 d0.50 W g1.00,ABS,0.3,0,0.5,W,1.0,10.0,1.0876495766935526,1.0462855869498167,0.041363989743735896,True,False,0.1376633163909664,-0.20880282084818425,1.1036949140553713,1.0748684269523612,0.9974468502706799,0.14998800885358166,1.1599361104511567,-0.20880282084818402,0.07363206485025896,0.003152443143436163,0.9631839675748706,False,False,DD,ASOF
U56,ABS L0.30 w0 d1.00 D g0.75,ABS,0.3,0,1.0,D,0.75,10.0,1.071850304558769,1.046123463113729,0.025726841445040005,True,False,0.09822878194181017,-0.14227556313586354,0.9817725677186298,1.1571391165688316,0.8637627616302436,0.11578208176226368,1.2423160365347379,-0.11167628391734219,0.07002927268633191,0.00979509119567665,0.6974780454852512,False,False,CAGR,ASOF
U56,ABS L0.30 w0 d1.00 D g1.00,ABS,0.3,0,1.0,D,1.0,10.0,1.0723186456362859,1.0462697731753725,0.026048872460913364,True,False,0.13104891061221835,-0.18699238007494012,0.9821424720767359,1.1576979256809086,0.8641103038046912,0.15522033830234183,1.2428826997330966,-0.14700308623029423,0.07002927268633191,0.013060121594235533,0.9299707273136681,False,True,-,ASOF
