vint,char,BW,flavour,level,n,achieved,n_from_B,premium,sd,prem_IS,prem_OOS
FROZEN,momac,0.125,BONLY,0.856859,6,0.8209939059020547,36.0,-0.23206746178237972,0.02006597305184635,-0.23315393982722202,-0.2363654384750035
FROZEN,momac,0.125,BONLY,0.879852,6,0.8436664237655109,36.0,-0.10770320174995325,0.02681671673559025,-0.12562751728892843,-0.1022720186405404
FROZEN,momac,0.125,BONLY,0.895891,6,0.8650755017233208,36.0,0.0021859331323286087,0.034485205165028156,-0.03188366680048306,0.017115345238515045
FROZEN,momac,0.125,BONLY,0.91947,6,0.8947864285485257,36.0,0.16415041349684925,0.02309284554432358,0.3098781695318265,0.08428316419098443
FROZEN,momac,0.125,POOL,0.81,6,0.7922426211882817,5.333333333333333,-0.5724244661722742,0.026056336143663802,-0.5873715905126499,-0.5646237595894606
FROZEN,momac,0.125,POOL,0.856859,6,0.8382038573990439,7.666666666666667,-0.27796021865983095,0.04510204489561205,-0.3369864140406835,-0.24831765823767046
FROZEN,momac,0.125,POOL,0.879852,6,0.8617840590697422,8.166666666666666,-0.16491618839315292,0.09638891374473595,-0.09558298537321448,-0.20111355667070274
FROZEN,momac,0.125,POOL,0.895891,6,0.876029807474752,9.666666666666666,0.012139856193245898,0.062223308293022785,0.0791931465087962,-0.019764307649065217
FROZEN,momac,0.125,POOL,0.91947,6,0.9020450865414852,10.833333333333334,0.19454259596974074,0.0688020891946842,-0.0420798399080683,0.3113838641832468
FROZEN,momac,0.125,SONLY,0.81,6,0.7943774708648309,0.0,-0.6530589366928645,0.06332442287533012,-0.5768703601063088,-0.6970814463022265
FROZEN,momac,0.125,SONLY,0.856859,6,0.8447693252811951,0.0,-0.30745466224711265,0.026504149420473213,-0.40890095702529194,-0.259277053406553
FROZEN,momac,0.125,SONLY,0.879852,6,0.8701544924790466,0.0,-0.11151148464426242,0.09424941564348908,-0.16763598952122105,-0.0828927533832327
FROZEN,momac,0.125,SONLY,0.895891,6,0.8800873542308864,0.0,-0.02417497078332283,0.1720645684131733,0.031830264764694687,-0.054952071218362986
FROZEN,momac,0.125,SONLY,0.91947,6,0.9056594697186355,0.0,0.20171712776193348,0.053685018031652085,-0.10091538372875054,0.3514126833412874
FROZEN,momac,0.25,BONLY,0.856859,6,0.8281159992486139,36.0,-0.22897658081809644,0.0388039797762636,-0.2378905342028761,-0.2252336753138998
FROZEN,momac,0.25,BONLY,0.879852,6,0.8500016539991851,36.0,-0.061382310281075825,0.025718960240009716,-0.057660039993435185,-0.06588780505541415
FROZEN,momac,0.25,BONLY,0.895891,6,0.8649132435146948,36.0,0.016861257377413938,0.03290591520325909,0.027423461433420723,0.01008367821443276
FROZEN,momac,0.25,BONLY,0.91947,6,0.8875238748720157,36.0,0.1195653877174052,0.031799477680300454,0.2281820142921688,0.06272925113664567
FROZEN,momac,0.25,POOL,0.81,6,0.7935405611019245,5.666666666666667,-0.5891836347360486,0.03662152848244619,-0.6677365052607206,-0.5444227115318933
FROZEN,momac,0.25,POOL,0.856859,6,0.8401153993347878,8.333333333333334,-0.2705947600022633,0.06510126538725494,-0.3091868442110437,-0.252237463769496
FROZEN,momac,0.25,POOL,0.879852,6,0.863056708778884,8.333333333333334,-0.09748857358200962,0.10899068175891151,-0.05494207942043158,-0.11535774158197738
FROZEN,momac,0.25,POOL,0.895891,6,0.8752472751023053,9.5,0.0535445072940804,0.08620984811257469,0.01420416086734686,0.0683684561335923
